"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_BDM"
-0.669102499999999,5.58452625,-1.43724062105414,0.191832873653748,0.277901731439022,-7.00799415206293,"GSDMA_HUMAN",8,1.47622918587794,0.179074735805768,0.264038612254619,0.669102499999999,"Non-significant",0.578332558497884,"GSDMA","Gasdermin-A","GSDMA_HUMAN",-0.669102499999999
0.0833499999999994,11.2849,1.40272786999781,0.201507933344502,0.288855051155487,-7.05162522220037,"2A5D_HUMAN",24,-1.47569535802918,0.179214306708563,0.264196886602553,-0.0833499999999994,"Non-significant",0.578072304584089,"PPP2R5D","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform","2A5D_HUMAN",0.0833499999999994
-0.0795450000000013,9.534225,-1.39565708191597,0.203542639581767,0.291160802528585,-7.06048898129318,"CTIF_HUMAN",25,1.47499039148663,0.179398770986161,0.26442127374048,0.0795450000000013,"Non-significant",0.577703607066768,"CTIF","CBP80/20-dependent translation initiation factor","CTIF_HUMAN",-0.0795450000000013
0.137249999999998,10.19625,2.64814411294727,0.0316178133434305,0.064526470945841,-5.24802988506358,"PFD4_HUMAN",3,-1.47434963767179,0.179566579965774,0.264621035872626,-0.137249999999998,"Non-significant",0.577375634826246,"PFDN4","Prefoldin subunit 4","PFD4_HUMAN",0.137249999999998
0.344760000000003,8.509195,1.51838337105135,0.170703273900638,0.252492761352014,-6.90312529249624,"RAC2_HUMAN",3,-1.47403432818285,0.179649208700567,0.264695221590088,-0.344760000000003,"Non-significant",0.577253898728076,"RAC2","Ras-related C3 botulinum toxin substrate 2","RAC2_HUMAN",0.344760000000003
0.133622499999998,8.12367625,1.42685929188405,0.194698743081081,0.280961150462718,-7.02118151070387,"GRB10_HUMAN",19,-1.47287889069385,0.179952287745435,0.26509413386111,-0.133622499999998,"Non-significant",0.576599882451507,"GRB10","Growth factor receptor-bound protein 10","GRB10_HUMAN",0.133622499999998
-0.116589999999999,10.0259825,-1.54768210326205,0.16360715007779,0.243952603917373,-6.86451493967438,"HAP40_HUMAN",9,1.47233140129537,0.180096056973009,0.265258259982884,0.116589999999999,"Non-significant",0.576331083546758,"F8A3","40-kDa huntingtin-associated protein","HAP40_HUMAN",-0.116589999999999
-0.571452499999998,7.99684125,-1.43988361409661,0.191109278757413,0.277154691544031,-7.00462819863649,"PIP_HUMAN",6,1.47213718301335,0.180147082757144,0.265285752549501,0.571452499999998,"Non-significant",0.576286073633523,"PIP","Prolactin-inducible protein","PIP_HUMAN",-0.571452499999998
0.737705,6.7919975,1.43752028513731,0.191756192207107,0.277839742614681,-7.0076381529644,"HFE_HUMAN",5,-1.47171033340909,0.180259271620854,0.265403288209008,-0.737705,"Non-significant",0.576093700755,"HFE","Hereditary hemochromatosis protein","HFE_HUMAN",0.737705
-0.227252499999999,6.65323375,-1.50100279556314,0.175043837666829,0.258095212444724,-6.92584781804291,"PCMD2_HUMAN",6,1.47020636637041,0.180655055435247,0.265905562745464,0.227252499999999,"Non-significant",0.575272577131054,"PCMTD2","Protein-L-isoaspartate O-methyltransferase domain-containing protein 2","PCMD2_HUMAN",-0.227252499999999
-0.0541749999999972,13.4889625,-1.4464752884673,0.189315220503269,0.275178400298901,-6.99621840622693,"VAPB_HUMAN",17,1.47016754340545,0.18066528232401,0.265905562745464,0.0541749999999972,"Non-significant",0.575272577131054,"VAPB","Vesicle-associated membrane protein-associated protein B/C","VAPB_HUMAN",-0.0541749999999972
0.147955,8.897475,1.45440860901617,0.187175971714615,0.27269746154548,-6.98606862998323,"CDHR5_HUMAN",12,-1.46989433653302,0.180737266071261,0.26596376005245,-0.147955,"Non-significant",0.575177535855676,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN",0.147955
0.69976,5.8302975,1.42759579645392,0.194494174896549,0.280814238429361,-7.02024770901349,"RGL3_HUMAN",12,-1.46959235061684,0.180816862158708,0.266033136392155,-0.69976,"Non-significant",0.575064265414135,"RGL3","Ral guanine nucleotide dissociation stimulator-like 3","RGL3_HUMAN",0.69976
-0.0531500000000023,10.56245,-1.39512089762127,0.203697670659297,0.291277883818521,-7.06116006922932,"TOM34_HUMAN",20,1.46856929482282,0.18108674666563,0.266382406094533,0.0531500000000023,"Non-significant",0.574494462641325,"TOMM34","Mitochondrial import receptor subunit TOM34","TOM34_HUMAN",-0.0531500000000023
0.122199999999996,14.8654,1.48113470470115,0.180127701908627,0.264071334092798,-6.95165191330584,"RL23_HUMAN",11,-1.46784161346901,0.181278928939457,0.266617269365925,-0.122199999999996,"Non-significant",0.574111723836538,"RPL23","Large ribosomal subunit protein uL14","RL23_HUMAN",0.122199999999996
0.3488975,6.66613125,1.45404337641804,0.187273981110513,0.272791772769009,-6.98653657805466,"I10R2_HUMAN",6,-1.46731905778997,0.181417049055021,0.266726134986386,-0.3488975,"Non-significant",0.573934428163596,"IL10RB","Interleukin-10 receptor subunit beta","I10R2_HUMAN",0.3488975
-0.0606500000000025,12.771125,-1.61665123470352,0.147956246671307,0.225132511838767,-6.7721786383931,"SURF1_HUMAN",12,1.4673153852924,0.181418020088325,0.266726134986386,0.0606500000000025,"Non-significant",0.573934428163596,"SURF1","Surfeit locus protein 1","SURF1_HUMAN",-0.0606500000000025
0.111000000000001,11.513775,1.41010584207238,0.199404024326854,0.286390012514286,-7.04234886233552,"KTNB1_HUMAN",22,-1.46545198017946,0.181911314106323,0.267373775575703,-0.111000000000001,"Non-significant",0.57288119124485,"KATNB1","Katanin p80 WD40 repeat-containing subunit B1","KTNB1_HUMAN",0.111000000000001
0.208550000000002,13.0665,1.45594244741498,0.186764870564344,0.272340520968782,-6.98410271712836,"RL28_HUMAN",9,-1.46540505392766,0.181923752154339,0.267373775575703,-0.208550000000002,"Non-significant",0.57288119124485,"RPL28","Large ribosomal subunit protein eL28","RL28_HUMAN",0.208550000000002
-0.972640000000002,7.5828325,-1.43873873039494,0.191422424012938,0.27750327711018,-7.00608667720199,"DYR2_HUMAN",1,1.46489811247298,0.182058167880812,0.267516972422806,0.972640000000002,"Non-significant",0.572648659266156,"DHFR2","Dihydrofolate reductase 2, mitochondrial","DYR2_HUMAN",-0.972640000000002
0.8964325,5.58218875,1.44169049073252,0.190615996866509,0.276529807522852,-7.00232508122862,"APC11_HUMAN",1,-1.46479149548335,0.182086448660559,0.267516972422806,-0.8964325,"Non-significant",0.572648659266156,"ANAPC11","Anaphase-promoting complex subunit 11","APC11_HUMAN",0.8964325
0.0917099999999991,8.876265,1.4271884296625,0.194607299617743,0.280878634201806,-7.02076423615007,"RCOR1_HUMAN",17,-1.46358008123843,0.182408057941987,0.267941454758719,-0.0917099999999991,"Non-significant",0.57196008900407,"RCOR1","REST corepressor 1","RCOR1_HUMAN",0.0917099999999991
0.114582500000001,8.67132625,1.39702415945085,0.2031478371547,0.290900605937856,-7.05877727089853,"SMG8_HUMAN",29,-1.4627292669055,0.182634236178614,0.268225630274504,-0.114582500000001,"Non-significant",0.571499725533805,"SMG8","Nonsense-mediated mRNA decay factor SMG8","SMG8_HUMAN",0.114582500000001
0.3057075,7.25774125,1.41954295851718,0.196741305694197,0.283266605546052,-7.03044292748351,"STA13_HUMAN",18,-1.46254514703141,0.182683214931772,0.268249506718729,-0.3057075,"Non-significant",0.571461067980952,"STARD13","StAR-related lipid transfer protein 13","STA13_HUMAN",0.3057075
-0.722027499999998,6.70944625,-1.42851769081951,0.194238383132206,0.280543739414698,-7.01907847100294,"TBC25_HUMAN",5,1.46220968691543,0.182772482571014,0.268332523659953,0.722027499999998,"Non-significant",0.571326684801031,"TBC1D25","TBC1 domain family member 25","TBC25_HUMAN",-0.722027499999998
0.250972500000001,9.80041125,1.6806305167164,0.13468778558499,0.209004441837165,-6.68482956118596,"ST1C4_HUMAN",2,-1.46193632640593,0.182845253866276,0.26839123820056,-0.250972500000001,"Non-significant",0.571231666085979,"SULT1C4","Sulfotransferase 1C4","ST1C4_HUMAN",0.250972500000001
-0.0319500000000001,13.935825,-1.04829962432193,0.327752007550409,0.423202229941447,-7.45972531661244,"SYEP_HUMAN",100,1.46181352675411,0.182877952743148,0.26839123820056,0.0319500000000001,"Non-significant",0.571231666085979,"EPRS1","Bifunctional glutamate/proline--tRNA ligase","SYEP_HUMAN",-0.0319500000000001
0.162377499999998,10.19551125,1.57225311985725,0.157864867138277,0.237158911636356,-6.83184678903028,"TM41A_HUMAN",6,-1.46135071804418,0.183001235359904,0.268524096559959,-0.162377499999998,"Non-significant",0.571016735910572,"TMEM41A","Transmembrane protein 41A","TM41A_HUMAN",0.162377499999998
0.0795999999999975,10.25455,1.70910183481277,0.129148167795526,0.20170635922799,-6.64547164701995,"SFXN4_HUMAN",9,-1.46111288679564,0.183064617392036,0.268569028879726,-0.0795999999999975,"Non-significant",0.570944071198792,"SFXN4","Sideroflexin-4","SFXN4_HUMAN",0.0795999999999975
0.0582249999999984,12.2716625,1.62676478994053,0.14578099604302,0.222512121683239,-6.75847552944861,"ROA0_HUMAN",12,-1.4604511714515,0.183241067224345,0.26877979407858,-0.0582249999999984,"Non-significant",0.570603383125709,"HNRNPA0","Heterogeneous nuclear ribonucleoprotein A0","ROA0_HUMAN",0.0582249999999984
-0.0839525000000005,9.33179375,-1.36054140264367,0.213918030643413,0.302414211970116,-7.10411948595766,"CAN7_HUMAN",40,1.45986276646339,0.183398095415104,0.268962001111453,0.0839525000000005,"Non-significant",0.570309072686472,"CAPN7","Calpain-7","CAN7_HUMAN",-0.0839525000000005
0.0924699999999987,8.8128125,1.39628921029119,0.203360001224887,0.291009699817805,-7.05969761759636,"PPIL2_HUMAN",23,-1.45970324314306,0.183440688152688,0.268976347965612,-0.0924699999999987,"Non-significant",0.570285907356818,"PPIL2","RING-type E3 ubiquitin-protein ligase PPIL2","PPIL2_HUMAN",0.0924699999999987
0.100399999999999,7.7131825,1.43617133761733,0.192126313965332,0.27817935745104,-7.00935494094263,"NPRL2_HUMAN",15,-1.45884776270406,0.183669251478652,0.269263326827967,-0.100399999999999,"Non-significant",0.569822792673932,"NPRL2","GATOR1 complex protein NPRL2","NPRL2_HUMAN",0.100399999999999
0.0904474999999998,9.61982125,1.72608399740855,0.125946713016449,0.197609790106957,-6.62186043827592,"CAH13_HUMAN",8,-1.45864471626062,0.183723537632579,0.269294754427299,-0.0904474999999998,"Non-significant",0.569772106096347,"CA13","Carbonic anhydrase 13","CAH13_HUMAN",0.0904474999999998
0.744017499999998,5.96922875,1.41897002267015,0.196902057741254,0.283392392795435,-7.03116703901185,"GALT7_HUMAN",8,-1.45840862811692,0.18378667568149,0.269323399736226,-0.744017499999998,"Non-significant",0.569725911962284,"GALNT7","N-acetylgalactosaminyltransferase 7","GALT7_HUMAN",0.744017499999998
-0.069700000000001,14.628875,-1.3323025802005,0.222594424126301,0.312136847441795,-7.13872278509313,"CPT2_HUMAN",43,1.45832597220711,0.183808785255451,0.269323399736226,0.069700000000001,"Non-significant",0.569725911962284,"CPT2","Carnitine O-palmitoyltransferase 2, mitochondrial","CPT2_HUMAN",-0.069700000000001
0.189232499999998,8.00580375,1.41036553216913,0.19933032649311,0.286334329173035,-7.04202184346755,"NAA16_HUMAN",23,-1.45819457019196,0.18384393875623,0.269326770894134,-0.189232499999998,"Non-significant",0.569720475872752,"NAA16","N-alpha-acetyltransferase 16, NatA auxiliary subunit","NAA16_HUMAN",0.189232499999998
0.0320499999999981,13.600075,1.06615584622638,0.320125606355456,0.415317252872611,-7.44113169213454,"SYVC_HUMAN",71,-1.45534705797329,0.184607191407182,0.270396597312146,-0.0320499999999981,"Non-significant",0.567998777885198,"VARS1","Valine--tRNA ligase","SYVC_HUMAN",0.0320499999999981
0.0881500000000006,12.299575,1.36768548044825,0.211770389449216,0.299843463334141,-7.09529635652366,"NOP56_HUMAN",34,-1.45511773844691,0.184668780890036,0.270438489770724,-0.0881500000000006,"Non-significant",0.567931497991327,"NOP56","Nucleolar protein 56","NOP56_HUMAN",0.0881500000000006
0.187072500000005,9.23711875,1.4286720928864,0.194195571513119,0.280531329562035,-7.01888260128281,"RRP15_HUMAN",12,-1.45481388581309,0.184750416194009,0.270509718156543,-0.187072500000005,"Non-significant",0.567817128095497,"RRP15","RRP15-like protein","RRP15_HUMAN",0.187072500000005
-0.170287500000001,7.41806875,-1.40668007119221,0.200378490063731,0.287386784734511,-7.04665958172218,"ABCA2_HUMAN",22,1.45457540944585,0.184814509458716,0.270555240811171,0.170287500000001,"Non-significant",0.567744049115145,"ABCA2","ATP-binding cassette sub-family A member 2","ABCA2_HUMAN",-0.170287500000001
-0.128800000000002,15.1808,-1.59523218977716,0.152662588421319,0.230653870231842,-6.80106504602077,"RS28_HUMAN",7,1.45421568667643,0.18491122642335,0.27064849745021,0.128800000000002,"Non-significant",0.567594379623701,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN",-0.128800000000002
-0.162820000000004,9.48839,-1.56162820393608,0.160324887617587,0.240062726701183,-6.84600470192758,"ASF1A_HUMAN",6,1.45402504094133,0.184962502652447,0.270675222553509,0.162820000000004,"Non-significant",0.567551497464758,"ASF1A","Histone chaperone ASF1A","ASF1A_HUMAN",-0.162820000000004
-0.160924999999999,14.2691875,-1.40278777886447,0.201490770903406,0.288855051155487,-7.05155001138142,"DHC24_HUMAN",24,1.45326709667608,0.185166484771369,0.270925368937298,0.160924999999999,"Non-significant",0.567150326551803,"DHCR24","Delta(24)-sterol reductase","DHC24_HUMAN",-0.160924999999999
0.192675000000002,7.7452975,1.62866345375606,0.14537594593509,0.222059251868058,-6.75589849804928,"MEST_HUMAN",4,-1.45286783737142,0.185274015871789,0.27103432942843,-0.192675000000002,"Non-significant",0.566975697549594,"MEST","Mesoderm-specific transcript homolog protein","MEST_HUMAN",0.192675000000002
0.091700000000003,11.233725,1.86341699211878,0.102686496981387,0.16756049009821,-6.42751538174013,"DCTN6_HUMAN",7,-1.45269180727274,0.185321443033054,0.271055341656552,-0.091700000000003,"Non-significant",0.566942029707474,"DCTN6","Dynactin subunit 6","DCTN6_HUMAN",0.091700000000003
0.155090000000001,8.6068375,1.49448014581016,0.17669839116205,0.259973691806619,-6.93433949246953,"PRCC_HUMAN",8,-1.45231692795117,0.185422481325096,0.271154745255643,-0.155090000000001,"Non-significant",0.566782790932349,"PRCC","Proline-rich protein PRCC","PRCC_HUMAN",0.155090000000001
-0.0454000000000008,10.536125,-1.33089575201302,0.223034565352172,0.3124465766844,-7.14043516286496,"SIR2_HUMAN",23,1.45208620065765,0.185484691739237,0.271197343120789,0.0454000000000008,"Non-significant",0.56671456950126,"SIRT2","NAD-dependent protein deacetylase sirtuin-2","SIR2_HUMAN",-0.0454000000000008
-0.0604700000000022,9.23695,-1.44232411524722,0.190443285051522,0.276377066888366,-7.00151705596059,"PP4R2_HUMAN",16,1.45134712296889,0.185684092032616,0.271440475478492,0.0604700000000022,"Non-significant",0.566325392614691,"PPP4R2","Serine/threonine-protein phosphatase 4 regulatory subunit 2","PP4R2_HUMAN",-0.0604700000000022
-0.0747924999999992,9.54199875,-1.34318316225905,0.219215731100083,0.308308554393288,-7.12544188123196,"Z3H7B_HUMAN",37,1.45079512131559,0.185833143936705,0.271609932963648,0.0747924999999992,"Non-significant",0.566054351650665,"ZC3H7B","Zinc finger CCCH domain-containing protein 7B","Z3H7B_HUMAN",-0.0747924999999992
-0.0615524999999995,9.40728625,-1.36976923745104,0.211147542429926,0.299064884734025,-7.0927176886264,"RAE1_HUMAN",22,1.44997887962359,0.18605374057377,0.271883879719032,0.0615524999999995,"Non-significant",0.565616541425424,"CHM","Rab proteins geranylgeranyltransferase component A 1","RAE1_HUMAN",-0.0615524999999995
0.3618275,6.45318625,1.48158748121807,0.180010378071811,0.263946535402023,-6.95106591582999,"TM169_HUMAN",3,-1.44937569232706,0.186216906498406,0.272012054546345,-0.3618275,"Non-significant",0.565411849249054,"TMEM169","Transmembrane protein 169","TM169_HUMAN",0.3618275
0.846645,6.003295,1.41151226838025,0.199005180990516,0.285967480063146,-7.04057738500264,"ENDOV_HUMAN",6,-1.44935765751834,0.186221786979141,0.272012054546345,-0.846645,"Non-significant",0.565411849249054,"ENDOV","Endonuclease V","ENDOV_HUMAN",0.846645
0.0503749999999972,11.5950125,1.37437383310862,0.20977689668969,0.297431857326545,-7.087011219101,"CASP1_HUMAN",20,-1.44928668900224,0.186240993189636,0.272012054546345,-0.0503749999999972,"Non-significant",0.565411849249054,"CASP1","Caspase-1","CASP1_HUMAN",0.0503749999999972
-0.512925,5.7219125,-1.40726530284654,0.200211722042193,0.287248109433304,-7.04592359913851,"NEK4_HUMAN",13,1.44828429776361,0.186512457952415,0.272360016083701,0.512925,"Non-significant",0.564856648847262,"NEK4","Serine/threonine-protein kinase Nek4","NEK4_HUMAN",-0.512925
0.0478999999999985,13.500475,1.28243845520109,0.238661270609856,0.328502648760365,-7.1987306899656,"EHD4_HUMAN",31,-1.4479549128325,0.186601737570398,0.272441860125043,-0.0478999999999985,"Non-significant",0.564726163188709,"EHD4","EH domain-containing protein 4","EHD4_HUMAN",0.0478999999999985
0.324874999999999,11.2349625,1.41196292213523,0.19887753133826,0.285884271771182,-7.04000954583639,"GRB7_HUMAN",11,-1.44722873530139,0.18679870141618,0.272608625671376,-0.324874999999999,"Non-significant",0.564460406673702,"GRB7","Growth factor receptor-bound protein 7","GRB7_HUMAN",0.324874999999999
0.309032499999998,6.96053375,1.41538950107158,0.197909309312839,0.284692142085744,-7.03568854796622,"NOCT_HUMAN",10,-1.44717826894952,0.186812396436951,0.272608625671376,-0.309032499999998,"Non-significant",0.564460406673702,"NOCT","Nocturnin","NOCT_HUMAN",0.309032499999998
-0.0791725000000003,8.30661625,-1.42378970490917,0.195553399609587,0.281896741691471,-7.02507045044842,"PIGO_HUMAN",16,1.44716602815052,0.186815718348596,0.272608625671376,0.0791725000000003,"Non-significant",0.564460406673702,"PIGO","GPI ethanolamine phosphate transferase 3","PIGO_HUMAN",-0.0791725000000003
-0.0385500000000008,10.731075,-1.17173357465748,0.27789120960275,0.37025063161439,-7.32662447229771,"MIOS_HUMAN",47,1.4469932607335,0.186862609603852,0.272628523497487,0.0385500000000008,"Non-significant",0.564428708481095,"MIOS","GATOR2 complex protein MIOS","MIOS_HUMAN",-0.0385500000000008
0.894569999999999,6.3504475,1.40984340510084,0.199478526218933,0.286396665138846,-7.04267930516126,"LMBL4_HUMAN",5,-1.4465268490108,0.186989251705223,0.272764748305947,-0.894569999999999,"Non-significant",0.564211757935859,"L3MBTL4","Lethal(3)malignant brain tumor-like protein 4","LMBL4_HUMAN",0.894569999999999
0.0776000000000021,10.31485,1.47663098644565,0.181298462756954,0.265218557759013,-6.9574754952757,"DUT_HUMAN",13,-1.44624546984905,0.187065689743423,0.272827704059168,-0.0776000000000021,"Non-significant",0.564111531709375,"DUT","Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial","DUT_HUMAN",0.0776000000000021
-0.2610575,8.03610625,-1.4417048827178,0.19061207238341,0.276529807522852,-7.00230673014951,"NUD14_HUMAN",7,1.44603691004664,0.187122363903424,0.272861817730393,0.2610575,"Non-significant",0.564057232044096,"NUDT14","Uridine diphosphate glucose pyrophosphatase NUDT14","NUD14_HUMAN",-0.2610575
0.0602524999999972,9.83401625,1.40136081677853,0.201899912401614,0.289366342983991,-7.0533409448805,"TRIM5_HUMAN",18,-1.44400298715576,0.187675861087004,0.27356594375985,-0.0602524999999972,"Non-significant",0.562937968932055,"TRIM5","Tripartite motif-containing protein 5","TRIM5_HUMAN",0.0602524999999972
0.131902499999999,9.29060125,1.40832160526498,0.199911028342592,0.286866901864618,-7.04459475642055,"TYW5_HUMAN",16,-1.44400004346066,0.187676663212566,0.27356594375985,-0.131902499999999,"Non-significant",0.562937968932055,"TYW5","tRNA wybutosine-synthesizing protein 5","TYW5_HUMAN",0.131902499999999
0.181315,8.45341,1.39412762458699,0.20398513864231,0.291441394613096,-7.06240285345537,"FAKD1_HUMAN",26,-1.44389478553479,0.187705346871085,0.27356594375985,-0.181315,"Non-significant",0.562937968932055,"FASTKD1","FAST kinase domain-containing protein 1, mitochondrial","FAKD1_HUMAN",0.181315
0.8841625,7.03508875,1.41202238183702,0.198860694536312,0.285884271771182,-7.03993461682399,"ENTP2_HUMAN",3,-1.44285478640627,0.187988963947752,0.273930594817574,-0.8841625,"Non-significant",0.562359459464148,"ENTPD2","Ectonucleoside triphosphate diphosphohydrolase 2","ENTP2_HUMAN",0.8841625
0.143300000000002,13.235675,1.39184790432452,0.204646277329636,0.292178715003196,-7.06525329549456,"FBRL_HUMAN",22,-1.44125583254667,0.188425752874644,0.2745182729814,-0.143300000000002,"Non-significant",0.561428741957556,"FBL","rRNA 2'-O-methyltransferase fibrillarin","FBRL_HUMAN",0.143300000000002
0.120645000000001,7.9879275,1.38006625427681,0.20809324092097,0.295709549154119,-7.07994099452192,"DHX32_HUMAN",28,-1.44105393510051,0.188480969348443,0.274549926566905,-0.120645000000001,"Non-significant",0.56137866811411,"DHX32","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32","DHX32_HUMAN",0.120645000000001
0.295032500000001,6.61451125,1.45343395161793,0.187437621235973,0.272933147227798,-6.98731724864243,"AMN1_HUMAN",5,-1.43995642305138,0.188781375913403,0.274909239855823,-0.295032500000001,"Non-significant",0.560810663026811,"AMN1","Protein AMN1 homolog","AMN1_HUMAN",0.295032500000001
-0.104625,10.8373875,-1.53868541472686,0.165757006222721,0.246694455622189,-6.87641123603554,"TM177_HUMAN",9,1.43983580138424,0.188814417807575,0.274909239855823,0.104625,"Non-significant",0.560810663026811,"TMEM177","Transmembrane protein 177","TM177_HUMAN",-0.104625
0.114375000000001,10.5311375,1.48079449423196,0.180215902840429,0.264091827258949,-6.95209216070382,"DPH5_HUMAN",10,-1.43978534001324,0.188828242208848,0.274909239855823,-0.114375000000001,"Non-significant",0.560810663026811,"DPH5","Diphthine methyl ester synthase","DPH5_HUMAN",0.114375000000001
-1.01576,6.7612725,-1.40115916379384,0.20195778994172,0.289398699867544,-7.05359394806232,"SURF2_HUMAN",5,1.43900874525967,0.189041111104432,0.275170282108334,1.01576,"Non-significant",0.560398470920788,"SURF2","Surfeit locus protein 2","SURF2_HUMAN",-1.01576
-0.0523500000000006,9.4930975,-1.25446532648144,0.24810255552234,0.338708534583204,-7.23175937986959,"BLT3B_HUMAN",49,1.43885719247388,0.189082677297124,0.275181925879961,0.0523500000000006,"Non-significant",0.560380094231483,"BLTP3B","Bridge-like lipid transfer protein family member 3B","BLT3B_HUMAN",-0.0523500000000006
-0.0564500000000052,13.744425,-1.33221086015441,0.222623096729955,0.312136847441795,-7.13883445951406,"IF5_HUMAN",25,1.43865866130224,0.189137140421118,0.275210700235251,0.0564500000000052,"Non-significant",0.560334684670596,"EIF5","Eukaryotic translation initiation factor 5","IF5_HUMAN",-0.0564500000000052
0.0676999999999985,10.77625,1.36018848875796,0.214024615342671,0.302512723548141,-7.10455463007403,"NUP50_HUMAN",23,-1.43844954176004,0.189194523257343,0.275210700235251,-0.0676999999999985,"Non-significant",0.560334684670596,"NUP50","Nuclear pore complex protein Nup50","NUP50_HUMAN",0.0676999999999985
-0.5049775,6.57252125,-1.42175750137805,0.196121053249828,0.282516323061341,-7.02764248928511,"ONEC2_HUMAN",4,1.43841807146835,0.18920316010318,0.275210700235251,0.5049775,"Non-significant",0.560334684670596,"ONECUT2","One cut domain family member 2","ONEC2_HUMAN",-0.5049775
0.0741574999999983,9.54199625,1.72735367455336,0.125710385189308,0.197390104918971,-6.6200911591315,"PARL_HUMAN",9,-1.43763783603891,0.189417402852638,0.275473455488012,-0.0741574999999983,"Non-significant",0.559920243238645,"PARL","Presenilin-associated rhomboid-like protein, mitochondrial","PARL_HUMAN",0.0741574999999983
-0.0924099999999974,9.0456525,-1.33099397321701,0.223003811291281,0.3124465766844,-7.1403156448419,"HELZ2_HUMAN",117,1.43743035437868,0.189474410772058,0.27550748838406,0.0924099999999974,"Non-significant",0.559866592385053,"HELZ2","3'-5' exoribonuclease HELZ2","HELZ2_HUMAN",-0.0924099999999974
0.1490075,8.86393625,1.66017551911667,0.138804216851847,0.214043594395601,-6.71292459571136,"ALG6_HUMAN",5,-1.43708557122992,0.189569177363393,0.275596402912768,-0.1490075,"Non-significant",0.559726455143695,"ALG6","Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase","ALG6_HUMAN",0.1490075
-0.0793899999999983,8.141355,-1.37666088542972,0.209099019269585,0.296881496358167,-7.08417267414737,"ARNT_HUMAN",21,1.43683588909595,0.189637830782939,0.275647329212506,0.0793899999999983,"Non-significant",0.559646211107405,"ARNT","Aryl hydrocarbon receptor nuclear translocator","ARNT_HUMAN",-0.0793899999999983
0.5364875,7.89686625,1.42606499436822,0.194919578022869,0.281131368865496,-7.02218828162292,"CF136_HUMAN",3,-1.43657447685179,0.189709733100301,0.275702959042062,-0.5364875,"Non-significant",0.559558572709087,"C6orf136","Uncharacterized protein C6orf136","CF136_HUMAN",0.5364875
0.192867500000002,8.33122125,1.43065415047328,0.193646744501761,0.279837125229232,-7.01636716303712,"CACL1_HUMAN",9,-1.43573263123696,0.189941449330816,0.275990783696212,-0.192867500000002,"Non-significant",0.55910542031416,"CACUL1","CDK2-associated and cullin domain-containing protein 1","CACL1_HUMAN",0.192867500000002
0.282034999999999,6.583835,1.43678378939362,0.191958191704873,0.277985030135409,-7.00857559355007,"FEM1C_HUMAN",6,-1.43555356293139,0.189990769750147,0.276013526565959,-0.282034999999999,"Non-significant",0.559069633989105,"FEM1C","Protein fem-1 homolog C","FEM1C_HUMAN",0.282034999999999
0.0574000000000012,10.93185,1.28039413852603,0.239340707247086,0.329103508556124,-7.20116020751623,"CDC5L_HUMAN",43,-1.43533163674318,0.190051910131488,0.276053430059876,-0.0574000000000012,"Non-significant",0.559006852230338,"CDC5L","Cell division cycle 5-like protein","CDC5L_HUMAN",0.0574000000000012
-0.102845000000002,8.99569,-1.53749269920305,0.166043944761398,0.246968262188414,-6.87798569961572,"DNJB9_HUMAN",9,1.43454250437013,0.190269455923576,0.276320460524619,0.102845000000002,"Non-significant",0.55858695596678,"DNAJB9","DnaJ homolog subfamily B member 9","DNJB9_HUMAN",-0.102845000000002
-0.164374999999998,11.8459125,-1.53102986021542,0.167606632834865,0.24853229726424,-6.88650616726269,"TIM8B_HUMAN",6,1.43302751099002,0.190687721645095,0.276878842020278,0.164374999999998,"Non-significant",0.557710230043224,"TIMM8B","Mitochondrial import inner membrane translocase subunit Tim8 B","TIM8B_HUMAN",-0.164374999999998
0.629355,6.694225,1.39366250187964,0.20411987507741,0.291528699631464,-7.06298463864088,"CIR1_HUMAN",8,-1.43119370595681,0.191195092296073,0.277566383326227,-0.629355,"Non-significant",0.556633133390002,"CIR1","Corepressor interacting with RBPJ 1","CIR1_HUMAN",0.629355
-0.671419999999999,6.3580475,-1.39079772969062,0.204951472322538,0.292563498189128,-7.06656546487555,"KICS2_HUMAN",9,1.42991401434846,0.191549858409748,0.27803217762803,0.671419999999999,"Non-significant",0.555904938766815,"KICS2","KICSTOR subunit 2","KICS2_HUMAN",-0.671419999999999
-0.212332499999997,9.58102375,-1.63241005735433,0.144579728134154,0.221048976360276,-6.75080915304681,"TIM22_HUMAN",3,1.42913190847883,0.191766965806963,0.27829803251646,0.212332499999997,"Non-significant",0.555489863986709,"TIMM22","Mitochondrial import inner membrane translocase subunit Tim22","TIM22_HUMAN",-0.212332499999997
