"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BT"
0.00414999999999921,14.485475,0.124626060998011,0.904203528409024,0.948070712171506,-7.46816554099271,"PRS7_HUMAN",32,-0.144452474318708,0.889214172150933,0.94040535830119,-0.00414999999999921,"Non-significant",0.0266849049894533,"PSMC2","26S proteasome regulatory subunit 7","PRS7_HUMAN",0.00414999999999921
0.0282550000000015,6.5718025,0.145195070336776,0.888509627213221,0.938938392184314,-7.46502584365816,"TEC_HUMAN",20,-0.143494858516594,0.889942850444998,0.941015202523735,-0.0282550000000015,"Non-significant",0.0264033602934269,"TEC","Tyrosine-protein kinase Tec","TEC_HUMAN",0.0282550000000015
0.0271625000000029,7.50553125,0.14502366851555,0.888640195497958,0.938938392184314,-7.4650539739719,"ABL1_HUMAN",18,-0.143388672649075,0.890023657465539,0.941015202523735,-0.0271625000000029,"Non-significant",0.0264033602934269,"ABL1","Tyrosine-protein kinase ABL1","ABL1_HUMAN",0.0271625000000029
-0.0198524999999989,7.76190375,-0.144505617937152,0.889034851801675,0.939232611045999,-7.46513879515722,"UBP32_HUMAN",29,0.143213773838822,0.890156757816663,0.941032837226274,0.0198524999999989,"Non-significant",0.0263952216552613,"USP32","Ubiquitin carboxyl-terminal hydrolase 32","UBP32_HUMAN",-0.0198524999999989
-0.00920249999999889,9.32189375,-0.174698032326586,0.866093741358761,0.92726758082393,-7.45969224618503,"CD302_HUMAN",4,0.142270209257663,0.890874888596534,0.941542207201016,0.00920249999999889,"Non-significant",0.0261602067746263,"CD302","CD302 antigen","CD302_HUMAN",-0.00920249999999889
0.00442499999999768,16.8530625,0.156949237383074,0.879564709941059,0.932839856173536,-7.46301798955847,"EF2_HUMAN",66,-0.142207027872999,0.890922978794583,0.941542207201016,-0.00442499999999768,"Non-significant",0.0261602067746263,"EEF2","Elongation factor 2","EF2_HUMAN",0.00442499999999768
-0.00709999999999944,11.0331,-0.163158075486773,0.874847245484647,0.930691008851329,-7.46189476650226,"XRN2_HUMAN",46,0.14212154830898,0.890988041925099,0.941542207201016,0.00709999999999944,"Non-significant",0.0261602067746263,"XRN2","5'-3' exoribonuclease 2","XRN2_HUMAN",-0.00709999999999944
-0.0162650000000006,8.345,-0.147413475233217,0.886820053291169,0.937750718308806,-7.46465878067763,"DNLI3_HUMAN",27,0.141848084578964,0.891196196043699,0.941588358863273,0.0162650000000006,"Non-significant",0.0261389194431858,"LIG3","DNA ligase 3","DNLI3_HUMAN",-0.0162650000000006
0.00442500000000123,15.7742375,0.123405339991559,0.90513643422904,0.948679693707641,-7.46833689602994,"EF1B_HUMAN",10,-0.141562436990851,0.891413634052107,0.941588358863273,-0.00442500000000123,"Non-significant",0.0261389194431858,"EEF1B2","Elongation factor 1-beta","EF1B_HUMAN",0.00442500000000123
-0.0130675,8.26420125,-0.140683685865112,0.891947467567356,0.941448339037208,-7.46575523827044,"FRG1_HUMAN",11,0.141407807254001,0.891531344048122,0.941588358863273,0.0130675,"Non-significant",0.0261389194431858,"FRG1","Protein FRG1","FRG1_HUMAN",-0.0130675
0.0981424999999989,6.08088625,0.143863749523777,0.889523880301729,0.939626440731688,-7.46524347060754,"COPT2_HUMAN",1,-0.141365599501321,0.891563474693361,0.941588358863273,-0.0981424999999989,"Non-significant",0.0261389194431858,"SLC31A2","Protein SLC31A2","COPT2_HUMAN",0.0981424999999989
0.00895000000000046,10.15745,0.14980478739871,0.88499949247976,0.936438132964249,-7.46425691231897,"CHIO_HUMAN",26,-0.141299011324865,0.891614165376654,0.941588358863273,-0.00895000000000046,"Non-significant",0.0261389194431858,"CHN2","Beta-chimaerin","CHIO_HUMAN",0.00895000000000046
0.0121500000000001,10.318625,0.139199583836349,0.893078952925337,0.942027557940167,-7.46599018131359,"GHDC_HUMAN",24,-0.140823420601773,0.89197622770353,0.941847661466706,-0.0121500000000001,"Non-significant",0.0260193362035004,"GHDC","GH3 domain-containing protein","GHDC_HUMAN",0.0121500000000001
-0.0115225000000017,8.92836625,-0.191741311532359,0.853202651215563,0.917908188866275,-7.45616662307159,"INT9_HUMAN",23,0.140429596952922,0.892276062518742,0.942041198189523,0.0115225000000017,"Non-significant",0.0259301038364952,"INTS9","Integrator complex subunit 9","INT9_HUMAN",-0.0115225000000017
-0.0121974999999992,7.81684875,-0.143315885148307,0.889941329284396,0.939944566131683,-7.46533244943198,"UBP33_HUMAN",25,0.139454676175664,0.893018392661771,0.942701798078241,0.0121974999999992,"Non-significant",0.0256256645588511,"USP33","Ubiquitin carboxyl-terminal hydrolase 33","UBP33_HUMAN",-0.0121974999999992
0.00542499999999713,11.7081375,0.12610468479808,0.903073742702153,0.947670356284739,-7.46795573451518,"MITOS_HUMAN",30,-0.138952820186513,0.893400563817066,0.94298207852355,-0.00542499999999713,"Non-significant",0.0254965609978675,"ABCB8","Mitochondrial potassium channel ATP-binding subunit","MITOS_HUMAN",0.00542499999999713
-0.0142099999999985,8.965115,-0.137832313786296,0.894121599969861,0.94238947614505,-7.46620443571689,"RHG05_HUMAN",53,0.138130862638441,0.894026562863393,0.943452988355016,0.0142099999999985,"Non-significant",0.0252797355697161,"ARHGAP5","Rho GTPase-activating protein 5","RHG05_HUMAN",-0.0142099999999985
-0.00767499999999721,10.6081875,-0.135248076736565,0.896092883963896,0.943851808845475,-7.46660364536356,"DJB12_HUMAN",15,0.138022760520824,0.894108898971499,0.943452988355016,0.00767499999999721,"Non-significant",0.0252797355697161,"DNAJB12","DnaJ homolog subfamily B member 12","DJB12_HUMAN",-0.00767499999999721
0.00789999999999935,11.64685,0.223480119115439,0.829326167129407,0.903752878206564,-7.44873693089514,"PARP4_HUMAN",65,-0.137884483178785,0.894214220116513,0.943452988355016,-0.00789999999999935,"Non-significant",0.0252797355697161,"PARP4","Protein mono-ADP-ribosyltransferase PARP4","PARP4_HUMAN",0.00789999999999935
0.0306549999999994,7.266345,0.139867852651293,0.892569429092993,0.941858837514185,-7.46588469670264,"ARP8_HUMAN",20,-0.137743204498849,0.894321829642251,0.943452988355016,-0.0306549999999994,"Non-significant",0.0252797355697161,"ACTR8","Actin-related protein 8","ARP8_HUMAN",0.0306549999999994
-0.00534999999999997,14.003425,-0.131565288491294,0.898903502709075,0.944978329907914,-7.4671595663499,"NDUA2_HUMAN",8,0.137600776914036,0.894430316684955,0.943452988355016,0.00534999999999997,"Non-significant",0.0252797355697161,"NDUFA2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2","NDUA2_HUMAN",-0.00534999999999997
0.0170050000000046,8.4067375,0.138076692846676,0.893935225983207,0.9423159144004,-7.46616629534945,"MBD2_HUMAN",13,-0.137301910401696,0.894657971080194,0.943496730952632,-0.0170050000000046,"Non-significant",0.0252596002491215,"MBD2","Methyl-CpG-binding domain protein 2","MBD2_HUMAN",0.0170050000000046
-0.00587499999999963,13.9936375,-0.126215866982489,0.902988800339721,0.947670356284739,-7.46793985893941,"SPS2_HUMAN",17,0.137239859115105,0.894705238494609,0.943496730952632,0.00587499999999963,"Non-significant",0.0252596002491215,"SEPHS2","Selenide, water dikinase 2","SPS2_HUMAN",-0.00587499999999963
0.0146000000000015,12.237275,0.137364510664715,0.89447838662158,0.942454648251535,-7.4662772585237,"MIC13_HUMAN",5,-0.13684994542861,0.895002264774162,0.943686838790706,-0.0146000000000015,"Non-significant",0.0251721018343988,"MICOS13","MICOS complex subunit MIC13","MIC13_HUMAN",0.0146000000000015
-0.00495000000000267,13.23805,-0.139633719874159,0.892747938288438,0.941924237721635,-7.46592171117764,"STAT1_HUMAN",41,0.13637394116998,0.895364897135089,0.943909277586033,0.00495000000000267,"Non-significant",0.0250697452540048,"STAT1","Signal transducer and activator of transcription 1-alpha/beta","STAT1_HUMAN",-0.00495000000000267
0.0348775000000003,6.61636625,0.13844455685663,0.89365469052214,0.942153495755526,-7.46610875589373,"KLHL5_HUMAN",9,-0.136215052000706,0.895485948993249,0.943909277586033,-0.0348775000000003,"Non-significant",0.0250697452540048,"KLHL5","Kelch-like protein 5","KLHL5_HUMAN",0.0348775000000003
0.0704150000000006,8.9601375,0.138431580092016,0.893664586410691,0.942153495755526,-7.46611078824584,"CALL3_HUMAN",9,-0.136113185020625,0.895563559298192,0.943909277586033,-0.0704150000000006,"Non-significant",0.0250697452540048,"CALML3","Calmodulin-like protein 3","CALL3_HUMAN",0.0704150000000006
0.00454999999999828,10.277675,0.116944244202282,0.91007678769845,0.951350715605628,-7.46921587596992,"FA7_HUMAN",12,-0.13545543863318,0.896064711896887,0.944224754638583,-0.00454999999999828,"Non-significant",0.0249246179039053,"F7","Coagulation factor VII","FA7_HUMAN",0.00454999999999828
-0.0174599999999998,8.8001025,-0.136123368292831,0.895425113767131,0.943271366425091,-7.46646927327308,"PPT2_HUMAN",5,0.135413706513953,0.896096510309609,0.944224754638583,0.0174599999999998,"Non-significant",0.0249246179039053,"PPT2","Lysosomal thioesterase PPT2","PPT2_HUMAN",-0.0174599999999998
-0.0179299999999998,8.650755,-0.142897858109762,0.890259872849106,0.94003534320566,-7.4654001142807,"RBM6_HUMAN",33,0.135067628730881,0.896360217341903,0.944379514699504,0.0179299999999998,"Non-significant",0.02485344212429,"RBM6","RNA-binding protein 6","RBM6_HUMAN",-0.0179299999999998
-0.00260000000000105,10.85045,-0.0948461717517854,0.927004311164337,0.961937886349748,-7.47186606577185,"FKB15_HUMAN",49,0.134808259233249,0.89655786293618,0.94441698097484,0.00260000000000105,"Non-significant",0.0248362127439147,"FKBP15","FK506-binding protein 15","FKB15_HUMAN",-0.00260000000000105
-0.0137375000000013,7.36588625,-0.139244868373626,0.8930444238739,0.942027557940167,-7.4659830491309,"DSN1_HUMAN",6,0.134714307393137,0.896629458369531,0.94441698097484,0.0137375000000013,"Non-significant",0.0248362127439147,"DSN1","Kinetochore-associated protein DSN1 homolog","DSN1_HUMAN",-0.0137375000000013
-0.0134250000000016,12.7183625,-0.134857495302864,0.89639089210921,0.943919695273416,-7.46666332794536,"CNO6L_HUMAN",16,0.134089322540689,0.897105750565081,0.944631548078811,0.0134250000000016,"Non-significant",0.0247375542836155,"CNOT6L","CCR4-NOT transcription complex subunit 6-like","CNO6L_HUMAN",-0.0134250000000016
-0.0139874999999998,7.95845625,-0.134096821903504,0.896971326316674,0.944161900067415,-7.46677906928421,"US6NL_HUMAN",22,0.134048059210797,0.897137198373942,0.944631548078811,0.0139874999999998,"Non-significant",0.0247375542836155,"USP6NL","USP6 N-terminal-like protein","US6NL_HUMAN",-0.0139874999999998
0.0213000000000001,11.311375,0.135057364345835,0.896238392609004,0.943882075238903,-7.46663280852121,"RAB6C_HUMAN",1,-0.133919412318413,0.897235244639257,0.944631548078811,-0.0213000000000001,"Non-significant",0.0247375542836155,"RAB6C","Ras-related protein Rab-6C","RAB6C_HUMAN",0.0213000000000001
-0.0254350000000017,8.53338,-0.138693141595814,0.8934651273781,0.942153495755526,-7.46606978728534,"STXB4_HUMAN",14,0.133761727541271,0.897355424311584,0.944631548078811,0.0254350000000017,"Non-significant",0.0247375542836155,"STXBP4","Syntaxin-binding protein 4","STXB4_HUMAN",-0.0254350000000017
-0.00490000000000279,11.54605,-0.123890333298724,0.904765770902846,0.948414177954572,-7.46826901763974,"TBC17_HUMAN",20,0.133680280206617,0.897417500642978,0.944631548078811,0.00490000000000279,"Non-significant",0.0247375542836155,"TBC1D17","TBC1 domain family member 17","TBC17_HUMAN",-0.00490000000000279
-0.0183599999999995,7.6067675,-0.134450868247166,0.896701161767758,0.944067805566374,-7.46672527990054,"ATX1_HUMAN",13,0.132585305725915,0.898252126807542,0.945386971482469,0.0183599999999995,"Non-significant",0.0243903870682851,"ATXN1","Ataxin-1","ATX1_HUMAN",-0.0183599999999995
-0.0153499999999998,9.0179775,-0.131682194643407,0.898814258652738,0.944978329907914,-7.46714215394127,"ELMO2_HUMAN",23,0.131625402205182,0.898983911040626,0.945965970412653,0.0153499999999998,"Non-significant",0.0241244863548943,"ELMO2","Engulfment and cell motility protein 2","ELMO2_HUMAN",-0.0153499999999998
-0.0159899999999986,8.1021975,-0.131864200723927,0.898675321585044,0.944978329907914,-7.46711501468917,"UVRAG_HUMAN",22,0.131556659457718,0.899036321255722,0.945965970412653,0.0159899999999986,"Non-significant",0.0241244863548943,"UVRAG","UV radiation resistance-associated gene protein","UVRAG_HUMAN",-0.0159899999999986
-0.0154575000000037,9.07880625,-0.134367026574794,0.896765138084698,0.944067805566374,-7.46673803051072,"ULBP3_HUMAN",4,0.131309820502587,0.899224518399903,0.946040841107173,0.0154575000000037,"Non-significant",0.0240901144601362,"ULBP3","UL16-binding protein 3","ULBP3_HUMAN",-0.0154575000000037
0.00942499999999846,10.5771375,0.132151283554275,0.898456180302245,0.944978329907914,-7.46707213142778,"HIKES_HUMAN",6,-0.130780184257011,0.899628351814053,0.946342525730478,-0.00942499999999846,"Non-significant",0.023951643608424,"HIKESHI","Protein Hikeshi","HIKES_HUMAN",0.00942499999999846
0.0206550000000014,7.8938925,0.13364795356501,0.897313868254832,0.944276526116887,-7.46684706185467,"DDX28_HUMAN",18,-0.130470077587195,0.899864814632895,0.946362819336823,-0.0206550000000014,"Non-significant",0.0239423305885426,"DDX28","Probable ATP-dependent RNA helicase DDX28","DDX28_HUMAN",0.0206550000000014
-0.0126375000000003,9.31286625,-0.130196717242258,0.899948360946409,0.945694565981517,-7.46736226130222,"THAP4_HUMAN",5,0.130447796364299,0.899881804951481,0.946362819336823,0.0126375000000003,"Non-significant",0.0239423305885426,"THAP4","Peroxynitrite isomerase THAP4","THAP4_HUMAN",-0.0126375000000003
0.0147999999999975,8.52,0.129965064687268,0.900125240877385,0.945757483688015,-7.46739636190407,"NSUN5_HUMAN",18,-0.130062110299993,0.900175914828324,0.946548968330603,-0.0147999999999975,"Non-significant",0.0238569135272746,"NSUN5","28S rRNA (cytosine-C(5))-methyltransferase","NSUN5_HUMAN",0.0147999999999975
0.00941749999999786,8.52900625,0.127376359934677,0.90210227335385,0.947342169094344,-7.46777332205236,"UTP6_HUMAN",31,-0.129882308843682,0.900313030496732,0.946570008520432,-0.00941749999999786,"Non-significant",0.0238472599994689,"UTP6","U3 small nucleolar RNA-associated protein 6 homolog","UTP6_HUMAN",0.00941749999999786
0.0112300000000012,8.6041075,0.128015808798649,0.901613847295158,0.947050082724048,-7.46768090934754,"CSTOS_HUMAN",8,-0.129145662252978,0.900874831473759,0.947037490285133,-0.0112300000000012,"Non-significant",0.0236328282811187,"CUSTOS","Protein CUSTOS","CSTOS_HUMAN",0.0112300000000012
0.0766500000000025,7.042295,0.131056171494547,0.899292171629261,0.945127892768082,-7.46723521653446,"MFAP4_HUMAN",2,-0.128721491670067,0.901198351372654,0.947254391956458,-0.0766500000000025,"Non-significant",0.0235333724366774,"MFAP4","Microfibril-associated glycoprotein 4","MFAP4_HUMAN",0.0766500000000025
0.00569999999999737,11.442575,0.118889863784543,0.908588650073983,0.950449341082957,-7.46895614320103,"GSTA4_HUMAN",9,-0.127308545523744,0.90227616696053,0.94822698307641,-0.00569999999999737,"Non-significant",0.0230876904065859,"GSTA4","Glutathione S-transferase A4","GSTA4_HUMAN",0.00569999999999737
0.0150399999999991,9.5718075,0.129077203337321,0.900803229527107,0.946346829252353,-7.46752650044481,"NKTR_HUMAN",13,-0.127151284540097,0.902396141611305,0.94822698307641,-0.0150399999999991,"Non-significant",0.0230876904065859,"NKTR","NK-tumor recognition protein","NKTR_HUMAN",0.0150399999999991
0.00724999999999909,13.03765,0.121982010642086,0.906224379873647,0.949204569459465,-7.46853457064827,"MCA3_HUMAN",11,-0.126843189469444,0.902631195749385,0.94822698307641,-0.00724999999999909,"Non-significant",0.0230876904065859,"EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1","MCA3_HUMAN",0.00724999999999909
0.0114650000000003,7.0830475,0.126365323679308,0.902874618666901,0.947670356284739,-7.46791849624289,"IFT74_HUMAN",19,-0.126807912631142,0.902658110080898,0.94822698307641,-0.0114650000000003,"Non-significant",0.0230876904065859,"IFT74","Intraflagellar transport protein 74 homolog","IFT74_HUMAN",0.0114650000000003
0.00835000000000008,11.2933,0.137465907750089,0.894401050324339,0.942454648251535,-7.46626149496848,"LEG3_HUMAN",13,-0.126505159876934,0.902889099800496,0.94822698307641,-0.00835000000000008,"Non-significant",0.0230876904065859,"LGALS3","Galectin-3","LEG3_HUMAN",0.00835000000000008
-0.00502499999999806,11.7190125,-0.117273194990343,0.909825157346241,0.951250387638037,-7.4691722621823,"BCLF1_HUMAN",31,0.126464907337187,0.902919811835053,0.94822698307641,0.00502499999999806,"Non-significant",0.0230876904065859,"BCLAF1","Bcl-2-associated transcription factor 1","BCLF1_HUMAN",-0.00502499999999806
0.00329999999999941,12.622625,0.100441551974338,0.922713965738891,0.959932117742816,-7.47124715449195,"ST1B1_HUMAN",17,-0.126432113089764,0.902944833445395,0.94822698307641,-0.00329999999999941,"Non-significant",0.0230876904065859,"SULT1B1","Sulfotransferase 1B1","ST1B1_HUMAN",0.00329999999999941
0.0442225000000001,6.28101875,0.12789388799969,0.901706969769179,0.947050082724048,-7.4676985648007,"CADM4_HUMAN",6,-0.125821663332831,0.903410620719725,0.948592887409397,-0.0442225000000001,"Non-significant",0.0229201360307964,"CADM4","Cell adhesion molecule 4","CADM4_HUMAN",0.0442225000000001
0.00540000000000163,10.293325,0.125155453165589,0.903799003547359,0.948015487370011,-7.46809070706151,"GAS2_HUMAN",16,-0.125474930413916,0.903675204130553,0.948747457460353,-0.00540000000000163,"Non-significant",0.0228493749567194,"GAS2","Growth arrest-specific protein 2","GAS2_HUMAN",0.00540000000000163
-0.00950000000000273,15.311925,-0.121809681829458,0.906356116896981,0.949219550774592,-7.46855834900604,"UT14A_HUMAN",33,0.124182957819637,0.904661192115537,0.94960527917137,0.00950000000000273,"Non-significant",0.0224568796593814,"UTP14A","U3 small nucleolar RNA-associated protein 14 homolog A","UT14A_HUMAN",-0.00950000000000273
0.00642500000000013,13.4215875,0.118983197667699,0.908517271966024,0.950449341082957,-7.46894357617893,"ILF2_HUMAN",22,-0.124096425788895,0.90472723678074,0.94960527917137,-0.00642500000000013,"Non-significant",0.0224568796593814,"ILF2","Interleukin enhancer-binding factor 2","ILF2_HUMAN",0.00642500000000013
0.0100999999999996,9.089705,0.121599779764999,0.906516581091328,0.949264610048089,-7.46858726659067,"A2GL_HUMAN",9,-0.123630846806613,0.905082598925636,0.949854926917154,-0.0100999999999996,"Non-significant",0.022342720237994,"LRG1","Leucine-rich alpha-2-glycoprotein","A2GL_HUMAN",0.0100999999999996
0.017592500000001,8.47111125,0.124167713321616,0.904553790468513,0.948314953094291,-7.46823007708686,"CC28A_HUMAN",7,-0.123378699754336,0.905275064773216,0.949881101291546,-0.017592500000001,"Non-significant",0.0223307529054826,"CCDC28A","Coiled-coil domain-containing protein 28A","CC28A_HUMAN",0.017592500000001
-0.0696974999999993,6.32922875,-0.12589298312296,0.90323548494589,0.947670356284739,-7.46798592464027,"UQCC5_HUMAN",1,0.123290262348195,0.905342571365839,0.949881101291546,0.0696974999999993,"Non-significant",0.0223307529054826,"UQCC5","Ubiquinol-cytochrome c reductase complex assembly factor 5","UQCC5_HUMAN",-0.0696974999999993
0.113734999999999,7.2401375,0.125165691784744,0.903791180202646,0.948015487370011,-7.46808925663529,"ECM1_HUMAN",7,-0.122993054874008,0.905569443776412,0.94999582271833,-0.113734999999999,"Non-significant",0.0222783043683807,"ECM1","Extracellular matrix protein 1","ECM1_HUMAN",0.113734999999999
0.0749150000000025,5.94076,0.124731196526848,0.904123188697442,0.948070712171506,-7.46815070435649,"SBSN_HUMAN",9,-0.122567252667651,0.905894495055503,0.950139209789549,-0.0749150000000025,"Non-significant",0.0222127593277817,"SBSN","Suprabasin","SBSN_HUMAN",0.0749150000000025
-0.0815875000000013,5.96182625,-0.124746657748818,0.904111374047128,0.948070712171506,-7.46814852143133,"E41L1_HUMAN",8,0.122506045835669,0.905941221062483,0.950139209789549,0.0815875000000013,"Non-significant",0.0222127593277817,"EPB41L1","Band 4.1-like protein 1","E41L1_HUMAN",-0.0815875000000013
-0.0077499999999997,15.10585,-0.126359921601691,0.902878745694332,0.947670356284739,-7.46791926883103,"CSRP1_HUMAN",12,0.121893944421847,0.90640852834235,0.950505985286873,0.0077499999999997,"Non-significant",0.0220451440601084,"CSRP1","Cysteine and glycine-rich protein 1","CSRP1_HUMAN",-0.0077499999999997
0.0121500000000001,9.2602075,0.121438824593503,0.906639629920723,0.949270482985648,-7.46860940726026,"SZRD1_HUMAN",9,-0.121709654863037,0.906549231538318,0.950530216438478,-0.0121500000000001,"Non-significant",0.0220340727765388,"SZRD1","SUZ RNA-binding domain-containing","SZRD1_HUMAN",0.0121500000000001
-0.023410000000001,7.7193975,-0.122111071650755,0.906125721048103,0.949204569459465,-7.46851674056455,"PUSL1_HUMAN",7,0.120637796441574,0.907367655669978,0.950929455465278,0.023410000000001,"Non-significant",0.0218516999275012,"PUSL1","tRNA pseudouridine synthase-like 1","PUSL1_HUMAN",-0.023410000000001
-0.00637499999999847,12.2641375,-0.125938589086704,0.903200641109525,0.947670356284739,-7.46797942518192,"CCD25_HUMAN",16,0.120483146756773,0.907485749382742,0.950929455465278,0.00637499999999847,"Non-significant",0.0218516999275012,"CCDC25","Coiled-coil domain-containing protein 25","CCD25_HUMAN",-0.00637499999999847
0.008067500000001,9.18089625,0.12280160236394,0.905597884849336,0.949040283059404,-7.46842102311833,"GDAP2_HUMAN",19,-0.12043236268845,0.90752452970006,0.950929455465278,-0.008067500000001,"Non-significant",0.0218516999275012,"GDAP2","Ganglioside-induced differentiation-associated protein 2","GDAP2_HUMAN",0.008067500000001
-0.176672499999995,8.62179375,-0.122592970253557,0.905757356234189,0.949045400565589,-7.46844999918374,"SPB3_HUMAN",17,0.12042484216448,0.90753027263251,0.950929455465278,0.176672499999995,"Non-significant",0.0218516999275012,"SERPINB3","Serpin B3","SPB3_HUMAN",-0.176672499999995
-0.006574999999998,17.2385875,-0.212110176308073,0.837858957768517,0.909415060513351,-7.45152749059524,"GSTO1_HUMAN",19,0.120374874279546,0.907568429989861,0.950929455465278,0.006574999999998,"Non-significant",0.0218516999275012,"GSTO1","Glutathione S-transferase omega-1","GSTO1_HUMAN",-0.006574999999998
0.00822500000000304,12.0165875,0.203960847471019,0.843989181661245,0.913370538943345,-7.45343907359821,"CLCC1_HUMAN",28,-0.120286559069261,0.907635871448053,0.950929455465278,-0.00822500000000304,"Non-significant",0.0218516999275012,"CLCC1","Chloride channel CLIC-like protein 1","CLCC1_HUMAN",0.00822500000000304
0.0231849999999989,7.3898675,0.12062697706663,0.907260321855389,0.949674330685976,-7.46872063817931,"PB1_HUMAN",38,-0.119201934897039,0.908464205603496,0.951626226145706,-0.0231849999999989,"Non-significant",0.0215335976210975,"PBRM1","Protein polybromo-1","PB1_HUMAN",0.0231849999999989
0.0632550000000016,6.098835,0.120970074474383,0.906998000858417,0.949522709615152,-7.46867372119514,"RWDD3_HUMAN",5,-0.118929687412337,0.908672141904726,0.951626226145706,-0.0632550000000016,"Non-significant",0.0215335976210975,"RWDD3","RWD domain-containing protein 3","RWDD3_HUMAN",0.0632550000000016
-0.00958999999999932,9.525775,-0.118261532024785,0.909069197035788,0.950749686521841,-7.46904048980683,"HMDH_HUMAN",25,0.118849091629576,0.908733700564304,0.951626226145706,0.00958999999999932,"Non-significant",0.0215335976210975,"HMGCR","3-hydroxy-3-methylglutaryl-coenzyme A reductase","HMDH_HUMAN",-0.00958999999999932
0.0072999999999972,12.7619,0.126157457948084,0.903033424239171,0.947670356284739,-7.4679482008347,"ADAS_HUMAN",33,-0.118688476215882,0.908856379826717,0.951626226145706,-0.0072999999999972,"Non-significant",0.0215335976210975,"AGPS","Alkyldihydroxyacetonephosphate synthase, peroxisomal","ADAS_HUMAN",0.0072999999999972
0.0112825000000036,8.89534875,0.118144938831144,0.909158371760722,0.950749686521841,-7.46905609218371,"PTN2_HUMAN",18,-0.118645011647543,0.908889578850038,0.951626226145706,-0.0112825000000036,"Non-significant",0.0215335976210975,"PTPN2","Tyrosine-protein phosphatase non-receptor type 2","PTN2_HUMAN",0.0112825000000036
0.0825049999999976,5.57203,0.120179965368594,0.907602110792406,0.949909084751394,-7.46878156585686,"ASB3_HUMAN",2,-0.118087501725245,0.909315432301968,0.951948794106567,-0.0825049999999976,"Non-significant",0.0213864119464683,"ASB3","Ankyrin repeat and SOCS box protein 3","ASB3_HUMAN",0.0825049999999976
-0.00249999999999773,13.985675,-0.0870670786291775,0.932973320763181,0.964107485483437,-7.47266772976658,"OTUB1_HUMAN",13,0.117331205471679,0.909893179600889,0.952310185806713,0.00249999999999773,"Non-significant",0.0212215704782451,"OTUB1","Ubiquitin thioesterase OTUB1","OTUB1_HUMAN",-0.00249999999999773
-0.0399250000000002,6.6790425,-0.119282035088675,0.908288738838581,0.950381602075372,-7.46890327287616,"PIEZ2_HUMAN",3,0.117219791295144,0.909978295696075,0.952310185806713,0.0399250000000002,"Non-significant",0.0212215704782451,"PIEZO2","Piezo-type mechanosensitive ion channel component 2","PIEZ2_HUMAN",-0.0399250000000002
0.00592499999999774,10.9049625,0.111181755030926,0.914486550174984,0.953656919760598,-7.46996009413925,"U520_HUMAN",115,-0.117172940536835,0.910014088230985,0.952310185806713,-0.00592499999999774,"Non-significant",0.0212215704782451,"SNRNP200","U5 small nuclear ribonucleoprotein 200 kDa helicase","U520_HUMAN",0.00592499999999774
-0.00807500000000161,10.4158375,-0.155826830053448,0.880418075584958,0.933300892452881,-7.4632164226391,"CERT_HUMAN",31,0.116914605597073,0.910211452182933,0.952393419805132,0.00807500000000161,"Non-significant",0.0211836138469489,"CERT1","Ceramide transfer protein","CERT_HUMAN",-0.00807500000000161
-0.0140274999999992,9.04487875,-0.116836376930122,0.910159302982011,0.951350715605628,-7.46923015093039,"PP16A_HUMAN",7,0.11585905963942,0.911017943679586,0.953113906130222,0.0140274999999992,"Non-significant",0.0208551939601024,"PPP1R16A","Protein phosphatase 1 regulatory subunit 16A","PP16A_HUMAN",-0.0140274999999992
0.0107600000000012,9.1955575,0.114414482818382,0.912012289533704,0.952182296086402,-7.46954720458409,"GPAT4_HUMAN",12,-0.115082436539882,0.911611395641914,0.953611351232508,-0.0107600000000012,"Non-significant",0.0206285879852351,"GPAT4","Glycerol-3-phosphate acyltransferase 4","GPAT4_HUMAN",0.0107600000000012
-0.0157875000000001,8.61496875,-0.115941906170287,0.910843592150738,0.951350715605628,-7.46934801795385,"S41A3_HUMAN",8,0.11463201391234,0.91195561118488,0.953847982040293,0.0157875000000001,"Non-significant",0.020520834752646,"SLC41A3","Solute carrier family 41 member 3","S41A3_HUMAN",-0.0157875000000001
0.0183175000000011,7.25484375,0.116228521288734,0.910624316679714,0.951350715605628,-7.46931034809871,"UBP34_HUMAN",41,-0.114147282824715,0.912326068096242,0.95397882638997,-0.0183175000000011,"Non-significant",0.0204612643777133,"USP34","Ubiquitin carboxyl-terminal hydrolase 34","UBP34_HUMAN",0.0183175000000011
0.0189399999999997,7.9740825,0.115229405280138,0.911388728201282,0.951777143417438,-7.46944126052368,"GALT4_HUMAN",13,-0.114125854153202,0.912342445550925,0.95397882638997,-0.0189399999999997,"Non-significant",0.0204612643777133,"GALNT4","Polypeptide N-acetylgalactosaminyltransferase 4","GALT4_HUMAN",0.0189399999999997
