"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0292666666666701,13.5345428571429,0.543788445246362,0.605645314176956,0.777252656580027,-7.3063338698915,"IF4G1_HUMAN",61,0.618508355313334,0.556972856191618,0.742811692705204,0.0292666666666701,"Non-significant",0.129121268586833,"EIF4G1","Eukaryotic translation initiation factor 4 gamma 1","IF4G1_HUMAN"
0.0198666666666689,15.8515142857143,0.603106221980597,0.567910007535078,0.752501412925905,-7.26893841670857,"BAP31_HUMAN",18,0.618146196120069,0.557197511256542,0.742990435471882,0.0198666666666689,"Non-significant",0.129016776883462,"BCAP31","B-cell receptor-associated protein 31","BAP31_HUMAN"
0.0461583333333397,15.5029571428571,0.6165966169913,0.559528183778286,0.745370823954239,-7.25995243957423,"RS18_HUMAN",14,0.617710154581964,0.557468069756685,0.743230319704879,0.0461583333333397,"Non-significant",0.128876581829358,"RPS18","Small ribosomal subunit protein uS13","RS18_HUMAN"
0.0391083333333384,10.1523857142857,0.6155834215813,0.560155071527334,0.745963495188611,-7.26063344117241,"TMX3_HUMAN",15,0.61746232325692,0.557621881460464,0.743314501498029,0.0391083333333384,"Non-significant",0.128827394360862,"TMX3","Protein disulfide-isomerase TMX3","TMX3_HUMAN"
-0.673159999999998,7.85841285714286,-0.60144697965609,0.568946131962935,0.753022342562502,-7.27003145802268,"KRT35_HUMAN",1,-0.616846685892652,0.558004075728545,0.743703042240711,-0.673159999999998,"Non-significant",0.128600441955234,"KRT35","Keratin, type I cuticular Ha5","KRT35_HUMAN"
-0.0966541666666672,8.29615428571429,-0.597101838277157,0.571664859803414,0.754686187954146,-7.27288116764767,"DDX50_HUMAN",17,-0.616287954681036,0.558351078863734,0.744044561853851,-0.0966541666666672,"Non-significant",0.128401053180356,"DDX50","ATP-dependent RNA helicase DDX50","DDX50_HUMAN"
0.0794633333333348,8.99806571428571,0.600073358019313,0.569804757973278,0.753767354422441,-7.27093431845577,"AHR_HUMAN",15,0.615924826729123,0.558576671275629,0.744145235222503,0.0794633333333348,"Non-significant",0.128342294695877,"AHR","Aryl hydrocarbon receptor","AHR_HUMAN"
0.260668333333332,7.01791,0.600486716514327,0.569546293254711,0.753573355729845,-7.2706628173511,"FOLR2_HUMAN",7,0.61587413142738,0.558608169987714,0.744145235222503,0.260668333333332,"Non-significant",0.128342294695877,"FOLR2","Folate receptor beta","FOLR2_HUMAN"
0.227785833333337,6.84911,0.606395184992268,0.565859556017729,0.750940750308616,-7.26676387839773,"STAR3_HUMAN",5,0.615303718518029,0.558962660700326,0.744478968274491,0.227785833333337,"Non-significant",0.128147566671174,"STARD3","StAR-related lipid transfer protein 3","STAR3_HUMAN"
-0.010233333333332,14.1816142857143,-0.359996797567115,0.730840352391136,0.859849197603693,-7.39932334321354,"ODO1_HUMAN",64,-0.615178788513919,0.559040318211487,0.744478968274491,-0.010233333333332,"Non-significant",0.128147566671174,"OGDH","2-oxoglutarate dehydrogenase complex component E1","ODO1_HUMAN"
-0.202311666666665,6.86437,-0.61402844842771,0.561118002586346,0.746798651897,-7.26167666317311,"JOS2_HUMAN",4,-0.614277892786206,0.559600514762988,0.745093692452571,-0.202311666666665,"Non-significant",0.127789113081595,"JOSD2","Josephin-2","JOS2_HUMAN"
-0.0189416666666613,15.5263571428571,-0.573622400859903,0.586489314083203,0.765234146279161,-7.28796026079456,"NIT2_HUMAN",20,-0.614144165274801,0.559683698234073,0.745093692452571,-0.0189416666666613,"Non-significant",0.127789113081595,"NIT2","Omega-amidase NIT2","NIT2_HUMAN"
0.0296416666666683,11.2298285714286,0.596207181183765,0.572225605403893,0.754925251545078,-7.27346563429669,"MCU_HUMAN",18,0.613997622242216,0.559774861980339,0.745094060483004,0.0296416666666683,"Non-significant",0.1277888985669,"MCU","Calcium uniporter protein, mitochondrial","MCU_HUMAN"
0.513256666666668,5.39169714285714,0.601814138443669,0.568716759430345,0.752840302569025,-7.26978981934183,"HMSD_HUMAN",1,0.613764545406443,0.559919876415047,0.745166095267947,0.513256666666668,"Non-significant",0.127746913535616,"HMSD","Serpin-like protein HMSD","HMSD_HUMAN"
-0.102558333333331,12.3949714285714,-0.733923724783046,0.489907529045157,0.691395086312624,-7.17455880127857,"RU1C_HUMAN",3,-0.613539387486529,0.560059985364575,0.745231579292126,-0.102558333333331,"Non-significant",0.127708750096612,"SNRPC","U1 small nuclear ribonucleoprotein C","RU1C_HUMAN"
0.0569758333333361,8.72925571428571,0.783773511740103,0.462162956263841,0.669564139043179,-7.13449628735476,"GAPR1_HUMAN",6,0.612440290832773,0.560744222531018,0.74602095688239,0.0569758333333361,"Non-significant",0.127248972352342,"GLIPR2","Golgi-associated plant pathogenesis-related protein 1","GAPR1_HUMAN"
-0.0710491666666666,9.79912285714286,-0.695775004096129,0.51188782908989,0.709220284414216,-7.20372189431636,"COA4_HUMAN",6,-0.612227090017033,0.560877007790729,0.746076539001849,-0.0710491666666666,"Non-significant",0.127216616547375,"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial","COA4_HUMAN"
-0.0480916666666626,10.4562142857143,-0.598930761169319,0.570519566869129,0.753792772960322,-7.271683930824,"PIGS_HUMAN",16,-0.611706631152936,0.561201238150682,0.746386721343169,-0.0480916666666626,"Non-significant",0.12703609554597,"PIGS","GPI transamidase component PIG-S","PIGS_HUMAN"
0.524130000000004,7.33447714285714,0.592693352593311,0.57443115165734,0.756927529771639,-7.27575360935828,"HAKAI_HUMAN",7,0.611514449473559,0.561320990053277,0.746391192534123,0.524130000000004,"Non-significant",0.127033493935187,"CBLL1","E3 ubiquitin-protein ligase Hakai","HAKAI_HUMAN"
0.0401000000000042,13.2033857142857,0.662647492292654,0.531492675001869,0.723807162300121,-7.22796494287657,"VPS29_HUMAN",11,0.611409020882854,0.561386691042377,0.746391192534123,0.0401000000000042,"Non-significant",0.127033493935187,"VPS29","Vacuolar protein sorting-associated protein 29","VPS29_HUMAN"
-0.0660474999999998,8.67886142857143,-0.58817088128354,0.577277237363096,0.758008671930504,-7.27868058215171,"PTPRA_HUMAN",19,-0.608775563568346,0.56302930548909,0.748453745159649,-0.0660474999999998,"Non-significant",0.125835034122057,"PTPRA","Receptor-type tyrosine-protein phosphatase alpha","PTPRA_HUMAN"
0.214420000000001,5.71186428571429,0.595484361369032,0.572678888372849,0.7554016937861,-7.27393727192779,"HAUS8_HUMAN",7,0.608593900190447,0.563142723732015,0.748483146750172,0.214420000000001,"Non-significant",0.125817974019398,"HAUS8","HAUS augmin-like complex subunit 8","HAUS8_HUMAN"
-0.0157749999999997,11.4723142857143,-0.560327282761817,0.594982295352125,0.771324613923365,-7.29625768458142,"GALK2_HUMAN",20,-0.608274938564082,0.563341894729431,0.748606045314941,-0.0157749999999997,"Non-significant",0.125746670093198,"GALK2","N-acetylgalactosamine kinase","GALK2_HUMAN"
-0.229769999999998,6.27918714285714,-0.602873346045919,0.568055359832842,0.752531954267524,-7.26909198731549,"PCD12_HUMAN",4,-0.608009077185613,0.563507940242285,0.748606045314941,-0.229769999999998,"Non-significant",0.125746670093198,"PCDH12","Protocadherin-12","PCD12_HUMAN"
-0.457019999999996,6.33750428571429,-0.588875947444203,0.576832974774981,0.758008671930504,-7.27822557615568,"ENL_HUMAN",9,-0.607902969284228,0.56357421881876,0.748606045314941,-0.457019999999996,"Non-significant",0.125746670093198,"MLLT1","Protein ENL","ENL_HUMAN"
0.0567350000000015,9.27503,0.611111730992995,0.562926921868401,0.748317643177744,-7.2636271738103,"DAA10_HUMAN",12,0.607804973375013,0.563635434512221,0.748606045314941,0.0567350000000015,"Non-significant",0.125746670093198,"DNAAF10","Dynein axonemal assembly factor 10","DAA10_HUMAN"
0.0427100000000031,9.35918428571429,0.588931961938441,0.576797688708003,0.758008671930504,-7.27818940699183,"P66B_HUMAN",18,0.60771479795419,0.563691768447077,0.748606045314941,0.0427100000000031,"Non-significant",0.125746670093198,"GATAD2B","Transcriptional repressor p66-beta","P66B_HUMAN"
0.183096666666668,6.7481,0.588745868829306,0.576914922125593,0.758008671930504,-7.27830955746666,"KLDC2_HUMAN",13,0.607019902372554,0.564125993029439,0.749061368781234,0.183096666666668,"Non-significant",0.125482600149333,"KLHDC2","Kelch domain-containing protein 2","KLDC2_HUMAN"
-0.0164999999999971,14.1469285714286,-0.532364280568706,0.613073286281021,0.78200346492842,-7.3131337787956,"MK01_HUMAN",23,-0.606778449664585,0.564276918163698,0.749140433215546,-0.0164999999999971,"Non-significant",0.125436762202105,"MAPK1","Mitogen-activated protein kinase 1","MK01_HUMAN"
0.144481666666667,7.26726571428571,0.585691953253897,0.578840820102802,0.759011043378562,-7.28027646026673,"N4BP1_HUMAN",24,0.606425676830322,0.564497469663307,0.749311893830925,0.144481666666667,"Non-significant",0.125337373789002,"N4BP1","NEDD4-binding protein 1","N4BP1_HUMAN"
0.340300000000002,6.35647285714286,0.590823425640656,0.575606922150398,0.757218569760233,-7.27696626509719,"TBC25_HUMAN",5,0.605888722469455,0.564833269157823,0.749515011166022,0.340300000000002,"Non-significant",0.125219664748609,"TBC1D25","TBC1 domain family member 25","TBC25_HUMAN"
-0.0688416666666622,12.1238714285714,-0.694130061961415,0.512850023734648,0.709457322647074,-7.20494961005135,"AP2S1_HUMAN",6,-0.60578378690075,0.564898907488183,0.749515011166022,-0.0688416666666622,"Non-significant",0.125219664748609,"AP2S1","AP-2 complex subunit sigma","AP2S1_HUMAN"
0.0701358333333371,8.95879571428571,0.593544318552823,0.573896556162665,0.756399351675487,-7.27520062251437,"DHYS_HUMAN",14,0.605742444711621,0.564924768723451,0.749515011166022,0.0701358333333371,"Non-significant",0.125219664748609,"DHPS","Deoxyhypusine synthase","DHYS_HUMAN"
-0.0705116666666683,8.67526571428571,-0.590363477904758,0.575896346682067,0.757451989427176,-7.27726401909029,"ADA15_HUMAN",15,-0.604982116549732,0.56540051113113,0.750024820429289,-0.0705116666666683,"Non-significant",0.124924364345478,"ADAM15","Disintegrin and metalloproteinase domain-containing protein 15","ADA15_HUMAN"
0.188929166666668,6.00637714285714,0.587718972750396,0.577562091819431,0.758183191150632,-7.27897195975291,"RB_HUMAN",11,0.604810816407754,0.565507727741741,0.750045680638536,0.188929166666668,"Non-significant",0.124912285614829,"RB1","Retinoblastoma-associated protein","RB_HUMAN"
0.277711666666665,9.03344428571429,0.598698043758601,0.570665220830729,0.753792772960322,-7.27183645163883,"KMT2C_HUMAN",3,0.604545291508101,0.565673943499797,0.750144773343794,0.277711666666665,"Non-significant",0.124854912345937,"KMT2C","Histone-lysine N-methyltransferase 2C","KMT2C_HUMAN"
0.056066666666668,12.1671285714286,0.77470513602094,0.467126970179835,0.673714527960112,-7.14194592208581,"SUMO1_HUMAN",6,0.604198332878619,0.565891179781271,0.750199141926838,0.056066666666668,"Non-significant",0.124823436928368,"SUMO1","Small ubiquitin-related modifier 1","SUMO1_HUMAN"
-0.0346249999999984,12.4378857142857,-0.726928086557074,0.49388999455124,0.694376637854754,-7.18000506428235,"PIPSL_HUMAN",10,-0.60418750171127,0.565897962146324,0.750199141926838,-0.0346249999999984,"Non-significant",0.124823436928368,"PIPSL","Putative PIP5K1A and PSMD4-like protein","PIPSL_HUMAN"
-0.04120833333333,13.0236142857143,-0.647607834757351,0.540549611845047,0.730776008889461,-7.23863299661455,"MCA3_HUMAN",11,-0.603423065273137,0.566376766647796,0.750712487142867,-0.04120833333333,"Non-significant",0.124526360139824,"EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1","MCA3_HUMAN"
-0.104591666666664,7.40484,-0.612100857476631,0.562313078751624,0.747953383549736,-7.26296663163928,"MARH6_HUMAN",7,-0.60265741695002,0.566856571875977,0.751226992602531,-0.104591666666664,"Non-significant",0.124228815673093,"MARCHF6","E3 ubiquitin-protein ligase MARCHF6","MARH6_HUMAN"
0.391701666666668,5.81634714285714,0.584923342370172,0.579326129254002,0.759525924775997,-7.28077005040155,"BLNK_HUMAN",5,0.601079198714003,0.567846348881351,0.752044019492955,0.391701666666668,"Non-significant",0.123756738047488,"BLNK","B-cell linker protein","BLNK_HUMAN"
-0.0313091666666647,9.95441428571429,-0.555395867501446,0.598150414804296,0.773200425822393,-7.29929070721073,"P4R3A_HUMAN",28,-0.601034992098418,0.567874087761188,0.752044019492955,-0.0313091666666647,"Non-significant",0.123756738047488,"PPP4R3A","Serine/threonine-protein phosphatase 4 regulatory subunit 3A","P4R3A_HUMAN"
0.0246833333333338,14.5986285714286,0.65051708610393,0.53879009437397,0.729001104232571,-7.23658601255318,"H17B6_HUMAN",14,0.600987382109343,0.567903963098458,0.752044019492955,0.0246833333333338,"Non-significant",0.123756738047488,"HSD17B6","17-beta-hydroxysteroid dehydrogenase type 6","H17B6_HUMAN"
0.361690000000001,5.62648,0.596905096652576,0.571788143646038,0.754712478121111,-7.27300976307661,"APC11_HUMAN",1,0.600953385196021,0.567925296782085,0.752044019492955,0.361690000000001,"Non-significant",0.123756738047488,"ANAPC11","Anaphase-promoting complex subunit 11","APC11_HUMAN"
-0.0607091666666655,7.90119428571429,-0.588076558667635,0.577336685476222,0.758008671930504,-7.2787414151835,"TRI15_HUMAN",15,-0.600884928088451,0.567968256310414,0.752044019492955,-0.0607091666666655,"Non-significant",0.123756738047488,"TRIM15","E3 ubiquitin-protein ligase TRIM15","TRI15_HUMAN"
-0.323395833333334,5.67418428571429,-0.586277363674012,0.57847134697647,0.758825319837222,-7.27990012974769,"MCUB_HUMAN",5,-0.600796916758981,0.56802348971705,0.752044019492955,-0.323395833333334,"Non-significant",0.123756738047488,"MCUB","Calcium uniporter regulatory subunit MCUb, mitochondrial","MCUB_HUMAN"
0.254514166666669,7.3781,0.58928520380559,0.576575195160381,0.758008671930504,-7.27796124410814,"MED31_HUMAN",5,0.600617135419172,0.568136325280978,0.752071951340781,0.254514166666669,"Non-significant",0.12374060811121,"MED31","Mediator of RNA polymerase II transcription subunit 31","MED31_HUMAN"
-0.447604999999999,6.17083428571429,-0.582559948029001,0.580819906297958,0.76035343571947,-7.28228415166361,"DNAL1_HUMAN",5,-0.599499497428083,0.568838083039708,0.752844278529953,-0.447604999999999,"Non-significant",0.123294845803289,"DNAL1","Dynein axonemal light chain 1","DNAL1_HUMAN"
-0.0616183333333318,9.45218714285714,-0.576101286099438,0.584913634232087,0.764041104753768,-7.28639384747517,"DBR1_HUMAN",22,-0.599254847733182,0.568991765564454,0.752844278529953,-0.0616183333333318,"Non-significant",0.123294845803289,"DBR1","Lariat debranching enzyme","DBR1_HUMAN"
-0.102076666666662,9.43522285714286,-0.63689535540486,0.547059599300581,0.735453360948862,-7.24610129354673,"CERS6_HUMAN",5,-0.59901377205252,0.569143227058523,0.752844278529953,-0.102076666666662,"Non-significant",0.123294845803289,"CERS6","Ceramide synthase 6","CERS6_HUMAN"
0.905958333333335,8.02920285714286,0.581187876432877,0.581688160815536,0.760919027025014,-7.28316064648575,"CLD3_HUMAN",2,0.598974588723535,0.569167847168149,0.752844278529953,0.905958333333335,"Non-significant",0.123294845803289,"CLDN3","Claudin-3","CLD3_HUMAN"
-0.153576666666664,6.71177142857143,-0.602775167064674,0.568116646128532,0.752531954267524,-7.26915671589487,"LS14B_HUMAN",5,-0.598940416427887,0.569189319204177,0.752844278529953,-0.153576666666664,"Non-significant",0.123294845803289,"LSM14B","Protein LSM14 homolog B","LS14B_HUMAN"
-0.108921666666665,6.95110428571429,-0.586997520668647,0.578017021972223,0.7585374653639,-7.27943671639065,"SGK3_HUMAN",11,-0.598722866742647,0.569326027000889,0.752844278529953,-0.108921666666665,"Non-significant",0.123294845803289,"SGK3","Serine/threonine-protein kinase Sgk3","SGK3_HUMAN"
0.176926666666668,6.93073571428571,0.591783490766311,0.575003074822885,0.756927529771639,-7.27634408580913,"PCMD2_HUMAN",6,0.598611864276622,0.569395788227397,0.752844278529953,0.176926666666668,"Non-significant",0.123294845803289,"PCMTD2","Protein-L-isoaspartate O-methyltransferase domain-containing protein 2","PCMD2_HUMAN"
-0.150322499999999,7.24347857142857,-0.588815162703975,0.576871267284691,0.758008671930504,-7.27826482204184,"RNZ1_HUMAN",8,-0.598518569985597,0.569454424391832,0.752844278529953,-0.150322499999999,"Non-significant",0.123294845803289,"ELAC1","Zinc phosphodiesterase ELAC protein 1","RNZ1_HUMAN"
-0.0693083333333302,11.2497714285714,-0.730768530560212,0.491701018318314,0.692890724274576,-7.17702061828051,"BOLA2_HUMAN",5,-0.598326347579637,0.569575248896281,0.752882600846776,-0.0693083333333302,"Non-significant",0.123272739309791,"BOLA2B","BolA-like protein 2","BOLA2_HUMAN"
0.0372916666666718,16.4028571428571,0.57346474624904,0.586589609459415,0.765234146279161,-7.28805967788428,"SDHB_HUMAN",20,0.598053300842929,0.569746902936388,0.752988088065857,0.0372916666666718,"Non-significant",0.123211894089056,"SDHB","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","SDHB_HUMAN"
-0.249839999999999,6.37878571428571,-0.579724506041812,0.582615030642661,0.762009894896065,-7.28409342305854,"NAPEP_HUMAN",9,-0.59662978052241,0.570642311519123,0.753988657868328,-0.249839999999999,"Non-significant",0.122635187104029,"NAPEPLD","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D","NAPEP_HUMAN"
0.0427083333333336,11.0043285714286,0.854450362811044,0.424751937306177,0.636817187643753,-7.07404411490091,"RM18_HUMAN",7,0.596040191034435,0.571013412736532,0.753988657868328,0.0427083333333336,"Non-significant",0.122635187104029,"MRPL18","Large ribosomal subunit protein uL18m","RM18_HUMAN"
-0.0145250000000008,13.079,-0.427483100929272,0.683531029385206,0.829821646630555,-7.36930789130765,"TPP2_HUMAN",67,-0.596034875811518,0.57101675890874,0.753988657868328,-0.0145250000000008,"Non-significant",0.122635187104029,"TPP2","Tripeptidyl-peptidase 2","TPP2_HUMAN"
0.0783233333333317,7.63823714285714,0.604195488534612,0.567230426279249,0.751874590479082,-7.2682193977156,"MYCT_HUMAN",9,0.595984082007202,0.571048736480414,0.753988657868328,0.0783233333333317,"Non-significant",0.122635187104029,"SLC2A13","Proton myo-inositol cotransporter","MYCT_HUMAN"
-0.0856874999999988,8.41524428571429,-0.57164150738343,0.587750228561482,0.766130162989345,-7.28920762875317,"TBCD1_HUMAN",36,-0.595910215909401,0.571095241252978,0.753988657868328,-0.0856874999999988,"Non-significant",0.122635187104029,"TBC1D1","TBC1 domain family member 1","TBCD1_HUMAN"
-0.176131666666667,7.61492,-0.575352847767625,0.585389110935184,0.764386256016216,-7.28686742660851,"NIPBL_HUMAN",33,-0.595853335194968,0.571131053856784,0.753988657868328,-0.176131666666667,"Non-significant",0.122635187104029,"NIPBL","Nipped-B-like protein","NIPBL_HUMAN"
-0.0263166666666592,15.6233714285714,-0.518503051052705,0.622153386261199,0.788805051124236,-7.32120725208778,"GCSP_HUMAN",57,-0.595826757413197,0.571147787919287,0.753988657868328,-0.0263166666666592,"Non-significant",0.122635187104029,"GLDC","Glycine dehydrogenase (decarboxylating), mitochondrial","GCSP_HUMAN"
0.273658333333334,6.35295714285714,0.582457361421681,0.580884797256775,0.76035343571947,-7.28234974917201,"RAD1_HUMAN",5,0.594942898273166,0.571704453516079,0.754602014156305,0.273658333333334,"Non-significant",0.122282039930409,"RAD1","Cell cycle checkpoint protein RAD1","RAD1_HUMAN"
-0.0588333333333289,11.5407857142857,-1.05557111589281,0.330694168899477,0.556377518576673,-6.88052302162265,"H15_HUMAN",4,-0.594709812613755,0.571851307126748,0.754626751889357,-0.0588333333333289,"Non-significant",0.122267802909221,"H1-5","Histone H1.5","H15_HUMAN"
0.0252083333333371,11.2393285714286,0.529598540785061,0.61487916122033,0.783022234499497,-7.31476022140758,"NIBA2_HUMAN",33,0.594561431031099,0.571944805255027,0.754626751889357,0.0252083333333371,"Non-significant",0.122267802909221,"NIBAN2","Protein Niban 2","NIBA2_HUMAN"
0.0641250000000007,10.7678571428571,0.696774873697523,0.51130354342978,0.70877011312772,-7.20297442075743,"CIA2B_HUMAN",6,0.594474881883879,0.571999345723404,0.754626751889357,0.0641250000000007,"Non-significant",0.122267802909221,"CIAO2B","Cytosolic iron-sulfur assembly component 2B","CIA2B_HUMAN"
-0.257519999999999,6.56877428571429,-0.576646853029261,0.584567182466817,0.763908007478458,-7.28604828827749,"PHAR2_HUMAN",9,-0.593642116863449,0.572524283962094,0.755197760244771,-0.257519999999999,"Non-significant",0.121939306732736,"PHACTR2","Phosphatase and actin regulator 2","PHAR2_HUMAN"
0.0402058333333342,7.36348857142857,0.548779938962718,0.602415823434812,0.775912652433597,-7.30332165331524,"NCOR1_HUMAN",47,0.592666519334813,0.5731396184197,0.755887804344386,0.0402058333333342,"Non-significant",0.121542661602126,"NCOR1","Nuclear receptor corepressor 1","NCOR1_HUMAN"
-0.0234416666666633,14.4849285714286,-0.538383178286348,0.609153492328968,0.779567015086712,-7.30956757804409,"STT3A_HUMAN",25,-0.592080806739649,0.573509229372917,0.756147877488965,-0.0234416666666633,"Non-significant",0.121393262571332,"STT3A","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A","STT3A_HUMAN"
0.0311833333333364,10.4123142857143,0.552489943483975,0.600021791712303,0.774520335137373,-7.30106661272329,"WDFY1_HUMAN",25,0.592003957473237,0.573557735115913,0.756147877488965,0.0311833333333364,"Non-significant",0.121393262571332,"WDFY1","WD repeat and FYVE domain-containing protein 1","WDFY1_HUMAN"
-0.0341666666666605,12.0660571428571,-0.604158462772432,0.567253518188963,0.751874590479082,-7.26824385714026,"NFIA_HUMAN",14,-0.591865742400196,0.573644979819716,0.756147877488965,-0.0341666666666605,"Non-significant",0.121393262571332,"NFIA","Nuclear factor 1 A-type","NFIA_HUMAN"
0.0951266666666681,7.22892857142857,0.597083790740323,0.571676168235575,0.754686187954146,-7.272892965558,"APBA3_HUMAN",8,0.59176946468982,0.573705757255594,0.756147877488965,0.0951266666666681,"Non-significant",0.121393262571332,"APBA3","Amyloid-beta A4 precursor protein-binding family A member 3","APBA3_HUMAN"
0.0530741666666694,7.80471857142857,0.56582187799994,0.591463754132211,0.76828592581131,-7.29284978438953,"UBE3B_HUMAN",24,0.591558628462671,0.57383886551618,0.756201739190105,0.0530741666666694,"Non-significant",0.121362328137465,"UBE3B","Ubiquitin-protein ligase E3B","UBE3B_HUMAN"
-0.029615833333331,9.90646,-0.539801694826354,0.608231732074703,0.778863439479603,-7.3087217917288,"ATX2_HUMAN",31,-0.59039713465857,0.574572482468261,0.75691734542684,-0.029615833333331,"Non-significant",0.120951542408622,"ATXN2","Ataxin-2","ATX2_HUMAN"
-0.170495000000001,7.35951571428571,-0.575098373212722,0.585550827980219,0.764386256016216,-7.28702832107913,"TAF5L_HUMAN",10,-0.59034105749727,0.574607915580339,0.75691734542684,-0.170495000000001,"Non-significant",0.120951542408622,"TAF5L","TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L","TAF5L_HUMAN"
0.0173500000000004,10.4860857142857,0.476989342299996,0.649779328600522,0.807214057170958,-7.34421281319325,"OSB11_HUMAN",39,0.590260392210551,0.574658887281856,0.75691734542684,0.0173500000000004,"Non-significant",0.120951542408622,"OSBPL11","Oxysterol-binding protein-related protein 11","OSB11_HUMAN"
0.0445833333333372,10.1821571428571,0.558022815992461,0.59646156808621,0.772113048345294,-7.29767804194786,"XPOT_HUMAN",28,0.589837552382666,0.574926119559822,0.757147683237176,0.0445833333333372,"Non-significant",0.12081940219155,"XPOT","Exportin-T","XPOT_HUMAN"
0.071548333333336,9.45379857142857,0.588088440891236,0.577329196343233,0.758008671930504,-7.27873375226609,"WIPF3_HUMAN",11,0.589593782247701,0.575080213984444,0.757176648820524,0.071548333333336,"Non-significant",0.120802788058437,"WIPF3","WAS/WASL-interacting protein family member 3","WIPF3_HUMAN"
-0.0798583333333305,7.90434,-0.605765169055778,0.566251982901399,0.751032803078089,-7.26718123401139,"MED8_HUMAN",8,-0.589510544955183,0.575132836326592,0.757176648820524,-0.0798583333333305,"Non-significant",0.120802788058437,"MED8","Mediator of RNA polymerase II transcription subunit 8","MED8_HUMAN"
0.0220666666666673,11.7418571428571,0.492388297076123,0.639457634243393,0.800958546299059,-7.33588593108171,"RB6I2_HUMAN",63,0.589215787514907,0.575319203720218,0.757300390510332,0.0220666666666673,"Non-significant",0.120731819226571,"ERC1","ELKS/Rab6-interacting/CAST family member 1","RB6I2_HUMAN"
-0.022633333333328,14.5065,-0.545263365827432,0.604690026690757,0.777004189692996,-7.30544639992672,"SERC_HUMAN",22,-0.588378731713388,0.575848645178957,0.757872240520466,-0.022633333333328,"Non-significant",0.120404000058533,"PSAT1","Phosphoserine aminotransferase","SERC_HUMAN"
-0.0161333333333289,12.9100857142857,-0.486970798644161,0.643079062096352,0.802551705140188,-7.33884334377373,"EMAL2_HUMAN",29,-0.588236669125923,0.575938528719505,0.757872240520466,-0.0161333333333289,"Non-significant",0.120404000058533,"EML2","Echinoderm microtubule-associated protein-like 2","EMAL2_HUMAN"
0.105275000000001,12.1666428571429,0.876635130587583,0.413477726025816,0.626722421117746,-7.05421757347244,"PCBP3_HUMAN",1,0.587294888869644,0.576534604471125,0.758480970323772,0.105275000000001,"Non-significant",0.120055310839086,"PCBP3","Poly(rC)-binding protein 3","PCBP3_HUMAN"
0.0401600000000002,10.1048514285714,0.54701310652865,0.603557845755696,0.776731871762383,-7.30439073915171,"VPS18_HUMAN",38,0.587213446623066,0.576586168218803,0.758480970323772,0.0401600000000002,"Non-significant",0.120055310839086,"VPS18","Vacuolar protein sorting-associated protein 18 homolog","VPS18_HUMAN"
0.0961433333333339,7.30894428571429,0.567579328239217,0.590340889348458,0.76746187930204,-7.29175343857098,"INP4A_HUMAN",19,0.587046367306669,0.576691960040793,0.758498425864659,0.0961433333333339,"Non-significant",0.120045316181142,"INPP4A","Inositol polyphosphate-4-phosphatase type I A","INP4A_HUMAN"
0.049335000000001,9.57396857142857,0.606100289710179,0.566043221130136,0.750998920023444,-7.26695928043055,"THG1_HUMAN",11,0.586539021124209,0.577013272728877,0.758703991881723,0.049335000000001,"Non-significant",0.119927630912018,"THG1L","Probable tRNA(His) guanylyltransferase","THG1_HUMAN"
-0.0612916666666656,10.7926571428571,-1.67519992540567,0.143498794991309,0.341085277280008,-6.13473420572043,"IFT25_HUMAN",3,-0.586507327688273,0.577033348302335,0.758703991881723,-0.0612916666666656,"Non-significant",0.119927630912018,"IFT25","Intraflagellar transport protein 25 homolog","IFT25_HUMAN"
0.0659116666666693,7.86699285714286,0.570195470670617,0.588671681948104,0.766629141955609,-7.29011574746885,"AP5Z1_HUMAN",16,0.585983324701733,0.577365326711008,0.758884969446918,0.0659116666666693,"Non-significant",0.119824048769175,"AP5Z1","AP-5 complex subunit zeta-1","AP5Z1_HUMAN"
0.0480583333333353,11.0860714285714,0.645770481296815,0.541662705249152,0.731316017396665,-7.23992165632709,"CAR19_HUMAN",9,0.585915074249249,0.577408574520642,0.758884969446918,0.0480583333333353,"Non-significant",0.119824048769175,"CARD19","Caspase recruitment domain-containing protein 19","CAR19_HUMAN"
-0.0443499999999926,10.5826428571429,-0.584287397670194,0.579727853198365,0.759716790955623,-7.28117800592653,"BORC5_HUMAN",14,-0.585829593243273,0.577462743370582,0.758884969446918,-0.0443499999999926,"Non-significant",0.119824048769175,"BORCS5","BLOC-1-related complex subunit 5","BORC5_HUMAN"
