"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.013499999999997,15.86995,-0.513964676897933,0.622256038160259,0.701002865010366,-8.32688757744567,"PCBP2_HUMAN",18,-0.602983357605085,0.565022509873341,0.651230136504522,-0.013499999999997,"Non-significant",0.186265510123188,"PCBP2","Poly(rC)-binding protein 2","PCBP2_HUMAN"
-0.0562200000000015,8.463785,-0.597863570532544,0.567758906793754,0.651226797731504,-8.276102918542,"ELMO3_HUMAN",18,-0.602799514589598,0.565138296876676,0.651270723361017,-0.0562200000000015,"Non-significant",0.186238444271084,"ELMO3","Engulfment and cell motility protein 3","ELMO3_HUMAN"
0.0465749999999971,13.2079875,0.59742416252185,0.5680370141318,0.651453346371643,-8.27638714856417,"POTEI_HUMAN",1,0.60168710936149,0.565839202558375,0.651985498828132,0.0465749999999971,"Non-significant",0.185762063545625,"POTEI","POTE ankyrin domain family member I","POTEI_HUMAN"
-0.0337499999999995,12.8023,-0.584529606531795,0.576233229911935,0.659356341644702,-8.28464330690743,"SORCN_HUMAN",13,-0.601276801401801,0.566097858406984,0.652141898250331,-0.0337499999999995,"Non-significant",0.185657896718807,"SRI","Sorcin","SORCN_HUMAN"
0.0377249999999982,10.7858375,0.902994053170928,0.394952996240457,0.491214812834531,-8.03531898702529,"RPAB3_HUMAN",8,0.601215833074768,0.566136298406851,0.652141898250331,0.0377249999999982,"Non-significant",0.185657896718807,"POLR2H","DNA-directed RNA polymerases I, II, and III subunit RPABC3","RPAB3_HUMAN"
0.0761050000000019,8.4178275,0.708047957510367,0.500589787112746,0.59078219436886,-8.1989499990659,"KLH22_HUMAN",18,0.600928411626383,0.566317535710305,0.652257714611911,0.0761050000000019,"Non-significant",0.18558077555688,"KLHL22","Kelch-like protein 22","KLH22_HUMAN"
0.024675000000002,11.9982875,0.574167958756763,0.582868250637089,0.665629283681773,-8.29115860086185,"MA2B2_HUMAN",27,0.600022000904111,0.566889307010041,0.652823232449375,0.024675000000002,"Non-significant",0.185204398456052,"MAN2B2","Epididymis-specific alpha-mannosidase","MA2B2_HUMAN"
0.0196749999999994,15.9709875,0.512946031198577,0.622934453600687,0.701571574258653,-8.32746057549641,"WDR1_HUMAN",35,0.597896982931295,0.568231107977658,0.654225364570239,0.0196749999999994,"Non-significant",0.184272622119709,"WDR1","WD repeat-containing protein 1","WDR1_HUMAN"
0.0921024999999993,7.95457375,0.601769270217762,0.565290415656817,0.648947937757996,-8.27356819315687,"TM128_HUMAN",3,0.597837415538613,0.568268747327434,0.654225364570239,0.0921024999999993,"Non-significant",0.184272622119709,"TMEM128","Transmembrane protein 128","TM128_HUMAN"
0.153022500000001,6.12620125,0.603748050543793,0.564042173229476,0.647883030583183,-8.27227829041701,"OTUD5_HUMAN",4,0.59708722793463,0.568742899155196,0.6546779911523,0.153022500000001,"Non-significant",0.183972258866872,"OTUD5","OTU domain-containing protein 5","OTUD5_HUMAN"
-0.0187249999999999,11.9192375,-0.507095331115659,0.626838516500062,0.704986187403646,-8.33073113225076,"MYCBP_HUMAN",9,-0.596870469748144,0.568879942873414,0.654742500106194,-0.0187249999999999,"Non-significant",0.183929467597117,"MYCBP","c-Myc-binding protein","MYCBP_HUMAN"
0.0177249999999987,13.7724125,0.511701740770167,0.623763675135115,0.702211947927177,-8.32815906425889,"GRPE1_HUMAN",14,0.596667916679761,0.569008022905491,0.654796675561658,0.0177249999999987,"Non-significant",0.183893534191209,"GRPEL1","GrpE protein homolog 1, mitochondrial","GRPE1_HUMAN"
0.0347000000000044,10.573125,0.667603194384149,0.524641100846431,0.612814164471344,-8.22861459118587,"SIR3_HUMAN",12,0.595952569094919,0.569460491822514,0.655224079060695,0.0347000000000044,"Non-significant",0.183610150913335,"SIRT3","NAD-dependent protein deacetylase sirtuin-3, mitochondrial","SIR3_HUMAN"
0.217289999999999,5.7300825,0.602900898468495,0.564576371458715,0.648220285582499,-8.27283099125136,"I5P2_HUMAN",9,0.595447579938875,0.569780031730315,0.655440094868451,0.217289999999999,"Non-significant",0.183466995288838,"INPP5B","Type II inositol 1,4,5-trisphosphate 5-phosphatase","I5P2_HUMAN"
-0.0214250000000025,10.7198375,-0.659531058919899,0.529526351955034,0.617232114531098,-8.23435050710577,"NU133_HUMAN",46,-0.595399579305177,0.569810410322975,0.655440094868451,-0.0214250000000025,"Non-significant",0.183466995288838,"NUP133","Nuclear pore complex protein Nup133","NU133_HUMAN"
0.333640000000001,7.1062075,0.603167762074568,0.564408060400259,0.648119101039252,-8.2726569593885,"M4K2_HUMAN",2,0.595022779534984,0.570048911713296,0.655621137361778,0.333640000000001,"Non-significant",0.183347053131434,"MAP4K2","Mitogen-activated protein kinase kinase kinase kinase 2","M4K2_HUMAN"
0.0234249999999996,10.3209375,0.692095244674498,0.509991086615656,0.599025014903358,-8.21083381580536,"TBCEL_HUMAN",20,0.59375296401349,0.570853088942022,0.656452627389155,0.0234249999999996,"Non-significant",0.182796609111151,"TBCEL","Tubulin-specific chaperone cofactor E-like protein","TBCEL_HUMAN"
0.0325150000000001,9.91088,0.58898904533813,0.573391006430231,0.656568848983646,-8.28180655291386,"AAK1_HUMAN",34,0.593301774071604,0.571138987229477,0.65668797066513,0.0325150000000001,"Non-significant",0.18264093912828,"AAK1","AP2-associated protein kinase 1","AAK1_HUMAN"
0.014325000000003,13.1306125,0.493778554638557,0.635771848547385,0.712653425573223,-8.33804457497051,"MOGS_HUMAN",45,0.590976240172742,0.572613888392099,0.658290152165173,0.014325000000003,"Non-significant",0.181582641782164,"MOGS","Mannosyl-oligosaccharide glucosidase","MOGS_HUMAN"
-0.0339825000000005,10.04669375,-0.619087897817737,0.554420477670887,0.638737274944951,-8.26214887272614,"MTL26_HUMAN",13,-0.590810759156924,0.572718923863716,0.658317272694883,-0.0339825000000005,"Non-significant",0.181564749894,"METTL26","Methyltransferase-like 26","MTL26_HUMAN"
0.0327500000000018,14.8395,0.563973397398139,0.589438278760842,0.671898125401761,-8.29746473105939,"HNRPU_HUMAN",37,0.590085237435677,0.573179564624699,0.658753081311168,0.0327500000000018,"Non-significant",0.181277340366406,"HNRNPU","Heterogeneous nuclear ribonucleoprotein U","HNRPU_HUMAN"
0.368670000000002,10.3709075,0.598163312926622,0.567569241113404,0.651101642906564,-8.27590892204091,"K2C5_HUMAN",28,0.589539811351096,0.573526002032482,0.659057531195416,0.368670000000002,"Non-significant",0.181076672826105,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN"
0.0916675000000016,6.49929125,0.592488565124508,0.571166245902663,0.654726546199155,-8.27956668260299,"ACTMP_HUMAN",4,0.589207986235171,0.573736826083528,0.6592060789244,0.0916675000000016,"Non-significant",0.180978796409317,"ACTMAP","Actin maturation protease","ACTMP_HUMAN"
-0.0304499999999983,16.929425,-0.644006672272907,0.539000173558123,0.62587823629799,-8.24520715055746,"UD19_HUMAN",21,-0.588462757513672,0.574210468053727,0.659656511267521,-0.0304499999999983,"Non-significant",0.180682146416894,"UGT1A9","UDP-glucuronosyltransferase 1A9","UD19_HUMAN"
-0.0317250000000016,11.2945625,-0.72196861876347,0.492477672680164,0.582910679202484,-8.18838695720037,"TBL2_HUMAN",26,-0.585234299467323,0.576264971459267,0.661910998057955,-0.0317250000000016,"Non-significant",0.17920040278217,"TBL2","Transducin beta-like protein 2","TBL2_HUMAN"
0.2686175,6.17055625,0.593512374076555,0.570516320063218,0.654203917587033,-8.27890911102027,"HEXI2_HUMAN",7,0.585121693443181,0.576336707204242,0.661910998057955,0.2686175,"Non-significant",0.17920040278217,"HEXIM2","Protein HEXIM2","HEXI2_HUMAN"
0.1389575,8.63813625,0.591155858204238,0.572012903944791,0.655465912171056,-8.28042110610583,"H1X_HUMAN",7,0.583986754862529,0.57706000742274,0.662647540843587,0.1389575,"Non-significant",0.178717409405794,"H1-10","Histone H1.10","H1X_HUMAN"
-0.0283750000000005,12.0342875,-0.620084553821534,0.553798720978053,0.638510759195833,-8.26148281161869,"PITH1_HUMAN",16,-0.583704564174006,0.577239929478572,0.662759992894219,-0.0283750000000005,"Non-significant",0.178643715384986,"PITHD1","PITH domain-containing protein 1","PITH1_HUMAN"
-0.0214499999999997,10.453075,-0.589952143388032,0.5727782360319,0.6561460433455,-8.28119132561874,"NUP85_HUMAN",24,-0.583102394254654,0.577623974957953,0.662894705993113,-0.0214499999999997,"Non-significant",0.178555449329368,"NUP85","Nuclear pore complex protein Nup85","NUP85_HUMAN"
-0.441867500000001,6.38870125,-0.59114101731368,0.572022336317534,0.655465912171056,-8.28043061102574,"SELN_HUMAN",3,-0.583020390211257,0.577676285967593,0.662894705993113,-0.441867500000001,"Non-significant",0.178555449329368,"SELENON","Selenoprotein N","SELN_HUMAN"
-0.136222500000001,6.88280125,-0.589536631716076,0.573042558756153,0.656355817263141,-8.28145686681428,"IMP1L_HUMAN",4,-0.582951143948554,0.57772046080905,0.662894705993113,-0.136222500000001,"Non-significant",0.178555449329368,"IMMP1L","Mitochondrial inner membrane protease subunit 1","IMP1L_HUMAN"
0.0315200000000004,9.0876325,0.560553950855645,0.591651245967454,0.673467119404436,-8.29955671519476,"SMCA2_HUMAN",20,0.582941584476947,0.577726559314238,0.662894705993113,0.0315200000000004,"Non-significant",0.178555449329368,"SMARCA2","Probable global transcription activator SNF2L2","SMCA2_HUMAN"
0.0395275000000002,8.71327875,0.580220890729277,0.57898703664453,0.662038791511917,-8.2873655049496,"S41A3_HUMAN",8,0.582877701658084,0.577767314576454,0.662894705993113,0.0395275000000002,"Non-significant",0.178555449329368,"SLC41A3","Solute carrier family 41 member 3","S41A3_HUMAN"
0.071394999999999,7.588625,0.620722933037307,0.553400690430344,0.638334073271504,-8.26105567810808,"ZHX1_HUMAN",14,0.581957356847174,0.578354649218374,0.663388740917444,0.071394999999999,"Non-significant",0.178231903631911,"ZHX1","Zinc fingers and homeoboxes protein 1","ZHX1_HUMAN"
-0.0290999999999979,11.141775,-0.679056829669156,0.517757630519083,0.605912107642356,-8.2203698370431,"ABRX2_HUMAN",21,-0.581945761976917,0.578362050877797,0.663388740917444,-0.0290999999999979,"Non-significant",0.178231903631911,"ABRAXAS2","BRISC complex subunit Abraxas 2","ABRX2_HUMAN"
-0.0492749999999997,11.0953125,-0.660218138726387,0.529109440931391,0.616981553914502,-8.23386469355453,"NDUF3_HUMAN",8,-0.581786978038621,0.578463417083727,0.663410868372271,-0.0492749999999997,"Non-significant",0.178217417900286,"NDUFAF3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3","NDUF3_HUMAN"
0.0680699999999987,7.6639925,0.582075549183404,0.577800759358716,0.660775825961587,-8.286196005231,"RB15B_HUMAN",16,0.581633110880932,0.578561654180188,0.663429401438284,0.0680699999999987,"Non-significant",0.178205285606014,"RBM15B","Putative RNA-binding protein 15B","RB15B_HUMAN"
0.0902249999999984,10.5718875,0.584892383798001,0.576001712573316,0.65918474341358,-8.28441326995271,"NU3M_HUMAN",1,0.580926839909099,0.579012698360926,0.663852431326434,0.0902249999999984,"Non-significant",0.177928449823605,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN"
-0.321527500000001,6.53905125,-0.589073675065078,0.573337145718022,0.656568848983646,-8.28175252809399,"ZMAT3_HUMAN",5,-0.580782131487483,0.579105138022824,0.66386425055148,-0.321527500000001,"Non-significant",0.177920717715863,"ZMAT3","Zinc finger matrin-type protein 3","ZMAT3_HUMAN"
-0.0172499999999971,12.82135,-0.522651318447732,0.616486616046625,0.695472619330757,-8.32195830833086,"OSBP1_HUMAN",42,-0.580009775556462,0.579598661497613,0.66433578855434,-0.0172499999999971,"Non-significant",0.17761235097106,"OSBP","Oxysterol-binding protein 1","OSBP1_HUMAN"
0.431932499999999,6.10354375,0.588506102590764,0.573698420324725,0.656827808992175,-8.28211471235692,"UQCC5_HUMAN",1,0.579183879026759,0.580126662789446,0.664827194952112,0.431932499999999,"Non-significant",0.177291223916972,"UQCC5","Ubiquinol-cytochrome c reductase complex assembly factor 5","UQCC5_HUMAN"
-0.0145749999999953,11.6306625,-0.494807756238882,0.63507910143475,0.712160659616744,-8.33748583746286,"UBA3_HUMAN",23,-0.579081883491536,0.580191888307831,0.664827194952112,-0.0145749999999953,"Non-significant",0.177291223916972,"UBA3","NEDD8-activating enzyme E1 catalytic subunit","UBA3_HUMAN"
0.0414250000000003,10.5549125,0.6920944348715,0.509991566684387,0.599025014903358,-8.21083441303137,"DPH5_HUMAN",10,0.578419496807005,0.58061558252863,0.665218391719194,0.0414250000000003,"Non-significant",0.177035752068662,"DPH5","Diphthine methyl ester synthase","DPH5_HUMAN"
0.0523725000000006,9.46696875,0.608805500650941,0.560859194913217,0.644671268077902,-8.26896407800202,"YIPF1_HUMAN",5,0.577556446731989,0.581167895751992,0.665694980615165,0.0523725000000006,"Non-significant",0.176724717645527,"YIPF1","Protein YIPF1","YIPF1_HUMAN"
-0.14578,6.44102,-0.590104322854289,0.572681446475457,0.656128154764156,-8.28109402962751,"DDX55_HUMAN",8,-0.577512116130668,0.581196273438231,0.665694980615165,-0.14578,"Non-significant",0.176724717645527,"DDX55","ATP-dependent RNA helicase DDX55","DDX55_HUMAN"
-0.13472,7.2287825,-0.583784648758356,0.576708814354143,0.65971374843257,-8.28511527639997,"RM34_HUMAN",3,-0.57701212371926,0.581516392147399,0.665967270859653,-0.13472,"Non-significant",0.176547113824176,"MRPL34","Large ribosomal subunit protein bL34m","RM34_HUMAN"
0.0303325000000001,8.95399625,0.552696570609402,0.59675380722533,0.677752005592573,-8.30431946438003,"ARHGG_HUMAN",26,0.576382938455553,0.581919369080806,0.666334361847309,0.0303325000000001,"Non-significant",0.176307790249971,"ARHGEF16","Rho guanine nucleotide exchange factor 16","ARHGG_HUMAN"
-0.0337000000000032,15.349025,-0.552723602161343,0.596736211388373,0.677752005592573,-8.30430318526111,"UT14A_HUMAN",33,-0.575840305324022,0.582267039408036,0.66663802826277,-0.0337000000000032,"Non-significant",0.176109915707581,"UTP14A","U3 small nucleolar RNA-associated protein 14 homolog A","UT14A_HUMAN"
0.0925575000000016,9.57274625,0.578877396460416,0.579847229175509,0.662834839969684,-8.28821054937248,"LAGE3_HUMAN",4,0.574851452610485,0.582900911133671,0.667269234484274,0.0925575000000016,"Non-significant",0.175698898529612,"LAGE3","EKC/KEOPS complex subunit LAGE3","LAGE3_HUMAN"
-0.0691749999999995,8.661375,-0.575031622766359,0.582313558502604,0.665183789340948,-8.29061960615943,"SC5A6_HUMAN",7,-0.572387597516413,0.584481991389072,0.668984414669764,-0.0691749999999995,"Non-significant",0.17458399987308,"SLC5A6","Sodium-dependent multivitamin transporter","SC5A6_HUMAN"
-0.024424999999999,10.9057375,-0.616723565616217,0.555897105331163,0.639800128490928,-8.2637250814135,"ATG5_HUMAN",14,-0.572106173734884,0.584662738611131,0.66909654767008,-0.024424999999999,"Non-significant",0.174511210939134,"ATG5","Autophagy protein 5","ATG5_HUMAN"
0.0455274999999986,10.08906375,0.561603698340825,0.590971387095892,0.673076190206579,-8.29891573249378,"RFT1_HUMAN",5,0.570851476364961,0.585468966126556,0.66992435634215,0.0455274999999986,"Non-significant",0.173974232340703,"RFT1","Man(5)GlcNAc(2)-PP-dolichol translocation protein RFT1","RFT1_HUMAN"
0.0942474999999998,7.74542875,0.580000932630387,0.579127818353381,0.662106104066532,-8.28750397884328,"S12A9_HUMAN",6,0.569722301612433,0.586195075057195,0.67066026775475,0.0942474999999998,"Non-significant",0.173497422011806,"SLC12A9","Solute carrier family 12 member 9","S12A9_HUMAN"
-0.0275250000000042,16.2193875,-0.538555990965567,0.605997519135416,0.686129422492165,-8.31273459752572,"HCD2_HUMAN",17,-0.567842918303182,0.587404729838732,0.671949112834202,-0.0275250000000042,"Non-significant",0.172663615118956,"HSD17B10","3-hydroxyacyl-CoA dehydrogenase type-2","HCD2_HUMAN"
0.0461574999999996,9.93533125,0.583901020970403,0.576634507004265,0.65971374843257,-8.28504158472408,"SUV3_HUMAN",30,0.56659957104785,0.588205777546462,0.672770241956707,0.0461574999999996,"Non-significant",0.172133226543992,"SUPV3L1","ATP-dependent RNA helicase SUPV3L1, mitochondrial","SUV3_HUMAN"
-0.0243750000000027,15.6911875,-0.563065872348815,0.590025151190375,0.672282675087652,-8.29802108453049,"RS19_HUMAN",12,-0.566455117568375,0.588298884091637,0.672781533688838,-0.0243750000000027,"Non-significant",0.172125937434729,"RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN"
0.028342499999999,9.95791875,0.565806966506576,0.588253555612927,0.670642241187488,-8.29633816308465,"MK09_HUMAN",13,0.56628917290815,0.588405852889324,0.672808672924658,0.028342499999999,"Non-significant",0.172108418846524,"MAPK9","Mitogen-activated protein kinase 9","MK09_HUMAN"
-0.0291500000000013,10.79795,-0.53248383505543,0.609990661850939,0.6898937394481,-8.31628629514548,"HGH1_HUMAN",20,-0.565542161826207,0.588887515845849,0.673264185372277,-0.0291500000000013,"Non-significant",0.171814487431488,"HGH1","Protein HGH1 homolog","HGH1_HUMAN"
0.0430175000000013,9.60020375,0.556532113993068,0.594259978513558,0.675513469982761,-8.30200227505319,"HNF1A_HUMAN",13,0.564840692233733,0.589340016308795,0.673686232756893,0.0430175000000013,"Non-significant",0.171542327664102,"HNF1A","Hepatocyte nuclear factor 1-alpha","HNF1A_HUMAN"
-0.0194500000000009,11.454475,-0.693554878524143,0.509126250429902,0.598410278060913,-8.20975634507908,"CC50A_HUMAN",17,-0.564504796629109,0.589556763402735,0.673838704550948,-0.0194500000000009,"Non-significant",0.171444047243082,"TMEM30A","Cell cycle control protein 50A","CC50A_HUMAN"
-0.1342325,6.90081875,-0.574790498801622,0.582468391366058,0.665266639453419,-8.29077016115226,"APC10_HUMAN",5,-0.562025176026391,0.591158201687001,0.675399283058949,-0.1342325,"Non-significant",0.170439404706985,"ANAPC10","Anaphase-promoting complex subunit 10","APC10_HUMAN"
0.0267499999999998,13.635725,0.598299486803255,0.56748308758231,0.651095216029498,-8.27582075968384,"NMD3_HUMAN",24,0.562015015059905,0.591164769063415,0.675399283058949,0.0267499999999998,"Non-significant",0.170439404706985,"NMD3","60S ribosomal export protein NMD3","NMD3_HUMAN"
-0.0238999999999994,10.66905,-0.568941637035391,0.586231249315547,0.668713969548062,-8.29440441729765,"IF2M_HUMAN",21,-0.562002554319331,0.591172822917489,0.675399283058949,-0.0238999999999994,"Non-significant",0.170439404706985,"MTIF2","Translation initiation factor IF-2, mitochondrial","IF2M_HUMAN"
0.044100000000002,10.158525,0.79959045932434,0.448833769997369,0.543125155195305,-8.12625751810934,"BCR_HUMAN",40,0.557262045188311,0.594241253158989,0.678808938564742,0.044100000000002,"Non-significant",0.168252447521444,"BCR","Breakpoint cluster region protein","BCR_HUMAN"
-0.0673149999999971,9.304295,-0.556499181171994,0.594281366453966,0.675513469982761,-8.30202223369748,"NAGPA_HUMAN",15,-0.556875229176895,0.594492022581178,0.678999437406197,-0.0673149999999971,"Non-significant",0.168130585559683,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN"
0.0552000000000001,7.99468,0.575639231278174,0.581923498472083,0.664832175003512,-8.29023996641853,"CNST_HUMAN",19,0.556592466382127,0.594675372538334,0.679112890114065,0.0552000000000001,"Non-significant",0.168058026193126,"CNST","Consortin","CNST_HUMAN"
-0.1073825,6.75775625,-0.563306774192449,0.58986933449997,0.672199891549874,-8.29787348108652,"TRAF3_HUMAN",15,-0.556429927776876,0.594780780604633,0.6791373145398,-0.1073825,"Non-significant",0.168042406989411,"TRAF3","TNF receptor-associated factor 3","TRAF3_HUMAN"
0.164659999999998,6.45898,0.562460724689419,0.590416665629367,0.672539164075842,-8.2983916101037,"LYST_HUMAN",14,0.555547205368133,0.595353417500089,0.679695151645935,0.164659999999998,"Non-significant",0.167685827945807,"LYST","Lysosomal-trafficking regulator","LYST_HUMAN"
0.229310000000002,5.880635,0.562798634551973,0.590198029042397,0.67238487226916,-8.2981847565273,"SETX_HUMAN",12,0.555237021972231,0.595554711543383,0.679828941308454,0.229310000000002,"Non-significant",0.1676003508106,"SETX","Probable helicase senataxin","SETX_HUMAN"
0.261944999999999,5.7407925,0.56030190989534,0.591814542760077,0.673467119404436,-8.29971044907367,"PHIP_HUMAN",11,0.552833543773367,0.597115735301435,0.681514612883578,0.261944999999999,"Non-significant",0.166524827684533,"PHIP","PH-interacting protein","PHIP_HUMAN"
0.0288000000000039,10.3083,0.636188798067242,0.543809883463874,0.629834544782704,-8.25058690287206,"DUT_HUMAN",13,0.552272070913723,0.597480730636911,0.681834921041671,0.0288000000000039,"Non-significant",0.166320759593898,"DUT","Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial","DUT_HUMAN"
0.179015,6.8351975,0.561419638953631,0.591090559866248,0.673117074584232,-8.29902819998616,"NAPEP_HUMAN",9,0.551981406606081,0.597669730688293,0.6819543242735,0.179015,"Non-significant",0.166244712411366,"NAPEPLD","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D","NAPEP_HUMAN"
0.109615,6.771235,0.558100592323412,0.593241838405174,0.674711380305195,-8.30105045516562,"HID1_HUMAN",10,0.551771380816863,0.597806317390175,0.682013897454451,0.109615,"Non-significant",0.166206775598233,"HID1","Protein HID1","HID1_HUMAN"
-0.0586650000000013,9.569455,-0.561158530964757,0.591259642228098,0.67321477505701,-8.29918768911135,"TM38B_HUMAN",5,-0.551267568592681,0.598134033609566,0.682291475256297,-0.0586650000000013,"Non-significant",0.166030054884946,"TMEM38B","Trimeric intracellular cation channel type B","TM38B_HUMAN"
0.0445050000000009,7.7948825,0.547372491666542,0.600225023150798,0.680737878788817,-8.30751146435211,"TOP3B_HUMAN",26,0.550320571422631,0.598750298825846,0.682898076112504,0.0445050000000009,"Non-significant",0.16564411079148,"TOP3B","DNA topoisomerase 3-beta-1","TOP3B_HUMAN"
0.0543750000000038,10.8235375,0.546225272334796,0.600974441796296,0.681396607243577,-8.30819553818834,"GPT_HUMAN",5,0.55001241590584,0.598950908976002,0.682989734914903,0.0543750000000038,"Non-significant",0.165585823556118,"DPAGT1","UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase","GPT_HUMAN"
0.0683800000000012,10.146565,0.552253924098736,0.597041982972412,0.677882560120047,-8.30458593358013,"ISCA2_HUMAN",14,0.549937542485821,0.598999657405882,0.682989734914903,0.0683800000000012,"Non-significant",0.165585823556118,"ISCA2","Iron-sulfur cluster assembly 2 homolog, mitochondrial","ISCA2_HUMAN"
0.0246249999999968,13.1836375,0.527271850022943,0.6134294234102,0.692797265533694,-8.31930510788627,"FACE1_HUMAN",18,0.549611819935814,0.599211753693393,0.683135205233244,0.0246249999999968,"Non-significant",0.165493332811065,"ZMPSTE24","CAAX prenyl protease 1 homolog","FACE1_HUMAN"
-0.327242499999999,5.57858625,-0.556851205083151,0.594052769638238,0.675443597831746,-8.30180883648024,"SBSN_HUMAN",9,-0.549190148585771,0.599486389290257,0.683276191262569,-0.327242499999999,"Non-significant",0.165403711991251,"SBSN","Suprabasin","SBSN_HUMAN"
-0.15352,7.09395,-0.560351736414587,0.591782258274382,0.673467119404436,-8.29968006212938,"SAC2_HUMAN",18,-0.549162369180589,0.599504484527297,0.683276191262569,-0.15352,"Non-significant",0.165403711991251,"INPP5F","Phosphatidylinositide phosphatase SAC2","SAC2_HUMAN"
-0.0647224999999985,8.57914375,-0.664472392271733,0.526532531645135,0.614668176384695,-8.23084663533266,"TMOD2_HUMAN",16,-0.54867782325012,0.599820161607922,0.683539597670496,-0.0647224999999985,"Non-significant",0.165236321547267,"TMOD2","Tropomodulin-2","TMOD2_HUMAN"
-0.0375499999999978,13.747225,-0.544596041886483,0.602039613889448,0.682412873239154,-8.3091647541232,"H37_HUMAN",3,-0.546843116949251,0.601016286473522,0.684806123987239,-0.0375499999999978,"Non-significant",0.16443236456634,"H3-7","Histone H3-7","H37_HUMAN"
-0.0753299999999975,9.8609575,-0.552133563006855,0.597120354825527,0.677882560120047,-8.30465835587381,"HTD2_HUMAN",3,-0.546308211929895,0.601365261642415,0.685107175455341,-0.0753299999999975,"Non-significant",0.164241483882834,"HTD2","Hydroxyacyl-thioester dehydratase type 2, mitochondrial","HTD2_HUMAN"
0.352269999999999,5.8202825,0.553582984214113,0.596176957248385,0.677382393230066,-8.3037852604937,"MED21_HUMAN",3,0.545915890697527,0.601621285219889,0.685302261616737,0.352269999999999,"Non-significant",0.164117834932863,"MED21","Mediator of RNA polymerase II transcription subunit 21","MED21_HUMAN"
0.2548075,5.99720125,0.552471004692686,0.5969006475953,0.677823536739647,-8.30445527758808,"MBIP1_HUMAN",5,0.545244983540379,0.602059249199879,0.685697470166743,0.2548075,"Non-significant",0.163867452831038,"MBIP","MAP3K12-binding inhibitory protein 1","MBIP1_HUMAN"
-0.0927324999999994,6.87594875,-0.558768447189896,0.592808610874831,0.674313538094746,-8.30064442472588,"UTP25_HUMAN",21,-0.545124529050915,0.602137899696096,0.685697470166743,-0.0927324999999994,"Non-significant",0.163867452831038,"UTP25","U3 small nucleolar RNA-associated protein 25 homolog","UTP25_HUMAN"
-0.076080000000001,7.3021,-0.54701704865799,0.600457160716919,0.680905615891534,-8.30772355250543,"MY15B_HUMAN",23,-0.544634643013609,0.602457827910841,0.685965153261491,-0.076080000000001,"Non-significant",0.163697945708167,"MYO15B","Unconventional myosin-XVB","MY15B_HUMAN"
-0.0274500000000018,13.19615,-0.633639300394213,0.545383973417752,0.631024714734568,-8.25232857017346,"SPB6_HUMAN",21,-0.544455292264795,0.60257497925157,0.686001909477527,-0.0274500000000018,"Non-significant",0.163674675438439,"SERPINB6","Serpin B6","SPB6_HUMAN"
-0.034295000000002,9.72547,-0.557488208881516,0.593639237059403,0.675068367072475,-8.30142236876985,"PANK4_HUMAN",37,-0.543843928387343,0.602974414216521,0.686359976075502,-0.034295000000002,"Non-significant",0.163448049571282,"PANK4","4'-phosphopantetheine phosphatase","PANK4_HUMAN"
-0.0572924999999973,9.81832375,-0.550033637096839,0.59848861245856,0.679149719851542,-8.30591955918714,"T10B_HUMAN",10,-0.540323991512467,0.605276990877717,0.688883964695098,-0.0572924999999973,"Non-significant",0.161853924299218,"TIMM10B","Mitochondrial import inner membrane translocase subunit Tim10 B","T10B_HUMAN"
0.0458124999999976,8.02072375,0.537884177341903,0.606438615366914,0.686532678993105,-8.31312938457685,"KLD7A_HUMAN",19,0.537949610993404,0.606832909692209,0.690557568498117,0.0458124999999976,"Non-significant",0.160800110511998,"KLHDC7A","Kelch domain-containing protein 7A","KLD7A_HUMAN"
-0.0260249999999989,11.7154125,-0.505626381369518,0.627820721729364,0.705796230005347,-8.33154678342606,"KT3K_HUMAN",14,-0.537161956633547,0.607349536628469,0.691048184764628,-0.0260249999999989,"Non-significant",0.160491669488601,"FN3KRP","Ketosamine-3-kinase","KT3K_HUMAN"
-0.203390000000002,6.896405,-0.543581129330969,0.602703673771376,0.68297403548213,-8.30976716655915,"RM35_HUMAN",3,-0.536551689445104,0.607749978932244,0.691406485532629,-0.203390000000002,"Non-significant",0.160266551004456,"MRPL35","Large ribosomal subunit protein bL35m","RM35_HUMAN"
0.0378500000000024,12.047475,0.644954804886295,0.538418625858643,0.625472514057978,-8.24455071183387,"CADM1_HUMAN",15,0.53599606778517,0.608114689090437,0.691720479330827,0.0378500000000024,"Non-significant",0.160069366248875,"CADM1","Cell adhesion molecule 1","CADM1_HUMAN"
