"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BT"
-0.00844999999999629,13.6641,-0.178331005795111,0.863380770121591,0.905321211483126,-8.32820311617413,"PSMD6_HUMAN",28,0.190548264818711,0.853807089796919,0.900027069841216,0.00844999999999629,"Non-significant",0.0457444282208202,"PSMD6","26S proteasome non-ATPase regulatory subunit 6","PSMD6_HUMAN",-0.00844999999999629
0.0505899999999997,6.4098825,0.186257402111584,0.857386014117449,0.901736361560534,-8.32656582804478,"RIF1_HUMAN",7,-0.190313614123676,0.853984682002527,0.900098537291941,-0.0505899999999997,"Non-significant",0.0457099440499617,"RIF1","Telomere-associated protein RIF1","RIF1_HUMAN",0.0505899999999997
-0.0078750000000003,12.2999375,-0.182802049201334,0.859998098834063,0.903086231536082,-8.32728824291958,"HUTI_HUMAN",20,0.189696756943512,0.854451584533056,0.900474879804859,0.0078750000000003,"Non-significant",0.0455283980185764,"AMDHD1","Probable imidazolonepropionase","HUTI_HUMAN",-0.0078750000000003
-0.00504999999999889,14.188525,-0.164504831952775,0.873860318734884,0.913181248309571,-8.33089009423251,"SRC8_HUMAN",33,0.189437714751055,0.854647673298355,0.900565761658087,0.00504999999999889,"Non-significant",0.0454845683719964,"CTTN","Src substrate cortactin","SRC8_HUMAN",-0.00504999999999889
-0.0148224999999975,9.48600625,-0.182091802382014,0.860535245062499,0.903170905008625,-8.32743507464397,"DBR1_HUMAN",22,0.189165706906779,0.854853588400929,0.900656121745829,0.0148224999999975,"Non-significant",0.0454409947424674,"DBR1","Lariat debranching enzyme","DBR1_HUMAN",-0.0148224999999975
0.0222025000000006,6.74205625,0.182460675944494,0.860256263118238,0.903086231536082,-8.32735888685167,"UTP25_HUMAN",21,-0.188979437314266,0.854994604894163,0.900656121745829,-0.0222025000000006,"Non-significant",0.0454409947424674,"UTP25","U3 small nucleolar RNA-associated protein 25 homolog","UTP25_HUMAN",0.0222025000000006
0.3705775,10.96096625,0.182639481774491,0.86012103853606,0.903086231536082,-8.32732190101094,"AHNK2_HUMAN",5,-0.188865528104196,0.8550808432845,0.900656121745829,-0.3705775,"Non-significant",0.0454409947424674,"AHNAK2","Protein AHNAK2","AHNK2_HUMAN",0.3705775
-0.0261475000000004,7.43467875,-0.191266152396647,0.853603024678579,0.899464986672878,-8.32549486071567,"STYX_HUMAN",7,0.188743966125605,0.855172877734756,0.900656121745829,0.0261475000000004,"Non-significant",0.0454409947424674,"STYX","Serine/threonine/tyrosine-interacting protein","STYX_HUMAN",-0.0261475000000004
0.0758625000000004,6.15736375,0.18237055738704,0.860324418520672,0.903086231536082,-8.32737751419815,"KLH36_HUMAN",12,-0.188421971996765,0.855416670634914,0.900689036040501,-0.0758625000000004,"Non-significant",0.0454251238290098,"KLHL36","Kelch-like protein 36","KLH36_HUMAN",0.0758625000000004
-0.0844425000000006,6.00499625,-0.184030442214853,0.859069275226386,0.902556698488518,-8.32703295641629,"MIER3_HUMAN",4,0.188305906855295,0.855504551651319,0.900689036040501,0.0844425000000006,"Non-significant",0.0454251238290098,"MIER3","Mesoderm induction early response protein 3","MIER3_HUMAN",-0.0844425000000006
0.0077249999999971,11.4726625,0.184410984730313,0.858781584201867,0.902485761733996,-8.32695352787192,"AP3M1_HUMAN",18,-0.188267370591557,0.855533730623003,0.900689036040501,-0.0077249999999971,"Non-significant",0.0454251238290098,"AP3M1","AP-3 complex subunit mu-1","AP3M1_HUMAN",0.0077249999999971
0.0117750000000019,13.4086875,0.185905800311673,0.857651722095616,0.901736361560534,-8.3266399502041,"HPCL1_HUMAN",15,-0.188075680199743,0.855678878706183,0.900726174580545,-0.0117750000000019,"Non-significant",0.0454072167269552,"HPCAL1","Hippocalcin-like protein 1","HPCL1_HUMAN",0.0117750000000019
-0.0386274999999987,7.68752625,-0.184176748935457,0.858958664301034,0.902556156106111,-8.3270024378519,"RN220_HUMAN",7,0.186647710389612,0.856760323169651,0.901740564948013,0.0386274999999987,"Non-significant",0.044918393076637,"RNF220","E3 ubiquitin-protein ligase RNF220","RN220_HUMAN",-0.0386274999999987
-0.0208825000000008,9.29101875,-0.223263623665268,0.829537259285955,0.881470700145983,-8.31799040586636,"RM42_HUMAN",4,0.186512779013261,0.856862527560993,0.901740564948013,0.0208825000000008,"Non-significant",0.044918393076637,"MRPL42","Large ribosomal subunit protein mL42","RM42_HUMAN",-0.0208825000000008
0.00867500000000021,10.5205625,0.17241800411327,0.867859075351036,0.908673456735471,-8.3293785553496,"ZW10_HUMAN",37,-0.18608270668786,0.857188307117926,0.901967621839656,-0.00867500000000021,"Non-significant",0.0448090521573445,"ZW10","Centromere/kinetochore protein zw10 homolog","ZW10_HUMAN",0.00867500000000021
0.0244700000000009,7.234405,0.206035111234788,0.842472662837049,0.891059229844469,-8.3221733201575,"MFS4B_HUMAN",4,-0.18475841766538,0.858191639251884,0.902854063956452,-0.0244700000000009,"Non-significant",0.0443824427545019,"MFSD4B","Sodium-dependent glucose transporter 1","MFS4B_HUMAN",0.0244700000000009
-0.00847499999999712,10.5582625,-0.174344436877007,0.866399483705383,0.907466841371756,-8.32899991761974,"ADAM9_HUMAN",25,0.184501990319415,0.858385950415641,0.902854063956452,0.00847499999999712,"Non-significant",0.0443824427545019,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM9_HUMAN",-0.00847499999999712
0.018925000000003,14.8195875,0.276111712889067,0.790225609557314,0.85161950140014,-8.30309968307573,"ATP68_HUMAN",3,-0.184492923658117,0.858392820985789,0.902854063956452,-0.018925000000003,"Non-significant",0.0443824427545019,"ATP5MJ","ATP synthase subunit ATP5MJ, mitochondrial","ATP68_HUMAN",0.018925000000003
0.0194499999999973,9.049865,0.266046704322418,0.797666533540227,0.857287535258165,-8.30617417296334,"SSXT_HUMAN",3,-0.184389407523202,0.858471264764643,0.902854063956452,-0.0194499999999973,"Non-significant",0.0443824427545019,"SS18","Protein SSXT","SSXT_HUMAN",0.0194499999999973
-0.0297024999999973,7.70525625,-0.177364472563302,0.864112427932451,0.905548214699666,-8.32839793854072,"NIPBL_HUMAN",33,0.184083440223534,0.858703134416084,0.902982080033742,0.0297024999999973,"Non-significant",0.0443208683129445,"NIPBL","Nipped-B-like protein","NIPBL_HUMAN",-0.0297024999999973
0.0173499999999995,7.8290225,0.197917796788729,0.84858555883057,0.895559270248843,-8.32402913689065,"TRM7_HUMAN",7,-0.183811296891325,0.858909383767214,0.902989235252574,-0.0173499999999995,"Non-significant",0.0443174269824767,"FTSJ1","tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase","TRM7_HUMAN",0.0173499999999995
-0.00335000000000107,14.081075,-0.132379581025447,0.898310464670669,0.931606475568646,-8.3363018660125,"CAND1_HUMAN",65,0.183783786428366,0.858930233776479,0.902989235252574,0.00335000000000107,"Non-significant",0.0443174269824767,"CAND1","Cullin-associated NEDD8-dissociated protein 1","CAND1_HUMAN",-0.00335000000000107
-0.125110000000001,6.981155,-0.178320214134347,0.863388938533202,0.905321211483126,-8.32820529722331,"TAF9B_HUMAN",4,0.183605985740391,0.859064990674448,0.903015103673436,0.125110000000001,"Non-significant",0.0443049856918393,"TAF9B","Transcription initiation factor TFIID subunit 9B","TAF9B_HUMAN",-0.125110000000001
-0.00987500000000452,15.6490125,-0.39262552153129,0.705969244001018,0.789460627788889,-8.2594496503176,"CISD1_HUMAN",6,0.183338830920972,0.859267479254464,0.90311215319591,0.00987500000000452,"Non-significant",0.0442583133746344,"CISD1","CDGSH iron-sulfur domain-containing protein 1","CISD1_HUMAN",-0.00987500000000452
0.00737249999999889,9.45699125,0.169497015527685,0.870073254953226,0.910384243025724,-8.3299447113896,"WDR24_HUMAN",26,-0.181088736646611,0.860973367495023,0.904789086876579,-0.00737249999999889,"Non-significant",0.0434526462986318,"WDR24","GATOR2 complex protein WDR24","WDR24_HUMAN",0.00737249999999889
-0.0249499999999978,7.5081025,-0.176352884085727,0.864878344539531,0.905989351972281,-8.32860071849416,"IRS2_HUMAN",13,0.180935778732612,0.861089359626852,0.904794997464872,0.0249499999999978,"Non-significant",0.0434498092534762,"IRS2","Insulin receptor substrate 2","IRS2_HUMAN",-0.0249499999999978
-0.00314999999999799,17.108275,-0.132546121248767,0.8981833833419,0.931592532469243,-8.33627681446209,"UGDH_HUMAN",45,0.180595362122336,0.861347519728283,0.904878601774192,0.00314999999999799,"Non-significant",0.0434096816965044,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN",-0.00314999999999799
-0.00792500000000018,12.5992125,-0.220968162417217,0.831257568425329,0.882726625123167,-8.31856685348487,"DCTN3_HUMAN",10,0.180539768864872,0.861389681415686,0.904878601774192,0.00792500000000018,"Non-significant",0.0434096816965044,"DCTN3","Dynactin subunit 3","DCTN3_HUMAN",-0.00792500000000018
-0.0135100000000019,8.584825,-0.198472846783301,0.848167208450009,0.895246168426216,-8.32390458815266,"CGBP1_HUMAN",8,0.180236417907478,0.861619749860676,0.904935013425978,0.0135100000000019,"Non-significant",0.0433826078930055,"CGGBP1","CGG triplet repeat-binding protein 1","CGBP1_HUMAN",-0.0135100000000019
0.0168849999999985,8.467455,0.177346749118522,0.864125845766709,0.905548214699666,-8.32840150122445,"RUSD4_HUMAN",13,-0.180177875263011,0.861664151598339,0.904935013425978,-0.0168849999999985,"Non-significant",0.0433826078930055,"RPUSD4","Pseudouridylate synthase RPUSD4, mitochondrial","RUSD4_HUMAN",0.0168849999999985
0.00635000000000296,12.80455,0.200927021839388,0.846318083609372,0.893971865665459,-8.32334975648084,"DAZP1_HUMAN",13,-0.179940309787738,0.861844338819217,0.905008311725367,-0.00635000000000296,"Non-significant",0.0433474321540388,"DAZAP1","DAZ-associated protein 1","DAZP1_HUMAN",0.00635000000000296
0.0175924999999975,8.26890875,0.199215895182732,0.84760724229947,0.894987657440889,-8.32373731403376,"PEX10_HUMAN",6,-0.179582405412986,0.862115816318984,0.905177441365655,-0.0175924999999975,"Non-significant",0.0432662779745944,"PEX10","Peroxisome biogenesis factor 10","PEX10_HUMAN",0.0175924999999975
-0.00670000000000037,12.3093,-0.206033619543953,0.842473785133505,0.891059229844469,-8.32217366796747,"ROA0_HUMAN",12,0.178767874488175,0.862733727154435,0.905710218364971,0.00670000000000037,"Non-significant",0.0430107324510271,"HNRNPA0","Heterogeneous nuclear ribonucleoprotein A0","ROA0_HUMAN",-0.00670000000000037
-0.0149000000000026,10.851125,-0.188675781002669,0.85555896426972,0.900715601526026,-8.32605224511039,"CMC4_HUMAN",8,0.176626662289951,0.864358552677466,0.907299797035834,0.0149000000000026,"Non-significant",0.0422491862749604,"CMC4","Cx9C motif-containing protein 4","CMC4_HUMAN",-0.0149000000000026
0.0104949999999988,9.0353575,0.170789042232111,0.869093712987576,0.909707642884595,-8.32969546976934,"ADDG_HUMAN",19,-0.17632329918904,0.864588811164397,0.907425307121461,-0.0104949999999988,"Non-significant",0.0421891128924159,"ADD3","Gamma-adducin","ADDG_HUMAN",0.0104949999999988
-0.00572499999999998,11.2313875,-0.157911684999888,0.878867264968818,0.91677743201608,-8.33209566429886,"NIBA2_HUMAN",33,0.175988179485069,0.864843189641938,0.907576096861829,0.00572499999999998,"Non-significant",0.0421169507969194,"NIBAN2","Protein Niban 2","NIBA2_HUMAN",-0.00572499999999998
-0.00640000000000285,10.846975,-0.18614233746242,0.857472967120866,0.901736361560534,-8.32659010041481,"ZRAB2_HUMAN",14,0.17500204433327,0.865591830614701,0.908245466194717,0.00640000000000285,"Non-significant",0.0417967613832559,"ZRANB2","Zinc finger Ran-binding domain-containing protein 2","ZRAB2_HUMAN",-0.00640000000000285
-0.0357449999999995,6.4416425,-0.168982632936906,0.870463298734313,0.910559923825941,-8.33004341708295,"GCR_HUMAN",16,0.174562566573675,0.865925514385597,0.908479314938971,0.0357449999999995,"Non-significant",0.0416849566444805,"NR3C1","Glucocorticoid receptor","GCR_HUMAN",-0.0357449999999995
0.0213700000000001,7.4529425,0.179133372911667,0.862773493319662,0.905130790047294,-8.32804058726789,"TOE1_HUMAN",7,-0.174328926782111,0.866102922597699,0.908549169476128,-0.0213700000000001,"Non-significant",0.0416515642785403,"TOE1","Target of EGR1 protein 1","TOE1_HUMAN",0.0213700000000001
0.0304525000000027,9.53080125,0.198456303330189,0.848179676770727,0.895246168426216,-8.32390830535826,"S46A3_HUMAN",2,-0.173840449587887,0.866473861131609,0.908821995081491,-0.0304525000000027,"Non-significant",0.0415211708199755,"SLC46A3","Lysosomal proton-coupled steroid conjugate and bile acid symporter SLC46A3","S46A3_HUMAN",0.0304525000000027
0.0127875000000017,9.76129375,0.180017048911311,0.862104791891985,0.904702391696172,-8.32786075153187,"CWC15_HUMAN",10,-0.17337684449472,0.866825945146576,0.909074977396908,-0.0127875000000017,"Non-significant",0.0414002961763873,"CWC15","Spliceosome-associated protein CWC15 homolog","CWC15_HUMAN",0.0127875000000017
0.00557500000000033,11.5784375,0.158809428521546,0.878185150003561,0.916182471332298,-8.3319343892729,"VPS36_HUMAN",26,-0.172775878220003,0.867282395246944,0.909437333874961,-0.00557500000000033,"Non-significant",0.0412272212733387,"VPS36","Vacuolar protein-sorting-associated protein 36","VPS36_HUMAN",0.00557500000000033
-0.0110125000000014,9.90419875,-0.179039884628865,0.862844245452501,0.905130790047294,-8.32805956164132,"SIA4A_HUMAN",11,0.172249565499821,0.867682187781704,0.909655368603541,0.0110125000000014,"Non-significant",0.0411231130222202,"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1","SIA4A_HUMAN",-0.0110125000000014
-0.0168749999999989,7.9067425,-0.225321509418185,0.827995845854856,0.880175044647058,-8.31746862503119,"TNR3_HUMAN",4,0.172209998734409,0.867712244752341,0.909655368603541,0.0168749999999989,"Non-significant",0.0411231130222202,"LTBR","Tumor necrosis factor receptor superfamily member 3","TNR3_HUMAN",-0.0168749999999989
0.0360250000000057,13.3786625,0.178216426203618,0.863467498485797,0.905321211483126,-8.32822626660902,"SUMO3_HUMAN",3,-0.171134515703685,0.868529325655719,0.910289533171216,-0.0360250000000057,"Non-significant",0.0408204509105944,"SUMO3","Small ubiquitin-related modifier 3","SUMO3_HUMAN",0.0360250000000057
0.00782500000000397,10.4485875,0.179336600534676,0.86261969485465,0.905126872957689,-8.32799930634212,"RAB24_HUMAN",13,-0.171121461063054,0.86853924475058,0.910289533171216,-0.00782500000000397,"Non-significant",0.0408204509105944,"RAB24","Ras-related protein Rab-24","RAB24_HUMAN",0.00782500000000397
-0.00862499999999677,13.5056125,-0.185499910833627,0.857958480138102,0.901736361560534,-8.32672534440462,"PPIF_HUMAN",11,0.170054434622971,0.869350070229093,0.911022865363429,0.00862499999999677,"Non-significant",0.0404707227234402,"PPIF","Peptidyl-prolyl cis-trans isomerase F, mitochondrial","PPIF_HUMAN",-0.00862499999999677
0.0414350000000008,6.697785,0.166283030949207,0.872510969183291,0.912352669051609,-8.33055656746823,"UAP1L_HUMAN",6,-0.168696217218754,0.870382409026461,0.911988112116427,-0.0414350000000008,"Non-significant",0.0400108227197046,"UAP1L1","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1","UAP1L_HUMAN",0.0414350000000008
0.0120174999999989,9.86509375,0.169791512422492,0.869849962494372,0.910266784851782,-8.32988806593925,"NDUF6_HUMAN",12,-0.168321399241777,0.870667343483889,0.912170080751555,-0.0120174999999989,"Non-significant",0.0399241767537061,"NDUFAF6","NADH dehydrogenase (ubiquinone) complex I, assembly factor 6","NDUF6_HUMAN",0.0120174999999989
0.0209250000000019,9.0390075,0.161210256352778,0.876361519682352,0.915095113788806,-8.33149863278747,"HPS3_HUMAN",35,-0.167744735850537,0.871105759161152,0.912354614378678,-0.0209250000000019,"Non-significant",0.0398363270945895,"HPS3","BLOC-2 complex member HPS3","HPS3_HUMAN",0.0209250000000019
-0.00636499999999884,9.2999325,-0.153889017133566,0.881925069615638,0.919499137823858,-8.3328071651021,"ANR44_HUMAN",31,0.167607805304798,0.871209869370526,0.912354614378678,0.00636499999999884,"Non-significant",0.0398363270945895,"ANKRD44","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B","ANR44_HUMAN",-0.00636499999999884
-0.0147500000000012,9.1106025,-0.165373942854414,0.873200755636346,0.912724696507302,-8.33072752460759,"PTPM1_HUMAN",13,0.167599084060929,0.871216500345377,0.912354614378678,0.0147500000000012,"Non-significant",0.0398363270945895,"PTPMT1","Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1","PTPM1_HUMAN",-0.0147500000000012
0.0518574999999997,5.73448375,0.163016102075831,0.874990355339041,0.913897353799526,-8.3311665897506,"P2R3A_HUMAN",8,-0.167504204051196,0.871288640640482,0.912354614378678,-0.0518574999999997,"Non-significant",0.0398363270945895,"PPP2R3A","Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha","P2R3A_HUMAN",0.0518574999999997
-0.0606650000000002,6.13028,-0.16260509112085,0.875302392618838,0.914105606966782,-8.3312424855754,"ITB4_HUMAN",6,0.166742630407454,0.871867736051808,0.912844406149773,0.0606650000000002,"Non-significant",0.03960324142428,"ITGB4","Integrin beta-4","ITB4_HUMAN",-0.0606650000000002
-0.00812499999999972,10.7244875,-0.183768527969201,0.859267296276807,0.902649063925841,-8.32708752990306,"SNAPN_HUMAN",11,0.166583319596496,0.871988885390727,0.91285466510448,0.00812499999999972,"Non-significant",0.0395983606556043,"SNAPIN","SNARE-associated protein Snapin","SNAPN_HUMAN",-0.00812499999999972
0.00774250000000087,8.78901375,0.185584239914943,0.857894744809512,0.901736361560534,-8.32670761780764,"RPIA_HUMAN",11,-0.165875009684393,0.872527569810228,0.913301968501564,-0.00774250000000087,"Non-significant",0.0393856062867833,"RPIA","Ribose-5-phosphate isomerase","RPIA_HUMAN",0.00774250000000087
-0.0174750000000028,10.3798125,-0.165463426717068,0.873132852962603,0.912724696507302,-8.33071073812906,"KCMF1_HUMAN",10,0.165514059848759,0.87280210709507,0.91347270189779,0.0174750000000028,"Non-significant",0.0393044265186656,"KCMF1","E3 ubiquitin-protein ligase KCMF1","KCMF1_HUMAN",-0.0174750000000028
0.0662199999999995,6.370635,0.160513695476399,0.876890534193505,0.9154143129146,-8.33162572889385,"ARL10_HUMAN",7,-0.165157986547986,0.873072953397263,0.91363952922527,-0.0662199999999995,"Non-significant",0.0392251186505199,"ARL10","ADP-ribosylation factor-like protein 10","ARL10_HUMAN",0.0662199999999995
-0.0295349999999992,7.7017125,-0.177007397522018,0.864382766863973,0.905666823194625,-8.32846964801785,"AP1S3_HUMAN",3,0.164726586253844,0.87340112101851,0.913866291015921,0.0295349999999992,"Non-significant",0.0391173418174165,"AP1S3","AP-1 complex subunit sigma-3","AP1S3_HUMAN",-0.0295349999999992
-0.0623599999999991,6.01676,-0.160275421163579,0.877071510928076,0.915486662412576,-8.33166907954927,"ALKL2_HUMAN",5,0.163993287254509,0.873959004192033,0.914333322660323,0.0623599999999991,"Non-significant",0.0388954521846513,"ALKAL2","ALK and LTK ligand 2","ALKL2_HUMAN",-0.0623599999999991
-0.00247500000000045,14.4622375,-0.115859361146397,0.910931680675772,0.940175993727808,-8.33863104039353,"LKHA4_HUMAN",38,0.163333600851674,0.874460948534564,0.914741719546555,0.00247500000000045,"Non-significant",0.0387015131575781,"LTA4H","Leukotriene A-4 hydrolase","LKHA4_HUMAN",-0.00247500000000045
-0.0283750000000023,8.98108,-0.163014592203657,0.874991501582396,0.913897353799526,-8.33116686890629,"TXN4B_HUMAN",6,0.162154644014825,0.875358148578507,0.91549036563701,0.0283750000000023,"Non-significant",0.0383462217311536,"TXNL4B","Thioredoxin-like protein 4B","TXN4B_HUMAN",-0.0283750000000023
-0.0102724999999992,9.24027375,-0.160011873836707,0.877271692436939,0.915579036867986,-8.33171695379932,"GPI8_HUMAN",15,0.161973648320645,0.875495905571378,0.91549036563701,0.0102724999999992,"Non-significant",0.0383462217311536,"PIGK","GPI-anchor transamidase","GPI8_HUMAN",-0.0102724999999992
-0.0231599999999981,7.08668,-0.163619422305749,0.874532360892514,0.913767052586901,-8.33105483829916,"HHEX_HUMAN",7,0.161952968891889,0.875511645107851,0.91549036563701,0.0231599999999981,"Non-significant",0.0383462217311536,"HHEX","Hematopoietically-expressed homeobox protein HHEX","HHEX_HUMAN",-0.0231599999999981
0.019495,7.6345275,0.163444170326571,0.874665393475526,0.91378958783132,-8.33108734199896,"UTP11_HUMAN",8,-0.161438633987678,0.875903135009132,0.915763223816878,-0.019495,"Non-significant",0.0382168013129023,"UTP11","Probable U3 small nucleolar RNA-associated protein 11","UTP11_HUMAN",0.019495
-0.0149249999999981,11.2869375,-0.195914835640892,0.850095655786415,0.896575863390844,-8.32447571595386,"BOLA2_HUMAN",5,0.161234616124241,0.876058434894782,0.915763223816878,0.0149249999999981,"Non-significant",0.0382168013129023,"BOLA2B","BolA-like protein 2","BOLA2_HUMAN",-0.0149249999999981
-0.022097500000001,8.67021375,-0.177774009955561,0.863802394040303,0.905548214699666,-8.32831551696024,"AP4S1_HUMAN",4,0.161169891629849,0.876107704854327,0.915763223816878,0.022097500000001,"Non-significant",0.0382168013129023,"AP4S1","AP-4 complex subunit sigma-1","AP4S1_HUMAN",-0.022097500000001
0.0219825,8.22823375,0.159384894539645,0.877747962885335,0.915959495892817,-8.33183053225013,"ATG13_HUMAN",9,-0.160614092300477,0.876530817482839,0.916088684564547,-0.0219825,"Non-significant",0.0380624811873185,"ATG13","Autophagy-related protein 13","ATG13_HUMAN",0.0219825
0.0126375000000012,7.95812875,0.151119862177278,0.884031277162928,0.921343555832911,-8.33328635432614,"CK5P2_HUMAN",49,-0.159225331470863,0.877588223238359,0.917076896635827,-0.0126375000000012,"Non-significant",0.0375942473349254,"CDK5RAP2","CDK5 regulatory subunit-associated protein 2","CK5P2_HUMAN",0.0126375000000012
-0.0129025000000009,8.24957875,-0.160540036359375,0.87687052795749,0.9154143129146,-8.33162093261623,"RNF25_HUMAN",11,0.158965333935724,0.877786215305594,0.917166886703449,0.0129025000000009,"Non-significant",0.037551633381229,"RNF25","E3 ubiquitin-protein ligase RNF25","RNF25_HUMAN",-0.0129025000000009
0.0399975000000001,6.94260125,0.167925133208835,0.87126529570441,0.911282584101142,-8.33024540743245,"ZDH24_HUMAN",1,-0.157696315642596,0.87875272398251,0.91805974655392,-0.0399975000000001,"Non-significant",0.0371290543604808,"ZDHHC24","Probable palmitoyltransferase ZDHHC24","ZDH24_HUMAN",0.0399975000000001
0.00644999999999918,11.563425,0.230698384985234,0.82397224882347,0.87714900608425,-8.31608303559065,"TMM70_HUMAN",9,-0.15697344516171,0.879303373510843,0.91835492055873,-0.00644999999999918,"Non-significant",0.036989442708614,"TMEM70","Transmembrane protein 70, mitochondrial","TMM70_HUMAN",0.00644999999999918
0.0229424999999992,7.06875375,0.1518430056051,0.883481160044658,0.920887291804972,-8.33316205179355,"SAC2_HUMAN",18,-0.156921744162878,0.879342759657402,0.91835492055873,-0.0229424999999992,"Non-significant",0.036989442708614,"INPP5F","Phosphatidylinositide phosphatase SAC2","SAC2_HUMAN",0.0229424999999992
-0.0166000000000039,13.688025,-0.225507386603631,0.827856658386634,0.8801412119639,-8.31742126307589,"QCR9_HUMAN",3,0.156884246954209,0.879371325492319,0.91835492055873,0.0166000000000039,"Non-significant",0.036989442708614,"UQCR10","Cytochrome b-c1 complex subunit 9","QCR9_HUMAN",-0.0166000000000039
0.0145825000000031,9.09817375,0.156434089282342,0.879990196459486,0.917832014068049,-8.33235912971156,"FXL15_HUMAN",11,-0.156593916721199,0.879592509038504,0.918468907030653,-0.0145825000000031,"Non-significant",0.0369355413000107,"FBXL15","F-box/LRR-repeat protein 15","FXL15_HUMAN",0.0145825000000031
0.0103750000000016,14.8150125,0.193220757663867,0.852127865844722,0.89825694280507,-8.32506929756559,"TCP4_HUMAN",7,-0.156002387540286,0.880043191315686,0.918770937576293,-0.0103750000000016,"Non-significant",0.0367927507972852,"SUB1","Activated RNA polymerase II transcriptional coactivator p15","TCP4_HUMAN",0.0103750000000016
0.046590000000001,6.3292925,0.150722495699661,0.884333594963926,0.921424353268208,-8.33335440740016,"MRP4_HUMAN",15,-0.155774977560037,0.880216465992202,0.918770937576293,-0.046590000000001,"Non-significant",0.0367927507972852,"ABCC4","ATP-binding cassette sub-family C member 4","MRP4_HUMAN",0.046590000000001
-0.00967500000000143,10.5844875,-0.1735894609404,0.866971437011882,0.907949902992259,-8.3291488042302,"UB2G1_HUMAN",9,0.155713540509981,0.880263279042411,0.918770937576293,0.00967500000000143,"Non-significant",0.0367927507972852,"UBE2G1","Ubiquitin-conjugating enzyme E2 G1","UB2G1_HUMAN",-0.00967500000000143
-0.0398150000000044,9.919555,-0.165418029082651,0.873167301721441,0.912724696507302,-8.33071925549938,"VA0D2_HUMAN",1,0.155625917658015,0.880330045701608,0.918770937576293,0.0398150000000044,"Non-significant",0.0367927507972852,"ATP6V0D2","V-type proton ATPase subunit d 2","VA0D2_HUMAN",-0.0398150000000044
0.0235799999999999,7.0685675,0.155473500274933,0.880720375507277,0.918359913305603,-8.33252908978492,"DCNL4_HUMAN",7,-0.154735933799093,0.881008251563169,0.919361716689773,-0.0235799999999999,"Non-significant",0.0365135847455348,"DCUN1D4","DCN1-like protein 4","DCNL4_HUMAN",0.0235799999999999
-0.00382499999999908,16.1123875,-0.138438681420279,0.893689046091359,0.92857576677528,-8.33537026624809,"EF1G_HUMAN",25,0.154199047731187,0.881417432682067,0.919671644791598,0.00382499999999908,"Non-significant",0.036367203425323,"EEF1G","Elongation factor 1-gamma","EF1G_HUMAN",-0.00382499999999908
0.00692500000000251,15.3506875,0.153567937249527,0.882169229744903,0.91963674280884,-8.33286316951752,"HNRPD_HUMAN",16,-0.154046461758433,0.881533731175155,0.919675938937887,-0.00692500000000251,"Non-significant",0.0363651756149685,"HNRNPD","Heterogeneous nuclear ribonucleoprotein D0","HNRPD_HUMAN",0.00692500000000251
-0.0555174999999979,7.11549875,-0.149482464526331,0.885277146945697,0.922173068698961,-8.33356563060113,"SAPL1_HUMAN",5,0.152788030655204,0.882493003600004,0.920559567821966,0.0555174999999979,"Non-significant",0.0359481038037903,"PSAPL1","Proactivator polypeptide-like 1","SAPL1_HUMAN",-0.0555174999999979
-0.00855000000000317,10.9581,-0.176905419816501,0.864459977006336,0.905666823194625,-8.32849010135785,"PRPK_HUMAN",9,0.152566861634351,0.882661617056995,0.920618312548759,0.00855000000000317,"Non-significant",0.0359203905546061,"TP53RK","EKC/KEOPS complex subunit TP53RK","PRPK_HUMAN",-0.00855000000000317
-0.0207124999999984,7.85837875,-0.146506040990113,0.8875427445079,0.924063426400274,-8.33406554823751,"DCA10_HUMAN",17,0.151242538199608,0.883671380260884,0.921554252051739,0.0207124999999984,"Non-significant",0.0354790927040958,"DCAF10","DDB1- and CUL4-associated factor 10","DCA10_HUMAN",-0.0207124999999984
-0.0041000000000011,14.256625,-0.140789969286929,0.891896838580507,0.927183652381815,-8.33499758301292,"TXNL1_HUMAN",22,0.150633569579207,0.884135780065864,0.921824137136898,0.0041000000000011,"Non-significant",0.0353519244517639,"TXNL1","Thioredoxin-like protein 1","TXNL1_HUMAN",-0.0041000000000011
-0.0133325000000006,9.69880125,-0.164907737978599,0.873554542407579,0.9129780900889,-8.33081483524079,"KAD6_HUMAN",7,0.150608287767889,0.884155061027986,0.921824137136898,0.0133325000000006,"Non-significant",0.0353519244517639,"AK6","Adenylate kinase isoenzyme 6","KAD6_HUMAN",-0.0133325000000006
