"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BDM_vs_B1"
0.0157450000000026,8.61232,0.0486783398400827,0.962438667212645,0.979895672890769,-7.27940149719892,"NRAM2_HUMAN",4,-0.0480374996254078,0.962974321948587,0.980441043495457,-0.0157450000000026,"Non-significant",0.00857851648310451,"SLC11A2","Natural resistance-associated macrophage protein 2","NRAM2_HUMAN",0.0157450000000026
-0.0115549999999995,6.4525,-0.0480558144826597,0.962918600936216,0.980092279301044,-7.27943542625604,"CETN3_HUMAN",5,0.0473092407047658,0.963535159711373,0.980888500748997,0.0115549999999995,"Non-significant",0.00838035680102383,"CETN3","Centrin-3","CETN3_HUMAN",-0.0115549999999995
0.00217499999999937,11.9626125,0.0406851500001955,0.96860216655768,0.983543856534885,-7.27980396769557,"EI2BE_HUMAN",24,-0.0470414958876348,0.963741357581777,0.980974863787117,-0.00217499999999937,"Non-significant",0.00834212071221306,"EIF2B5","Translation initiation factor eIF2B subunit epsilon","EI2BE_HUMAN",0.00217499999999937
0.00370000000000026,10.496025,0.0461478331373545,0.964389652765109,0.980943288305817,-7.27953669692547,"NUP85_HUMAN",24,-0.0458495598546936,0.964659336883347,0.98173277711314,-0.00370000000000026,"Non-significant",0.00800670897308849,"NUP85","Nuclear pore complex protein Nup85","NUP85_HUMAN",0.00370000000000026
-0.00455000000000183,15.366625,-0.044779500718675,0.965444726425629,0.981608970117879,-7.27960679994065,"UT14A_HUMAN",33,0.0457592799157716,0.964728869059715,0.98173277711314,0.00455000000000183,"Non-significant",0.00800670897308849,"UTP14A","U3 small nucleolar RNA-associated protein 14 homolog A","UT14A_HUMAN",-0.00455000000000183
0.0274699999999974,6.79967,0.0462980279698825,0.964273847293549,0.980943288305817,-7.27952887364155,"CD1D_HUMAN",2,-0.0455621482911135,0.964880697842842,0.981763680848904,-0.0274699999999974,"Non-significant",0.00799303813415315,"CD1D","Antigen-presenting glycoprotein CD1d","CD1D_HUMAN",0.0274699999999974
0.00648500000000141,9.8911225,0.0533257726835613,0.958856279851399,0.978190807847647,-7.27913441172058,"NTAN1_HUMAN",15,-0.0450292825409654,0.965291113392051,0.982057655072114,-0.00648500000000141,"Non-significant",0.00786301471340668,"NTAN1","Protein N-terminal asparagine amidohydrolase","NTAN1_HUMAN",0.00648500000000141
0.0020350000000029,9.84192,0.0394415608527607,0.969561305770309,0.984048723573758,-7.27986011534186,"MBLC2_HUMAN",17,-0.0445987007913894,0.96562275753643,0.982155685551571,-0.0020350000000029,"Non-significant",0.00781966494539381,"MBLAC2","Acyl-coenzyme A thioesterase MBLAC2","MBLC2_HUMAN",0.0020350000000029
0.0102775000000026,8.32654375,0.0447632015134283,0.96545729462293,0.981608970117879,-7.27960762227965,"ELOA1_HUMAN",21,-0.0443292845051908,0.965830271953998,0.982155685551571,-0.0102775000000026,"Non-significant",0.00781966494539381,"ELOA","Elongin-A","ELOA1_HUMAN",0.0102775000000026
-0.00437500000000313,12.7695625,-0.0486903090404873,0.96242943976056,0.979895672890769,-7.27940084057392,"TM10C_HUMAN",24,0.0443275357851154,0.965831618892289,0.982155685551571,0.00437500000000313,"Non-significant",0.00781966494539381,"TRMT10C","tRNA methyltransferase 10 homolog C","TM10C_HUMAN",-0.00437500000000313
0.00372500000000286,15.1666375,0.0422408659050331,0.967402371847557,0.982597809957754,-7.27973127482774,"PRKDC_HUMAN",218,-0.0441134846272487,0.965996491057804,0.982155685551571,-0.00372500000000286,"Non-significant",0.00781966494539381,"PRKDC","DNA-dependent protein kinase catalytic subunit","PRKDC_HUMAN",0.00372500000000286
-0.00249499999999969,8.56546,-0.0438562474768795,0.966156656463593,0.981949484998771,-7.27965290900814,"CYLD_HUMAN",24,0.0440273864590897,0.966062808374179,0.982155685551571,0.00249499999999969,"Non-significant",0.00781966494539381,"CYLD","Ubiquitin carboxyl-terminal hydrolase CYLD","CYLD_HUMAN",-0.00249499999999969
0.00630999999999915,8.61167,0.0472158781718638,0.963566172588356,0.980426154711943,-7.27948051303336,"CB076_HUMAN",5,-0.0439576502651778,0.966116523050915,0.982155685551571,-0.00630999999999915,"Non-significant",0.00781966494539381,"C2orf76","UPF0538 protein C2orf76","CB076_HUMAN",0.00630999999999915
-0.00907250000000026,7.69838875,-0.0436824365678878,0.966290687508271,0.981962236249604,-7.27966148207935,"MANEA_HUMAN",7,0.043186407551987,0.966710589295056,0.982522898290688,0.00907250000000026,"Non-significant",0.00765731933888961,"MANEA","Glycoprotein endo-alpha-1,2-mannosidase","MANEA_HUMAN",-0.00907250000000026
-0.00342500000000179,10.6561625,-0.043438549771848,0.966478758209365,0.982029893476593,-7.27967345421177,"GOGA2_HUMAN",45,0.0431730901987971,0.966720847470721,0.982522898290688,0.00342500000000179,"Non-significant",0.00765731933888961,"GOLGA2","Golgin subfamily A member 2","GOGA2_HUMAN",-0.00342500000000179
0.0083075000000008,8.58204875,0.0472287097253161,0.963556279534613,0.980426154711943,-7.27947983022702,"PICK1_HUMAN",11,-0.0429317880624269,0.966906720376986,0.982582426660461,-0.0083075000000008,"Non-significant",0.00763100742350381,"PICK1","PRKCA-binding protein","PICK1_HUMAN",0.0083075000000008
-0.00432499999999969,11.0002625,-0.0578842115208378,0.955343467541956,0.976114429040782,-7.27884881642812,"GPC5C_HUMAN",7,0.042781429133183,0.967022541640971,0.982582426660461,0.00432499999999969,"Non-significant",0.00763100742350381,"GPRC5C","G-protein coupled receptor family C group 5 member C","GPC5C_HUMAN",-0.00432499999999969
-0.0032249999999987,14.4722125,-0.044200844609306,0.965890930228573,0.981802865824643,-7.27963581145079,"DPP4_HUMAN",42,0.0426048887886033,0.96715853149171,0.982597085224672,0.0032249999999987,"Non-significant",0.00762452849014309,"DPP4","Dipeptidyl peptidase 4","DPP4_HUMAN",-0.0032249999999987
-0.00167500000000054,10.2013625,-0.0400274770375021,0.969109401241147,0.983713586617128,-7.27983387845516,"FAF1_HUMAN",28,0.0424202792871226,0.967300738295168,0.982618055503311,0.00167500000000054,"Non-significant",0.00761526001250072,"FAF1","FAS-associated factor 1","FAF1_HUMAN",-0.00167500000000054
-0.0027749999999962,18.3197375,-0.0520439169723827,0.959844277882616,0.978610153648485,-7.27921050819256,"CH60_HUMAN",53,0.0421625010019396,0.967499309963509,0.982681414373966,0.0027749999999962,"Non-significant",0.00758725775804914,"HSPD1","60 kDa heat shock protein, mitochondrial","CH60_HUMAN",-0.0027749999999962
0.00302500000000094,13.1187375,0.0417333861511958,0.967793739261614,0.982871817370477,-7.27975528709006,"CCD47_HUMAN",22,-0.0420236674264115,0.967606257206779,0.982681414373966,-0.00302500000000094,"Non-significant",0.00758725775804914,"CCDC47","PAT complex subunit CCDC47","CCD47_HUMAN",0.00302500000000094
0.00162500000000421,10.7387875,0.0360078662993216,0.972209872383384,0.985005314424027,-7.28000609935104,"ERBIN_HUMAN",63,-0.0402569234478168,0.968967288832734,0.98394002457726,-0.00162500000000421,"Non-significant",0.00703137289891088,"ERBIN","Erbin","ERBIN_HUMAN",0.00162500000000421
-0.00227500000000092,12.6170125,-0.0370980467261759,0.971368924199824,0.984479879752325,-7.27996118927934,"SNRPA_HUMAN",13,0.0399103876291615,0.969234259762644,0.983991644325313,0.00227500000000092,"Non-significant",0.00700858941298385,"SNRPA","U1 small nuclear ribonucleoprotein A","SNRPA_HUMAN",-0.00227500000000092
-0.0059749999999994,7.9453875,-0.0404282398438472,0.968800308423601,0.983543856534885,-7.27981570987911,"3MG_HUMAN",10,0.0398749060689823,0.969261594966986,0.983991644325313,0.0059749999999994,"Non-significant",0.00700858941298385,"MPG","DNA-3-methyladenine glycosylase","3MG_HUMAN",-0.0059749999999994
-0.00262500000000188,16.4847375,-0.0449967271440317,0.965277225719555,0.981608970117879,-7.2795958117126,"FLNB_HUMAN",182,0.0396445295819968,0.969439079446179,0.983998527313166,0.00262500000000188,"Non-significant",0.00700555154858156,"FLNB","Filamin-B","FLNB_HUMAN",-0.00262500000000188
0.00334250000000047,8.98240125,0.0389410803879698,0.969947324939983,0.984193350174476,-7.27988222023158,"PHAF1_HUMAN",11,-0.0395500753572354,0.969511848511945,0.983998527313166,-0.00334250000000047,"Non-significant",0.00700555154858156,"PHAF1","Phagosome assembly factor 1","PHAF1_HUMAN",0.00334250000000047
-0.012850000000002,5.948415,-0.0404020461642616,0.968820510420729,0.983543856534885,-7.27981690289528,"NSD3_HUMAN",6,0.0391454573700575,0.969823576255757,0.984133545647816,0.012850000000002,"Non-significant",0.00694596437087927,"NSD3","Histone-lysine N-methyltransferase NSD3","NSD3_HUMAN",-0.012850000000002
-0.00327249999999779,8.71672625,-0.0375637302860097,0.971009714834665,0.984479879752325,-7.2799415972788,"WDR70_HUMAN",25,0.039061336105538,0.969888386073303,0.984133545647816,0.00327249999999779,"Non-significant",0.00694596437087927,"WDR70","WD repeat-containing protein 70","WDR70_HUMAN",-0.00327249999999779
0.0078275000000021,6.54799125,0.0390391420359101,0.969871689593323,0.984193350174476,-7.27987791133671,"GA2L1_HUMAN",4,-0.0387292078968267,0.970144271041665,0.984269630077793,-0.0078275000000021,"Non-significant",0.00688591496856681,"GAS2L1","GAS2-like protein 1","GA2L1_HUMAN",0.0078275000000021
0.0026975000000018,9.39991875,0.038361360409937,0.970394471963213,0.984203151627128,-7.2799074721996,"WDR33_HUMAN",34,-0.0382330977986051,0.970526501230766,0.98446194360334,-0.0026975000000018,"Non-significant",0.00680106774579414,"WDR33","pre-mRNA 3' end processing protein WDR33","WDR33_HUMAN",0.0026975000000018
-0.00347999999999793,10.0645625,-0.0371243150096736,0.971348661726079,0.984479879752325,-7.27996009063539,"MBOA7_HUMAN",8,0.0380979655709228,0.970630615877672,0.98446194360334,0.00347999999999793,"Non-significant",0.00680106774579414,"MBOAT7","Lysophospholipid acyltransferase 7","MBOA7_HUMAN",-0.00347999999999793
-0.0222750000000023,6.346145,-0.0386331869629682,0.970184806508564,0.984203151627128,-7.27989567887384,"CBG_HUMAN",6,0.0380089403273991,0.970699207041769,0.98446194360334,0.0222750000000023,"Non-significant",0.00680106774579414,"SERPINA6","Corticosteroid-binding globulin","CBG_HUMAN",-0.0222750000000023
0.0257700000000014,6.1182625,0.038297106152098,0.970444032966499,0.984203151627128,-7.27991024773795,"CEAM8_HUMAN",2,-0.0376927659348668,0.970942811644762,0.984585465628479,-0.0257700000000014,"Non-significant",0.00674657953618539,"CEACAM8","Carcinoembryonic antigen-related cell adhesion molecule 8","CEAM8_HUMAN",0.0257700000000014
0.00524750000000296,7.84957375,0.0370811994872727,0.971381919607198,0.984479879752325,-7.27996189348862,"TOP3B_HUMAN",26,-0.0369678962072496,0.971501318375698,0.98492429417029,-0.00524750000000296,"Non-significant",0.00659715009899727,"TOP3B","DNA topoisomerase 3-beta-1","TOP3B_HUMAN",0.00524750000000296
0.00240000000000151,10.5501,0.034077396143719,0.973699097948247,0.98589625563268,-7.28008234040131,"MTREX_HUMAN",47,-0.0369428093034131,0.971520647954933,0.98492429417029,-0.00240000000000151,"Non-significant",0.00659715009899727,"MTREX","Exosome RNA helicase MTR4","MTREX_HUMAN",0.00240000000000151
-0.00645749999999978,9.62170375,-0.0369959602083378,0.971447670531305,0.984479879752325,-7.27996545156203,"PGBM_HUMAN",106,0.0363706507975287,0.971961504318079,0.985247659819794,0.00645749999999978,"Non-significant",0.00645458800618797,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN",-0.00645749999999978
0.00332749999999926,9.55298625,0.0460844940502358,0.964438489690254,0.980943288305817,-7.27953998848842,"HYCC2_HUMAN",13,-0.0360177823258133,0.972233399763731,0.9853996953342,-0.00332749999999926,"Non-significant",0.00638757633622275,"HYCC2","Hyccin 2","HYCC2_HUMAN",0.00332749999999926
0.0409825000000001,8.79730875,0.0363710330557759,0.971929727002181,0.984844927085199,-7.27999128739318,"BSCL2_HUMAN",2,-0.0357362929014657,0.972450298390909,0.985495958111048,-0.0409825000000001,"Non-significant",0.0063451525856218,"BSCL2","Seipin","BSCL2_HUMAN",0.0409825000000001
-0.00533250000000152,8.60958625,-0.0386100042027341,0.970202687755062,0.984203151627128,-7.27989668791584,"TM186_HUMAN",6,0.035261363146813,0.972816255982102,0.985743236442689,0.00533250000000152,"Non-significant",0.00623619410327626,"TMEM186","Transmembrane protein 186","TM186_HUMAN",-0.00533250000000152
-0.0125125000000015,6.11819625,-0.0355008525959706,0.972600987651864,0.985278077853117,-7.28002652965875,"IRF5_HUMAN",4,0.0350146590284053,0.973006356839426,0.985812281565941,0.0125125000000015,"Non-significant",0.00620577556748658,"IRF5","Interferon regulatory factor 5","IRF5_HUMAN",-0.0125125000000015
0.00680749999999897,9.86727375,0.0349706759395919,0.97300997956988,0.985513327267468,-7.28004758356251,"DHX8_HUMAN",24,-0.03467249990509,0.973270014798281,0.985955825243077,-0.00680749999999897,"Non-significant",0.00614254274940121,"DHX8","ATP-dependent RNA helicase DHX8","DHX8_HUMAN",0.00680749999999897
-0.00135000000000218,11.019725,-0.0348837223473671,0.973077058631902,0.985513327267468,-7.28005100635743,"PYRG2_HUMAN",28,0.034127352379708,0.973690097100864,0.986257776299033,0.00135000000000218,"Non-significant",0.00600955950830732,"CTPS2","CTP synthase 2","PYRG2_HUMAN",-0.00135000000000218
-0.00197500000000161,11.8710125,-0.0345716991152323,0.973317766229707,0.985633613685132,-7.28006321854535,"UBR4_HUMAN",200,0.0339158472215413,0.97385308212431,0.986299268614309,0.00197500000000161,"Non-significant",0.00599128892534506,"UBR4","E3 ubiquitin-protein ligase UBR4","UBR4_HUMAN",-0.00197500000000161
-0.000950000000001339,14.337275,-0.0236622000984927,0.981735463806067,0.991607643882693,-7.28042123258419,"UBP14_HUMAN",30,0.0332694042461153,0.974351236682774,0.986680161125891,0.000950000000001339,"Non-significant",0.00582360393528378,"USP14","Ubiquitin carboxyl-terminal hydrolase 14","UBP14_HUMAN",-0.000950000000001339
0.00240000000000151,13.36585,0.0309568110397845,0.976106647591639,0.988055279538119,-7.28019670371447,"IMPA1_HUMAN",17,-0.0327195714727097,0.974774952176967,0.986985586677493,-0.00240000000000151,"Non-significant",0.00568918945005565,"IMPA1","Inositol monophosphatase 1","IMPA1_HUMAN",0.00240000000000151
0.00292499999999585,10.9323625,0.0329502289435962,0.974568681975266,0.986653138327415,-7.28012491468413,"SMRD3_HUMAN",7,-0.0314542672598358,0.975750061324641,0.987849166543972,-0.00292499999999585,"Non-significant",0.00530936223262488,"SMARCD3","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3","SMRD3_HUMAN",0.00292499999999585
-0.0115200000000009,6.927445,-0.0308382451507077,0.976198127228927,0.988055279538119,-7.28020083255792,"ORC2_HUMAN",9,0.0303939218218536,0.97656725264692,0.988552674157177,0.0115200000000009,"Non-significant",0.00500018473541381,"ORC2","Origin recognition complex subunit 2","ORC2_HUMAN",-0.0115200000000009
0.00589249999999986,7.67366875,0.0303708906163422,0.976558718789745,0.98829649730531,-7.28021695306391,"TCAM1_HUMAN",14,-0.0299172976099691,0.976934589143802,0.988731258303657,-0.00589249999999986,"Non-significant",0.00492173559787814,"TICAM1","TIR domain-containing adapter molecule 1","TCAM1_HUMAN",0.00589249999999986
-0.00281249999999922,8.01798375,-0.0429607342172633,0.966847227104503,0.982280811549233,-7.27969671544166,"KHNYN_HUMAN",16,0.0298475866217885,0.976988316228047,0.988731258303657,0.00281249999999922,"Non-significant",0.00492173559787814,"KHNYN","Protein KHNYN","KHNYN_HUMAN",-0.00281249999999922
0.00212499999999594,11.0273875,0.0292439141964075,0.977428271166964,0.988696928074032,-7.28025481368067,"CNPY3_HUMAN",9,-0.0291209322847267,0.977548364843471,0.989039898325667,-0.00212499999999594,"Non-significant",0.0047861884097289,"CNPY3","Protein canopy homolog 3","CNPY3_HUMAN",0.00212499999999594
-0.00207500000000138,12.1918375,-0.0296100871000576,0.977145735887347,0.988643007031847,-7.28024266910778,"RAP2B_HUMAN",7,0.0290713272417183,0.97758659704547,0.989039898325667,0.00207500000000138,"Non-significant",0.0047861884097289,"RAP2B","Ras-related protein Rap-2b","RAP2B_HUMAN",-0.00207500000000138
-0.0013249999999978,11.4077125,-0.0251464168565837,0.980590082074152,0.990816060566787,-7.28038040727572,"NSUN2_HUMAN",46,0.0289756067392141,0.977660372092303,0.989039898325667,0.0013249999999978,"Non-significant",0.0047861884097289,"NSUN2","RNA cytosine C(5)-methyltransferase NSUN2","NSUN2_HUMAN",-0.0013249999999978
0.00175000000000303,12.526075,0.0298643348750095,0.976949562933854,0.988568267049867,-7.28023414779751,"UD2A3_HUMAN",19,-0.0284806441200678,0.978041860311459,0.989185820428315,-0.00175000000000303,"Non-significant",0.00472211769880674,"UGT2A3","UDP-glucuronosyltransferase 2A3","UD2A3_HUMAN",0.00175000000000303
0.00313999999999837,8.8802025,0.0292239622357144,0.977443665995248,0.988696928074032,-7.28025547107144,"RLIG1_HUMAN",15,-0.0284708976660239,0.978049372369553,0.989185820428315,-0.00313999999999837,"Non-significant",0.00472211769880674,"RLIG1","RNA ligase 1","RLIG1_HUMAN",0.00313999999999837
0.00668750000000173,7.22479375,0.0277509837945958,0.978580236048728,0.989598905039643,-7.28030276479138,"EH1L1_HUMAN",28,-0.0270944869875287,0.979110261301675,0.990134898298692,-0.00668750000000173,"Non-significant",0.004305632073521,"EHBP1L1","EH domain-binding protein 1-like protein 1","EH1L1_HUMAN",0.00668750000000173
0.00399249999999984,7.46213375,0.026046006342279,0.97989588517955,0.990681480913859,-7.28035445459184,"MD2BP_HUMAN",5,-0.0259803889266049,0.979969001940485,0.990782548771166,-0.00399249999999984,"Non-significant",0.00402165149993788,"MAD2L1BP","MAD2L1-binding protein","MD2BP_HUMAN",0.00399249999999984
0.00480000000000036,7.5513675,0.02653144356723,0.979521289685593,0.990426643048367,-7.28034007115254,"ZBT7A_HUMAN",6,-0.0258997031589269,0.980031195196993,0.990782548771166,-0.00480000000000036,"Non-significant",0.00402165149993788,"ZBTB7A","Zinc finger and BTB domain-containing protein 7A","ZBT7A_HUMAN",0.00480000000000036
-0.00107500000000194,10.5939375,-0.0219379352125733,0.983066149568794,0.991901596175829,-7.28046554343847,"ATG4B_HUMAN",16,0.025715995885162,0.980172798832219,0.990782548771166,0.00107500000000194,"Non-significant",0.00402165149993788,"ATG4B","Cysteine protease ATG4B","ATG4B_HUMAN",-0.00107500000000194
0.00237499999999713,13.2081625,0.0250792673582866,0.980641900845514,0.990816060566787,-7.28038230792629,"NDUS5_HUMAN",7,-0.0255839597928534,0.980274574209005,0.990782548771166,-0.00237499999999713,"Non-significant",0.00402165149993788,"NDUFS5","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5","NDUS5_HUMAN",0.00237499999999713
0.00195000000000078,12.81305,0.0380311458284601,0.970649176642898,0.984287704780397,-7.27992168673879,"PEPL_HUMAN",142,-0.0254684891902159,0.980363580981293,0.990782548771166,-0.00195000000000078,"Non-significant",0.00402165149993788,"PPL","Periplakin","PEPL_HUMAN",0.00195000000000078
-0.0152999999999999,6.1376875,-0.0255202225558729,0.980301620798116,0.990719930096421,-7.2803697339191,"PIEZ2_HUMAN",3,0.0250998141149355,0.980647764201658,0.99086541654978,0.0152999999999999,"Non-significant",0.00398532918676175,"PIEZO2","Piezo-type mechanosensitive ion channel component 2","PIEZ2_HUMAN",-0.0152999999999999
0.00162499999999888,9.363165,0.0236485189419586,0.981746021878303,0.991607643882693,-7.28042159735503,"REPS2_HUMAN",26,-0.0248853579141415,0.980813073347727,0.99086541654978,-0.00162499999999888,"Non-significant",0.00398532918676175,"REPS2","RalBP1-associated Eps domain-containing protein 2","REPS2_HUMAN",0.00162499999999888
-0.00246749999999984,8.82740125,-0.0286030438637167,0.977922768401659,0.989057774898725,-7.28027570531592,"RBM6_HUMAN",33,0.0248850167056178,0.980813336362093,0.99086541654978,0.00246749999999984,"Non-significant",0.00398532918676175,"RBM6","RNA-binding protein 6","RBM6_HUMAN",-0.00246749999999984
-0.00217500000000115,13.3744125,-0.0256049559362337,0.98023623351874,0.990719930096421,-7.28036729261602,"CATL1_HUMAN",11,0.0238353800820568,0.981622441452092,0.991546124711983,0.00217500000000115,"Non-significant",0.00368707849148832,"CTSL","Procathepsin L","CATL1_HUMAN",-0.00217500000000115
0.000799999999999912,11.780675,0.0211058289091101,0.983708340717298,0.992218093516994,-7.28048572860651,"SNAG_HUMAN",17,-0.0236926314681506,0.981732480028455,0.991546124711983,-0.000799999999999912,"Non-significant",0.00368707849148832,"NAPG","Gamma-soluble NSF attachment protein","SNAG_HUMAN",0.000799999999999912
-0.00269499999999745,9.1570525,-0.0229569938024373,0.982279693183074,0.991850938163496,-7.28043976020383,"PDIP3_HUMAN",21,0.0231937968850287,0.982117012794125,0.991728003394665,0.00269499999999745,"Non-significant",0.00360742343284886,"POLDIP3","Polymerase delta-interacting protein 3","PDIP3_HUMAN",-0.00269499999999745
-0.0190874999999995,6.45041875,-0.0235871389416822,0.981793390324532,0.991607643882693,-7.28042323128979,"ORC3_HUMAN",5,0.0231406983908943,0.982157944720314,0.991728003394665,0.0190874999999995,"Non-significant",0.00360742343284886,"ORC3","Origin recognition complex subunit 3","ORC3_HUMAN",-0.0190874999999995
0.00262499999999832,11.5489875,0.0224803157898215,0.98264756592873,0.991901596175829,-7.28045196633379,"SGMR2_HUMAN",4,-0.0227843362198855,0.982432654362109,0.99177261340073,-0.00262499999999832,"Non-significant",0.00358788839533898,"TMEM97","Sigma intracellular receptor 2","SGMR2_HUMAN",0.00262499999999832
-0.00237000000000087,9.757665,-0.0223340453558214,0.982760449958373,0.991901596175829,-7.28045566048643,"PWP2_HUMAN",28,0.0226987045277998,0.982498665820597,0.99177261340073,0.00237000000000087,"Non-significant",0.00358788839533898,"PWP2","Periodic tryptophan protein 2 homolog","PWP2_HUMAN",-0.00237000000000087
0.00447249999999855,8.29307875,0.0230549139563319,0.982204124586751,0.991850938163496,-7.28043722109198,"MLH1_HUMAN",22,-0.0226058829187274,0.98257021998182,0.99177261340073,-0.00447249999999855,"Non-significant",0.00358788839533898,"MLH1","DNA mismatch repair protein Mlh1","MLH1_HUMAN",0.00447249999999855
-0.00229999999999819,10.386475,-0.0219554243619759,0.983052652182899,0.991901596175829,-7.28046511081531,"MGN2_HUMAN",1,0.0223923833183677,0.982734802830638,0.991814884664758,0.00229999999999819,"Non-significant",0.00356937832030466,"MAGOHB","Protein mago nashi homolog 2","MGN2_HUMAN",-0.00229999999999819
0.00267750000000078,7.11493875,0.0219890943839262,0.983026667100386,0.991901596175829,-7.28046427696075,"SIK2_HUMAN",16,-0.0218708476312493,0.983136848681915,0.991995343289119,-0.00267750000000078,"Non-significant",0.00349036654399298,"SIK2","Serine/threonine-protein kinase SIK2","SIK2_HUMAN",0.00267750000000078
-0.034532500000001,8.30948375,-0.0222157721218763,0.98285172748838,0.991901596175829,-7.28045862992141,"LX12B_HUMAN",6,0.021842033104311,0.983159061621815,0.991995343289119,0.034532500000001,"Non-significant",0.00349036654399298,"ALOX12B","Arachidonate 12-lipoxygenase, 12R-type","LX12B_HUMAN",-0.034532500000001
0.00217500000000115,9.2071675,0.0213136976903645,0.983547913494267,0.992218093516994,-7.28048075926113,"SPF30_HUMAN",9,-0.0216575461663158,0.983301281832551,0.992015010116389,-0.00217500000000115,"Non-significant",0.00348175651376235,"SMNDC1","Survival of motor neuron-related-splicing factor 30","SPF30_HUMAN",0.00217500000000115
-0.000749999999996476,10.5094,-0.0167604225103986,0.987062172551666,0.994002439528641,-7.2805784610744,"CD11A_HUMAN",31,0.0210972176294257,0.983733240701701,0.992308727773049,0.000749999999996476,"Non-significant",0.00335318882491132,"CDK11A","Cyclin-dependent kinase 11A","CD11A_HUMAN",-0.000749999999996476
0.00359250000000078,7.74877875,0.0210543267306365,0.983748088759766,0.992218093516994,-7.28048695229878,"RNAS4_HUMAN",8,-0.0209613928106251,0.983837949322432,0.992308727773049,-0.00359250000000078,"Non-significant",0.00335318882491132,"RNASE4","Ribonuclease 4","RNAS4_HUMAN",0.00359250000000078
-0.0028449999999971,8.8051375,-0.0208919569802257,0.983873401831012,0.992220674610115,-7.28049079063739,"FHI1B_HUMAN",31,0.0207317378687352,0.984014993230815,0.992363467284427,0.0028449999999971,"Non-significant",0.00332923215559456,"FHIP1B","FHF complex subunit HOOK-interacting protein 1B","FHI1B_HUMAN",-0.0028449999999971
-0.00368500000000083,9.202315,-0.0203975289628612,0.984254992441525,0.992481674638828,-7.28050229567406,"NC2A_HUMAN",6,0.0203091275607598,0.984340791375629,0.992568190704741,0.00368500000000083,"Non-significant",0.00323964695328659,"DRAP1","Dr1-associated corepressor","NC2A_HUMAN",-0.00368500000000083
-0.000699999999998369,12.350025,-0.0166908515638984,0.987115870604528,0.994002439528641,-7.28057977265354,"DBNL_HUMAN",24,0.0197368492125087,0.984781976450702,0.992826115275971,0.000699999999998369,"Non-significant",0.00312680768672385,"DBNL","Drebrin-like protein","DBNL_HUMAN",-0.000699999999998369
0.00245499999999765,6.7665925,0.019465689477334,0.984974181081815,0.992944425549202,-7.28052323007754,"KDM1B_HUMAN",10,-0.0195354213280269,0.984937264088042,0.992826115275971,-0.00245499999999765,"Non-significant",0.00312680768672385,"KDM1B","Lysine-specific histone demethylase 2","KDM1B_HUMAN",0.00245499999999765
0.000725000000002751,11.6994625,0.0177357304538466,0.986309392670456,0.993809376833121,-7.2805594998965,"DMD_HUMAN",34,-0.0194993604129209,0.98496506475294,0.992826115275971,-0.000725000000002751,"Non-significant",0.00312680768672385,"DMD","Dystrophin","DMD_HUMAN",0.000725000000002751
-0.00146499999999961,8.6352125,-0.0199720644046575,0.984583361792762,0.992688950152288,-7.28051197542778,"AP4S1_HUMAN",4,0.0192549357382142,0.985153501166875,0.992892238146116,0.00146499999999961,"Non-significant",0.00309788435266399,"AP4S1","AP-4 complex subunit sigma-1","AP4S1_HUMAN",-0.00146499999999961
0.0124125000000017,6.11578625,0.0193177407937135,0.985088368447293,0.992944425549202,-7.2805264638219,"DHI2_HUMAN",4,-0.0190066573079238,0.985344909621899,0.992961339542926,-0.0124125000000017,"Non-significant",0.00306766021562218,"HSD11B2","11-beta-hydroxysteroid dehydrogenase type 2","DHI2_HUMAN",0.0124125000000017
0.00139999999999851,11.811475,0.0190070974674673,0.9853281253656,0.992944425549202,-7.28053317333846,"CHM4A_HUMAN",12,-0.0186640340661301,0.985609054208679,0.993103712935521,-0.00139999999999851,"Non-significant",0.00300539440131506,"CHMP4A","Charged multivesicular body protein 4a","CHM4A_HUMAN",0.00139999999999851
0.000650000000000261,10.3334,0.0148959738621849,0.98850126324769,0.994405033834276,-7.28061172453777,"NUDC1_HUMAN",24,-0.0182961051291857,0.985892710299409,0.993265708257525,-0.000650000000000261,"Non-significant",0.0029345579558423,"NUDCD1","NudC domain-containing protein 1","NUDC1_HUMAN",0.000650000000000261
-0.000774999999999082,10.9800625,-0.0164857252279576,0.987274196944799,0.99403803362043,-7.28058360802282,"ITCH_HUMAN",35,0.0179418701164237,0.986165811063544,0.993288996938316,0.000774999999999082,"Non-significant",0.00292437535625712,"ITCH","E3 ubiquitin-protein ligase Itchy homolog","ITCH_HUMAN",-0.000774999999999082
0.00142500000000112,13.0282125,0.0256977895070566,0.980164595647365,0.990719930096421,-7.28036460864558,"PDIP2_HUMAN",23,-0.0179200427099085,0.986182639169714,0.993288996938316,-0.00142500000000112,"Non-significant",0.00292437535625712,"POLDIP2","Polymerase delta-interacting protein 2","PDIP2_HUMAN",0.00142500000000112
