"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_BT"
-0.0425083333333358,10.2941428571429,-0.657643935560436,0.534421471170607,0.722846176618476,-7.23155149526626,"RIOK3_HUMAN",22,0.654111756899759,0.537289212446799,0.733801750214985,0.0425083333333358,"Non-significant",0.134421256728608,"RIOK3","Serine/threonine-protein kinase RIO3","RIOK3_HUMAN",-0.0425083333333358
-0.314893333333334,5.54251428571429,-0.66377042658369,0.530745960300943,0.720337290597738,-7.22717467580913,"BCAS1_HUMAN",6,0.653928735120826,0.537399303785676,0.733801750214985,0.314893333333334,"Non-significant",0.134421256728608,"BCAS1","Breast carcinoma-amplified sequence 1","BCAS1_HUMAN",-0.314893333333334
0.5462075,5.87928857142857,0.664386710603422,0.530377122682576,0.720337290597738,-7.22673244866207,"RAB28_HUMAN",5,-0.653820814092543,0.537464227214696,0.733801750214985,-0.5462075,"Non-significant",0.134421256728608,"RAB28","Ras-related protein Rab-28","RAB28_HUMAN",0.5462075
0.0341666666666605,12.0660571428571,0.605374245909812,0.566428589560998,0.748723187149884,-7.26744470186156,"NFIA_HUMAN",14,-0.653674498962997,0.537552255840235,0.733801750214985,-0.0341666666666605,"Non-significant",0.134421256728608,"NFIA","Nuclear factor 1 A-type","NFIA_HUMAN",0.0341666666666605
0.0672958333333327,8.27978142857143,0.65471501901104,0.536184333860236,0.724412117272558,-7.23363147822336,"ANGI_HUMAN",5,-0.653563656323533,0.53761894900076,0.733801750214985,-0.0672958333333327,"Non-significant",0.134421256728608,"ANG","Angiogenin","ANGI_HUMAN",0.0672958333333327
0.041953333333332,10.02488,0.62061516789766,0.556977134977808,0.74099955955755,-7.25724908101917,"DDX23_HUMAN",38,-0.653233141880037,0.537817848228545,0.733823652945715,-0.041953333333332,"Non-significant",0.134408293972478,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN",0.041953333333332
-0.0444083333333349,10.3239571428571,-0.628027314195296,0.552415669791056,0.738128321027613,-7.25220975678738,"DDX42_HUMAN",38,0.652945570638235,0.537990942861988,0.733823652945715,0.0444083333333349,"Non-significant",0.134408293972478,"DDX42","ATP-dependent RNA helicase DDX42","DDX42_HUMAN",-0.0444083333333349
-0.026133333333334,13.9966,-0.628406002967454,0.552183243061394,0.737979026730365,-7.2519508817225,"PSB5_HUMAN",19,0.652789827935922,0.53808470215552,0.733823652945715,0.026133333333334,"Non-significant",0.134408293972478,"PSMB5","Proteasome subunit beta type-5","PSB5_HUMAN",-0.026133333333334
-0.058622500000002,8.89155142857143,-0.644597898136907,0.542301884153048,0.729112796009496,-7.2407539362279,"ABH15_HUMAN",15,0.652699684327586,0.538138974617996,0.733823652945715,0.058622500000002,"Non-significant",0.134408293972478,"ABHD15","Protein ABHD15","ABH15_HUMAN",-0.058622500000002
0.097979166666665,8.98130142857143,0.678390565668626,0.522040238871785,0.714589542895959,-7.21658812172994,"K2C75_HUMAN",3,-0.652646242780491,0.538171151634964,0.733823652945715,-0.097979166666665,"Non-significant",0.134408293972478,"KRT75","Keratin, type II cytoskeletal 75","K2C75_HUMAN",0.097979166666665
-0.023316666666668,11.3610428571429,-0.560429121452337,0.594855632397865,0.768505228367146,-7.29619143545777,"ABCB6_HUMAN",29,0.652559525269796,0.538223366624763,0.733823652945715,0.023316666666668,"Non-significant",0.134408293972478,"ABCB6","ATP-binding cassette sub-family B member 6","ABCB6_HUMAN",-0.023316666666668
-0.198871666666668,6.95982571428571,-0.663686790235981,0.530796028131147,0.720337290597738,-7.22723466336111,"TAF8_HUMAN",7,0.652481254492364,0.538270498368817,0.733823652945715,0.198871666666668,"Non-significant",0.134408293972478,"TAF8","Transcription initiation factor TFIID subunit 8","TAF8_HUMAN",-0.198871666666668
0.102558333333331,12.3949714285714,0.735154295177688,0.489125786957755,0.687975676701577,-7.17362235044417,"RU1C_HUMAN",3,-0.651588093120096,0.538808512503978,0.734433255745304,-0.102558333333331,"Non-significant",0.134047666148206,"SNRPC","U1 small nuclear ribonucleoprotein C","RU1C_HUMAN",0.102558333333331
-0.229612500000001,6.29772285714286,-0.660100484802002,0.532945757172037,0.722058423604019,-7.2298007456116,"CAMP2_HUMAN",22,0.651125865479395,0.539087078852914,0.734689067335712,0.229612500000001,"Non-significant",0.133896422699654,"CAMSAP2","Calmodulin-regulated spectrin-associated protein 2","CAMP2_HUMAN",-0.229612500000001
-0.0237833333333377,14.9657428571429,-0.547465131783867,0.603205827140113,0.773922650916434,-7.30411182063995,"IF4A1_HUMAN",13,0.650464575797077,0.539485770899439,0.735108477103872,0.0237833333333377,"Non-significant",0.133648569036269,"EIF4A1","Eukaryotic initiation factor 4A-I","IF4A1_HUMAN",-0.0237833333333377
-0.409078333333334,6.14922428571429,-0.659170026640244,0.533504402946027,0.722331003184713,-7.23046453767462,"DDHD1_HUMAN",11,0.649069721429163,0.540327342575241,0.735864858920495,0.409078333333334,"Non-significant",0.133201936225084,"DDHD1","Phospholipase DDHD1","DDHD1_HUMAN",-0.409078333333334
-0.122406666666668,7.56536,-0.680501093299219,0.520791153882463,0.713835547220834,-7.21504344560416,"CROCC_HUMAN",37,0.648920977603762,0.540417134746257,0.735864858920495,0.122406666666668,"Non-significant",0.133201936225084,"CROCC","Rootletin","CROCC_HUMAN",-0.122406666666668
-0.274574166666667,5.03544714285714,-0.658537476590814,0.533884397518517,0.722589192719786,-7.23091533671755,"TF3B_HUMAN",5,0.648880482730179,0.540441581919176,0.735864858920495,0.274574166666667,"Non-significant",0.133201936225084,"BRF1","Transcription factor IIIB 90 kDa subunit","TF3B_HUMAN",-0.274574166666667
0.0463216666666657,9.17181285714286,0.782354726248964,0.462847721026852,0.667594241445404,-7.13569917888027,"DOCK5_HUMAN",59,-0.648855814172203,0.540456474925353,0.735864858920495,-0.0463216666666657,"Non-significant",0.133201936225084,"DOCK5","Dedicator of cytokinesis protein 5","DOCK5_HUMAN",0.0463216666666657
0.0403333333333293,11.0517142857143,0.661283870294736,0.532235791906587,0.72158032639734,-7.22895534014154,"FXRD1_HUMAN",19,-0.648790245167978,0.540496061785349,0.735864858920495,-0.0403333333333293,"Non-significant",0.133201936225084,"FOXRED1","FAD-dependent oxidoreductase domain-containing protein 1","FXRD1_HUMAN",0.0403333333333293
-0.243041666666666,7.48039571428571,-0.657994218641618,0.534210888431315,0.722682278023485,-7.23130219987956,"DC1I1_HUMAN",2,0.64854447464934,0.540644460475535,0.735942939377526,0.243041666666666,"Non-significant",0.133155856958886,"DYNC1I1","Cytoplasmic dynein 1 intermediate chain 1","DC1I1_HUMAN",-0.243041666666666
0.022633333333328,14.5065,0.546548211262103,0.60379892819392,0.773935603568028,-7.30466565326564,"SERC_HUMAN",22,-0.64815861705287,0.540877497169348,0.736136186162627,-0.022633333333328,"Non-significant",0.133041833179266,"PSAT1","Phosphoserine aminotransferase","SERC_HUMAN",0.022633333333328
-0.323030000000001,6.22394142857143,-0.658248193841639,0.534058236887228,0.722596707191072,-7.23112137437782,"FGFR4_HUMAN",4,0.647976404008928,0.540987565885503,0.736162036204129,0.323030000000001,"Non-significant",0.133026582830917,"FGFR4","Fibroblast growth factor receptor 4","FGFR4_HUMAN",-0.323030000000001
0.355073333333332,7.99240571428571,0.659269452270507,0.533444690183018,0.722331003184713,-7.23039364588716,"PDZ1I_HUMAN",3,-0.64766701087247,0.541174492238064,0.736245203277202,-0.355073333333332,"Non-significant",0.13297752167449,"PDZK1IP1","PDZK1-interacting protein 1","PDZ1I_HUMAN",0.355073333333332
-0.0523783333333334,8.01428285714286,-0.693457637361388,0.513165539939092,0.707111670529778,-7.20547042990631,"NT5D3_HUMAN",14,0.647557113418437,0.541240898922052,0.736245203277202,0.0523783333333334,"Non-significant",0.13297752167449,"NT5DC3","5'-nucleotidase domain-containing protein 3","NT5D3_HUMAN",-0.0523783333333334
0.177319999999996,7.07120571428571,0.68814707725256,0.516282226060118,0.709712454633322,-7.20941289655944,"ZMYM3_HUMAN",9,-0.647415532078539,0.541326458521167,0.736245203277202,-0.177319999999996,"Non-significant",0.13297752167449,"ZMYM3","Zinc finger MYM-type protein 3","ZMYM3_HUMAN",0.177319999999996
0.0617116666666639,8.68475714285714,0.640674955581493,0.544685721957642,0.731344632987312,-7.24348961758492,"EPN2_HUMAN",12,-0.647146481178194,0.541489073340797,0.736245203277202,-0.0617116666666639,"Non-significant",0.13297752167449,"EPN2","Epsin-2","EPN2_HUMAN",0.0617116666666639
-0.175217500000001,7.16647571428571,-0.654724064176979,0.536178884074193,0.724412117272558,-7.23362506719096,"KCD18_HUMAN",11,0.647007622288048,0.541573011970923,0.736245203277202,0.175217500000001,"Non-significant",0.13297752167449,"KCTD18","BTB/POZ domain-containing protein KCTD18","KCD18_HUMAN",-0.175217500000001
-0.154679166666666,6.39697857142857,-0.653965312659746,0.536636159887581,0.724629148074059,-7.23416258709763,"NRDE2_HUMAN",21,0.646970923802004,0.541595197165192,0.736245203277202,0.154679166666666,"Non-significant",0.13297752167449,"NRDE2","Nuclear exosome regulator NRDE2","NRDE2_HUMAN",-0.154679166666666
0.101978333333333,8.99416,0.65259186322097,0.537464521958849,0.725142001501147,-7.2351341953409,"PP16A_HUMAN",7,-0.646134489603868,0.542100999236246,0.736728014811534,-0.101978333333333,"Non-significant",0.13269281535384,"PPP1R16A","Protein phosphatase 1 regulatory subunit 16A","PP16A_HUMAN",0.101978333333333
-0.0152000000000001,11.9204142857143,-0.503702613060364,0.6318748976599,0.793367469898977,-7.32959844435196,"TMED1_HUMAN",7,0.646082161269599,0.542132652740196,0.736728014811534,0.0152000000000001,"Non-significant",0.13269281535384,"TMED1","Transmembrane emp24 domain-containing protein 1","TMED1_HUMAN",-0.0152000000000001
0.060164999999996,8.30896,0.671149792284856,0.526340277716178,0.717743374968296,-7.22185612818953,"SPTCS_HUMAN",68,-0.645773630502238,0.542319307288996,0.736857784638923,-0.060164999999996,"Non-significant",0.132616323954263,"SPG11","Spatacsin","SPTCS_HUMAN",0.060164999999996
0.263230833333332,6.95435428571429,0.660362080297118,0.532788762624218,0.721966733996908,-7.22961397608167,"S35B4_HUMAN",1,-0.645568397796984,0.542443491179325,0.736879885499655,-0.263230833333332,"Non-significant",0.132603298187118,"SLC35B4","Nucleotide sugar transporter SLC35B4","S35B4_HUMAN",0.263230833333332
0.0877083333333299,9.18948571428571,0.759007385316147,0.475720985641827,0.676534099036182,-7.15470214050038,"HIF1N_HUMAN",10,-0.645445437512158,0.542517901596987,0.736879885499655,-0.0877083333333299,"Non-significant",0.132603298187118,"HIF1AN","Hypoxia-inducible factor 1-alpha inhibitor","HIF1N_HUMAN",0.0877083333333299
-0.106860833333335,7.49816,-0.652738312093423,0.537376156482438,0.725142001501147,-7.23503067891934,"DIM1_HUMAN",11,0.645289534056166,0.542612257106018,0.73688421945362,0.106860833333335,"Non-significant",0.13260074389463,"DIMT1","Dimethyladenosine transferase","DIM1_HUMAN",-0.106860833333335
-0.0466833333333323,10.1522571428571,-0.625043236491467,0.554249309340984,0.739074320948272,-7.25424489247384,"ARY1_HUMAN",14,0.64490695772143,0.542843842908059,0.736974618671204,0.0466833333333323,"Non-significant",0.132547468939934,"NAT1","Arylamine N-acetyltransferase 1","ARY1_HUMAN",-0.0466833333333323
-0.0840100000000019,7.90064428571429,-0.769921854683562,0.469672408867745,0.673065583939195,-7.14587768049164,"DHR13_HUMAN",11,0.644878329085608,0.542861175252796,0.736974618671204,0.0840100000000019,"Non-significant",0.132547468939934,"DHRS13","Dehydrogenase/reductase SDR family member 13","DHR13_HUMAN",-0.0840100000000019
0.427296666666667,7.40277285714286,0.654713158496697,0.536185454839606,0.724412117272558,-7.23363279690909,"MRC1_HUMAN",20,-0.644563897372501,0.543051561430229,0.737109281450972,-0.427296666666667,"Non-significant",0.132468120264694,"MRC1","Macrophage mannose receptor 1","MRC1_HUMAN",0.427296666666667
0.0240166666666646,12.7052571428571,0.574322236135546,0.585981145009405,0.761860317695194,-7.28751779306644,"CSK2B_HUMAN",8,-0.644244960517499,0.543244718454597,0.737247659380206,-0.0240166666666646,"Non-significant",0.132386597575587,"CSNK2B","Casein kinase II subunit beta","CSK2B_HUMAN",0.0240166666666646
-0.0272833333333367,16.5634428571429,-0.583530866153572,0.580141737207032,0.757047396314705,-7.28166359891666,"IF5A1_HUMAN",12,0.64329675670935,0.543819232801328,0.737903451189044,0.0272833333333367,"Non-significant",0.132000458446412,"EIF5A","Eukaryotic translation initiation factor 5A-1","IF5A1_HUMAN",-0.0272833333333367
-0.0296416666666683,11.2298285714286,-0.597477340778091,0.571363622700514,0.751576395917649,-7.27263891545919,"MCU_HUMAN",18,0.642925250831644,0.544044431624356,0.738011352645355,0.0296416666666683,"Non-significant",0.131936957481415,"MCU","Calcium uniporter protein, mitochondrial","MCU_HUMAN",-0.0296416666666683
0.0138999999999978,13.3899428571429,0.493674917419666,0.638546030644742,0.798076801963142,-7.33516371049247,"DDX17_HUMAN",31,-0.642860164633613,0.544083891513993,0.738011352645355,-0.0138999999999978,"Non-significant",0.131936957481415,"DDX17","Probable ATP-dependent RNA helicase DDX17","DDX17_HUMAN",0.0138999999999978
-0.048956666666669,8.24821142857143,-0.617905987596602,0.558650122241367,0.742225551132095,-7.25907780794726,"UBP16_HUMAN",23,0.642713747977363,0.544172666307846,0.738011352645355,0.048956666666669,"Non-significant",0.131936957481415,"USP16","Ubiquitin carboxyl-terminal hydrolase 16","UBP16_HUMAN",-0.048956666666669
0.0826774999999937,8.16708428571429,0.645589926534999,0.541700099724906,0.728546074222365,-7.24005982847758,"KDIS_HUMAN",42,-0.641971805867341,0.544622658010828,0.738497726002604,-0.0826774999999937,"Non-significant",0.131650837638479,"KIDINS220","Kinase D-interacting substrate of 220 kDa","KDIS_HUMAN",0.0826774999999937
-0.0480583333333353,11.0860714285714,-0.64696044843042,0.540869403272914,0.72804975539415,-7.23909936075075,"CAR19_HUMAN",9,0.641800435997045,0.544726627994384,0.738514816182255,0.0480583333333353,"Non-significant",0.131640787391097,"CARD19","Caspase recruitment domain-containing protein 19","CAR19_HUMAN",-0.0480583333333353
-0.0956850000000022,7.48911285714286,-0.646941784739197,0.540880710273645,0.72804975539415,-7.23911245229156,"UBP38_HUMAN",19,0.641618291790539,0.544837148447161,0.738540779959484,0.0956850000000022,"Non-significant",0.131625519279036,"USP38","Ubiquitin carboxyl-terminal hydrolase 38","UBP38_HUMAN",-0.0956850000000022
0.0228249999999957,11.9699428571429,0.544923825806194,0.604850454512595,0.774204632160635,-7.30564473524095,"PLAP_HUMAN",44,-0.641306413170161,0.545026421174297,0.738593164378133,-0.0228249999999957,"Non-significant",0.131594716027843,"PLAA","Phospholipase A-2-activating protein","PLAP_HUMAN",0.0228249999999957
0.2750075,5.56881714285714,0.650625888050441,0.538651655818057,0.726258771305646,-7.23652187255226,"ISK1_HUMAN",2,-0.641253485855827,0.545058545777009,0.738593164378133,-0.2750075,"Non-significant",0.131594716027843,"SPINK1","Serine protease inhibitor Kazal-type 1","ISK1_HUMAN",0.2750075
0.050575833333335,9.24325714285714,0.627187460741858,0.552931359622402,0.738321789638637,-7.25278339818255,"CNOT4_HUMAN",15,-0.640212683163932,0.545690510061455,0.739325577074546,-0.050575833333335,"Non-significant",0.1311642690626,"CNOT4","CCR4-NOT transcription complex subunit 4","CNOT4_HUMAN",0.050575833333335
0.334754166666665,5.94284142857143,0.651564883605849,0.538084446820768,0.725615045654365,-7.23585954066558,"MEN1_HUMAN",3,-0.639431830675328,0.54616493741171,0.739844342064497,-0.334754166666665,"Non-significant",0.130859643097912,"MEN1","Menin","MEN1_HUMAN",0.334754166666665
0.0241250000000015,13.6429857142857,0.693080338652397,0.513386563735746,0.707175118383782,-7.2057513860431,"TES_HUMAN",26,-0.639277874326068,0.546258508165805,0.739847104809686,-0.0241250000000015,"Non-significant",0.130858021347658,"TES","Testin","TES_HUMAN",0.0241250000000015
-0.0769325000000034,8.32038857142857,-0.788601070335164,0.459445292779174,0.664822109118164,-7.13053500448526,"DTNB_HUMAN",18,0.638805261504219,0.546545813055387,0.740112214261466,0.0769325000000034,"Non-significant",0.130702428458371,"DTNB","Dystrobrevin beta","DTNB_HUMAN",-0.0769325000000034
-0.0356100000000037,9.76700142857143,-0.623134930930945,0.555423875618844,0.739713716137687,-7.25554187662144,"MTA2_HUMAN",27,0.637722061244687,0.547204656099629,0.740798776410256,0.0356100000000037,"Non-significant",0.130299743656998,"MTA2","Metastasis-associated protein MTA2","MTA2_HUMAN",-0.0356100000000037
0.0204583333333268,13.6856571428571,0.518765623559337,0.621924515762909,0.786331278102861,-7.32104523531315,"AFG32_HUMAN",44,-0.637670365090538,0.547236112080371,0.740798776410256,-0.0204583333333268,"Non-significant",0.130299743656998,"AFG3L2","Mitochondrial inner membrane m-AAA protease component AFG3L2","AFG32_HUMAN",0.0204583333333268
0.0378583333333324,11.1885,0.663650982025284,0.530817465179976,0.720337290597738,-7.22726034453229,"IPP2_HUMAN",8,-0.636877743533533,0.547718546823057,0.741208803513708,-0.0378583333333324,"Non-significant",0.130059431103384,"PPP1R2","Protein phosphatase inhibitor 2","IPP2_HUMAN",0.0378583333333324
0.0639599999999962,9.64462857142857,0.631948160733483,0.550012108985809,0.735685566263824,-7.2495227872039,"GSKIP_HUMAN",4,-0.636722589989536,0.547813013289183,0.741208803513708,-0.0639599999999962,"Non-significant",0.130059431103384,"GSKIP","GSK3B-interacting protein","GSKIP_HUMAN",0.0639599999999962
-0.226307500000001,6.78164142857143,-0.646048155446072,0.541422270366843,0.728293594836943,-7.23973889759805,"CASC3_HUMAN",11,0.636705035829275,0.547823701921185,0.741208803513708,0.226307500000001,"Non-significant",0.130059431103384,"CASC3","Protein CASC3","CASC3_HUMAN",-0.226307500000001
0.151144999999994,8.27841857142857,0.643757765039299,0.542811853503468,0.72967706833004,-7.24134103552312,"ZDHC3_HUMAN",5,-0.636570207631714,0.54790580242415,0.741208803513708,-0.151144999999994,"Non-significant",0.130059431103384,"ZDHHC3","Palmitoyltransferase ZDHHC3","ZDHC3_HUMAN",0.151144999999994
0.234200833333331,5.76670571428571,0.645109900661502,0.541991240762983,0.728816369836498,-7.24039581200858,"PRI1_HUMAN",6,-0.636048291115212,0.548223683976814,0.741471176187072,-0.234200833333331,"Non-significant",0.12990572699057,"PRIM1","DNA primase small subunit","PRI1_HUMAN",0.234200833333331
-0.0400166666666681,11.1103,-0.679810536116543,0.521199636968058,0.714043502646239,-7.21554931278062,"EXOC4_HUMAN",46,0.635950572029884,0.548283214161837,0.741471176187072,0.0400166666666681,"Non-significant",0.12990572699057,"EXOC4","Exocyst complex component 4","EXOC4_HUMAN",-0.0400166666666681
0.295834166666666,6.55236142857143,0.646186955681454,0.541338131873926,0.728293594836943,-7.23964164650072,"IFT22_HUMAN",5,-0.63561504712152,0.548487645744933,0.741623559812026,-0.295834166666666,"Non-significant",0.129816482027215,"IFT22","Intraflagellar transport protein 22 homolog","IFT22_HUMAN",0.295834166666666
0.0952916666666654,7.83070571428571,0.640078394044271,0.545048804836097,0.731479303493474,-7.24390435231009,"ZDH17_HUMAN",9,-0.635249968626495,0.548710138141338,0.741800308847037,-0.0952916666666654,"Non-significant",0.129712990189755,"ZDHHC17","Palmitoyltransferase ZDHHC17","ZDH17_HUMAN",0.0952916666666654
-0.103385833333335,7.52419571428571,-0.638246335529786,0.546164787377774,0.73247884127668,-7.24517589994363,"ZNHI2_HUMAN",11,0.633790152158276,0.549600368167987,0.742879561187599,0.103385833333335,"Non-significant",0.129081590211743,"ZNHIT2","Zinc finger HIT domain-containing protein 2","ZNHI2_HUMAN",-0.103385833333335
-0.0461583333333397,15.5029571428571,-0.617731151143646,0.558758193571545,0.742225551132095,-7.25919558175819,"RS18_HUMAN",14,0.633600111326368,0.549716325793602,0.742912065104445,0.0461583333333397,"Non-significant",0.129062588527417,"RPS18","Small ribosomal subunit protein uS13","RS18_HUMAN",-0.0461583333333397
-0.319010833333335,6.14077142857143,-0.642986870009367,0.543280058870935,0.729942273246969,-7.24187916114699,"CO4A1_HUMAN",3,0.632948176571018,0.550114234256796,0.743325535857185,0.319010833333335,"Non-significant",0.128820947391626,"COL4A1","Collagen alpha-1(IV) chain","CO4A1_HUMAN",-0.319010833333335
0.417266666666665,7.58267142857143,0.64338116589749,0.543040550517581,0.729863114372066,-7.24160399213431,"AMD_HUMAN",9,-0.632034795714408,0.550672018459754,0.743934456603596,-0.417266666666665,"Non-significant",0.128465325730047,"PAM","Peptidyl-glycine alpha-amidating monooxygenase","AMD_HUMAN",0.417266666666665
0.0594749999999973,10.9816857142857,0.6212861314821,0.55656327253135,0.740648819866794,-7.25679508204883,"PAIP2_HUMAN",4,-0.631908859152888,0.550748953150553,0.743934456603596,-0.0594749999999973,"Non-significant",0.128465325730047,"PAIP2","Polyadenylate-binding protein-interacting protein 2","PAIP2_HUMAN",0.0594749999999973
0.496795833333332,7.22009,0.641839184638626,0.543977577152368,0.730757978414923,-7.24267926165948,"ABCG5_HUMAN",9,-0.631684104783787,0.550886272317444,0.743995612220869,-0.496795833333332,"Non-significant",0.128429625736223,"ABCG5","ATP-binding cassette sub-family G member 5","ABCG5_HUMAN",0.496795833333332
0.048233333333334,11.7686285714286,0.952033554699181,0.376725290251957,0.593500532182836,-6.98397834203762,"RMND1_HUMAN",14,-0.631465575552042,0.55101980853519,0.744051639223177,-0.048233333333334,"Non-significant",0.128396922180704,"RMND1","Required for meiotic nuclear division protein 1 homolog","RMND1_HUMAN",0.048233333333334
-0.0666133333333381,8.92151857142857,-0.660903966186655,0.532463647535023,0.721768180953478,-7.22922688521809,"ELP6_HUMAN",13,0.631071909264763,0.551260416269034,0.7442522038922,0.0666133333333381,"Non-significant",0.128279870639176,"ELP6","Elongator complex protein 6","ELP6_HUMAN",-0.0666133333333381
0.0726666666666631,9.64784714285714,0.796522954666375,0.455155565816061,0.662273974639528,-7.12393737417566,"MUL1_HUMAN",14,-0.630798992588367,0.551427260568779,0.744353130791155,-0.0726666666666631,"Non-significant",0.128220980624022,"MUL1","Mitochondrial ubiquitin ligase activator of NFKB 1","MUL1_HUMAN",0.0726666666666631
0.0164666666666644,14.4347428571429,0.480544611446414,0.647337112855189,0.803505203195407,-7.34229434385531,"PYGB_HUMAN",49,-0.630204584659749,0.551790753407973,0.744719428919126,-0.0164666666666644,"Non-significant",0.128007315738614,"PYGB","Glycogen phosphorylase, brain form","PYGB_HUMAN",0.0164666666666644
0.0614749999999962,9.41851857142857,0.620413022843004,0.557101858645457,0.74099955955755,-7.25738577503194,"AT2L1_HUMAN",20,-0.629506500464841,0.552217836722947,0.745171414729813,-0.0614749999999962,"Non-significant",0.127743813280915,"ETNPPL","Ethanolamine-phosphate phospho-lyase","AT2L1_HUMAN",0.0614749999999962
0.0477975000000015,8.74280285714286,0.614373957473279,0.560835844268915,0.744007242610477,-7.26145134825124,"P4K2B_HUMAN",21,-0.628913834972614,0.552580586824337,0.745271756834331,-0.0477975000000015,"Non-significant",0.127685336683898,"PI4K2B","Phosphatidylinositol 4-kinase type 2-beta","P4K2B_HUMAN",0.0477975000000015
0.0951883333333328,9.60295,0.648263554729597,0.54008031132759,0.727554029977068,-7.23818448923463,"MLF2_HUMAN",7,-0.628789327029057,0.552656812657644,0.745271756834331,-0.0951883333333328,"Non-significant",0.127685336683898,"MLF2","Myeloid leukemia factor 2","MLF2_HUMAN",0.0951883333333328
-0.439320833333335,5.65752285714286,-0.638403027426132,0.546069284198209,0.732472290769022,-7.24506727215693,"ZCC17_HUMAN",4,0.6285893560282,0.552779251899651,0.745271756834331,0.439320833333335,"Non-significant",0.127685336683898,"ZCCHC17","Zinc finger CCHC domain-containing protein 17","ZCC17_HUMAN",-0.439320833333335
-0.030383333333333,10.9624714285714,-0.572047233654669,0.587429049752113,0.762883838230451,-7.28895119474324,"RAB8B_HUMAN",4,0.628567006729758,0.552792937086317,0.745271756834331,0.030383333333333,"Non-significant",0.127685336683898,"RAB8B","Ras-related protein Rab-8B","RAB8B_HUMAN",-0.030383333333333
-0.470174166666669,5.81478571428571,-0.638503095433542,0.546008298533764,0.732472290769022,-7.24499788706513,"ASB3_HUMAN",2,0.628410567664299,0.552888735596114,0.745271756834331,0.470174166666669,"Non-significant",0.127685336683898,"ASB3","Ankyrin repeat and SOCS box protein 3","ASB3_HUMAN",-0.470174166666669
0.0264749999999996,12.7013285714286,0.550646198335201,0.601150743716441,0.772462361184752,-7.30218388479869,"SNX6_HUMAN",21,-0.628366561188414,0.552915685677018,0.745271756834331,-0.0264749999999996,"Non-significant",0.127685336683898,"SNX6","Sorting nexin-6","SNX6_HUMAN",0.0264749999999996
-0.0540466666666699,9.36831285714286,-0.618980609788071,0.557986148595221,0.741687557818643,-7.25835327139488,"F210B_HUMAN",5,0.628330757327689,0.552937612982244,0.745271756834331,0.0540466666666699,"Non-significant",0.127685336683898,"FAM210B","Protein FAM210B, mitochondrial","F210B_HUMAN",-0.0540466666666699
0.0289666666666637,12.3564857142857,0.766144107255546,0.471759897723718,0.674336468488621,-7.14894381414853,"CSN2_HUMAN",23,-0.628074208392206,0.553094746661545,0.745359259297311,-0.0289666666666637,"Non-significant",0.127634349100173,"COPS2","COP9 signalosome complex subunit 2","CSN2_HUMAN",0.0289666666666637
0.0279999999999969,11.0845,0.551185357120816,0.600802822017545,0.772462361184752,-7.30185611547087,"SYAM_HUMAN",42,-0.627811050819369,0.553255956865183,0.745379025624155,-0.0279999999999969,"Non-significant",0.127622832113237,"AARS2","Alanine--tRNA ligase, mitochondrial","SYAM_HUMAN",0.0279999999999969
0.0972283333333319,10.2390757142857,0.710968898553894,0.502976089163419,0.699269991177833,-7.19228726982812,"VAMP4_HUMAN",4,-0.627749208666425,0.553293845570324,0.745379025624155,-0.0972283333333319,"Non-significant",0.127622832113237,"VAMP4","Vesicle-associated membrane protein 4","VAMP4_HUMAN",0.0972283333333319
-0.125779166666668,8.71838285714286,-0.633528795803375,0.549044980953276,0.734629266898279,-7.24843541717155,"KPCZ_HUMAN",12,0.627362156749061,0.553531016451099,0.74549122973727,0.125779166666668,"Non-significant",0.127557461398261,"PRKCZ","Protein kinase C zeta type","KPCZ_HUMAN",-0.125779166666668
0.0430333333333284,12.8091571428571,1.12085363453391,0.303902309074143,0.527133554559292,-6.8115701546239,"CXAR_HUMAN",20,-0.627312263781165,0.553561593577025,0.74549122973727,-0.0430333333333284,"Non-significant",0.127557461398261,"CXADR","Coxsackievirus and adenovirus receptor","CXAR_HUMAN",0.0430333333333284
0.524553333333333,5.98292142857143,0.637928263272834,0.546358683348512,0.732495809836792,-7.24539633397383,"AUTS2_HUMAN",7,-0.62707949939231,0.553704258107994,0.745545421920404,-0.524553333333333,"Non-significant",0.127525892266702,"AUTS2","Autism susceptibility gene 2 protein","AUTS2_HUMAN",0.524553333333333
0.0448833333333329,12.9336142857143,0.648144481402162,0.540152385734552,0.727554029977068,-7.23826815370782,"LTOR4_HUMAN",4,-0.626945650593742,0.553786306224187,0.745545421920404,-0.0448833333333329,"Non-significant",0.127525892266702,"LAMTOR4","Ragulator complex protein LAMTOR4","LTOR4_HUMAN",0.0448833333333329
0.0379416666666668,10.5886142857143,0.615538669069697,0.560114512018681,0.743538446484973,-7.26066998634865,"CLN5_HUMAN",11,-0.626366765961727,0.5541412441286,0.745850152622619,-0.0379416666666668,"Non-significant",0.12734841706624,"CLN5","Bis(monoacylglycero)phosphate synthase CLN5","CLN5_HUMAN",0.0379416666666668
