"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_CM"
-0.462750833333335,5.41330428571429,-0.542717765389442,0.60604327886742,0.79038224628621,-6.74717627384524,"PGS1_HUMAN",4,0.557714262169405,0.595172580032091,0.783182152665022,0.462750833333335,"Non-significant",0.106137217894669,"BGN","Biglycan","PGS1_HUMAN",-0.462750833333335
-0.0879191666666674,8.58472714285714,-0.552941757569133,0.599428225212139,0.785556558721626,-6.7410423344568,"UBP46_HUMAN",10,0.557369307591576,0.595395282906332,0.783349467062447,0.0879191666666674,"Non-significant",0.106044447702346,"USP46","Ubiquitin carboxyl-terminal hydrolase 46","UBP46_HUMAN",-0.0879191666666674
-0.0488291666666694,8.94104428571429,-0.525651994152388,0.617175647439349,0.797416226589091,-6.75718257924404,"ARAP1_HUMAN",34,0.557173628893755,0.59552163409492,0.783389980152464,0.0488291666666694,"Non-significant",0.106021987539651,"ARAP1","Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1","ARAP1_HUMAN",-0.0488291666666694
-0.0708916666666681,10.6945571428571,-0.885181794693839,0.408682932309689,0.654412530887618,-6.48877806996998,"SMUF1_HUMAN",3,0.556669607843686,0.595847153906426,0.783692438268069,0.0708916666666681,"Non-significant",0.105854343654809,"SMURF1","E3 ubiquitin-protein ligase SMURF1","SMUF1_HUMAN",-0.0708916666666681
-0.30223,5.91769714285714,-0.539537422770518,0.608109335824937,0.791682572508205,-6.74906311561345,"LTBP1_HUMAN",10,0.556276228803523,0.596101285775134,0.783900920882988,0.30223,"Non-significant",0.105738825367829,"LTBP1","Latent-transforming growth factor beta-binding protein 1","LTBP1_HUMAN",-0.30223
0.0997699999999995,7.58544142857143,0.545875123891172,0.603996055560896,0.788716098038902,-6.74529309450916,"RRN3_HUMAN",11,-0.556052371993593,0.596245929679011,0.783965377948441,-0.0997699999999995,"Non-significant",0.105703116522141,"RRN3","RNA polymerase I-specific transcription initiation factor RRN3","RRN3_HUMAN",0.0997699999999995
0.0469983333333275,8.83263285714286,0.589468381551852,0.576134595468796,0.770623497088137,-6.71828535622256,"TIMP3_HUMAN",10,-0.555787794060001,0.596416910828211,0.784064437936124,-0.0469983333333275,"Non-significant",0.105648243578209,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN",0.0469983333333275
-0.106695833333335,8.06494428571429,-0.536690198828061,0.609962323538283,0.792844637445195,-6.75074375650567,"EXT2_HUMAN",21,0.555488095773878,0.596610621561812,0.784193342242061,0.106695833333335,"Non-significant",0.105576849156201,"EXT2","Exostosin-2","EXT2_HUMAN",-0.106695833333335
0.0262166666666666,11.1447142857143,0.512109715377083,0.626088978722212,0.802607888594949,-6.76491465253052,"CTBL1_HUMAN",24,-0.555339493749219,0.596706683991627,0.784193875499096,-0.0262166666666666,"Non-significant",0.105576553832973,"CTNNBL1","Beta-catenin-like protein 1","CTBL1_HUMAN",0.0262166666666666
0.402023333333331,7.22581428571429,0.537153386970968,0.609660664154602,0.792578199292646,-6.75047090059449,"UBP20_HUMAN",16,-0.554873636648425,0.597007889533145,0.784251700624956,-0.402023333333331,"Non-significant",0.105544530875377,"USP20","Ubiquitin carboxyl-terminal hydrolase 20","UBP20_HUMAN",0.402023333333331
0.0815416666666655,7.06528857142857,0.566186426110794,0.590920091459633,0.778711285932498,-6.73294210531295,"NECT1_HUMAN",8,-0.554812373731966,0.597047506179153,0.784251700624956,-0.0815416666666655,"Non-significant",0.105544530875377,"NECTIN1","Nectin-1","NECT1_HUMAN",0.0815416666666655
-0.0463666666666693,10.0617814285714,-0.534780081918942,0.611207198425972,0.793793815697825,-6.751866705395,"PDK3_HUMAN",19,0.554797449949788,0.59705715710601,0.784251700624956,0.0463666666666693,"Non-significant",0.105544530875377,"PDK3","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial","PDK3_HUMAN",-0.0463666666666693
-0.0650666666666666,10.9828857142857,-0.541008997589144,0.607152862061639,0.790948540152759,-6.74819131033351,"TGON2_HUMAN",15,0.554415685790841,0.597304066592807,0.784251700624956,0.0650666666666666,"Non-significant",0.105544530875377,"TGOLN2","Trans-Golgi network integral membrane protein 2","TGON2_HUMAN",-0.0650666666666666
-0.0423833333333334,10.1708142857143,-0.676448350337307,0.52288701704609,0.736913832859523,-6.65892442115975,"EXOS1_HUMAN",8,0.554341374332906,0.597352134891224,0.784251700624956,0.0423833333333334,"Non-significant",0.105544530875377,"EXOSC1","Exosome complex component CSL4","EXOS1_HUMAN",-0.0423833333333334
0.0347249999999928,12.5694428571429,0.696676652237399,0.510967636519766,0.729394512308731,-6.64410501246952,"PFD6_HUMAN",9,-0.554312690869981,0.597370689344954,0.784251700624956,-0.0347249999999928,"Non-significant",0.105544530875377,"PFDN6","Prefoldin subunit 6","PFD6_HUMAN",0.0347249999999928
-0.389753333333336,5.66071714285714,-0.538581716179871,0.608730963652564,0.791964247005711,-6.74962814698656,"ITB4_HUMAN",6,0.554226242247123,0.597426612272379,0.784251700624956,0.389753333333336,"Non-significant",0.105544530875377,"ITGB4","Integrin beta-4","ITB4_HUMAN",-0.389753333333336
0.0965124999999976,9.7158,0.5899392482919,0.57583783276962,0.770543721338495,-6.71798347147319,"TM38B_HUMAN",5,-0.553955850623932,0.597601545471456,0.784251700624956,-0.0965124999999976,"Non-significant",0.105544530875377,"TMEM38B","Trimeric intracellular cation channel type B","TM38B_HUMAN",0.0965124999999976
0.0425750000000011,13.7162285714286,0.510880174859229,0.626901681020353,0.803272894811637,-6.7656074940401,"VIGLN_HUMAN",70,-0.553940220914493,0.597611658185423,0.784251700624956,-0.0425750000000011,"Non-significant",0.105544530875377,"HDLBP","Vigilin","VIGLN_HUMAN",0.0425750000000011
-0.156245833333335,8.29529,-0.562279355885648,0.593422675404146,0.780850085835448,-6.73534962224619,"HIG2A_HUMAN",4,0.553670933005533,0.597785907601141,0.784309356296151,0.156245833333335,"Non-significant",0.105512604110714,"HIGD2A","HIG1 domain family member 2A, mitochondrial","HIG2A_HUMAN",-0.156245833333335
0.16247083333333,7.50156714285714,0.552993587511877,0.599394795198084,0.785556558721626,-6.74101097428879,"S40A1_HUMAN",5,-0.553529426797413,0.597877484145333,0.784309356296151,-0.16247083333333,"Non-significant",0.105512604110714,"SLC40A1","Ferroportin","S40A1_HUMAN",0.16247083333333
-0.0257083333333341,10.9619428571429,-0.565480894210171,0.591371553150883,0.779055759718936,-6.73337796337898,"BABA2_HUMAN",15,0.553428807747273,0.597942605129415,0.784309356296151,0.0257083333333341,"Non-significant",0.105512604110714,"BABAM2","BRISC and BRCA1-A complex member 2","BABA2_HUMAN",-0.0257083333333341
-0.0294833333333404,13.4782857142857,-0.515330362157775,0.623962894653518,0.801450199469901,-6.76309257791972,"CRK_HUMAN",24,0.55324819771402,0.598059506541167,0.784337199587984,0.0294833333333404,"Non-significant",0.105497186758785,"CRK","Adapter molecule crk","CRK_HUMAN",-0.0294833333333404
-0.431963333333334,7.46439714285714,-0.541583262132696,0.606779838192907,0.790588225286944,-6.74785051252846,"RL26L_HUMAN",2,0.552880176795456,0.598297751006401,0.784524146313256,0.431963333333334,"Non-significant",0.105393685028958,"RPL26L1","Ribosomal protein uL24-like","RL26L_HUMAN",-0.431963333333334
-0.0973900000000008,8.78594857142857,-0.532324190005005,0.61280984223361,0.794624857596022,-6.75330514625138,"TSR1_HUMAN",26,0.552394351604589,0.598612339626025,0.784705124179381,0.0973900000000008,"Non-significant",0.105293511408148,"TSR1","Pre-rRNA-processing protein TSR1 homolog","TSR1_HUMAN",-0.0973900000000008
0.0503233333333331,9.39526285714286,0.52372524801474,0.618439547434645,0.798043036340189,-6.7582939516253,"THOC1_HUMAN",30,-0.552371394499048,0.598627207443017,0.784705124179381,-0.0503233333333331,"Non-significant",0.105293511408148,"THOC1","THO complex subunit 1","THOC1_HUMAN",0.0503233333333331
-0.134726666666667,5.79992,-0.544373200181058,0.604969413392509,0.789308259842995,-6.74619014220828,"RAD17_HUMAN",8,0.552071711861602,0.598821311311237,0.784834070364432,0.134726666666667,"Non-significant",0.105222152098421,"RAD17","Cell cycle checkpoint protein RAD17","RAD17_HUMAN",-0.134726666666667
-0.0710075000000012,7.48056428571429,-0.541909265516897,0.606568133989523,0.790588225286944,-6.74765689915566,"TBCD7_HUMAN",13,0.551814771623427,0.598987759120414,0.784926734218215,0.0710075000000012,"Non-significant",0.105170878808505,"TBC1D7","TBC1 domain family member 7","TBCD7_HUMAN",-0.0710075000000012
-0.0267000000000017,13.3746428571429,-0.512689924213318,0.625705669641115,0.802563297285667,-6.76458717547154,"G3BP2_HUMAN",23,0.551646227978037,0.599096957047016,0.78494435893742,0.0267000000000017,"Non-significant",0.105161127283899,"G3BP2","Ras GTPase-activating protein-binding protein 2","G3BP2_HUMAN",-0.0267000000000017
-0.0517308333333375,8.34645285714286,-0.589823877104172,0.575910536827789,0.770543721338495,-6.71805745883224,"ATG13_HUMAN",9,0.551335246564433,0.599298468430644,0.785082908947654,0.0517308333333375,"Non-significant",0.105084477016353,"ATG13","Autophagy-related protein 13","ATG13_HUMAN",-0.0517308333333375
0.0261749999999967,12.8440571428571,0.549176615723917,0.601859549418955,0.787180055222813,-6.74331333749864,"SKI8_HUMAN",16,-0.55076319440522,0.599669249018814,0.785443122456661,-0.0261749999999967,"Non-significant",0.104885258743133,"SKIC8","Superkiller complex protein 8","SKI8_HUMAN",0.0261749999999967
-0.031134166666666,9.91903571428571,-0.673293988742925,0.524761752267133,0.738413464656018,-6.66120143565226,"RM21_HUMAN",10,0.550534161987782,0.599817734391246,0.785512106475948,0.031134166666666,"Non-significant",0.104847117135552,"MRPL21","Large ribosomal subunit protein bL21m","RM21_HUMAN",-0.031134166666666
-0.28866,5.13402142857143,-0.537761139989946,0.609264980537783,0.792189422751586,-6.75011255875241,"RUBIC_HUMAN",5,0.550217326436932,0.600023177874272,0.785655648013621,0.28866,"Non-significant",0.104767763040191,"RUBCN","Run domain Beclin-1-interacting and cysteine-rich domain-containing protein","RUBIC_HUMAN",-0.28866
-0.130695833333334,6.75306,-0.531956908439761,0.613049719599282,0.794624857596022,-6.7535197474073,"LAMC2_HUMAN",20,0.550062280147943,0.600123727819299,0.785661820610446,0.130695833333334,"Non-significant",0.104764350967464,"LAMC2","Laminin subunit gamma-2","LAMC2_HUMAN",-0.130695833333334
-0.0377391666666682,8.99443142857143,-0.523005343053319,0.618912152018279,0.798401545593368,-6.7587082435405,"TJAP1_HUMAN",22,0.549913767076253,0.60022004971296,0.785662456897149,0.0377391666666682,"Non-significant",0.104763999244006,"TJAP1","Tight junction-associated protein 1","TJAP1_HUMAN",-0.0377391666666682
0.0604133333333312,7.85578857142857,0.534470026873911,0.611409402855116,0.793793815697825,-6.75204864091142,"KHNYN_HUMAN",16,-0.549190814142372,0.600689062575866,0.786150851691722,-0.0604133333333312,"Non-significant",0.104494110740148,"KHNYN","Protein KHNYN","KHNYN_HUMAN",0.0604133333333312
-0.0530574999999995,9.93590142857143,-0.514658456571529,0.624406124541774,0.801503712592518,-6.76347357317393,"CHD4_HUMAN",71,0.548543185303332,0.601109383169006,0.786575374815564,0.0530574999999995,"Non-significant",0.10425965409856,"CHD4","Chromodomain-helicase-DNA-binding protein 4","CHD4_HUMAN",-0.0530574999999995
0.0166666666666622,12.9249571428571,0.475236065267685,0.650705238231693,0.819177141127675,-6.78502348577654,"PGES2_HUMAN",24,-0.547841358456862,0.60156506451649,0.787046025998433,-0.0166666666666622,"Non-significant",0.103999869607055,"PTGES2","Prostaglandin E synthase 2","PGES2_HUMAN",0.0166666666666622
-0.0502916666666682,11.0927285714286,-0.614467386664594,0.56050507140997,0.760261511485595,-6.70196126923427,"BRK1_HUMAN",8,0.547302692905515,0.601914939440157,0.78734530607558,0.0502916666666682,"Non-significant",0.103834757306236,"BRK1","Protein BRICK1","BRK1_HUMAN",-0.0502916666666682
0.069725833333333,8.07073,0.532814432314284,0.612489738329047,0.794459748146313,-6.75301848897382,"NSE3_HUMAN",15,-0.546701067327685,0.602305842420017,0.78734530607558,-0.069725833333333,"Non-significant",0.103834757306236,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","NSE3_HUMAN",0.069725833333333
0.0264583333333288,14.9339857142857,0.544525943392584,0.604870384191065,0.789308259842995,-6.74609901650481,"PIMT_HUMAN",16,-0.546695347098154,0.602309559787474,0.78734530607558,-0.0264583333333288,"Non-significant",0.103834757306236,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","PIMT_HUMAN",0.0264583333333288
-0.0910891666666691,7.67050571428571,-0.533708349284043,0.611906293625367,0.793986672228673,-6.75249517294152,"TESK2_HUMAN",13,0.546673948329054,0.602323466176399,0.78734530607558,0.0910891666666691,"Non-significant",0.103834757306236,"TESK2","Dual specificity testis-specific protein kinase 2","TESK2_HUMAN",-0.0910891666666691
0.025008333333334,11.9837571428571,0.576616958303489,0.584268989934841,0.775100867065116,-6.7264413310861,"QKI_HUMAN",14,-0.546493851714701,0.602440512409313,0.78734530607558,-0.025008333333334,"Non-significant",0.103834757306236,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN",0.025008333333334
0.0628383333333318,8.10280428571429,0.525047599842605,0.617571963070811,0.797475821222827,-6.7575316037876,"P3C2G_HUMAN",23,-0.546491197739907,0.602442237343574,0.78734530607558,-0.0628383333333318,"Non-significant",0.103834757306236,"PIK3C2G","Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma","P3C2G_HUMAN",0.0628383333333318
-0.0639158333333345,9.31397,-0.674928827250445,0.523789578388564,0.73767857131583,-6.66002245442426,"THAP4_HUMAN",5,0.546454479986305,0.60246610209955,0.78734530607558,0.0639158333333345,"Non-significant",0.103834757306236,"THAP4","Peroxynitrite isomerase THAP4","THAP4_HUMAN",-0.0639158333333345
0.0409583333333323,14.2799714285714,0.674425933435122,0.524088506123914,0.737812650934053,-6.66038538459819,"QCR8_HUMAN",8,-0.546200916092572,0.602630920691629,0.78737760549591,-0.0409583333333323,"Non-significant",0.103816941524276,"UQCRQ","Cytochrome b-c1 complex subunit 8","QCR8_HUMAN",0.0409583333333323
-0.0226333333333351,13.2561,-0.519843574645432,0.620990134599987,0.79969794587664,-6.76052160124709,"PDLI2_HUMAN",19,0.54612094562826,0.602682907353846,0.78737760549591,0.0226333333333351,"Non-significant",0.103816941524276,"PDLIM2","PDZ and LIM domain protein 2","PDLI2_HUMAN",-0.0226333333333351
-0.0588983333333353,8.09784714285714,-0.5295154381216,0.6146456028118,0.795777740342884,-6.75494285077007,"SMAG2_HUMAN",17,0.545761880445625,0.602916356822327,0.787557089424703,0.0588983333333353,"Non-significant",0.103717954714913,"SAMD4B","Protein Smaug homolog 2","SMAG2_HUMAN",-0.0588983333333353
-0.0256833333333404,13.7703571428571,-0.572473142531354,0.586906091222938,0.776845278466867,-6.7290367280822,"ARP3B_HUMAN",14,0.54540140498628,0.603150773835221,0.787719073747456,0.0256833333333404,"Non-significant",0.103628638442098,"ACTR3B","Actin-related protein 3B","ARP3B_HUMAN",-0.0256833333333404
-0.0413750000000039,10.9432571428571,-0.521579044165486,0.619849075182492,0.799038508127794,-6.75952751074575,"ABD12_HUMAN",21,0.545196667406527,0.603283937167613,0.787719073747456,0.0413750000000039,"Non-significant",0.103628638442098,"ABHD12","Lysophosphatidylserine lipase ABHD12","ABD12_HUMAN",-0.0413750000000039
-0.0252508333333381,9.28486428571428,-0.508066289932537,0.628763741572399,0.804652693320407,-6.7671873438744,"IPO11_HUMAN",22,0.545127966542324,0.603328624549924,0.787719073747456,0.0252508333333381,"Non-significant",0.103628638442098,"IPO11","Importin-11","IPO11_HUMAN",-0.0252508333333381
0.150989166666664,6.18363285714286,0.530412053536686,0.614059257672498,0.795322316232498,-6.75442091921539,"MFRN2_HUMAN",11,-0.544773741507399,0.603559064116978,0.787865933930733,-0.150989166666664,"Non-significant",0.103547677317078,"SLC25A28","Mitoferrin-2","MFRN2_HUMAN",0.150989166666664
-0.0843258333333345,7.56126714285714,-0.534578570247993,0.611338611354597,0.793793815697825,-6.75198496028164,"AGAP1_HUMAN",12,0.544659618476877,0.603633316786891,0.787865933930733,0.0843258333333345,"Non-significant",0.103547677317078,"AGAP1","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1","AGAP1_HUMAN",-0.0843258333333345
-0.124574166666668,7.55952142857143,-0.555828018602749,0.597568217830544,0.784697140761621,-6.73929192280725,"USF1_HUMAN",5,0.544511719240021,0.603729553064435,0.787866105702361,0.124574166666668,"Non-significant",0.1035475826316,"USF1","Upstream stimulatory factor 1","USF1_HUMAN",-0.124574166666668
-0.0671008333333365,8.56588,-0.534665680577802,0.611281801683476,0.793793815697825,-6.75193384553941,"RPF2_HUMAN",13,0.543740679427063,0.604231397633344,0.788313495628908,0.0671008333333365,"Non-significant",0.103301038416192,"RPF2","Ribosome production factor 2 homolog","RPF2_HUMAN",-0.0671008333333365
-0.0261499999999995,10.3883571428571,-0.481789666918884,0.646293812936501,0.815268378130525,-6.78155117389565,"RHG12_HUMAN",38,0.543689526638867,0.604264699503788,0.788313495628908,0.0261499999999995,"Non-significant",0.103301038416192,"ARHGAP12","Rho GTPase-activating protein 12","RHG12_HUMAN",-0.0261499999999995
0.0352833333333322,12.5265285714286,0.503031967841206,0.632102549305008,0.806910105761828,-6.76999380848807,"ACAD9_HUMAN",33,-0.543315956570074,0.604507934786088,0.788505338007375,-0.0352833333333322,"Non-significant",0.10319536224719,"ACAD9","Complex I assembly factor ACAD9, mitochondrial","ACAD9_HUMAN",0.0352833333333322
0.0329249999999952,13.9727142857143,0.820531122774668,0.441951415518757,0.679040067375768,-6.54543447026733,"UB2L3_HUMAN",8,-0.543035760028173,0.604690409283716,0.788617631137088,-0.0329249999999952,"Non-significant",0.103133517625525,"UBE2L3","Ubiquitin-conjugating enzyme E2 L3","UB2L3_HUMAN",0.0329249999999952
0.048649999999995,10.3765,0.541587719301528,0.60677694346101,0.790588225286944,-6.74784786613111,"KCD21_HUMAN",13,-0.542826817526202,0.604826500373448,0.788617631137088,-0.048649999999995,"Non-significant",0.103133517625525,"KCTD21","BTB/POZ domain-containing protein KCTD21","KCD21_HUMAN",0.048649999999995
0.0940874999999997,6.48269428571429,0.523875012715418,0.618341254477703,0.798043036340189,-6.75820769927203,"CAMP2_HUMAN",22,-0.542740674040582,0.604882613392292,0.788617631137088,-0.0940874999999997,"Non-significant",0.103133517625525,"CAMSAP2","Calmodulin-regulated spectrin-associated protein 2","CAMP2_HUMAN",0.0940874999999997
0.0191833333333324,14.9268285714286,0.456366443812481,0.663492449661307,0.827584541291907,-6.79477369428158,"2AAA_HUMAN",34,-0.54235204462819,0.605135798669228,0.788704971375725,-0.0191833333333324,"Non-significant",0.10308542171456,"PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform","2AAA_HUMAN",0.0191833333333324
0.0425083333333305,12.0817571428571,0.567995618763695,0.589763319184054,0.777937198820736,-6.73182219696823,"PSB10_HUMAN",11,-0.542342498139594,0.605142018779374,0.788704971375725,-0.0425083333333305,"Non-significant",0.10308542171456,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN",0.0425083333333305
-0.0852741666666681,9.24600857142857,-0.531633906374037,0.613260720298144,0.7947378098331,-6.75370836448478,"SDE2_HUMAN",12,0.541903573161092,0.605428043023667,0.788886558086072,0.0852741666666681,"Non-significant",0.102985443862035,"SDE2","Splicing regulator SDE2","SDE2_HUMAN",-0.0852741666666681
-0.145776666666667,7.37874571428571,-0.610435277680468,0.563008493608975,0.762308563901056,-6.70463492526912,"KPCD1_HUMAN",1,0.541833364350095,0.605473801351252,0.788886558086072,0.145776666666667,"Non-significant",0.102985443862035,"PRKD1","Serine/threonine-protein kinase D1","KPCD1_HUMAN",-0.145776666666667
0.1354375,7.62582285714286,0.527993813351297,0.615641382273324,0.796544267410487,-6.75582676180654,"TM102_HUMAN",11,-0.541559495717991,0.605652312516694,0.788993748293637,-0.1354375,"Non-significant",0.102926437972243,"TMEM102","Transmembrane protein 102","TM102_HUMAN",0.1354375
-0.10586,10.1011485714286,-0.66225224736694,0.531358100825571,0.741716361400891,-6.66909948514253,"UB2D4_HUMAN",2,0.5406407352471,0.606251385545422,0.789486692072483,0.10586,"Non-significant",0.102655186248717,"UBE2D4","Ubiquitin-conjugating enzyme E2 D4","UB2D4_HUMAN",-0.10586
-0.0555158333333345,8.74233,-0.941858255148078,0.381084788321944,0.632415606207144,-6.43638544682637,"KCT2_HUMAN",4,0.540595437462235,0.606280930213886,0.789486692072483,0.0555158333333345,"Non-significant",0.102655186248717,"KCT2","Keratinocyte-associated transmembrane protein 2","KCT2_HUMAN",-0.0555158333333345
0.0657866666666642,8.23880571428571,0.521444975170405,0.619937183780896,0.799038508127794,-6.75960441471175,"PIBF1_HUMAN",20,-0.54053612614688,0.606319616161058,0.789486692072483,-0.0657866666666642,"Non-significant",0.102655186248717,"PIBF1","Progesterone-induced-blocking factor 1","PIBF1_HUMAN",0.0657866666666642
-0.440720000000002,5.83,-0.523167950703798,0.6188053857456,0.798389447960722,-6.75861471147758,"ANGL2_HUMAN",9,0.539846042319225,0.606769825357737,0.78987764912163,0.440720000000002,"Non-significant",0.102440175072201,"ANGPTL2","Angiopoietin-related protein 2","ANGL2_HUMAN",-0.440720000000002
0.0437791666666651,8.2626,0.520160103618159,0.620781933528364,0.799555426718858,-6.76034051737037,"INT8_HUMAN",19,-0.53976848353365,0.606820436093618,0.78987764912163,-0.0437791666666651,"Non-significant",0.102440175072201,"INTS8","Integrator complex subunit 8","INT8_HUMAN",0.0437791666666651
0.0559083333333312,11.2654142857143,0.732670955830306,0.490202896150013,0.715526322679131,-6.61681735511085,"TRIR_HUMAN",5,-0.539632897007278,0.606908918250445,0.78987764912163,-0.0559083333333312,"Non-significant",0.102440175072201,"TRIR","Telomerase RNA component interacting RNase","TRIR_HUMAN",0.0559083333333312
0.0569099999999967,9.69876,0.720094425870664,0.497393032534351,0.720324181894222,-6.62648404907567,"RWDD4_HUMAN",5,-0.539430550829675,0.607040980223864,0.789924119980197,-0.0569099999999967,"Non-significant",0.102414624983772,"RWDD4","RWD domain-containing protein 4","RWDD4_HUMAN",0.0569099999999967
-0.191013333333333,6.97192285714286,-0.530201646279593,0.614196826551347,0.795322316232498,-6.75454347246219,"FABPH_HUMAN",6,0.539207063347392,0.60718685859972,0.789988552102921,0.191013333333333,"Non-significant",0.102379202120387,"FABP3","Fatty acid-binding protein, heart","FABPH_HUMAN",-0.191013333333333
-0.0546166666666679,11.9276571428571,-0.507879175804371,0.628887667807166,0.80468567202796,-6.76729211405115,"DHX30_HUMAN",57,0.538812817539359,0.60744424432709,0.790152624047749,0.0546166666666679,"Non-significant",0.102289013292191,"DHX30","ATP-dependent RNA helicase DHX30","DHX30_HUMAN",-0.0546166666666679
0.0296083333333321,14.2951857142857,0.567711074352737,0.589945166114476,0.778051877703744,-6.73199854624127,"ARPC4_HUMAN",13,-0.538718648882272,0.607505731809339,0.790152624047749,-0.0296083333333321,"Non-significant",0.102289013292191,"ARPC4","Actin-related protein 2/3 complex subunit 4","ARPC4_HUMAN",0.0296083333333321
-0.0259500000000017,12.2997714285714,-0.615494648698831,0.559868355344341,0.759775000349761,-6.70127760930615,"ARL3_HUMAN",12,0.538461394977654,0.607673723417911,0.790245746284903,0.0259500000000017,"Non-significant",0.102237833191598,"ARL3","ADP-ribosylation factor-like protein 3","ARL3_HUMAN",-0.0259500000000017
-0.170729166666668,6.39881714285714,-0.540848166424284,0.60725735585659,0.790958977329571,-6.74828669675722,"MT21A_HUMAN",4,0.538141754982094,0.6078824900248,0.790391856181334,0.170729166666668,"Non-significant",0.102157543159458,"METTL21A","Protein N-lysine methyltransferase METTL21A","MT21A_HUMAN",-0.170729166666668
0.108311666666669,8.59786571428571,0.648524387887412,0.539632274591215,0.745953759606898,-6.67876054326982,"CD003_HUMAN",2,-0.537983193961158,0.607986065733958,0.790401168234536,-0.108311666666669,"Non-significant",0.102152426520836,"C4orf3","Uncharacterized protein C4orf3","CD003_HUMAN",0.108311666666669
0.0355666666666643,12.3149571428571,0.496900663388384,0.63618162340871,0.808896099510129,-6.77337699350272,"GLCNE_HUMAN",35,-0.537158570912469,0.608524885404051,0.790955601793727,-0.0355666666666643,"Non-significant",0.101847893793284,"GNE","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase","GLCNE_HUMAN",0.0355666666666643
-0.0313000000000034,13.9016142857143,-0.4998708240082,0.634203874774299,0.808100705481516,-6.77174287258604,"COPE_HUMAN",26,0.537035222150597,0.608605505747113,0.790955601793727,0.0313000000000034,"Non-significant",0.101847893793284,"COPE","Coatomer subunit epsilon","COPE_HUMAN",-0.0313000000000034
-0.0488083333333371,11.6060428571429,-0.863601944541229,0.419575792609765,0.663237208811935,-6.50806573464249,"ENY2_HUMAN",5,0.536678152077096,0.608838918737043,0.791015566478049,0.0488083333333371,"Non-significant",0.101814969891705,"ENY2","Transcription and mRNA export factor ENY2","ENY2_HUMAN",-0.0488083333333371
0.0443249999999988,10.6638285714286,0.593558151633689,0.573560051625973,0.769471930462521,-6.7156561126062,"TP4A2_HUMAN",9,-0.536669425808876,0.608844623624846,0.791015566478049,-0.0443249999999988,"Non-significant",0.101814969891705,"PTP4A2","Protein tyrosine phosphatase type IVA 2","TP4A2_HUMAN",0.0443249999999988
-0.284876666666668,7.62672,-0.528797480451685,0.615115336823688,0.796134438156078,-6.75536020165219,"PDZ1I_HUMAN",3,0.536334770494641,0.609063430196678,0.791151375494664,0.284876666666668,"Non-significant",0.101740412517146,"PDZK1IP1","PDZK1-interacting protein 1","PDZ1I_HUMAN",-0.284876666666668
0.0803366666666658,8.13973,0.631312478404208,0.550119926606486,0.753153500053435,-6.69062336899596,"RETN_HUMAN",4,-0.53602080182853,0.609268750636913,0.791151375494664,-0.0803366666666658,"Non-significant",0.101740412517146,"RETN","Resistin","RETN_HUMAN",0.0803366666666658
-0.0491333333333355,10.6358571428571,-0.641821971651166,0.543701274788041,0.748868120079362,-6.68341322206139,"UB2R2_HUMAN",7,0.535875828329037,0.609363569200913,0.791151375494664,0.0491333333333355,"Non-significant",0.101740412517146,"UBE2R2","Ubiquitin-conjugating enzyme E2 R2","UB2R2_HUMAN",-0.0491333333333355
0.425614999999999,5.93024857142857,0.526627226469369,0.616536459362654,0.797333104063353,-6.75661862935544,"INT15_HUMAN",1,-0.535833520631593,0.609391241685783,0.791151375494664,-0.425614999999999,"Non-significant",0.101740412517146,"INTS15","Integrator complex subunit 15","INT15_HUMAN",0.425614999999999
0.0231499999999976,11.5776285714286,0.644216417511486,0.542245423969983,0.747584693380435,-6.68175590023217,"RNT2_HUMAN",12,-0.535771693108499,0.609431682879825,0.791151375494664,-0.0231499999999976,"Non-significant",0.101740412517146,"RNASET2","Ribonuclease T2","RNT2_HUMAN",0.0231499999999976
0.0390333333333324,12.3255714285714,0.771129762701891,0.468653723277723,0.69930038742925,-6.58639009732313,"NDUB8_HUMAN",7,-0.53532617025231,0.609723141662244,0.79128408385393,-0.0390333333333324,"Non-significant",0.101667569725453,"NDUFB8","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial","NDUB8_HUMAN",0.0390333333333324
