"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_B1"
-0.0832699999999988,9.30989,-0.656566925234833,0.531183301669808,0.729621698415508,-7.61534227729041,"ARFRP_HUMAN",9,0.649826287014464,0.534239244300249,0.731533877530222,0.0832699999999988,"Non-significant",0.135765556778926,"ARFRP1","ADP-ribosylation factor-related protein 1","ARFRP_HUMAN",-0.0832699999999988
-0.493309999999998,5.6543275,-0.631869587462679,0.546340427898739,0.738830380796705,-7.63240751118907,"LRC42_HUMAN",7,0.648924091178087,0.534792636546982,0.732025644814269,0.493309999999998,"Non-significant",0.135473704178988,"LRRC42","Leucine-rich repeat-containing protein 42","LRC42_HUMAN",-0.493309999999998
0.0598575000000015,8.29699125,0.635717113566091,0.543962141808581,0.737234778298216,-7.62978750432425,"MTMRE_HUMAN",15,-0.648915571555598,0.534797863997267,0.732025644814269,-0.0598575000000015,"Non-significant",0.135473704178988,"MTMR14","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14","MTMRE_HUMAN",0.0598575000000015
0.067714999999998,9.62248,0.744096357905168,0.479594253013575,0.692690924278593,-7.55023171329067,"MPH6_HUMAN",6,-0.648804102809989,0.534866261580565,0.732025644814269,-0.067714999999998,"Non-significant",0.135473704178988,"MPHOSPH6","M-phase phosphoprotein 6","MPH6_HUMAN",0.067714999999998
-0.107530000000004,8.986375,-0.748707653044762,0.476970384528733,0.690482643893087,-7.54660549380726,"SSXT_HUMAN",3,0.648519859393178,0.535040698209012,0.732090391224532,0.107530000000004,"Non-significant",0.135435293277084,"SS18","Protein SSXT","SSXT_HUMAN",-0.107530000000004
0.0812000000000026,13.463675,0.794312867803469,0.451536518267509,0.670475706712016,-7.50971395789272,"NEDD8_HUMAN",4,-0.648435994240768,0.535092171775725,0.732090391224532,-0.0812000000000026,"Non-significant",0.135435293277084,"NEDD8","NEDD8","NEDD8_HUMAN",0.0812000000000026
-0.0208749999999966,15.8293125,-0.550186727394286,0.59827117806564,0.776928176294117,-7.68461497962927,"6PGD_HUMAN",30,0.648226027769695,0.535221055157699,0.732144536990292,0.0208749999999966,"Non-significant",0.135403173831159,"PGD","6-phosphogluconate dehydrogenase, decarboxylating","6PGD_HUMAN",-0.0208749999999966
0.0802250000000022,10.8749875,0.625464682049236,0.550313329963497,0.742384182827176,-7.63673727788713,"TFB2M_HUMAN",23,-0.647866440135785,0.535441823844857,0.732324336316339,-0.0802250000000022,"Non-significant",0.135296533318728,"TFB2M","Dimethyladenosine transferase 2, mitochondrial","TFB2M_HUMAN",0.0802250000000022
0.0404499999999981,15.163125,0.608307507646697,0.561040208545028,0.748601502222028,-7.64813955824946,"GALK1_HUMAN",26,-0.646796409043621,0.536099094453166,0.73310098020468,-0.0404499999999981,"Non-significant",0.134836199812971,"GALK1","Galactokinase","GALK1_HUMAN",0.0404499999999981
-0.0315750000000019,10.2530125,-0.616716403661252,0.555767556346531,0.745326750683603,-7.64258696540926,"STAP2_HUMAN",19,0.646578576609118,0.536232958501637,0.733161740126154,0.0315750000000019,"Non-significant",0.134800206674407,"STAP2","Signal-transducing adaptor protein 2","STAP2_HUMAN",-0.0315750000000019
-0.223855000000001,7.06022,-0.643625239545786,0.539093504400142,0.734155190548657,-7.6243576395693,"NFIX_HUMAN",4,0.646074639792952,0.53654271891373,0.733462933075665,0.223855000000001,"Non-significant",0.134621829151937,"NFIX","Nuclear factor 1 X-type","NFIX_HUMAN",-0.223855000000001
-0.0382374999999993,9.14663625,-0.648220236084141,0.536276781369382,0.73224467915826,-7.6211750476092,"SNF5_HUMAN",14,0.645260030434402,0.537043672091584,0.73391587821122,0.0382374999999993,"Non-significant",0.134353716272412,"SMARCB1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1","SNF5_HUMAN",-0.0382374999999993
0.023552500000001,9.27949375,0.527776962911735,0.612983524727204,0.786989271348129,-7.69777854431984,"GCC2_HUMAN",76,-0.645210759535728,0.537073980826091,0.73391587821122,-0.023552500000001,"Non-significant",0.134353716272412,"GCC2","GRIP and coiled-coil domain-containing protein 2","GCC2_HUMAN",0.023552500000001
-0.7160625,8.85036875,-0.628388024650681,0.548497871215561,0.740666372628096,-7.63476599606647,"BBS1_HUMAN",4,0.645099169601012,0.537142628600552,0.73391587821122,0.7160625,"Non-significant",0.134353716272412,"BBS1","BBSome complex member BBS1","BBS1_HUMAN",-0.7160625
0.0362500000000026,10.5818,0.632936282373172,0.545680442539077,0.738285238771948,-7.63168256651803,"LEG8_HUMAN",16,-0.644840143875058,0.537301996150519,0.734011292191627,-0.0362500000000026,"Non-significant",0.13429725875043,"LGALS8","Galectin-8","LEG8_HUMAN",0.0362500000000026
-0.0411874999999977,8.21606875,-0.609681522097465,0.560176653994809,0.747814396588414,-7.64723697676035,"RN5A_HUMAN",24,0.644465747422346,0.537532396770415,0.734203696888347,0.0411874999999977,"Non-significant",0.134183433051635,"RNASEL","2-5A-dependent ribonuclease","RN5A_HUMAN",-0.0411874999999977
0.223332499999998,6.64424625,0.66492924028413,0.526110207703172,0.726285580784567,-7.6094319883,"FGF2_HUMAN",1,-0.64415548641221,0.53772337403706,0.734342198959823,-0.223332499999998,"Non-significant",0.134101514351345,"FGF2","Fibroblast growth factor 2","FGF2_HUMAN",0.223332499999998
0.0186500000000009,15.64155,0.54155403421004,0.603915680679049,0.779669409481392,-7.68974577230371,"SAHH_HUMAN",27,-0.643939020236947,0.537856641269468,0.734401856283661,-0.0186500000000009,"Non-significant",0.134066234077059,"AHCY","Adenosylhomocysteinase","SAHH_HUMAN",0.0186500000000009
-0.104182499999999,7.75372625,-0.63671280086854,0.543347691017749,0.736899849726448,-7.62910715793285,"TRM61_HUMAN",10,0.643720047227244,0.53799147206479,0.734463628307602,0.104182499999999,"Non-significant",0.134029706226918,"TRMT61A","tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A","TRM61_HUMAN",-0.104182499999999
-0.0209250000000036,11.8104375,-0.567711292283761,0.586902614573786,0.768721462578031,-7.67396973431335,"HGS_HUMAN",24,0.643479481141786,0.538139622069323,0.734543560060657,0.0209250000000036,"Non-significant",0.133982444484988,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS_HUMAN",-0.0209250000000036
0.0958875000000008,7.86659875,0.650191393118075,0.535071220947149,0.731817462349805,-7.61980358384939,"MED8_HUMAN",8,-0.643218756426403,0.538300214270518,0.734640445578443,-0.0958875000000008,"Non-significant",0.133925165280137,"MED8","Mediator of RNA polymerase II transcription subunit 8","MED8_HUMAN",0.0958875000000008
-0.0377999999999972,10.410425,-0.673574363897051,0.520897200602213,0.722068862113112,-7.60325204518449,"SPG21_HUMAN",12,0.642706823299539,0.538615621032745,0.734948545477105,0.0377999999999972,"Non-significant",0.13374306526627,"SPG21","Maspardin","SPG21_HUMAN",-0.0377999999999972
0.0826749999999947,12.2350375,0.621604071769799,0.552716337086676,0.743335584832985,-7.63932789801678,"THOC5_HUMAN",20,-0.642046966595156,0.53902232880644,0.735200386534831,-0.0826749999999947,"Non-significant",0.133594273289654,"THOC5","THO complex subunit 5","THOC5_HUMAN",0.0826749999999947
-0.0473750000000024,13.6920125,-0.683549274896212,0.51492253966722,0.718158383836658,-7.59603378974895,"NDUC2_HUMAN",10,0.641984999819029,0.539060531986934,0.735200386534831,0.0473750000000024,"Non-significant",0.133594273289654,"NDUFC2","NADH dehydrogenase [ubiquinone] 1 subunit C2","NDUC2_HUMAN",-0.0473750000000024
-0.0467000000000031,14.324,-0.620933010041078,0.553134669946618,0.743436412860895,-7.63977673198482,"STML2_HUMAN",18,0.641923705097215,0.539098322439684,0.735200386534831,0.0467000000000031,"Non-significant",0.133594273289654,"STOML2","Stomatin-like protein 2, mitochondrial","STML2_HUMAN",-0.0467000000000031
-0.129580000000002,8.25601,-0.628932368479396,0.548160218024305,0.74033236694617,-7.63439801854085,"RFFL_HUMAN",11,0.641825443717863,0.53915890751981,0.735200386534831,0.129580000000002,"Non-significant",0.133594273289654,"RFFL","E3 ubiquitin-protein ligase rififylin","RFFL_HUMAN",-0.129580000000002
-0.368917499999999,7.51061625,-0.62383602428895,0.551326315037172,0.743018591560575,-7.63783193264759,"CHPF2_HUMAN",9,0.640749942717769,0.539822297244234,0.735758606624646,0.368917499999999,"Non-significant",0.133264648986789,"CHPF2","Chondroitin sulfate glucuronyltransferase","CHPF2_HUMAN",-0.368917499999999
0.0458650000000009,8.973645,0.622685386426185,0.55204265263838,0.743219831303412,-7.63860375057632,"CA198_HUMAN",17,-0.640667890427647,0.539872928789366,0.735758606624646,-0.0458650000000009,"Non-significant",0.133264648986789,"C1orf198","Uncharacterized protein C1orf198","CA198_HUMAN",0.0458650000000009
0.0976499999999998,11.418775,0.646182466725328,0.53752482158156,0.7332508460315,-7.62258894722961,"PLCB_HUMAN",8,-0.640409231550788,0.540032556623057,0.735758606624646,-0.0976499999999998,"Non-significant",0.133264648986789,"AGPAT2","1-acyl-sn-glycerol-3-phosphate acyltransferase beta","PLCB_HUMAN",0.0976499999999998
0.0401750000000014,11.2856875,0.590497137337798,0.572304125011261,0.757589087169759,-7.65967178719868,"VAV2_HUMAN",43,-0.640315713002879,0.540090277303482,0.735758606624646,-0.0401750000000014,"Non-significant",0.133264648986789,"VAV2","Guanine nucleotide exchange factor VAV2","VAV2_HUMAN",0.0401750000000014
-0.0642274999999977,8.83063375,-0.815888981788855,0.439832355411401,0.660012475115835,-7.49161875190661,"ARL5B_HUMAN",5,0.640311256913463,0.540093027743477,0.735758606624646,0.0642274999999977,"Non-significant",0.133264648986789,"ARL5B","ADP-ribosylation factor-like protein 5B","ARL5B_HUMAN",-0.0642274999999977
-0.43394,7.256045,-0.629814615923505,0.547613229628138,0.739837385710526,-7.63380100910589,"MFAP4_HUMAN",2,0.640288993924915,0.540106769293379,0.735758606624646,0.43394,"Non-significant",0.133264648986789,"MFAP4","Microfibril-associated glycoprotein 4","MFAP4_HUMAN",-0.43394
-0.0525749999999992,12.3989875,-0.638120009077797,0.542480000003834,0.736899849726448,-7.62814399400136,"VP26C_HUMAN",13,0.639960687565778,0.540309436624151,0.735912404293868,0.0525749999999992,"Non-significant",0.13317387668942,"VPS26C","Vacuolar protein sorting-associated protein 26C","VP26C_HUMAN",-0.0525749999999992
-0.202497500000002,9.15625625,-0.622950630583262,0.551877473936552,0.743219831303412,-7.63842594555175,"DHRS3_HUMAN",12,0.639479017075553,0.540606859961241,0.736195189030275,0.202497500000002,"Non-significant",0.133007024955681,"DHRS3","Short-chain dehydrogenase/reductase 3","DHRS3_HUMAN",-0.202497500000002
-0.0347000000000026,10.530625,-0.579351242130476,0.579418982675257,0.763211453353806,-7.66672998360468,"COG2_HUMAN",44,0.63919618479461,0.540781549822151,0.736310769879089,0.0347000000000026,"Non-significant",0.132938847133169,"COG2","Conserved oligomeric Golgi complex subunit 2","COG2_HUMAN",-0.0347000000000026
0.0199750000000023,11.8647875,0.517553115856262,0.619759537401587,0.791428793513068,-7.70361539167257,"NEK9_HUMAN",42,-0.638683430462369,0.541098336083093,0.736619754103155,-0.0199750000000023,"Non-significant",0.132756638748876,"NEK9","Serine/threonine-protein kinase Nek9","NEK9_HUMAN",0.0199750000000023
0.0828024999999997,8.52413125,0.766667779789844,0.466841967157655,0.680748923293927,-7.53229896176216,"MED9_HUMAN",4,-0.638303861098416,0.541332910547572,0.736656832798004,-0.0828024999999997,"Non-significant",0.132734778532382,"MED9","Mediator of RNA polymerase II transcription subunit 9","MED9_HUMAN",0.0828024999999997
-0.0583750000000034,8.90832,-0.613707908190849,0.557650611342543,0.746464555826111,-7.64458146230094,"RN123_HUMAN",22,0.638258278663546,0.541361084659926,0.736656832798004,0.0583750000000034,"Non-significant",0.132734778532382,"RNF123","E3 ubiquitin-protein ligase RNF123","RN123_HUMAN",-0.0583750000000034
-0.0521025000000019,9.58070125,-0.636579944784605,0.543429653920838,0.736899849726448,-7.62919799280379,"HYCC2_HUMAN",13,0.638203171164855,0.541395147305193,0.736656832798004,0.0521025000000019,"Non-significant",0.132734778532382,"HYCC2","Hyccin 2","HYCC2_HUMAN",-0.0521025000000019
0.0469574999999995,9.57421375,0.607165246582091,0.561758702315016,0.749194378002033,-7.64888849886956,"MOCS3_HUMAN",24,-0.637647119609065,0.54173892164275,0.736943084839126,-0.0469574999999995,"Non-significant",0.132566052025318,"MOCS3","Adenylyltransferase and sulfurtransferase MOCS3","MOCS3_HUMAN",0.0469574999999995
-0.0205999999999982,14.3999,-0.549935435896555,0.598435075000949,0.776928176294117,-7.68476539109135,"PSD13_HUMAN",27,0.637572102894747,0.541785310115322,0.736943084839126,0.0205999999999982,"Non-significant",0.132566052025318,"PSMD13","26S proteasome non-ATPase regulatory subunit 13","PSD13_HUMAN",-0.0205999999999982
-0.540472499999998,6.51331375,-0.621899083800537,0.552532489191981,0.743335584832985,-7.63913044342936,"BCL7C_HUMAN",4,0.637357366752727,0.541918110752812,0.736944542721387,0.540472499999998,"Non-significant",0.13256519286861,"BCL7C","B-cell CLL/lymphoma 7 protein family member C","BCL7C_HUMAN",-0.540472499999998
0.0553549999999996,7.765505,0.604027950946846,0.563734863086748,0.750618730022548,-7.65093895174254,"PEAK1_HUMAN",36,-0.637167492653548,0.542035552023593,0.736944542721387,-0.0553549999999996,"Non-significant",0.13256519286861,"PEAK1","Inactive tyrosine-protein kinase PEAK1","PEAK1_HUMAN",0.0553549999999996
0.0641750000000005,11.0809375,0.809435001667943,0.443311133885455,0.662582438576656,-7.49707415624439,"GBRL1_HUMAN",5,-0.637134336235344,0.542056061552813,0.736944542721387,-0.0641750000000005,"Non-significant",0.13256519286861,"GABARAPL1","Gamma-aminobutyric acid receptor-associated protein-like 1","GBRL1_HUMAN",0.0641750000000005
-0.0290249999999936,13.5674375,-0.571946768005646,0.584173238169011,0.76661632887939,-7.6713509474639,"ASPH_HUMAN",33,0.636944998040822,0.542173189166808,0.736981562724173,0.0290249999999936,"Non-significant",0.132543376872714,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN",-0.0290249999999936
0.1111525,6.61441625,0.832571532493263,0.430928415833918,0.654940888581102,-7.47735004988411,"S36A1_HUMAN",1,-0.636458839545933,0.54247400385971,0.737268216784135,-0.1111525,"Non-significant",0.132374487882862,"SLC36A1","Proton-coupled amino acid transporter 1","S36A1_HUMAN",0.1111525
0.13073,7.390825,0.651279987252226,0.534406146471179,0.731273842225126,-7.61904458410963,"JUN_HUMAN",5,-0.635932138586991,0.54280001713328,0.737533109408522,-0.13073,"Non-significant",0.132218478521788,"JUN","Transcription factor Jun","JUN_HUMAN",0.13073
-0.172277500000003,7.41030625,-0.618492610097438,0.554657574046155,0.744745697035659,-7.6414052866002,"EHMT1_HUMAN",15,0.635853279158755,0.54284883900598,0.737533109408522,0.172277500000003,"Non-significant",0.132218478521788,"EHMT1","Histone-lysine N-methyltransferase EHMT1","EHMT1_HUMAN",-0.172277500000003
-0.331917499999999,6.29599625,-0.626990604148597,0.549365252271493,0.741492444155287,-7.63570934289658,"PIEZ2_HUMAN",3,0.635637820640154,0.542982242753486,0.737592116999681,0.331917499999999,"Non-significant",0.132183733442813,"PIEZO2","Piezo-type mechanosensitive ion channel component 2","PIEZ2_HUMAN",-0.331917499999999
-0.0418849999999971,9.78804,-0.896170892267213,0.398154041586724,0.628468748413597,-7.42078144565039,"NHEJ1_HUMAN",7,0.63548509193091,0.543076818441656,0.737598369381162,0.0418849999999971,"Non-significant",0.132180052054137,"NHEJ1","Non-homologous end-joining factor 1","NHEJ1_HUMAN",-0.0418849999999971
0.0534749999999988,10.2144625,0.612016475896578,0.55871095050309,0.747196145550462,-7.64569893464506,"AKT2_HUMAN",20,-0.635299627439617,0.543191678655282,0.73763216525029,-0.0534749999999988,"Non-significant",0.132160153659776,"AKT2","RAC-beta serine/threonine-protein kinase","AKT2_HUMAN",0.0534749999999988
-0.0780825000000007,9.75032375,-0.654666806738106,0.532340211881442,0.730342293823008,-7.61667595264085,"UNG_HUMAN",8,0.635048317394675,0.543347340895165,0.737721348237589,0.0780825000000007,"Non-significant",0.132107648712376,"UNG","Uracil-DNA glycosylase","UNG_HUMAN",-0.0780825000000007
0.0543999999999993,10.134225,0.619420468111873,0.554078262047815,0.744400785360208,-7.6407867797163,"RINT1_HUMAN",16,-0.634683891637532,0.543573114672655,0.737819265664398,-0.0543999999999993,"Non-significant",0.132050008823908,"RINT1","RAD50-interacting protein 1","RINT1_HUMAN",0.0543999999999993
-0.111784999999999,7.000885,-0.640712057334149,0.540883923816276,0.735350979675926,-7.62636487904056,"DCNL4_HUMAN",7,0.634608500175204,0.543619829159756,0.737819265664398,0.111784999999999,"Non-significant",0.132050008823908,"DCUN1D4","DCN1-like protein 4","DCNL4_HUMAN",-0.111784999999999
0.0191499999999962,12.5563,0.547068676519339,0.600306573769191,0.777827294414387,-7.68647681495522,"SNX9_HUMAN",25,-0.634496133512351,0.543689458877608,0.737819265664398,-0.0191499999999962,"Non-significant",0.132050008823908,"SNX9","Sorting nexin-9","SNX9_HUMAN",0.0191499999999962
0.075822500000001,7.95154125,0.643600266782689,0.539108837167957,0.734155190548657,-7.62437488091716,"CO5A2_HUMAN",9,-0.633234753281435,0.544471457463811,0.738709565395875,-0.075822500000001,"Non-significant",0.131526277354065,"COL5A2","Collagen alpha-2(V) chain","CO5A2_HUMAN",0.075822500000001
0.0304000000000002,11.262725,0.564297963509282,0.589107392198749,0.770112545773435,-7.6760671974182,"MFN1_HUMAN",43,-0.63306090893652,0.544579285626168,0.738709565395875,-0.0304000000000002,"Non-significant",0.131526277354065,"MFN1","Mitofusin-1","MFN1_HUMAN",0.0304000000000002
-0.0687324999999994,8.02764875,-0.612794175450037,0.558223272350427,0.746909480451901,-7.64518548099414,"TNG6_HUMAN",19,0.633001987817713,0.544615834746605,0.738709565395875,0.0687324999999994,"Non-significant",0.131526277354065,"TANGO6","Transport and Golgi organization protein 6 homolog","TNG6_HUMAN",-0.0687324999999994
0.038975000000006,13.2622125,0.626162075252815,0.549879908270791,0.742043701729044,-7.63626775976366,"ORNT1_HUMAN",15,-0.632677451701882,0.544817172624368,0.738858198011569,-0.038975000000006,"Non-significant",0.131438903594779,"SLC25A15","Mitochondrial ornithine transporter 1","ORNT1_HUMAN",0.038975000000006
-0.065082499999999,9.61164375,-0.624764357835181,0.550748778293689,0.742727172964576,-7.63720829530306,"DPOG2_HUMAN",13,0.632534829002581,0.544905667867522,0.738858198011569,0.065082499999999,"Non-significant",0.131438903594779,"POLG2","DNA polymerase subunit gamma-2","DPOG2_HUMAN",-0.065082499999999
-0.0670274999999982,7.78447625,-0.612073634037149,0.558675099362046,0.747196145550462,-7.64566121770776,"AT11B_HUMAN",19,0.632377080846367,0.545003558200439,0.73886872335492,0.0670274999999982,"Non-significant",0.131432716932721,"ATP11B","Phospholipid-transporting ATPase IF","AT11B_HUMAN",-0.0670274999999982
0.0628824999999971,9.49280375,0.644494967693625,0.53855967425329,0.733651081676383,-7.62375680062749,"LBP_HUMAN",10,-0.632009454360409,0.54523172878752,0.739055838723559,-0.0628824999999971,"Non-significant",0.131322747622246,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN",0.0628824999999971
-0.0207750000000022,11.4464125,-0.522841151607615,0.61624986407843,0.789724800643228,-7.70060967060751,"ANO6_HUMAN",39,0.631258289198836,0.54569812276141,0.73946950395589,0.0207750000000022,"Non-significant",0.13107973179119,"ANO6","Anoctamin-6","ANO6_HUMAN",-0.0207750000000022
-0.0298750000000041,14.1471125,-0.580107457582724,0.578934672913763,0.762916966492047,-7.66625498858237,"DX39B_HUMAN",26,0.631227396442847,0.545717308969643,0.73946950395589,0.0298750000000041,"Non-significant",0.13107973179119,"DDX39B","Spliceosome RNA helicase DDX39B","DX39B_HUMAN",-0.0298750000000041
0.0203500000000005,16.6031,0.486788506267579,0.640384654188039,0.804474290472278,-7.72053595850186,"MYH10_HUMAN",133,-0.630963240313254,0.545881381759124,0.739569586458651,-0.0203500000000005,"Non-significant",0.131020956767551,"MYH10","Myosin-10","MYH10_HUMAN",0.0203500000000005
0.0348250000000014,11.1736375,0.595384441390614,0.56920028193782,0.754848067658334,-7.65653824786407,"NCK1_HUMAN",22,-0.630422676712325,0.546217228321756,0.73979366081666,-0.0348250000000014,"Non-significant",0.130889394410378,"NCK1","SH2/SH3 adapter protein NCK1","NCK1_HUMAN",0.0348250000000014
-0.0718749999999968,10.7726875,-0.656622933263228,0.531149223953961,0.729621698415508,-7.61530291354343,"PP14B_HUMAN",8,0.630406542742957,0.546227254077,0.73979366081666,0.0718749999999968,"Non-significant",0.130889394410378,"PPP1R14B","Protein phosphatase 1 regulatory subunit 14B","PP14B_HUMAN",-0.0718749999999968
-0.0420999999999978,10.229375,-0.587299705736001,0.574340021321505,0.759164207401732,-7.661709121865,"TAOK1_HUMAN",36,0.629763245784705,0.546627092170723,0.740212900828475,0.0420999999999978,"Non-significant",0.130643350057181,"TAOK1","Serine/threonine-protein kinase TAO1","TAOK1_HUMAN",-0.0420999999999978
0.0273749999999993,16.6649875,0.604016128351381,0.563742317729791,0.750618730022548,-7.65094666046687,"NIPS1_HUMAN",18,-0.629598853063511,0.546729297552399,0.740229030773669,-0.0273749999999993,"Non-significant",0.130633886469259,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN",0.0273749999999993
-0.0415650000000021,9.9172275,-0.575597296463874,0.5818265615928,0.764148374229058,-7.6690795313497,"RRP5_HUMAN",80,0.628834255523666,0.547204808247763,0.740626708164178,0.0415650000000021,"Non-significant",0.130400630661976,"PDCD11","Protein RRP5 homolog","RRP5_HUMAN",-0.0415650000000021
-0.0596075000000003,9.40034625,-0.657749132036311,0.530464280921072,0.72931237952655,-7.61451076034571,"RPB7_HUMAN",9,0.628812616560311,0.54721826930174,0.740626708164178,0.0596075000000003,"Non-significant",0.130400630661976,"POLR2G","DNA-directed RNA polymerase II subunit RPB7","RPB7_HUMAN",-0.0596075000000003
0.0724224999999983,8.35535625,0.61411558212899,0.557395222856599,0.746464555826111,-7.64431170898145,"TCAL4_HUMAN",15,-0.62869080786048,0.547294047091802,0.740626708164178,-0.0724224999999983,"Non-significant",0.130400630661976,"TCEAL4","Transcription elongation factor A protein-like 4","TCAL4_HUMAN",0.0724224999999983
-0.3624825,6.73855625,-0.611422958399675,0.559083300856968,0.747328371176492,-7.64609039072096,"IRF2_HUMAN",9,0.62800613919238,0.54772009867112,0.741080932316528,0.3624825,"Non-significant",0.130134360793747,"IRF2","Interferon regulatory factor 2","IRF2_HUMAN",-0.3624825
-0.0483475000000038,8.29426625,-0.600954628870312,0.565674657249631,0.751848385235485,-7.6529382532494,"S11IP_HUMAN",22,0.627679453410205,0.547923456066083,0.741233744691377,0.0483475000000038,"Non-significant",0.130044817632058,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN",-0.0483475000000038
-0.0282000000000036,11.72185,-0.567741948249084,0.58688283390845,0.768721462578031,-7.67395084389769,"TOIP1_HUMAN",29,0.627425567442004,0.548081527484659,0.741325253641187,0.0282000000000036,"Non-significant",0.129991205152498,"TOR1AIP1","Torsin-1A-interacting protein 1","TOIP1_HUMAN",-0.0282000000000036
-0.0264249999999979,11.1478625,-0.651798988086703,0.534089241941373,0.731110222220893,-7.6186823226997,"HMOX1_HUMAN",14,0.626731804954809,0.548513607310728,0.741787290124274,0.0264249999999979,"Non-significant",0.12972061219935,"HMOX1","Heme oxygenase 1","HMOX1_HUMAN",-0.0264249999999979
-0.0311000000000039,10.968425,-0.67888596333098,0.517710341177611,0.720147346082498,-7.59942002262594,"NUP62_HUMAN",12,0.626172896140642,0.54886184607096,0.742033292398168,0.0311000000000039,"Non-significant",0.12957660903303,"NUP62","Nuclear pore glycoprotein p62","NUP62_HUMAN",-0.0311000000000039
0.0647349999999989,8.6322825,0.608529803237571,0.560900445030464,0.748536846550504,-7.6479936586583,"FNBP4_HUMAN",17,-0.626149315615641,0.54887654124207,0.742033292398168,-0.0647349999999989,"Non-significant",0.12957660903303,"FNBP4","Formin-binding protein 4","FNBP4_HUMAN",0.0647349999999989
0.0326950000000004,9.2040025,0.576484279924879,0.581257187077649,0.76369857721474,-7.6685256396258,"RFIP1_HUMAN",29,-0.626000475455432,0.548969302465299,0.742036330026467,-0.0326950000000004,"Non-significant",0.129574831184891,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN",0.0326950000000004
0.0811250000000001,14.0726375,1.39711592496194,0.202529136605172,0.434301297904578,-6.87110052183843,"RS27L_HUMAN",1,-0.624932814520629,0.549634969596127,0.742808378484176,-0.0811250000000001,"Non-significant",0.129123206293427,"RPS27L","Ribosomal protein eS27-like","RS27L_HUMAN",0.0811250000000001
-0.0472999999999999,10.707775,-0.722499187667584,0.492009689055913,0.701965790268078,-7.56695737569943,"CHMP6_HUMAN",8,0.624793776860752,0.549721692152171,0.742808378484176,0.0472999999999999,"Non-significant",0.129123206293427,"CHMP6","Charged multivesicular body protein 6","CHMP6_HUMAN",-0.0472999999999999
-0.239695,6.4652475,-0.608019019485613,0.56122161964475,0.748721698591971,-7.64832883014895,"SNX13_HUMAN",12,0.624634873066603,0.549820815801254,0.742819882653046,0.239695,"Non-significant",0.129116480254095,"SNX13","Sorting nexin-13","SNX13_HUMAN",-0.239695
0.436282500000002,5.87625875,0.606557104122226,0.562141449856037,0.749582889707187,-7.64928671654125,"NRP2_HUMAN",11,-0.623732466838595,0.550383934038116,0.743458146522405,-0.436282500000002,"Non-significant",0.128743475354527,"NRP2","Neuropilin-2","NRP2_HUMAN",0.436282500000002
-0.0745500000000039,14.9412,-1.25898118779133,0.245998517711489,0.482117104517998,-7.03898897158342,"CX7A2_HUMAN",2,0.623247442785469,0.550686738721321,0.743654669114666,0.0745500000000039,"Non-significant",0.128628690952178,"COX7A2","Cytochrome c oxidase subunit 7A2, mitochondrial","CX7A2_HUMAN",-0.0745500000000039
0.0411175000000004,8.25572875,0.602142511807803,0.564924438587901,0.751370155843263,-7.65216659144569,"MON1B_HUMAN",18,-0.623116687027171,0.550768387489126,0.743654669114666,-0.0411175000000004,"Non-significant",0.128628690952178,"MON1B","Vacuolar fusion protein MON1 homolog B","MON1B_HUMAN",0.0411175000000004
0.0735425000000003,9.38365875,0.793116741645019,0.45219156865853,0.670719464422405,-7.51070516558324,"T2AG_HUMAN",4,-0.623063573871757,0.550801555362802,0.743654669114666,-0.0735425000000003,"Non-significant",0.128628690952178,"GTF2A2","Transcription initiation factor IIA subunit 2","T2AG_HUMAN",0.0735425000000003
-0.538044999999999,5.9674525,-0.605646023436688,0.562715143647848,0.750223486367914,-7.64988262463084,"GDIR2_HUMAN",7,0.622272463656377,0.551295723947155,0.744143322290885,0.538044999999999,"Non-significant",0.128343411113311,"ARHGDIB","Rho GDP-dissociation inhibitor 2","GDIR2_HUMAN",-0.538044999999999
-0.0442750000000025,14.5038875,-0.667468929005668,0.524575430152615,0.725205628396482,-7.60762384272358,"GBB1_HUMAN",10,0.622137594269305,0.551379996458563,0.744143322290885,0.0442750000000025,"Non-significant",0.128343411113311,"GNB1","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1","GBB1_HUMAN",-0.0442750000000025
0.047324999999999,12.6208625,0.604578677526796,0.563387670641143,0.750512207331182,-7.65057970815976,"IDH3G_HUMAN",17,-0.622048294265246,0.551435799331194,0.744143322290885,-0.047324999999999,"Non-significant",0.128343411113311,"IDH3G","Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial","IDH3G_HUMAN",0.047324999999999
