"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM1_vs_BD"
0.0996074999999959,9.87587375,1.2226071533774,0.259681967579292,0.348904478713999,-7.84194110350332,"RPP30_HUMAN",15,-1.21661250413635,0.26317638036209,0.35383477752275,-0.0996074999999959,"Non-significant",0.451199483625423,"RPP30","Ribonuclease P protein subunit p30","RPP30_HUMAN",0.0996074999999959
-0.0252750000000042,14.1862125,-0.951882400940792,0.371766493484939,0.464431131707072,-8.12931996518362,"VAT1_HUMAN",20,1.21620042871872,0.263323726694552,0.353974003471157,0.0252750000000042,"Non-significant",0.45102863222167,"VAT1","Synaptic vesicle membrane protein VAT-1 homolog","VAT1_HUMAN",-0.0252750000000042
0.407375000000001,6.3340875,1.23600326234178,0.254952121519357,0.34409383841058,-7.82643911006028,"CLH2_HUMAN",5,-1.21553872289595,0.263560479497243,0.354233348150352,-0.407375000000001,"Non-significant",0.450710555975039,"CLTCL1","Clathrin heavy chain 2","CLH2_HUMAN",0.407375000000001
0.395687500000001,7.03032875,1.24195020790915,0.252875843844893,0.34186242612448,-7.81952196732668,"TMPPE_HUMAN",4,-1.21334704404207,0.264345928021724,0.355229947830357,-0.395687500000001,"Non-significant",0.449490427946344,"TMPPE","Transmembrane protein with metallophosphoesterase domain","TMPPE_HUMAN",0.395687500000001
-0.167330000000003,6.614785,-1.22406602072445,0.259163313447912,0.348555251680444,-7.84025828078224,"NSMA_HUMAN",7,1.21292665664319,0.264496811070853,0.355373624316108,0.167330000000003,"Non-significant",0.449314808492017,"SMPD2","Sphingomyelin phosphodiesterase 2","NSMA_HUMAN",-0.167330000000003
0.179477499999999,7.15750125,1.23711342995305,0.254563433722306,0.343684021175447,-7.82514946865659,"EXTL2_HUMAN",5,-1.21162355383779,0.264964975162578,0.355943475858255,-0.179477499999999,"Non-significant",0.4486189629032,"EXTL2","Exostosin-like 2","EXTL2_HUMAN",0.179477499999999
0.0495249999999992,15.5751875,1.12641132584422,0.295844932753132,0.386443857699348,-7.94989696716717,"IF4A2_HUMAN",31,-1.2099970648727,0.265550302351649,0.356668054592265,-0.0495249999999992,"Non-significant",0.447735787032801,"EIF4A2","Eukaryotic initiation factor 4A-II","IF4A2_HUMAN",0.0495249999999992
0.0622500000000024,12.661725,1.60053909120113,0.151982193856537,0.223034145414376,-7.36719659146863,"DCTN3_HUMAN",10,-1.20987963470121,0.265592604304199,0.356668054592265,-0.0622500000000024,"Non-significant",0.447735787032801,"DCTN3","Dynactin subunit 3","DCTN3_HUMAN",0.0622500000000024
-0.283899999999999,5.9619925,-1.23024317233251,0.256976884477195,0.346479425726299,-7.83311825447404,"PIAS1_HUMAN",6,1.20919658136762,0.265838773725348,0.356939336880728,0.283899999999999,"Non-significant",0.447405587519732,"PIAS1","E3 SUMO-protein ligase PIAS1","PIAS1_HUMAN",-0.283899999999999
0.0645500000000006,11.605925,1.17211047321157,0.278178163437443,0.368246658215665,-7.89936205383874,"UBXN1_HUMAN",18,-1.20892502393435,0.265936695248199,0.357011510993389,-0.0645500000000006,"Non-significant",0.447317780861711,"UBXN1","UBX domain-containing protein 1","UBXN1_HUMAN",0.0645500000000006
-0.211152500000001,7.34620125,-1.22865261246124,0.257538377419936,0.346977287636544,-7.83495899940709,"ODC_HUMAN",7,1.20855469732175,0.266070281172176,0.357131531503603,0.211152500000001,"Non-significant",0.447171803815965,"SLC25A21","Mitochondrial 2-oxodicarboxylate carrier","ODC_HUMAN",-0.211152500000001
-0.607607499999999,5.97624375,-1.22909470988858,0.257382206230352,0.346910183918616,-7.83444751942542,"CDIN1_HUMAN",4,1.20727415254294,0.266532641084659,0.357646399967647,0.607607499999999,"Non-significant",0.446546142161713,"CDIN1","CDAN1-interacting nuclease 1","CDIN1_HUMAN",-0.607607499999999
-0.211887499999998,8.69777625,-1.22326028722398,0.259449658552875,0.348766271425726,-7.84118786826721,"SEPP1_HUMAN",7,1.20724724927601,0.266542362168144,0.357646399967647,0.211887499999998,"Non-significant",0.446546142161713,"SELENOP","Selenoprotein P","SEPP1_HUMAN",-0.211887499999998
1.47763,9.30908,1.22858923326255,0.257560772710536,0.346977287636544,-7.83503231542043,"K1143_HUMAN",8,-1.20656075004687,0.266790519207632,0.357919961287185,-1.47763,"Non-significant",0.446214080220967,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN",1.47763
0.206132499999999,9.76916625,1.23629910351084,0.254848493685142,0.344011418579993,-7.82609551589124,"NANP_HUMAN",8,-1.20518520993118,0.267288337569535,0.358528316059501,-0.206132499999999,"Non-significant",0.44547653867747,"NANP","N-acylneuraminate-9-phosphatase","NANP_HUMAN",0.206132499999999
-0.139347499999998,8.80423125,-1.27973705060508,0.240015913559871,0.327268662163367,-7.77507251773291,"ATF2_HUMAN",9,1.20492092975105,0.267384072065839,0.358597221587552,0.139347499999998,"Non-significant",0.445393079675869,"ATF2","Cyclic AMP-dependent transcription factor ATF-2","ATF2_HUMAN",-0.139347499999998
0.0381999999999998,14.7459,1.10122327231366,0.305967100135272,0.39697143987053,-7.97714708593492,"PSA2_HUMAN",15,-1.20431010905968,0.267605449995566,0.358834580675872,-0.0381999999999998,"Non-significant",0.445105710909325,"PSMA2","Proteasome subunit alpha type-2","PSA2_HUMAN",0.0381999999999998
0.498240000000001,6.4097,1.22921314046331,0.257340384126076,0.346910183918616,-7.83431048193378,"TM139_HUMAN",1,-1.20323715715241,0.267994690190422,0.359240360214074,-0.498240000000001,"Non-significant",0.444614876811006,"TMEM139","Transmembrane protein 139","TM139_HUMAN",0.498240000000001
0.290052499999998,7.26045875,1.26153576700807,0.246138954527392,0.33415202711537,-7.79658956722236,"S2540_HUMAN",6,-1.20323092314828,0.26799695312271,0.359240360214074,-0.290052499999998,"Non-significant",0.444614876811006,"SLC25A40","Mitochondrial glutathione transporter SLC25A40","S2540_HUMAN",0.290052499999998
-0.281552499999997,9.55567375,-1.22103553184621,0.260241685331412,0.349308127288908,-7.84375251094631,"TBAL3_HUMAN",1,1.20269294510183,0.268192298741244,0.359394858470298,0.281552499999997,"Non-significant",0.444428140231915,"TUBAL3","Tubulin alpha chain-like 3","TBAL3_HUMAN",-0.281552499999997
0.370655,5.8982275,1.22276037400314,0.259627453792233,0.348889228429363,-7.84176442356689,"BCAS1_HUMAN",6,-1.20266861389217,0.268201136495464,0.359394858470298,-0.370655,"Non-significant",0.444428140231915,"BCAS1","Breast carcinoma-amplified sequence 1","BCAS1_HUMAN",0.370655
0.325565000000002,6.6478975,1.22226806302564,0.259802645513558,0.348957634837804,-7.84233205948546,"CADM4_HUMAN",6,-1.2023962435835,0.268300085486463,0.359467858608831,-0.325565000000002,"Non-significant",0.444339935469868,"CADM4","Cell adhesion molecule 4","CADM4_HUMAN",0.325565000000002
0.348967500000001,6.03438625,1.22225337429316,0.259807874112817,0.348957634837804,-7.84234899332215,"AP4AT_HUMAN",4,-1.20209890296085,0.268408140955349,0.359553033367929,-0.348967500000001,"Non-significant",0.444237042971307,"TEPSIN","AP-4 complex accessory subunit Tepsin","AP4AT_HUMAN",0.348967500000001
0.540475000000001,6.09203,1.22211533974284,0.259857013200288,0.3489656483964,-7.84250811926196,"LIPT_HUMAN",5,-1.20107723658212,0.268779699921718,0.359991104302774,-0.540475000000001,"Non-significant",0.443708230899243,"LIPT1","Lipoyl amidotransferase LIPT1, mitochondrial","LIPT_HUMAN",0.540475000000001
0.0313500000000015,10.183875,1.13853495924948,0.291070882733629,0.381502504481259,-7.93662641736593,"RED_HUMAN",22,-1.20073488383954,0.268904303231045,0.360098323892733,-0.0313500000000015,"Non-significant",0.443578900083397,"IK","Protein Red","RED_HUMAN",0.0313500000000015
0.0176749999999988,15.5261375,0.800529952395457,0.448805231152801,0.538953006003282,-8.26563950219648,"CALD1_HUMAN",44,-1.20051351993798,0.26898489707264,0.360146583243026,-0.0176749999999988,"Non-significant",0.443520701075376,"CALD1","Caldesmon","CALD1_HUMAN",0.0176749999999988
0.5594525,6.97184875,1.22129960806659,0.260147566246661,0.349239790395576,-7.84344825131062,"IBP3_HUMAN",3,-1.20015692613664,0.269114767908535,0.360260793144201,-0.5594525,"Non-significant",0.443382999180864,"IGFBP3","Insulin-like growth factor-binding protein 3","IBP3_HUMAN",0.5594525
0.1056375,8.55426125,1.24026144940561,0.253463985659276,0.342542952028746,-7.82148842914596,"MYO9B_HUMAN",57,-1.19859186305238,0.269685384398907,0.360964888573665,-0.1056375,"Non-significant",0.442535040311276,"MYO9B","Unconventional myosin-IXb","MYO9B_HUMAN",0.1056375
-0.0750200000000003,10.055915,-2.01095960242663,0.0827910005058159,0.134323496003314,-6.78697829262611,"F169A_HUMAN",24,1.19836818831212,0.269767018370708,0.361014372432191,0.0750200000000003,"Non-significant",0.442475507945472,"FAM169A","Soluble lamin-associated protein of 75 kDa","F169A_HUMAN",-0.0750200000000003
-0.0392724999999992,9.80618125,-1.06517340047796,0.320937641553955,0.412551671927339,-8.01537815367575,"PLCG1_HUMAN",51,1.19792861550503,0.269927508553059,0.361169351371359,0.0392724999999992,"Non-significant",0.442289110781131,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN",-0.0392724999999992
-0.0875099999999982,9.9922925,-1.1915676457835,0.270925332075041,0.360950957501658,-7.87742937183831,"RM40_HUMAN",8,1.19772497062788,0.270001887467238,0.361209079178696,0.0875099999999982,"Non-significant",0.442241342002905,"MRPL40","Large ribosomal subunit protein mL40","RM40_HUMAN",-0.0875099999999982
-0.0964725000000008,8.89126625,-1.18778084176921,0.272324438497437,0.36257592429168,-7.88171709314965,"ANC2_HUMAN",21,1.19679193166642,0.27034288913764,0.361551337766457,0.0964725000000008,"Non-significant",0.441830027205708,"ANAPC2","Anaphase-promoting complex subunit 2","ANC2_HUMAN",-0.0964725000000008
0.0457500000000017,10.98695,1.44596491533407,0.189939315654723,0.268564076605912,-7.57002943443748,"P5CR3_HUMAN",11,-1.19678018744076,0.270347183652167,0.361551337766457,-0.0457500000000017,"Non-significant",0.441830027205708,"PYCR3","Pyrroline-5-carboxylate reductase 3","P5CR3_HUMAN",0.0457500000000017
-0.0816250000000025,8.6935575,-1.18964201649093,0.27163604231859,0.361838188869671,-7.87961087159067,"AGAP3_HUMAN",17,1.19610676799351,0.270593528942094,0.3618209254655,0.0816250000000025,"Non-significant",0.441506319865918,"AGAP3","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3","AGAP3_HUMAN",-0.0816250000000025
0.0454799999999977,9.38083,1.17549554146459,0.276904901885934,0.366861550884118,-7.89556391287782,"IPO11_HUMAN",22,-1.19527249603402,0.270898977332616,0.362169439923839,-0.0454799999999977,"Non-significant",0.44108819850672,"IPO11","Importin-11","IPO11_HUMAN",0.0454799999999977
0.101072500000001,8.90437125,1.21790079628527,0.261361122499197,0.350636008823404,-7.84736093059468,"KISHB_HUMAN",2,-1.1943924224416,0.271221508367795,0.362540673414402,-0.101072500000001,"Non-significant",0.440643262890166,"TMEM167B","Protein kish-B","KISHB_HUMAN",0.101072500000001
-0.0502000000000002,11.5398,-1.16760541548548,0.279880210546968,0.370015005209542,-7.90440526498188,"PDE12_HUMAN",25,1.19336065172961,0.27160004373517,0.36298663252503,0.0502000000000002,"Non-significant",0.440109368152624,"PDE12","2',5'-phosphodiesterase 12","PDE12_HUMAN",-0.0502000000000002
0.164599999999997,13.303575,1.20502626720976,0.266001214970707,0.355386416629458,-7.86211641534024,"ERH_HUMAN",4,-1.1931896086103,0.271662838710962,0.363010534848851,-0.164599999999997,"Non-significant",0.440080771216408,"ERH","Enhancer of rudimentary homolog","ERH_HUMAN",0.164599999999997
-0.2051575,6.52137375,-1.21002294265798,0.264192234410494,0.353553945486759,-7.85640209120123,"TRI27_HUMAN",12,1.19231195506462,0.271985242719203,0.363381275520548,0.2051575,"Non-significant",0.439637454979586,"TRIM27","Zinc finger protein RFP","TRI27_HUMAN",-0.2051575
0.0832500000000014,11.577625,1.17623811802118,0.276626235464757,0.366552436272398,-7.89472972464294,"ISCU_HUMAN",7,-1.19164363026769,0.272230965334932,0.363633551804762,-0.0832500000000014,"Non-significant",0.439336052041355,"ISCU","Iron-sulfur cluster assembly enzyme ISCU","ISCU_HUMAN",0.0832500000000014
0.509000000000002,5.8870725,1.21248147027388,0.263305948977439,0.352601389261868,-7.85358469135558,"TF3B_HUMAN",5,-1.19153034568722,0.27227263504964,0.363633551804762,-0.509000000000002,"Non-significant",0.439336052041355,"BRF1","Transcription factor IIIB 90 kDa subunit","TF3B_HUMAN",0.509000000000002
0.0828999999999951,8.126395,1.18834749843613,0.272114694544986,0.36241606129628,-7.88107606444652,"DAAM1_HUMAN",37,-1.19142056638986,0.272313020507501,0.363633551804762,-0.0828999999999951,"Non-significant",0.439336052041355,"DAAM1","Disheveled-associated activator of morphogenesis 1","DAAM1_HUMAN",0.0828999999999951
0.465275,7.13578,1.21213698696544,0.263429982822188,0.352709052700306,-7.85397968758178,"CC174_HUMAN",10,-1.19130913899595,0.272354017397752,0.363633551804762,-0.465275,"Non-significant",0.439336052041355,"CCDC174","Coiled-coil domain-containing protein 174","CC174_HUMAN",0.465275
0.0759375000000002,8.69082625,1.21543176896177,0.262245677531074,0.35158928702665,-7.85019873361687,"WDR74_HUMAN",18,-1.19080145565649,0.272540872099709,0.363822934629554,-0.0759375000000002,"Non-significant",0.439109927402517,"WDR74","WD repeat-containing protein 74","WDR74_HUMAN",0.0759375000000002
0.5794225,7.22603125,1.21506739474979,0.26237643113949,0.351642809313739,-7.85061720845559,"TM45B_HUMAN",1,-1.19042973002879,0.272677755167721,0.363928424295755,-0.5794225,"Non-significant",0.438984022916905,"TMEM45B","Transmembrane protein 45B","TM45B_HUMAN",0.5794225
1.1833925,7.37385625,1.21263096847746,0.263252136257516,0.352587741071997,-7.8534132484958,"PLLP_HUMAN",2,-1.19034234316035,0.272709942590546,0.363928424295755,-1.1833925,"Non-significant",0.438984022916905,"PLLP","Plasmolipin","PLLP_HUMAN",1.1833925
0.99994,9.36659,1.21082703786934,0.263902087673046,0.353224138874189,-7.85548103958681,"KMT2C_HUMAN",3,-1.1892715844613,0.273104596258289,0.364372242827639,-0.99994,"Non-significant",0.438454714152204,"KMT2C","Histone-lysine N-methyltransferase 2C","KMT2C_HUMAN",0.99994
0.594057499999998,8.37657125,1.21905542741372,0.260948325081371,0.350198457850361,-7.84603253738721,"RNFT1_HUMAN",5,-1.18915476809827,0.273147680635848,0.364372242827639,-0.594057499999998,"Non-significant",0.438454714152204,"RNFT1","E3 ubiquitin-protein ligase RNFT1","RNFT1_HUMAN",0.594057499999998
0.326557500000002,7.23057625,1.21106499064795,0.263816276930274,0.35316776522481,-7.85520839846492,"LERL1_HUMAN",1,-1.18907323615195,0.273177754736545,0.364372242827639,-0.326557500000002,"Non-significant",0.438454714152204,"LEPROTL1","Leptin receptor overlapping transcript-like 1","LERL1_HUMAN",0.326557500000002
0.466969999999999,6.0549325,1.20961859047849,0.264338240390516,0.353632240495951,-7.85686510322213,"BORG1_HUMAN",4,-1.18893080048478,0.273230300605467,0.364382200922948,-0.466969999999999,"Non-significant",0.438442845282297,"CDC42EP2","Cdc42 effector protein 2","BORG1_HUMAN",0.466969999999999
-0.4656625,7.68455125,-1.2131838253164,0.263053212491398,0.35237970112164,-7.85277911676562,"COT2_HUMAN",9,1.18863061280627,0.273341070397693,0.364469790832159,0.4656625,"Non-significant",0.43833846245875,"NR2F2","COUP transcription factor 2","COT2_HUMAN",-0.4656625
0.859402500000002,6.58048125,1.20896154423402,0.264575634957527,0.353780488887106,-7.85761724863212,"MARF1_HUMAN",15,-1.18754306312568,0.273742693020514,0.364945107650472,-0.859402500000002,"Non-significant",0.437772454001841,"MARF1","Meiosis regulator and mRNA stability factor 1","MARF1_HUMAN",0.859402500000002
-0.0449525000000008,9.23831875,-1.12396010143241,0.296817889892819,0.387464309432114,-7.95256797110423,"NOP16_HUMAN",10,1.18725132408202,0.273850513677021,0.365028644797389,0.0449525000000008,"Non-significant",0.437673053928958,"NOP16","Nucleolar protein 16","NOP16_HUMAN",-0.0449525000000008
-0.0613749999999982,11.0942125,-1.16009161761989,0.282738121636378,0.373061089974998,-7.91278704035934,"IPO9_HUMAN",35,1.18612718324665,0.274266304942987,0.365522595689062,0.0613749999999982,"Non-significant",0.437085770881893,"IPO9","Importin-9","IPO9_HUMAN",-0.0613749999999982
0.0539749999999977,13.5814875,1.7400190089318,0.123874223847584,0.188032929832868,-7.17586291831835,"ERF1_HUMAN",27,-1.18450957074305,0.274865545364368,0.366260831384799,-0.0539749999999977,"Non-significant",0.436209523112665,"ETF1","Eukaryotic peptide chain release factor subunit 1","ERF1_HUMAN",0.0539749999999977
0.184442499999999,6.74514375,1.20229915917835,0.266992895235194,0.356475647866877,-7.86522855715109,"RPC4_HUMAN",9,-1.18419359657765,0.274982724887512,0.366356579077923,-0.184442499999999,"Non-significant",0.436096004939546,"POLR3D","DNA-directed RNA polymerase III subunit RPC4","RPC4_HUMAN",0.184442499999999
0.713739999999999,6.24934,1.20503962271265,0.265996365996653,0.355386416629458,-7.86210116263643,"TAF3_HUMAN",7,-1.18371711458823,0.275159507951166,0.366531691293552,-0.713739999999999,"Non-significant",0.435888469156854,"TAF3","Transcription initiation factor TFIID subunit 3","TAF3_HUMAN",0.713739999999999
0.0816500000000016,9.35126,1.16814436309654,0.279676139463655,0.369805698557946,-7.90380263570117,"TYW5_HUMAN",16,-1.18252991873636,0.275600391325761,0.367058487903465,-0.0816500000000016,"Non-significant",0.435264728799949,"TYW5","tRNA wybutosine-synthesizing protein 5","TYW5_HUMAN",0.0816500000000016
-0.287822500000001,7.43662875,-1.20031523812187,0.267716265713899,0.357323410793502,-7.86748962422905,"WDR19_HUMAN",29,1.18181048470969,0.275867851247612,0.367354174898591,0.287822500000001,"Non-significant",0.434915020131249,"WDR19","WD repeat-containing protein 19","WDR19_HUMAN",-0.287822500000001
0.112724999999999,10.7604375,1.18271606852501,0.274205108129668,0.364419580567593,-7.88743743112096,"EPT1_HUMAN",3,-1.18105610114696,0.276148536960884,0.367667373456568,-0.112724999999999,"Non-significant",0.434544907407326,"SELENOI","Ethanolaminephosphotransferase 1","EPT1_HUMAN",0.112724999999999
-0.0639825000000016,9.37473875,-1.13493021768478,0.292483741491545,0.382981707836734,-7.94058254862521,"SMAD5_HUMAN",15,1.1794758733753,0.276737269870528,0.368302667808518,0.0639825000000016,"Non-significant",0.433795135312011,"SMAD5","Mothers against decapentaplegic homolog 5","SMAD5_HUMAN",-0.0639825000000016
0.223094999999997,8.34341,1.19611175554145,0.269254336602438,0.359198350017744,-7.87227205905644,"NINJ1_HUMAN",4,-1.17943723266573,0.276751679044016,0.368302667808518,-0.223094999999997,"Non-significant",0.433795135312011,"NINJ1","Ninjurin-1","NINJ1_HUMAN",0.223094999999997
0.222675000000001,9.817695,1.19547056450254,0.269489598119001,0.359393568981337,-7.87300057389514,"RT33_HUMAN",6,-1.17940850850169,0.276762390729795,0.368302667808518,-0.222675000000001,"Non-significant",0.433795135312011,"MRPS33","Small ribosomal subunit protein mS33","RT33_HUMAN",0.222675000000001
-0.0404000000000018,11.034825,-1.20988702188497,0.26424130597629,0.353561078663524,-7.85655774162865,"PYRG2_HUMAN",28,1.17871448529404,0.277021307918227,0.368586540230951,0.0404000000000018,"Non-significant",0.43346052807016,"CTPS2","CTP synthase 2","PYRG2_HUMAN",-0.0404000000000018
1.00369,6.970095,1.20148851361665,0.267288272347054,0.356811082639346,-7.86615274819052,"DESM_HUMAN",2,-1.17846916740227,0.27711287626909,0.368647692377067,-1.00369,"Non-significant",0.433388480304333,"DES","Desmin","DESM_HUMAN",1.00369
0.0790499999999952,15.54685,1.78835701039188,0.115333700454785,0.177360356587701,-7.10798688589371,"SCPDL_HUMAN",21,-1.17814714566597,0.277233113733581,0.368719447637235,-0.0790499999999952,"Non-significant",0.433303955480955,"SCCPDH","Saccharopine dehydrogenase-like oxidoreductase","SCPDL_HUMAN",0.0790499999999952
0.17014,8.1871375,1.20302869921893,0.266727304182379,0.356195698596399,-7.86439647609,"R113A_HUMAN",9,-1.17808038068407,0.27725804809342,0.368719447637235,-0.17014,"Non-significant",0.433303955480955,"RNF113A","E3 ubiquitin-protein ligase RNF113A","R113A_HUMAN",0.17014
0.114745000000001,8.8072925,1.1807346472815,0.274943787731752,0.364981217972697,-7.8896708193334,"SEN15_HUMAN",3,-1.17691658875336,0.277692983774437,0.369235051664578,-0.114745000000001,"Non-significant",0.43269707790091,"TSEN15","tRNA-splicing endonuclease subunit Sen15","SEN15_HUMAN",0.114745000000001
-0.0460250000000002,9.5362525,-1.17889052426811,0.275632765744312,0.365595609699913,-7.89174716926084,"KPCI_HUMAN",18,1.17679858379566,0.277737116679529,0.369235051664578,0.0460250000000002,"Non-significant",0.43269707790091,"PRKCI","Protein kinase C iota type","KPCI_HUMAN",-0.0460250000000002
-0.2374525,7.33840375,-1.19327909011345,0.270294974275664,0.36017050396805,-7.87548852539406,"TMM82_HUMAN",3,1.17648310384997,0.277855132357566,0.369331201257393,0.2374525,"Non-significant",0.432584001416119,"TMEM82","Transmembrane protein 82","TMM82_HUMAN",-0.2374525
-0.0771750000000004,10.0670875,-1.30624019111993,0.231333824199436,0.316658984081971,-7.74339496362269,"RCC1L_HUMAN",16,1.17596825204968,0.278047819433751,0.369526557790696,0.0771750000000004,"Non-significant",0.432354343500627,"RCC1L","RCC1-like G exchanging factor-like protein","RCC1L_HUMAN",-0.0771750000000004
0.129207499999998,9.76476625,1.18031180138178,0.275101639650971,0.365075158994322,-7.89014710783903,"SYF2_HUMAN",8,-1.17530394419528,0.278296606093324,0.369796394386378,-0.129207499999998,"Non-significant",0.432037327643405,"SYF2","Pre-mRNA-splicing factor SYF2","SYF2_HUMAN",0.129207499999998
-0.100775000000001,10.7615375,-1.16871281113564,0.279461031413442,0.369581727243922,-7.90316681430921,"UBP13_HUMAN",21,1.17471309947037,0.278518036278931,0.370029797377153,0.100775000000001,"Non-significant",0.431763302107558,"USP13","Ubiquitin carboxyl-terminal hydrolase 13","UBP13_HUMAN",-0.100775000000001
-0.343652500000002,6.23820625,-1.19510786852121,0.269622752030503,0.359511828548755,-7.87341254938533,"IF140_HUMAN",14,1.17188171266556,0.279581189515896,0.371381225120293,0.343652500000002,"Non-significant",0.430180055450187,"IFT140","Intraflagellar transport protein 140 homolog","IF140_HUMAN",-0.343652500000002
0.066749999999999,8.7409475,1.17393121060583,0.277492708958061,0.367519837212519,-7.89732006251148,"OSBL2_HUMAN",17,-1.17117264972486,0.279847962841307,0.371674512593869,-0.066749999999999,"Non-significant",0.429837219424476,"OSBPL2","Oxysterol-binding protein-related protein 2","OSBL2_HUMAN",0.066749999999999
0.0794499999999978,12.7259,2.22959044788959,0.0596659817408682,0.102394932146802,-6.46159912184518,"RAB21_HUMAN",13,-1.17090426287928,0.279948994247526,0.371747613028217,-0.0794499999999978,"Non-significant",0.42975181137898,"RAB21","Ras-related protein Rab-21","RAB21_HUMAN",0.0794499999999978
0.169072499999999,9.99023125,1.187869685232,0.272291544827568,0.36257592429168,-7.88161660287006,"RPC2_HUMAN",31,-1.169356896711,0.280532075962402,0.372440638967434,-0.169072499999999,"Non-significant",0.428942936937826,"POLR3B","DNA-directed RNA polymerase III subunit RPC2","RPC2_HUMAN",0.169072499999999
0.6015975,6.62354125,1.1944915725901,0.26984913409588,0.359695011691457,-7.87411238904782,"SASH1_HUMAN",14,-1.16927480056773,0.280563039796202,0.372440638967434,-0.6015975,"Non-significant",0.428942936937826,"SASH1","SAM and SH3 domain-containing protein 1","SASH1_HUMAN",0.6015975
-0.171567499999998,6.75430375,-1.18131409836125,0.274727595921638,0.364754132364422,-7.88901794490265,"CAMP2_HUMAN",22,1.16905158190874,0.280647244545069,0.372445203824789,0.171567499999998,"Non-significant",0.428937613995044,"CAMSAP2","Calmodulin-regulated spectrin-associated protein 2","CAMP2_HUMAN",-0.171567499999998
0.148240000000003,7.9656725,1.18153476327246,0.274645303492571,0.364704778730155,-7.88876926206753,"ALKB3_HUMAN",13,-1.16891004790801,0.280700646285395,0.372445203824789,-0.148240000000003,"Non-significant",0.428937613995044,"ALKBH3","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","ALKB3_HUMAN",0.148240000000003
0.0764674999999979,9.93704125,1.29917475087573,0.233621514829494,0.319249823223466,-7.75187946336775,"DEN4C_HUMAN",73,-1.16889927497428,0.280704711332502,0.372445203824789,-0.0764674999999979,"Non-significant",0.428937613995044,"DENND4C","DENN domain-containing protein 4C","DEN4C_HUMAN",0.0764674999999979
0.112192499999997,9.61334375,1.48130113612084,0.180574412375319,0.257467450208098,-7.52461357307339,"NFYC_HUMAN",6,-1.16738487190467,0.281276641750931,0.37314280244096,-0.112192499999997,"Non-significant",0.428124931077811,"NFYC","Nuclear transcription factor Y subunit gamma","NFYC_HUMAN",0.112192499999997
-0.0250000000000021,10.64105,-0.894943787242958,0.399516174559535,0.491595256350239,-8.18282868774833,"WNK1_HUMAN",48,1.16668151302259,0.281542601880152,0.373434337216486,0.0250000000000021,"Non-significant",0.42778575125565,"WNK1","Serine/threonine-protein kinase WNK1","WNK1_HUMAN",-0.0250000000000021
0.118499999999999,7.40007,1.25487964890776,0.248411149556816,0.336678713323381,-7.80440903058028,"TDRD3_HUMAN",21,-1.16612143019924,0.281754534630607,0.373654126894044,-0.118499999999999,"Non-significant",0.427530216733349,"TDRD3","Tudor domain-containing protein 3","TDRD3_HUMAN",0.118499999999999
0.0806775000000002,9.19989375,1.1469974966256,0.287775972616649,0.378411125209106,-7.92730466686045,"SLMAP_HUMAN",39,-1.1641183033965,0.282513593206111,0.374599306739664,-0.0806775000000002,"Non-significant",0.426433030696545,"SLMAP","Sarcolemmal membrane-associated protein","SLMAP_HUMAN",0.0806775000000002
0.527099999999999,6.835205,1.18454190228292,0.273525892322636,0.363815992700982,-7.88537717251195,"ANR26_HUMAN",9,-1.16389749038239,0.282597371187574,0.374648934116641,-0.527099999999999,"Non-significant",0.426375498640202,"ANKRD26","Ankyrin repeat domain-containing protein 26","ANR26_HUMAN",0.527099999999999
0.0424749999999978,15.5306125,1.09575623905687,0.30820064413705,0.399183269859256,-7.98300375129172,"ECHD3_HUMAN",19,-1.16337575364954,0.282795403627539,0.374849991394129,-0.0424749999999978,"Non-significant",0.426142494788477,"ECHDC3","Enoyl-CoA hydratase domain-containing protein 3, mitochondrial","ECHD3_HUMAN",0.0424749999999978
-0.624369999999999,6.2686925,-1.18350993665811,0.273909614712548,0.364206516815517,-7.8865418997524,"KDM1B_HUMAN",10,1.1627294333911,0.283040883157671,0.375113864332424,0.624369999999999,"Non-significant",0.42583688388502,"KDM1B","Lysine-specific histone demethylase 2","KDM1B_HUMAN",-0.624369999999999
0.27333,8.0926,1.1797197166089,0.27532279626909,0.365244405423117,-7.89081383060937,"EMRE_HUMAN",2,-1.16169077628965,0.2834357468435,0.375571766030677,-0.27333,"Non-significant",0.425307063684856,"SMDT1","Essential MCU regulator, mitochondrial","EMRE_HUMAN",0.27333
-0.449027500000001,6.40753875,-1.18157778278466,0.274629262637044,0.364704778730155,-7.88872077668379,"PTPRG_HUMAN",6,1.1615038037213,0.283506876244576,0.375571766030677,0.449027500000001,"Non-significant",0.425307063684856,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","PTPRG_HUMAN",-0.449027500000001
