logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_B2,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.11088490486145,7.55687141418457,,0.6119305366312978,0.8253899852814506,,POP1_HUMAN,8,,0.6119305366312978,0.8253899852814506,0.11088490486145,Non-significant,0.0833408048593657,POP1,Ribonucleases P/MRP protein subunit POP1,POP1_HUMAN,Q99575
0.174465775489807,7.531168639659882,,0.2731996236633564,0.5499652094905456,,T22D3_HUMAN,8,,0.2731996236633564,0.5499652094905456,-0.174465775489807,Non-significant,0.25966478287697903,TSC22D3,TSC22 domain family protein 3,T22D3_HUMAN,Q99576
-0.181309700012207,11.91535592079162,,0.023873765965289007,0.1419586868662752,,S10AD_HUMAN,8,,0.023873765965289007,0.1419586868662752,0.181309700012207,Non-significant,0.8478380265783775,S100A13,Protein S100-A13,S10AD_HUMAN,Q99584
-0.149365425109863,8.054417133331297,,0.15508470124306692,0.4077065460100125,,SCAFB_HUMAN,8,,0.15508470124306692,0.4077065460100125,0.149365425109863,Non-significant,0.38965231559418995,SCAF11,Protein SCAF11,SCAFB_HUMAN,Q99590
-0.0580142736434937,8.104244887828827,,0.4118939799992559,0.6774103606741532,,TI17A_HUMAN,8,,0.4118939799992559,0.6774103606741532,0.0580142736434937,Non-significant,0.16914816530992435,TIMM17A,Mitochondrial import inner membrane translocase subunit Tim17-A,TI17A_HUMAN,Q99595
0.0556349754333496,11.398117303848275,,0.29705983484968285,0.573647290238401,,TSNAX_HUMAN,8,,0.29705983484968285,0.573647290238401,-0.0556349754333496,Non-significant,0.24135505356931375,TSNAX,Translin-associated protein X,TSNAX_HUMAN,Q99598
0.0491275787353516,13.971998214721676,,0.07976204264242205,0.28386821787746724,,SPS2_HUMAN,8,,0.07976204264242205,0.28386821787746724,-0.0491275787353516,Non-significant,0.5468832287249242,SEPHS2,"Selenide, water dikinase 2",SPS2_HUMAN,Q99611
-0.020421028137207,13.27279734611513,,0.427473105914139,0.6895869386020279,,EIF3C_HUMAN,8,,0.427473105914139,0.6895869386020279,0.020421028137207,Non-significant,0.1614109730342513,EIF3C,Eukaryotic translation initiation factor 3 subunit C,EIF3C_HUMAN,Q99613
-0.0754008293151855,11.43356561660765,,0.08501398357824633,0.294826154331712,,TTC1_HUMAN,8,,0.08501398357824633,0.294826154331712,0.0754008293151855,Non-significant,0.5304339923933616,TTC1,Tetratricopeptide repeat protein 1,TTC1_HUMAN,Q99614
-0.0102527141571045,11.258532404899585,,0.6923935581247381,0.8746586525515837,,DNJC7_HUMAN,8,,0.6923935581247381,0.8746586525515837,0.0102527141571045,Non-significant,0.05816140324839828,DNAJC7,DnaJ homolog subfamily C member 7,DNJC7_HUMAN,Q99615
0.360673189163208,7.948065400123596,,0.2775815647063223,0.5537668024287143,,C10_HUMAN,8,,0.2775815647063223,0.5537668024287143,-0.360673189163208,Non-significant,0.2566730831772424,C12orf57,Protein C10,C10_HUMAN,Q99622
0.153159618377686,16.47147679328919,,0.004207241891879361,0.05107366937590049,,PHB2_HUMAN,8,,0.004207241891879361,0.05107366937590049,-0.153159618377686,Non-significant,1.291802939237495,PHB2,Prohibitin-2,PHB2_HUMAN,Q99623
0.59822416305542,12.86256694793699,,3.818367232197126e-05,0.0036755153757455157,,S38A3_HUMAN,8,,3.818367232197126e-05,0.0036755153757455157,-0.59822416305542,Up,2.434681756130958,SLC38A3,Sodium-coupled neutral amino acid transporter 3,S38A3_HUMAN,Q99624
-0.0125174522399902,12.084092378616326,,0.7998492236147599,0.9408232242116109,,CSN8_HUMAN,8,,0.7998492236147599,0.9408232242116109,0.0125174522399902,Non-significant,0.0264919705807982,COPS8,COP9 signalosome complex subunit 8,CSN8_HUMAN,Q99627
0.0375275611877441,8.487574815750122,,0.8007355570283644,0.9411859836330814,,PRP18_HUMAN,8,,0.8007355570283644,0.9411859836330814,-0.0375275611877441,Non-significant,0.02632454906522066,PRPF18,Pre-mRNA-splicing factor 18,PRP18_HUMAN,Q99633
-0.0142536163330078,11.75808930397034,,0.9273672312625663,1.0,,C560_HUMAN,8,,0.9273672312625663,1.0,0.0142536163330078,Non-significant,-0.0,SDHC,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",C560_HUMAN,Q99643
0.0529739856719971,11.210107684135425,,0.2445619885158207,0.5204177347298946,,CHP1_HUMAN,8,,0.2445619885158207,0.5204177347298946,-0.0529739856719971,Non-significant,0.2836479120257199,CHP1,Calcineurin B homologous protein 1,CHP1_HUMAN,Q99653
0.430726011594136,5.927487035592396,,0.27242531308781887,0.5492813976551341,,RGPD5_HUMAN,7,,0.27242531308781887,0.5492813976551341,-0.430726011594136,Non-significant,0.26020510884779624,RGPD6,RANBP2-like and GRIP domain-containing protein 5/6,RGPD5_HUMAN,Q99666
0.105673551559448,8.561452746391296,,0.6202560282040787,0.8314113405579574,,CGRE1_HUMAN,8,,0.6202560282040787,0.8314113405579574,-0.105673551559448,Non-significant,0.0801840559566351,CGREF1,Cell growth regulator with EF hand domain protein 1,CGRE1_HUMAN,Q99674
-0.185131470362346,6.79915241400401,,0.47821596832132085,0.7301293250242671,,M3K5_HUMAN,7,,0.47821596832132085,0.7301293250242671,0.185131470362346,Non-significant,0.13660020813987492,MAP3K5,Mitogen-activated protein kinase kinase kinase 5,M3K5_HUMAN,Q99683
-0.21429181098938,13.49693381786346,,0.0022590429621800715,0.03596009633571468,,MGLL_HUMAN,8,,0.0022590429621800715,0.03596009633571468,0.21429181098938,Down,1.444179153479041,MGLL,Monoglyceride lipase,MGLL_HUMAN,Q99685
0.128978729248047,6.784257411956784,,0.6386524688804449,0.844449660694861,,LYST_HUMAN,5,,0.6386524688804449,0.844449660694861,-0.128978729248047,Non-significant,0.073426234469589,LYST,Lysosomal-trafficking regulator,LYST_HUMAN,Q99698
0.0115466117858887,9.980884790420546,,0.8640496242276005,0.9719445324082561,,ATX2_HUMAN,8,,0.8640496242276005,0.9719445324082561,-0.0115466117858887,Non-significant,0.012358518979463254,ATXN2,Ataxin-2,ATX2_HUMAN,Q99700
-0.182277679443359,9.320847272872925,,0.0058152380119190555,0.062196441063427074,,METH_HUMAN,8,,0.0058152380119190555,0.062196441063427074,0.182277679443359,Non-significant,1.2062344653210029,MTR,Methionine synthase,METH_HUMAN,Q99707
0.0715446472167969,16.26892280578612,,0.2760476064632015,0.5526355556843442,,HCD2_HUMAN,8,,0.2760476064632015,0.5526355556843442,-0.0715446472167969,Non-significant,0.2575611767109384,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type-2,HCD2_HUMAN,Q99714
-0.243530035018921,10.542367100715634,,0.08277207445059727,0.2911612696280253,,COCA1_HUMAN,8,,0.08277207445059727,0.2911612696280253,0.243530035018921,Non-significant,0.5358663955180247,COL12A1,Collagen alpha-1(XII) chain,COCA1_HUMAN,Q99715
0.063988208770752,9.497398138046265,,0.27566642204149483,0.5523462441979011,,SMAD5_HUMAN,8,,0.27566642204149483,0.5523462441979011,-0.063988208770752,Non-significant,0.2577885947281364,SMAD5,Mothers against decapentaplegic homolog 5,SMAD5_HUMAN,Q99717
0.072376012802124,6.866958022117615,,0.46873795348092556,0.7232159033341379,,SEPT5_HUMAN,8,,0.46873795348092556,0.7232159033341379,-0.072376012802124,Non-significant,0.1407320324022717,SEPTIN5,Septin-5,SEPT5_HUMAN,Q99719
0.165690660476685,12.443759799003585,,0.18247528521098583,0.44487866018959654,,SGMR1_HUMAN,8,,0.18247528521098583,0.44487866018959654,-0.165690660476685,Non-significant,0.3517584258639497,SIGMAR1,Sigma non-opioid intracellular receptor 1,SGMR1_HUMAN,Q99720
0.0455479621887207,13.5414958000183,,0.2793290239060099,0.5556698452708418,,ROAA_HUMAN,8,,0.2793290239060099,0.5556698452708418,-0.0455479621887207,Non-significant,0.2551831705851692,HNRNPAB,Heterogeneous nuclear ribonucleoprotein A/B,ROAA_HUMAN,Q99729
-0.375524520874023,11.51827812194824,,0.036899028745157526,0.18590385048822589,,LITAF_HUMAN,7,,0.036899028745157526,0.18590385048822589,0.375524520874023,Non-significant,0.7307116149162616,LITAF,Lipopolysaccharide-induced tumor necrosis factor-alpha factor,LITAF_HUMAN,Q99732
0.0467596054077148,13.9250361919403,,0.2947348798786937,0.5711797222092543,,NP1L4_HUMAN,8,,0.2947348798786937,0.5711797222092543,-0.0467596054077148,Non-significant,0.2432272191046887,NAP1L4,Nucleosome assembly protein 1-like 4,NP1L4_HUMAN,Q99733
0.0372738838195801,14.105493783950815,,0.6544061452419007,0.852852731275584,,MGST2_HUMAN,8,,0.6544061452419007,0.852852731275584,-0.0372738838195801,Non-significant,0.06912595536954087,MGST2,Microsomal glutathione S-transferase 2,MGST2_HUMAN,Q99735
-0.0499248504638672,11.775265455245975,,0.2407764636973425,0.5161207822823307,,SNAG_HUMAN,8,,0.2407764636973425,0.5161207822823307,0.0499248504638672,Non-significant,0.28724865313926984,NAPG,Gamma-soluble NSF attachment protein,SNAG_HUMAN,Q99747
-0.390668272972107,7.337405264377596,,0.05205984649999926,0.22525312747910836,,PI51A_HUMAN,8,,0.05205984649999926,0.22525312747910836,0.390668272972107,Non-significant,0.6473291704377347,PIP5K1A,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,PI51A_HUMAN,Q99755
-0.146005630493164,11.86440491676331,,0.144940652264013,0.393527023947486,,THIOM_HUMAN,8,,0.144940652264013,0.393527023947486,0.146005630493164,Non-significant,0.40502543878575803,TXN2,"Thioredoxin, mitochondrial",THIOM_HUMAN,Q99757
0.13242244720459,6.213969230651857,,0.68446210508392,0.8706885795703722,,ABCA3_HUMAN,5,,0.68446210508392,0.8706885795703722,-0.13242244720459,Non-significant,0.060137151948088906,ABCA3,Phospholipid-transporting ATPase ABCA3,ABCA3_HUMAN,Q99758
0.075577974319458,10.8045176267624,,0.06199421687682265,0.24695067307018642,,ATP5S_HUMAN,8,,0.06199421687682265,0.24695067307018642,-0.075577974319458,Non-significant,0.6073897858204345,DMAC2L,"ATP synthase subunit s, mitochondrial",ATP5S_HUMAN,Q99766
-0.0127809047698975,10.847507119178776,,0.8581620736462178,0.9697695275887099,,MIPEP_HUMAN,8,,0.8581620736462178,0.9697695275887099,0.0127809047698975,Non-significant,0.013331466547564853,MIPEP,Mitochondrial intermediate peptidase,MIPEP_HUMAN,Q99797
0.148199319839478,15.498645186424266,,0.001742396341900697,0.030857763786648274,,ACON_HUMAN,8,,0.001742396341900697,0.030857763786648274,-0.148199319839478,Up,1.5106355497669706,ACO2,"Aconitate hydratase, mitochondrial",ACON_HUMAN,Q99798
-0.0520005226135254,12.956578016281124,,0.17151508412298036,0.4302073630577024,,TM9S2_HUMAN,8,,0.17151508412298036,0.4302073630577024,0.0520005226135254,Non-significant,0.36632216087564806,TM9SF2,Transmembrane 9 superfamily member 2,TM9S2_HUMAN,Q99805
0.106547355651855,11.730197668075565,,0.02889578007681413,0.1598548158137209,,COQ7_HUMAN,8,,0.02889578007681413,0.1598548158137209,-0.106547355651855,Non-significant,0.7962742755648275,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",COQ7_HUMAN,Q99807
0.126485347747803,9.31414794921875,,0.0838844856275255,0.2936854349184483,,S29A1_HUMAN,8,,0.0838844856275255,0.2936854349184483,-0.126485347747803,Non-significant,0.532117591411822,SLC29A1,Equilibrative nucleoside transporter 1,S29A1_HUMAN,Q99808
-0.166818141937256,11.912804603576655,,0.007754995229950292,0.07425337531416465,,TS101_HUMAN,8,,0.007754995229950292,0.07425337531416465,0.166818141937256,Non-significant,1.1292837999636276,TSG101,Tumor susceptibility gene 101 protein,TS101_HUMAN,Q99816
0.0883830785751343,7.043562114238739,,0.6917729057201238,0.8741445427956839,,CIB1_HUMAN,8,,0.6917729057201238,0.8741445427956839,-0.0883830785751343,Non-significant,0.058416749346925534,CIB1,Calcium and integrin-binding protein 1,CIB1_HUMAN,Q99828
-0.0013487339019775,11.439489960670464,,0.9625119817105708,1.0,,CPNE1_HUMAN,8,,0.9625119817105708,1.0,0.0013487339019775,Non-significant,-0.0,CPNE1,Copine-1,CPNE1_HUMAN,Q99829
0.0448498725891113,14.690255403518666,,0.13008890082260122,0.37009297167264366,,TCPH_HUMAN,8,,0.13008890082260122,0.37009297167264366,-0.0448498725891113,Non-significant,0.43168916238603106,CCT7,T-complex protein 1 subunit eta,TCPH_HUMAN,Q99832
-0.0853369235992432,10.961613535881039,,0.018538985478796455,0.12086532206176302,,MYD88_HUMAN,8,,0.018538985478796455,0.12086532206176302,0.0853369235992432,Non-significant,0.9176982863810621,MYD88,Myeloid differentiation primary response protein MyD88,MYD88_HUMAN,Q99836
-0.333455085754395,9.064049005508423,,0.013335420256558624,0.09954646272521245,,EBP2_HUMAN,8,,0.013335420256558624,0.09954646272521245,0.333455085754395,Non-significant,1.0019741675422955,EBNA1BP2,Probable rRNA-processing protein EBP2,EBP2_HUMAN,Q99848
0.0,,,,,,ARI3A_HUMAN,0,,,,-0.0,Non-significant,,ARID3A,AT-rich interactive domain-containing protein 3A,ARI3A_HUMAN,Q99856
-0.195445855458577,6.332504351933796,,0.5609833848362851,0.7936998192513375,,HAUS7_HUMAN,7,,0.5609833848362851,0.7936998192513375,0.195445855458577,Non-significant,0.10034371859590867,HAUS7,HAUS augmin-like complex subunit 7,HAUS7_HUMAN,Q99871
-0.091947078704834,11.03005862236024,,0.14658941821153307,0.3960200622069099,,ANM1_HUMAN,8,,0.14658941821153307,0.3960200622069099,0.091947078704834,Non-significant,0.4022828123445483,PRMT1,Protein arginine N-methyltransferase 1,ANM1_HUMAN,Q99873
0.0248651504516602,9.705252647399902,,0.7280810152972255,0.8955440269335385,,BAG1_HUMAN,8,,0.7280810152972255,0.8955440269335385,-0.0248651504516602,Non-significant,0.04791305840872267,BAG1,BAG family molecular chaperone regulator 1,BAG1_HUMAN,Q99933
0.210118532180786,10.666949868202217,,0.08904294023056088,0.30104768919366776,,RNF5_HUMAN,8,,0.08904294023056088,0.30104768919366776,-0.210118532180786,Non-significant,0.5213647020369377,RNF5,E3 ubiquitin-protein ligase RNF5,RNF5_HUMAN,Q99942
-0.2096266746521,10.106105566024784,,0.0009263341669750667,0.022487397512481622,,PLCA_HUMAN,8,,0.0009263341669750667,0.022487397512481622,0.2096266746521,Down,1.64806080296224,AGPAT1,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,PLCA_HUMAN,Q99943
0.258550405502319,8.869249463081356,,0.00890036348390135,0.08020129297938418,,PTN18_HUMAN,8,,0.00890036348390135,0.08020129297938418,-0.258550405502319,Non-significant,1.0958186301038002,PTPN18,Tyrosine-protein phosphatase non-receptor type 18,PTN18_HUMAN,Q99952
-0.530123710632324,,,1.0,1.0,,DUS9_HUMAN,2,,1.0,1.0,0.530123710632324,Non-significant,-0.0,DUSP9,Dual specificity protein phosphatase 9,DUS9_HUMAN,Q99956
0.0291306972503662,13.322628617286686,,0.49746471637996587,0.7470262179108828,,PKP2_HUMAN,8,,0.49746471637996587,0.7470262179108828,-0.0291306972503662,Non-significant,0.12666415575593687,PKP2,Plakophilin-2,PKP2_HUMAN,Q99959
-0.0561685562133789,12.25134897232055,,0.15972892430054159,0.41292324127236374,,SH3G1_HUMAN,8,,0.15972892430054159,0.41292324127236374,0.0561685562133789,Non-significant,0.38413067229052406,SH3GL1,Endophilin-A2,SH3G1_HUMAN,Q99961
-0.175273418426514,8.373621225357056,,0.10475940706915818,0.3302047236489084,,RARR2_HUMAN,8,,0.10475940706915818,0.3302047236489084,0.175273418426514,Non-significant,0.48121671835371566,RARRES2,Retinoic acid receptor responder protein 2,RARR2_HUMAN,Q99969
-0.230053424835205,8.472034215927126,,0.03136483286013682,0.16835625439444432,,TEP1_HUMAN,8,,0.03136483286013682,0.16835625439444432,0.230053424835205,Non-significant,0.7737707450404296,TEP1,Telomerase protein component 1,TEP1_HUMAN,Q99973
,,,1.0,1.0,,OMD_HUMAN,4,,1.0,1.0,,Non-significant,-0.0,OMD,Osteomodulin,OMD_HUMAN,Q99983
-0.233634829521179,7.2179277539253235,,0.21596975232576343,0.4862588094467244,,VRK1_HUMAN,8,,0.21596975232576343,0.4862588094467244,0.233634829521179,Non-significant,0.31313251757483357,VRK1,Serine/threonine-protein kinase VRK1,VRK1_HUMAN,Q99986
-0.841334104537964,9.003366112709045,,0.0007499378437203941,0.020052259599085832,,GDF15_HUMAN,8,,0.0007499378437203941,0.020052259599085832,0.841334104537964,Down,1.697836681591365,GDF15,Growth/differentiation factor 15,GDF15_HUMAN,Q99988
-0.0795724391937256,9.57410728931427,,0.025719497509550552,0.14821158669424084,,AKAP9_HUMAN,8,,0.025719497509550552,0.14821158669424084,0.0795724391937256,Non-significant,0.8291178433157115,AKAP9,A-kinase anchor protein 9,AKAP9_HUMAN,Q99996
0.11746072769165,16.704801321029674,,0.009066998859144833,0.08075202576606998,,NIPS1_HUMAN,8,,0.009066998859144833,0.08075202576606998,-0.11746072769165,Non-significant,1.0928465740372242,NIPSNAP1,Protein NipSnap homolog 1,NIPS1_HUMAN,Q9BPW8
0.321524143218994,7.685736656188965,,0.04199383999583219,0.20022936995681762,,DHB14_HUMAN,8,,0.04199383999583219,0.20022936995681762,-0.321524143218994,Non-significant,0.6984722191910817,HSD17B14,17-beta-hydroxysteroid dehydrogenase 14,DHB14_HUMAN,Q9BPX1
0.0069761276245117,12.152329921722405,,0.8919167391584785,0.985238660698619,,ARP5L_HUMAN,8,,0.8919167391584785,0.985238660698619,-0.0069761276245117,Non-significant,0.0064585548123794944,ARPC5L,Actin-related protein 2/3 complex subunit 5-like protein,ARP5L_HUMAN,Q9BPX5
-0.0162382125854492,9.403313636779785,,0.8546882995243739,0.9682995938394389,,MICU1_HUMAN,8,,0.8546882995243739,0.9682995938394389,0.0162382125854492,Non-significant,0.013990250314793614,MICU1,"Calcium uptake protein 1, mitochondrial",MICU1_HUMAN,Q9BPX6
0.0791176557540894,8.017156183719635,,0.4961167062180662,0.7458579565855978,,CG025_HUMAN,8,,0.4961167062180662,0.7458579565855978,-0.0791176557540894,Non-significant,0.12734387298950275,C7orf25,UPF0415 protein C7orf25,CG025_HUMAN,Q9BPX7
0.210934162139893,7.154846668243406,,0.33158783154067545,0.6085804481080769,,F118B_HUMAN,8,,0.33158783154067545,0.6085804481080769,-0.210934162139893,Non-significant,0.21568200435243495,FAM118B,Protein FAM118B,F118B_HUMAN,Q9BPY3
0.03755784034729,10.973239779472365,,0.6225586363243762,0.8335419346107097,,PAIP2_HUMAN,8,,0.6225586363243762,0.8335419346107097,-0.03755784034729,Non-significant,0.07907254639157053,PAIP2,Polyadenylate-binding protein-interacting protein 2,PAIP2_HUMAN,Q9BPZ3
-0.105701684951782,9.515704751014708,,0.27528109830896397,0.5520465554813586,,SIN1_HUMAN,8,,0.27528109830896397,0.5520465554813586,0.105701684951782,Non-significant,0.258024295575001,MAPKAP1,Target of rapamycin complex 2 subunit MAPKAP1,SIN1_HUMAN,Q9BPZ7
0.183820605278015,7.615438163280486,,0.3289077052897702,0.6061087488020045,,RBM4B_HUMAN,8,,0.3289077052897702,0.6061087488020045,-0.183820605278015,Non-significant,0.2174494471745938,RBM4B,RNA-binding protein 4B,RBM4B_HUMAN,Q9BQ04
-0.94421923160553,,,1.0,1.0,,KCD14_HUMAN,5,,1.0,1.0,0.94421923160553,Non-significant,-0.0,KCTD14,BTB/POZ domain-containing protein KCTD14,KCD14_HUMAN,Q9BQ13
0.281163692474365,8.484789609909058,,0.0603167228046283,0.24349589306487146,,SOSB1_HUMAN,8,,0.0603167228046283,0.24349589306487146,-0.281163692474365,Non-significant,0.6135083594362278,NABP2,SOSS complex subunit B1,SOSB1_HUMAN,Q9BQ15
-0.341395258903503,8.07731968164444,,0.03494044546741396,0.18070968698759865,,ZFY21_HUMAN,8,,0.03494044546741396,0.18070968698759865,0.341395258903503,Non-significant,0.7430185663516329,ZFYVE21,Zinc finger FYVE domain-containing protein 21,ZFY21_HUMAN,Q9BQ24
-0.0733503103256226,8.011307179927826,,0.7015125883499292,0.8801987421989145,,DDX50_HUMAN,8,,0.7015125883499292,0.8801987421989145,0.0733503103256226,Non-significant,0.055419256378005606,DDX50,ATP-dependent RNA helicase DDX50,DDX50_HUMAN,Q9BQ39
-0.046110550562541,7.2730861107508336,,0.8893128602397913,0.9838233940619215,,RM34_HUMAN,7,,0.8893128602397913,0.9838233940619215,0.046110550562541,Non-significant,0.007082854686622413,MRPL34,Large ribosomal subunit protein bL34m,RM34_HUMAN,Q9BQ48
-0.143793106079102,9.891226053237919,,0.038847207828848415,0.19135933441037792,,RNZ2_HUMAN,8,,0.038847207828848415,0.19135933441037792,0.143793106079102,Non-significant,0.7181503482602596,ELAC2,Zinc phosphodiesterase ELAC protein 2,RNZ2_HUMAN,Q9BQ52
0.0114476680755615,11.357425332069386,,0.7781170084068607,0.9276030048367391,,TRIR_HUMAN,8,,0.7781170084068607,0.9276030048367391,-0.0114476680755615,Non-significant,0.03263785319715813,TRIR,Telomerase RNA component interacting RNase,TRIR_HUMAN,Q9BQ61
-0.127463817596436,10.4971160888672,,0.08237526555993883,0.2901396568279895,,GRWD1_HUMAN,8,,0.08237526555993883,0.2901396568279895,0.127463817596436,Non-significant,0.5373929069626106,GRWD1,Glutamate-rich WD repeat-containing protein 1,GRWD1_HUMAN,Q9BQ67
0.0659909248352051,12.047103166580184,,0.45771716880067725,0.7138852220981969,,MACD1_HUMAN,8,,0.45771716880067725,0.7138852220981969,-0.0659909248352051,Non-significant,0.1463716081347448,MACROD1,ADP-ribose glycohydrolase MACROD1,MACD1_HUMAN,Q9BQ69
-0.0876185894012451,9.071808934211731,,0.1298087963356054,0.3696817165394791,,TCF25_HUMAN,8,,0.1298087963356054,0.3696817165394791,0.0876185894012451,Non-significant,0.43217202792937254,TCF25,Ribosome quality control complex subunit TCF25,TCF25_HUMAN,Q9BQ70
-0.0422319173812866,7.369342029094695,,0.8718076497782187,0.97487087474175,,CMS1_HUMAN,6,,0.8718076497782187,0.97487087474175,0.0422319173812866,Non-significant,0.011052904404912791,CMSS1,Protein CMSS1,CMS1_HUMAN,Q9BQ75
0.47490394115448,6.451794207096102,,0.23155471533416455,0.5055692496840538,,KLDC3_HUMAN,7,,0.23155471533416455,0.5055692496840538,-0.47490394115448,Non-significant,0.29621934908220077,KLHDC3,Kelch domain-containing protein 3,KLDC3_HUMAN,Q9BQ90
-0.117070198059082,11.949893236160275,,0.3809708584494401,0.6504521647733669,,ECSIT_HUMAN,8,,0.3809708584494401,0.6504521647733669,0.117070198059082,Non-significant,0.18678463659485506,ECSIT,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial",ECSIT_HUMAN,Q9BQ95
-0.0352852344512939,12.213668704032902,,0.4810186474881599,0.7325522088297296,,MEP50_HUMAN,8,,0.4810186474881599,0.7325522088297296,0.0352852344512939,Non-significant,0.13516141780162996,WDR77,Methylosome protein WDR77,MEP50_HUMAN,Q9BQA1
0.0832765102386475,10.76616394519805,,0.416498889972923,0.6812862690440735,,CYBC1_HUMAN,8,,0.416498889972923,0.6812862690440735,-0.0832765102386475,Non-significant,0.1666703639425678,CYBC1,Cytochrome b-245 chaperone 1,CYBC1_HUMAN,Q9BQA9
-0.016240119934082,11.165529251098626,,0.8530924521243446,0.9672952388139394,,VKOR1_HUMAN,8,,0.8530924521243446,0.9672952388139394,0.016240119934082,Non-significant,0.014440949890174323,VKORC1,Vitamin K epoxide reductase complex subunit 1,VKOR1_HUMAN,Q9BQB6
0.0212345123291016,8.804132223129272,,0.7477649974414529,0.9081509884319381,,DPH2_HUMAN,8,,0.7477649974414529,0.9081509884319381,-0.0212345123291016,Non-significant,0.041841940034612425,DPH2,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2,DPH2_HUMAN,Q9BQC3
0.189716339111328,9.555822134017943,,0.007047498788449521,0.07006395514835234,,RT63_HUMAN,8,,0.007047498788449521,0.07006395514835234,-0.189716339111328,Non-significant,1.154505350166755,MRPL57,Large ribosomal subunit protein mL63,RT63_HUMAN,Q9BQC6
0.0359816551208496,8.965958356857302,,0.6327424214063997,0.8402471813679888,,KXDL1_HUMAN,8,,0.6327424214063997,0.8402471813679888,-0.0359816551208496,Non-significant,0.07559293570868685,KXD1,KxDL motif-containing protein 1,KXDL1_HUMAN,Q9BQD3
0.214608629544576,6.912449936072033,,0.49858333456080467,0.7475084930653678,,ANKMT_HUMAN,7,,0.49858333456080467,0.7475084930653678,-0.214608629544576,Non-significant,0.12638386859487777,ANTKMT,Adenine nucleotide translocase lysine N-methyltransferase,ANKMT_HUMAN,Q9BQD7
0.0330188274383545,15.047633290290825,,0.707970515168838,0.8835592976069909,,TBA1C_HUMAN,8,,0.707970515168838,0.8835592976069909,-0.0330188274383545,Non-significant,0.05376429872164349,TUBA1C,Tubulin alpha-1C chain,TBA1C_HUMAN,Q9BQE3
-0.164229869842529,10.203557729721076,,0.006120667225623704,0.06436927922886009,,SELS_HUMAN,8,,0.006120667225623704,0.06436927922886009,0.164229869842529,Non-significant,1.1913213538301939,SELENOS,Selenoprotein S,SELS_HUMAN,Q9BQE4
0.0473489761352539,14.488807678222654,,0.2940296443150614,0.5705146589442296,,APOL2_HUMAN,8,,0.2940296443150614,0.5705146589442296,-0.0473489761352539,Non-significant,0.24373319223297057,APOL2,Apolipoprotein L2,APOL2_HUMAN,Q9BQE5
-0.0506198406219482,8.63264048099518,,0.7065900871670359,0.8826442890382729,,BCL7B_HUMAN,8,,0.7065900871670359,0.8826442890382729,0.0506198406219482,Non-significant,0.05421428445470915,BCL7B,B-cell CLL/lymphoma 7 protein family member B,BCL7B_HUMAN,Q9BQE9
-0.159733057022095,9.302302479743958,,0.2892438124535738,0.566306023808361,,MBB1A_HUMAN,8,,0.2892438124535738,0.566306023808361,0.159733057022095,Non-significant,0.24694881874991903,MYBBP1A,Myb-binding protein 1A,MBB1A_HUMAN,Q9BQG0
-0.106301069259644,9.982371211051937,,0.11237323738493306,0.3420527634983342,,NUD12_HUMAN,8,,0.11237323738493306,0.3420527634983342,0.106301069259644,Non-significant,0.46590689649150263,NUDT12,NAD-capped RNA hydrolase NUDT12,NUD12_HUMAN,Q9BQG2
-0.059746265411377,8.35679244995117,,0.6860664583715966,0.8713746914617205,,TMM47_HUMAN,8,,0.6860664583715966,0.8713746914617205,0.059746265411377,Non-significant,0.05979505803136068,TMEM47,Transmembrane protein 47,TMM47_HUMAN,Q9BQJ4
0.166447401046753,7.926271438598632,,0.10568632096166897,0.33169370084709454,,LPIN3_HUMAN,8,,0.10568632096166897,0.33169370084709454,-0.166447401046753,Non-significant,0.479262776033499,LPIN3,Phosphatidate phosphatase LPIN3,LPIN3_HUMAN,Q9BQK8
-0.087868332862854,8.098540604114532,,0.729963415997186,0.896780881334681,,FERM1_HUMAN,7,,0.729963415997186,0.896780881334681,0.087868332862854,Non-significant,0.04731365913225908,FERMT1,Fermitin family homolog 1,FERM1_HUMAN,Q9BQL6
-0.0427958965301514,8.83784806728363,,0.34065810573840977,0.6171976574737973,,MGME1_HUMAN,8,,0.34065810573840977,0.6171976574737973,0.0427958965301514,Non-significant,0.20957573093703935,MGME1,Mitochondrial genome maintenance exonuclease 1,MGME1_HUMAN,Q9BQP7
0.106347799301147,10.590727686882001,,0.36416266108339795,0.6348985495385386,,GORS1_HUMAN,8,,0.36416266108339795,0.6348985495385386,-0.106347799301147,Non-significant,0.1972956650946957,GORASP1,Golgi reassembly-stacking protein 1,GORS1_HUMAN,Q9BQQ3
