"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0838849999999987,6.9954925,-0.647284310513759,0.537366918698014,0.632523198461635,-7.86617361812649,"GO45_HUMAN",14,-0.646265309270594,0.538428641858748,0.637299562475364,-0.0838849999999987,"Non-significant",0.195656379675791,"BLZF1","Golgin-45","GO45_HUMAN"
-0.502907500000001,5.69398875,-0.653606129245868,0.533509605531474,0.629082150475697,-7.8617571551046,"NTAQ1_HUMAN",3,-0.645751265122546,0.53874286435908,0.637578121905482,-0.502907500000001,"Non-significant",0.195466593899807,"NTAQ1","Protein N-terminal glutamine amidohydrolase","NTAQ1_HUMAN"
0.111089999999999,6.522745,0.653969077786344,0.53328866729927,0.628913378724833,-7.86150243832465,"NFAC3_HUMAN",7,0.645345720603986,0.538990843043098,0.637778214656325,0.111089999999999,"Non-significant",0.195330319549209,"NFATC3","Nuclear factor of activated T-cells, cytoplasmic 3","NFAC3_HUMAN"
-0.113792500000001,6.96417625,-0.663323474569969,0.527613826065728,0.624224613010726,-7.85489425127364,"WASH6_HUMAN",1,-0.644887371535414,0.539271194376334,0.638016549201392,-0.113792500000001,"Non-significant",0.195168056179103,"WASH6P","WAS protein family homolog 6","WASH6_HUMAN"
-0.107939999999996,8.61314,-0.655346051506819,0.532450972358294,0.628436644666261,-7.86053493762806,"POP7_HUMAN",6,-0.64289377369471,0.540491626537351,0.63936686920846,-0.107939999999996,"Non-significant",0.194249871806486,"POP7","Ribonuclease P protein subunit p20","POP7_HUMAN"
-0.313147499999999,7.51414875,-0.649829749277694,0.535811746491325,0.631189560724814,-7.86439995199581,"TCAM1_HUMAN",14,-0.64254005859152,0.540708338660057,0.639529631458771,-0.313147499999999,"Non-significant",0.194139328463038,"TICAM1","TIR domain-containing adapter molecule 1","TCAM1_HUMAN"
0.15885,7.352395,0.653093560918981,0.533821717984806,0.629358364421118,-7.86211666076286,"URM1_HUMAN",3,0.642158081908431,0.54094242556746,0.639710194083459,0.15885,"Non-significant",0.194016728540028,"URM1","Ubiquitin-related modifier 1","URM1_HUMAN"
0.0769749999999991,11.5861625,0.640931442214124,0.541260318066197,0.635717400599981,-7.87057323281089,"SGMR2_HUMAN",4,0.642032685564283,0.541019285754611,0.639710194083459,0.0769749999999991,"Non-significant",0.194016728540028,"TMEM97","Sigma intracellular receptor 2","SGMR2_HUMAN"
-0.16425,7.8519625,-0.647377695868379,0.537309814804523,0.632523198461635,-7.86610865659876,"CD68_HUMAN",4,-0.641772224080595,0.541178953823697,0.639805394728234,-0.16425,"Non-significant",0.193952102340649,"CD68","Macrosialin","CD68_HUMAN"
-0.102385000000002,8.83742,-0.644259185108303,0.539218749321761,0.633687867224163,-7.86827346434588,"GLRX2_HUMAN",6,-0.641088450184908,0.541598257766122,0.640129323058113,-0.102385000000002,"Non-significant",0.193732278177358,"GLRX2","Glutaredoxin-2, mitochondrial","GLRX2_HUMAN"
0.0405500000000032,12.25065,0.636254409996803,0.544137607688587,0.637891846692799,-7.87378749782974,"ZN207_HUMAN",11,0.640991365855604,0.541657807910635,0.640129323058113,0.0405500000000032,"Non-significant",0.193732278177358,"ZNF207","BUB3-interacting and GLEBS motif-containing protein ZNF207","ZN207_HUMAN"
-0.0923475000000007,8.66175625,-0.650070625304209,0.53566472288753,0.63116296721573,-7.86423178822935,"CD033_HUMAN",10,-0.640938018784103,0.54169053194575,0.640129323058113,-0.0923475000000007,"Non-significant",0.193732278177358,"C4orf33","UPF0462 protein C4orf33","CD033_HUMAN"
-0.259415,6.196915,-0.646178003342483,0.538043693191873,0.632791346334359,-7.86694256172046,"RWDD3_HUMAN",5,-0.639621995033945,0.542498186088491,0.640990036274415,-0.259415,"Non-significant",0.193148721221701,"RWDD3","RWD domain-containing protein 3","RWDD3_HUMAN"
0.256264999999999,6.46666,0.645818163426611,0.538263934605571,0.632791346334359,-7.86719241738443,"PKHA4_HUMAN",27,0.639369869160715,0.542653001487874,0.64107924744614,0.256264999999999,"Non-significant",0.193088281555672,"PLEKHA4","Pleckstrin homology domain-containing family A member 4","PKHA4_HUMAN"
-0.0522249999999964,15.3427875,-0.629467510710568,0.548329305505033,0.642339967593794,-7.87841428909208,"UT14A_HUMAN",33,-0.639023561704144,0.542865692044587,0.641236795089346,-0.0522249999999964,"Non-significant",0.19298156516103,"UTP14A","U3 small nucleolar RNA-associated protein 14 homolog A","UT14A_HUMAN"
-0.192282500000001,7.74969625,-0.64583202433334,0.538255449963986,0.632791346334359,-7.86718279532926,"T176A_HUMAN",2,-0.638538430648523,0.543163728849218,0.641464250215973,-0.192282500000001,"Non-significant",0.192827542510512,"TMEM176A","Transmembrane protein 176A","T176A_HUMAN"
0.0476975000000017,8.73702625,0.984187272464006,0.35667371064942,0.460468551857413,-7.58094165093244,"CK5P1_HUMAN",23,0.638451779264813,0.543216972996206,0.641464250215973,0.0476975000000017,"Non-significant",0.192827542510512,"CDK5RAP1","Mitochondrial tRNA methylthiotransferase CDK5RAP1","CK5P1_HUMAN"
0.0333674999999953,9.54783375,0.677754940077898,0.518932900527108,0.617008780427792,-7.84453674400714,"PHAX_HUMAN",14,0.637556413720155,0.543767328847454,0.64202035043441,0.0333674999999953,"Non-significant",0.192451205667448,"PHAX","Phosphorylated adapter RNA export protein","PHAX_HUMAN"
0.114090000000001,7.54344,0.640133456481754,0.541750580151307,0.636108358419961,-7.87112313209815,"TTC33_HUMAN",8,0.63625444505066,0.544568217147157,0.642872046034829,0.114090000000001,"Non-significant",0.191875458227876,"TTC33","Tetratricopeptide repeat protein 33","TTC33_HUMAN"
-0.0783050000000038,8.6152675,-0.638947605477538,0.542479635058316,0.636507631106877,-7.87193918260338,"PLS4_HUMAN",5,-0.635664716170871,0.544931216608161,0.643206633154756,-0.0783050000000038,"Non-significant",0.191649485516362,"PLSCR4","Phospholipid scramblase 4","PLS4_HUMAN"
-0.0386499999999987,10.440175,-0.615445315630862,0.557050858414127,0.650388861557329,-7.88783242220435,"DDX42_HUMAN",38,-0.63498669209768,0.545348746505934,0.643605477881073,-0.0386499999999987,"Non-significant",0.191380268172452,"DDX42","ATP-dependent RNA helicase DDX42","DDX42_HUMAN"
0.0130000000000017,12.597425,0.456479422368483,0.661386725299999,0.742601597527419,-7.9809148352211,"NUCG_HUMAN",17,0.634767015820849,0.545484065660306,0.643671197479161,0.0130000000000017,"Non-significant",0.191335923923272,"ENDOG","Endonuclease G, mitochondrial","NUCG_HUMAN"
0.318239999999998,6.113315,0.640448484018501,0.541557003028831,0.635973449873898,-7.87090611681371,"SH2B3_HUMAN",5,0.633786928690906,0.546088041100715,0.644289831589123,0.318239999999998,"Non-significant",0.190918722789276,"SH2B3","SH2B adapter protein 3","SH2B3_HUMAN"
0.0382749999999987,13.3171625,1.02283169284565,0.339249844567043,0.442640273387475,-7.54223607483419,"PCP_HUMAN",18,0.631102412488567,0.547744439511785,0.646149781753322,0.0382749999999987,"Non-significant",0.189666798028232,"PRCP","Lysosomal Pro-X carboxypeptidase","PCP_HUMAN"
0.0198249999999991,15.3292875,0.553469158546411,0.596564973479712,0.686063703696866,-7.92714962256483,"ANXA7_HUMAN",29,0.630473250760327,0.548133083581465,0.646513893855098,0.0198249999999991,"Non-significant",0.189422137512491,"ANXA7","Annexin A7","ANXA7_HUMAN"
0.0408075000000014,9.79550125,0.645969712858284,0.538171171475225,0.632791346334359,-7.86708720381078,"ZC3C1_HUMAN",23,0.629517407168166,0.548723843447813,0.647094510869868,0.0408075000000014,"Non-significant",0.189032284166415,"ZC3HC1","Zinc finger C3HC-type protein 1","ZC3C1_HUMAN"
0.243107500000002,5.66253125,0.636421102301065,0.54403490031195,0.637863954050115,-7.8736733010777,"ALKB8_HUMAN",6,0.629417748227942,0.548785459855616,0.647094510869868,0.243107500000002,"Non-significant",0.189032284166415,"ALKBH8","Alkylated DNA repair protein alkB homolog 8","ALKB8_HUMAN"
0.0297249999999991,11.0577625,0.60937807357099,0.560849971006603,0.654351950872744,-7.89184831692808,"ARL8A_HUMAN",5,0.626973019265156,0.550298276281212,0.648783688328622,0.0297249999999991,"Non-significant",0.187900077659297,"ARL8A","ADP-ribosylation factor-like protein 8A","ARL8A_HUMAN"
-0.0754849999999996,7.9272125,-0.63874266751161,0.542605690172653,0.636557589791808,-7.87208007490267,"ZC21A_HUMAN",12,-0.625931308742346,0.550943656982665,0.649449843866251,-0.0754849999999996,"Non-significant",0.187454383271811,"ZC2HC1A","Zinc finger C2HC domain-containing protein 1A","ZC21A_HUMAN"
0.365330000000001,5.58786,0.632212795668882,0.546631435812297,0.640629533952558,-7.8765481140503,"CSR2B_HUMAN",4,0.625129703687462,0.551440592776831,0.649940844475813,0.365330000000001,"Non-significant",0.187126169644599,"KAT14","Cysteine-rich protein 2-binding protein","CSR2B_HUMAN"
0.0285749999999982,10.8738875,0.58019459323194,0.579335204405037,0.671320899264409,-7.91066086384796,"PURB_HUMAN",10,0.624565156796339,0.551790731709667,0.650258708909351,0.0285749999999982,"Non-significant",0.186913822590841,"PURB","Transcriptional regulator protein Pur-beta","PURB_HUMAN"
-0.0348249999999997,9.68165,-0.620386127020086,0.553968386426213,0.647621432027644,-7.88453564279354,"SYMPK_HUMAN",56,-0.623983030072075,0.552151913709344,0.650589492494553,-0.0348249999999997,"Non-significant",0.186692955177259,"SYMPK","Symplekin","SYMPK_HUMAN"
-0.0289249999999992,10.1106875,-0.578143208859519,0.580647609401275,0.672114367290635,-7.91195166997738,"MTHR_HUMAN",22,-0.623761106450762,0.552289644150302,0.650656929553548,-0.0289249999999992,"Non-significant",0.186647940578752,"MTHFR","Methylenetetrahydrofolate reductase (NADPH)","MTHR_HUMAN"
0.0652299999999997,7.41436,0.620141474403541,0.554120780720386,0.647622653349173,-7.88469944647843,"ARHGQ_HUMAN",18,0.623492690859062,0.552456256035641,0.650758367463726,0.0652299999999997,"Non-significant",0.186580239015944,"ARHGEF26","Rho guanine nucleotide exchange factor 26","ARHGQ_HUMAN"
-0.0724575000000023,8.37566375,-0.646685143044037,0.537733389906192,0.632770133088083,-7.866590217554,"T126B_HUMAN",5,-0.622991952617109,0.552767156681238,0.651029714039698,-0.0724575000000023,"Non-significant",0.186399189083149,"TMEM126B","Complex I assembly factor TMEM126B, mitochondrial","T126B_HUMAN"
-0.126760000000001,8.5492075,-0.655144680459317,0.532573427683272,0.628436644666261,-7.86067653947949,"CD003_HUMAN",2,-0.622496365810659,0.553074962196668,0.651098606273096,-0.126760000000001,"Non-significant",0.186353234293023,"C4orf3","Uncharacterized protein C4orf3","CD003_HUMAN"
-0.142082500000001,6.63778125,-0.635891395809888,0.544361319309588,0.638061563802117,-7.87403609724968,"SNX8_HUMAN",8,-0.622492148137199,0.553077582205265,0.651098606273096,-0.142082500000001,"Non-significant",0.186353234293023,"SNX8","Sorting nexin-8","SNX8_HUMAN"
0.0693749999999973,8.23405,0.624183301242515,0.551606330505511,0.645337092122745,-7.88198585468504,"MTFR1_HUMAN",7,0.622454403545142,0.553101029386239,0.651098606273096,0.0693749999999973,"Non-significant",0.186353234293023,"MTFR1","Mitochondrial fission regulator 1","MTFR1_HUMAN"
-0.0383250000000022,11.0738375,-0.639488542983565,0.542146995682681,0.63629652477176,-7.87156710085733,"COX11_HUMAN",8,-0.622209692892755,0.553253059658066,0.651098606273096,-0.0383250000000022,"Non-significant",0.186353234293023,"COX11","Cytochrome c oxidase assembly protein COX11, mitochondrial","COX11_HUMAN"
-0.017299999999997,13.0523,-0.684875091131143,0.514683181560225,0.613415534731834,-7.83935424318831,"SAM50_HUMAN",25,-0.622152717438142,0.553288460133724,0.651098606273096,-0.017299999999997,"Non-significant",0.186353234293023,"SAMM50","Sorting and assembly machinery component 50 homolog","SAM50_HUMAN"
0.0153250000000007,11.7067625,0.579745654065659,0.579622275239456,0.671408261788553,-7.91094370902191,"DMD_HUMAN",34,0.622119724275758,0.55330896034763,0.651098606273096,0.0153250000000007,"Non-significant",0.186353234293023,"DMD","Dystrophin","DMD_HUMAN"
0.0184000000000033,11.1518,0.675911781002631,0.520036593102491,0.617973505152519,-7.84587054192304,"IPP2_HUMAN",8,0.620777740693857,0.554143183990554,0.651985350246819,0.0184000000000033,"Non-significant",0.18576216251723,"PPP1R2","Protein phosphatase inhibitor 2","IPP2_HUMAN"
-0.0249749999999977,14.8678125,-0.579452317801664,0.579809890841191,0.67152935200879,-7.91112841189631,"RCN1_HUMAN",19,-0.620093529806517,0.55456880289875,0.652391156138931,-0.0249749999999977,"Non-significant",0.185491934918847,"RCN1","Reticulocalbin-1","RCN1_HUMAN"
0.32907,6.010475,0.62565696039603,0.550691256845337,0.644639743530899,-7.88099253421534,"RERE_HUMAN",4,0.619041136376239,0.555223834250725,0.653066683970986,0.32907,"Non-significant",0.185042471095496,"RERE","Arginine-glutamic acid dipeptide repeats protein","RERE_HUMAN"
0.0615000000000006,10.280175,0.660880187383001,0.529092421870534,0.625333242576331,-7.85662828253882,"TLE1_HUMAN",8,0.618269997502904,0.555704100332476,0.653536482320298,0.0615000000000006,"Non-significant",0.184730163816944,"TLE1","Transducin-like enhancer protein 1","TLE1_HUMAN"
0.0987375000000004,7.37972875,0.638118225379615,0.542989887325121,0.63691586986634,-7.87250912208,"DEN6A_HUMAN",16,0.618026227987975,0.555855971822091,0.653619991306075,0.0987375000000004,"Non-significant",0.184674673150764,"DENND6A","Protein DENND6A","DEN6A_HUMAN"
0.0261249999999986,13.9625625,0.606769725129299,0.562487921910329,0.655695107124486,-7.89356374050034,"PSB5_HUMAN",19,0.617816460547436,0.555986679419995,0.65365343057891,0.0261249999999986,"Non-significant",0.18465245516418,"PSMB5","Proteasome subunit beta type-5","PSB5_HUMAN"
-0.361752499999999,6.31729125,-0.62493682791075,0.551138311888744,0.645014509374945,-7.88147820251897,"MIER3_HUMAN",4,-0.617721036609776,0.556046144829963,0.65365343057891,-0.361752499999999,"Non-significant",0.18465245516418,"MIER3","Mesoderm induction early response protein 3","MIER3_HUMAN"
-0.0305999999999962,10.866825,-0.591081724752579,0.572398478493665,0.665328861326473,-7.90374065726612,"DCTN5_HUMAN",6,-0.616549962497617,0.556776232989604,0.654416503018026,-0.0305999999999962,"Non-significant",0.184145757198451,"DCTN5","Dynactin subunit 5","DCTN5_HUMAN"
-0.122810000000003,8.676735,-0.624677356728321,0.551299443696152,0.645071424927041,-7.88165307076712,"ORML3_HUMAN",2,-0.615675831784007,0.557321568589331,0.654962233048497,-0.122810000000003,"Non-significant",0.183783741918933,"ORMDL3","ORM1-like protein 3","ORML3_HUMAN"
0.122352499999998,7.19166375,0.620271773334971,0.554039614310424,0.647621432027644,-7.8846122139112,"RPA34_HUMAN",9,0.615400018743543,0.557493703441531,0.655052680278755,0.122352499999998,"Non-significant",0.183723772016809,"POLR1G","DNA-directed RNA polymerase I subunit RPA34","RPA34_HUMAN"
0.0447999999999968,9.394965,0.819641913289984,0.438492365789112,0.543501456835456,-7.7325128233971,"PPWD1_HUMAN",27,0.615292821633371,0.557560613672873,0.655052680278755,0.0447999999999968,"Non-significant",0.183723772016809,"PPWD1","Peptidylprolyl isomerase domain and WD repeat-containing protein 1","PPWD1_HUMAN"
-0.282084999999999,5.9104475,-0.620956685078636,0.553613082494749,0.647353181806597,-7.88415340802516,"CKS1_HUMAN",3,-0.613844416067827,0.55846514710073,0.656020023835954,-0.282084999999999,"Non-significant",0.183082904361014,"CKS1B","Cyclin-dependent kinases regulatory subunit 1","CKS1_HUMAN"
0.0483749999999965,11.2021125,0.603146180043398,0.564768041603581,0.657973490960182,-7.89593578890694,"TMUB1_HUMAN",4,0.612509190476611,0.559299771493133,0.656904977183811,0.0483749999999965,"Non-significant",0.182497447592927,"TMUB1","Transmembrane and ubiquitin-like domain-containing protein 1","TMUB1_HUMAN"
0.269042500000001,5.56465125,0.619138063029347,0.554746067717058,0.648072332035985,-7.88537065838092,"RYBP_HUMAN",4,0.612301400921159,0.55942972339239,0.656962146474021,0.269042500000001,"Non-significant",0.182459653348987,"RYBP","RING1 and YY1-binding protein","RYBP_HUMAN"
-0.0611025000000005,9.34571875,-0.609621638941119,0.56069716417297,0.654268107118538,-7.8916877930107,"SCAF4_HUMAN",15,-0.61170531566565,0.559802615419729,0.657304552649284,-0.0611025000000005,"Non-significant",0.182233359681271,"SCAF4","SR-related and CTD-associated factor 4","SCAF4_HUMAN"
-0.0319250000000011,10.3746125,-0.601663458060452,0.565702605433566,0.658967309370156,-7.89690270484619,"PISD_HUMAN",17,-0.611307219930233,0.56005173356996,0.657477733331166,-0.0319250000000011,"Non-significant",0.182118950754789,"PISD","Phosphatidylserine decarboxylase proenzyme, mitochondrial","PISD_HUMAN"
0.0364999999999966,10.8893,0.588884635055832,0.57379447847026,0.666472304853443,-7.90514661821083,"ODR4_HUMAN",22,0.611209668514639,0.560112788781196,0.657477733331166,0.0364999999999966,"Non-significant",0.182118950754789,"ODR4","Protein odr-4 homolog","ODR4_HUMAN"
-0.0334249999999994,11.7556375,-0.646429427170237,0.537889840956108,0.632770133088083,-7.86676791141066,"MYPT1_HUMAN",44,-0.610805542360835,0.560365764171694,0.657679174067054,-0.0334249999999994,"Non-significant",0.181985910202412,"PPP1R12A","Protein phosphatase 1 regulatory subunit 12A","MYPT1_HUMAN"
0.0430500000000009,8.82931,0.647112797496963,0.537471806282211,0.632554544289329,-7.86629290574786,"NDK7_HUMAN",16,0.610594351626259,0.560497992541733,0.657738860876137,0.0430500000000009,"Non-significant",0.181946498165849,"NME7","Nucleoside diphosphate kinase homolog 7","NDK7_HUMAN"
-0.038700000000004,11.761775,-0.929234594001268,0.382619234805129,0.486428322574687,-7.63400167625625,"RMND1_HUMAN",14,-0.610381330767953,0.560631385492667,0.657799896782875,-0.038700000000004,"Non-significant",0.181906198999657,"RMND1","Required for meiotic nuclear division protein 1 homolog","RMND1_HUMAN"
0.0819125000000014,8.41174375,0.613865645000883,0.558038526546891,0.651447921732889,-7.88888145623091,"CRLS1_HUMAN",2,0.609559137715236,0.561146416342949,0.658308633280124,0.0819125000000014,"Non-significant",0.181570449387136,"CRLS1","Cardiolipin synthase (CMP-forming)","CRLS1_HUMAN"
0.0276000000000014,13.7658,0.570894067756606,0.585298907799273,0.676336107468409,-7.91647966426928,"NDUB3_HUMAN",4,0.606227178770617,0.563236456050954,0.660664674830919,0.0276000000000014,"Non-significant",0.180018913921432,"NDUFB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","NDUB3_HUMAN"
-0.0296700000000012,9.9195325,-0.571068450660437,0.585186770542687,0.676336107468409,-7.9163713529719,"ASURF_HUMAN",5,-0.604756045055967,0.564160714525605,0.661652793892987,-0.0296700000000012,"Non-significant",0.179369849311539,"ASDURF","ASNSD1 upstream open reading frame protein","ASURF_HUMAN"
-0.194495000000002,8.510305,-0.610341036235465,0.560245975655607,0.653930429057656,-7.89121332984263,"LYSC_HUMAN",6,-0.604479874343887,0.564334321830981,0.661760383484668,-0.194495000000002,"Non-significant",0.179299235588057,"LYZ","Lysozyme C","LYSC_HUMAN"
-0.0404499999999999,14.6148,-1.13301501965619,0.293228181261721,0.393518743008217,-7.42590679268523,"ESYT1_HUMAN",57,-0.604154124752275,0.564539135991404,0.661904530928129,-0.0404499999999999,"Non-significant",0.179204646030169,"ESYT1","Extended synaptotagmin-1","ESYT1_HUMAN"
-0.121970000000001,7.04518,-0.607885297231079,0.561787037755467,0.655161538908879,-7.8928308792527,"KS6C1_HUMAN",23,-0.603042938498511,0.56523812031584,0.662627951633494,-0.121970000000001,"Non-significant",0.178730248224436,"RPS6KC1","Ribosomal protein S6 kinase delta-1","KS6C1_HUMAN"
-0.281974999999999,7.0745825,-0.608697491668321,0.561277081229816,0.654755758057526,-7.89229655350891,"RBIS_HUMAN",4,-0.602360921446117,0.565667390472256,0.663029464332199,-0.281974999999999,"Non-significant",0.178467171576286,"RBIS","Ribosomal biogenesis factor","RBIS_HUMAN"
-0.0487600000000015,7.3863675,-0.610084752931632,0.5604066857504,0.65402356929259,-7.89138241394133,"ARID2_HUMAN",16,-0.602238163953474,0.565744675924678,0.663029464332199,-0.0487600000000015,"Non-significant",0.178467171576286,"ARID2","AT-rich interactive domain-containing protein 2","ARID2_HUMAN"
-0.0286449999999991,8.43317,-0.570007652177953,0.585869106917318,0.676833525785747,-7.91702976002667,"P4R3B_HUMAN",14,-0.601859701449034,0.565982986732893,0.663212595210492,-0.0286449999999991,"Non-significant",0.178347234601218,"PPP4R3B","Serine/threonine-protein phosphatase 4 regulatory subunit 3B","P4R3B_HUMAN"
-0.0617499999999982,10.61635,-0.685279527777171,0.514442452483613,0.613219044893828,-7.83905843937044,"LRP5_HUMAN",24,-0.601182631120346,0.566409472343228,0.663616142187318,-0.0617499999999982,"Non-significant",0.178083058486112,"LRP5","Low-density lipoprotein receptor-related protein 5","LRP5_HUMAN"
0.0375750000000075,16.8106625,0.931861378348848,0.381347619795114,0.485040568183148,-7.63151952456287,"HS90A_HUMAN",37,0.600996966315839,0.566526455268428,0.663657005497783,0.0375750000000075,"Non-significant",0.178056316876394,"HSP90AA1","Heat shock protein HSP 90-alpha","HS90A_HUMAN"
-0.270897499999998,6.64663875,-0.607643625933588,0.561938829747008,0.655244022049202,-7.8929897453774,"MK11_HUMAN",9,-0.60082240401523,0.56663645569917,0.663689678512735,-0.270897499999998,"Non-significant",0.178034936312786,"MAPK11","Mitogen-activated protein kinase 11","MK11_HUMAN"
0.194349999999999,6.3488075,0.605930261711161,0.563015673233505,0.656121062103002,-7.89411441366692,"DHX58_HUMAN",29,0.600245060301472,0.567000358042218,0.663881415966005,0.194349999999999,"Non-significant",0.177909488389349,"DHX58","ATP-dependent RNA helicase DHX58","DHX58_HUMAN"
-0.0636624999999995,9.70986875,-0.59717263025342,0.568538697097288,0.661794108386719,-7.89981812562462,"MET14_HUMAN",15,-0.600213186669778,0.567020452125443,0.663881415966005,-0.0636624999999995,"Non-significant",0.177909488389349,"METTL14","N6-adenosine-methyltransferase non-catalytic subunit","MET14_HUMAN"
-0.1709475,6.68440125,-0.606549258888959,0.562626495791446,0.655762071446612,-7.89370842915292,"KLHL5_HUMAN",9,-0.600171784379323,0.567046553981108,0.663881415966005,-0.1709475,"Non-significant",0.177909488389349,"KLHL5","Kelch-like protein 5","KLHL5_HUMAN"
-0.0620999999999992,9.37458,-0.626074010005014,0.550432453698306,0.644430116344642,-7.88071104004781,"RN170_HUMAN",7,-0.598948057365922,0.567818364134051,0.664688752685812,-0.0620999999999992,"Non-significant",0.177381669936277,"RNF170","E3 ubiquitin-protein ligase RNF170","RN170_HUMAN"
0.0195750000000015,12.2890125,0.558809928877688,0.593099128236144,0.683216906734924,-7.92391148885794,"TACO1_HUMAN",15,0.598641078834955,0.568012073327184,0.664819228019639,0.0195750000000015,"Non-significant",0.177296428300259,"TACO1","Translational activator of cytochrome c oxidase 1","TACO1_HUMAN"
-0.0222499999999979,14.60665,-0.56332106137467,0.590180442314925,0.680764269214839,-7.92115414791712,"SRSF3_HUMAN",6,-0.598179894914561,0.568303161677157,0.665063624704859,-0.0222499999999979,"Non-significant",0.177136805018007,"SRSF3","Serine/arginine-rich splicing factor 3","SRSF3_HUMAN"
-0.106277499999999,7.12642125,-0.601005656907071,0.566117508885144,0.659260599959461,-7.89733098192729,"CEP97_HUMAN",10,-0.597802410756129,0.56854148564469,0.665246211416622,-0.106277499999999,"Non-significant",0.177017590080655,"CEP97","Centrosomal protein of 97 kDa","CEP97_HUMAN"
0.0494499999999984,10.287825,0.587542335234932,0.574648323012088,0.667368160187745,-7.90600324079246,"GHDC_HUMAN",24,0.596007445787092,0.56967553271553,0.666476672592217,0.0494499999999984,"Non-significant",0.176215046762909,"GHDC","GH3 domain-containing protein","GHDC_HUMAN"
-0.0500500000000006,10.763975,-0.681333084165597,0.51679450106144,0.615208507718467,-7.84193829766421,"RU2B_HUMAN",9,-0.595666049337415,0.569891374093589,0.666568616790067,-0.0500500000000006,"Non-significant",0.176155137533792,"SNRPB2","U2 small nuclear ribonucleoprotein B''","RU2B_HUMAN"
-0.0436499999999977,10.943475,-0.582699650669062,0.577734857215456,0.670278577705257,-7.90907894081492,"IRF3_HUMAN",14,-0.595622274025569,0.569919053647922,0.666568616790067,-0.0436499999999977,"Non-significant",0.176155137533792,"IRF3","Interferon regulatory factor 3","IRF3_HUMAN"
0.0765375000000006,8.10806625,0.601171152083575,0.566013107222104,0.659233997936061,-7.897223272277,"PUS3_HUMAN",16,0.595360740388515,0.570084440240523,0.666665586004651,0.0765375000000006,"Non-significant",0.176091963044577,"PUS3","tRNA pseudouridine(38/39) synthase","PUS3_HUMAN"
-0.0325249999999997,10.5632625,-0.568516793767801,0.58682882991181,0.677716449803852,-7.91795320080711,"NU153_HUMAN",54,-0.595149150655804,0.570218264176929,0.6667256226446,-0.0325249999999997,"Non-significant",0.176052854369958,"NUP153","Nuclear pore complex protein Nup153","NU153_HUMAN"
0.0271874999999984,8.56530625,0.733540815229771,0.486232317611423,0.587739767198016,-7.80266891955071,"TNR6B_HUMAN",48,0.594314485101241,0.570746342799778,0.667152112031501,0.0271874999999984,"Non-significant",0.175775134772699,"TNRC6B","Trinucleotide repeat-containing gene 6B protein","TNR6B_HUMAN"
0.0376249999999985,11.4594625,1.32158084369464,0.226423822566331,0.321071170179873,-7.20825260871969,"OSBL9_HUMAN",27,0.59430039244594,0.570755261426977,0.667152112031501,0.0376249999999985,"Non-significant",0.175775134772699,"OSBPL9","Oxysterol-binding protein-related protein 9","OSBL9_HUMAN"
-0.0462949999999989,9.5935875,-0.581741178973629,0.578346874185857,0.670603612687459,-7.90968494100284,"ZN638_HUMAN",61,-0.594181300082883,0.57083063303351,0.667152112031501,-0.0462949999999989,"Non-significant",0.175775134772699,"ZNF638","Zinc finger protein 638","ZN638_HUMAN"
0.0714725000000005,9.90060375,0.700862658040033,0.505221486376743,0.603929562511114,-7.82754449830419,"IBTK_HUMAN",35,0.593775064397397,0.571087776553692,0.667347461034467,0.0714725000000005,"Non-significant",0.175647987493897,"IBTK","Inhibitor of Bruton tyrosine kinase","IBTK_HUMAN"
0.0897425000000016,7.96496125,0.59650467040844,0.568961240113345,0.662095264013269,-7.90025007081035,"DMAP1_HUMAN",18,0.593656401496519,0.57116290182314,0.667347461034467,0.0897425000000016,"Non-significant",0.175647987493897,"DMAP1","DNA methyltransferase 1-associated protein 1","DMAP1_HUMAN"
-0.0321750000000023,13.8233625,-0.581550337503965,0.578468777301506,0.67064875601378,-7.90980549333663,"RS17_HUMAN",8,-0.592911896336156,0.571634377942312,0.667801803281935,-0.0321750000000023,"Non-significant",0.175352412543798,"RPS17","Small ribosomal subunit protein eS17","RS17_HUMAN"
-0.0578225000000003,8.65715125,-0.685619910857715,0.514239904660925,0.613156661256689,-7.83880936527633,"CDK7_HUMAN",12,-0.592615674594477,0.571822030549095,0.667924490307563,-0.0578225000000003,"Non-significant",0.175272632279478,"CDK7","Cyclin-dependent kinase 7","CDK7_HUMAN"
-0.176119999999997,10.67974,-0.600006893905839,0.566747811541452,0.659899533375044,-7.89798043952327,"MT1E_HUMAN",1,-0.592430002407158,0.5719396697159,0.667965373546253,-0.176119999999997,"Non-significant",0.175246050200443,"MT1E","Metallothionein-1E","MT1E_HUMAN"
0.0294050000000006,9.4869275,0.577261704905742,0.58121208580536,0.672575130932674,-7.91250506386226,"P66B_HUMAN",18,0.591903169760194,0.572273539713786,0.668225723558153,0.0294050000000006,"Non-significant",0.175076810074226,"GATAD2B","Transcriptional repressor p66-beta","P66B_HUMAN"
