"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0954624874007166,15.1823855722763,-0.398924869816065,0.700937909830962,0.874144026127146,-6.4559814558703,"Q96I45",2,-0.413754269774331,0.688533120743385,0.870232746058143,0.0954624874007166,"Non-significant",0.0603645786337608,"TMEM141","Transmembrane protein 141","Q96I45"
0.0572247556144134,16.4886256998129,0.402877931318086,0.698148453927175,0.873085629439526,-6.45426145468453,"Q9GZT4;I3L4L3",4,0.41385758185558,0.688460096574406,0.870232746058143,-0.0572247556144028,"Non-significant",0.0603645786337608,"SRR","Serine racemase","Q9GZT4;I3L4L3"
0.0608273610441898,16.977752395575,0.466293963368839,0.654096541386634,0.852821508497709,-6.42446462654321,"A0A3B3IUC1;H0Y9L1",1,0.412221079085015,0.689617226257354,0.870266170426108,-0.0608273610441934,"Non-significant",0.060347898337746,"NEDD4","E3 ubiquitin-protein ligase NEDD4","A0A3B3IUC1;H0Y9L1"
-0.138982800443841,14.6437799855685,-0.378241370795072,0.71561180217889,0.879938870189764,-6.46471552177923,"O14678;H0YCY9;H0YJ78",3,-0.409238723100801,0.69172815898874,0.870266170426108,0.13898280044384,"Non-significant",0.060347898337746,"ABCD4","Lysosomal cobalamin transporter ABCD4","O14678;H0YCY9;H0YJ78"
-0.0525377960649855,17.523760170313,-0.393436162799937,0.704819070078708,0.87608581017094,-6.45834267271999,"O15541",5,-0.411172208205179,0.690359303479329,0.870266170426108,0.0525377960649855,"Non-significant",0.060347898337746,"RNF113A","E3 ubiquitin-protein ligase RNF113A","O15541"
-0.02212009300872,18.6281172175267,-0.385964626646112,0.710117261262818,0.878954625539663,-6.46150644092726,"O75879;D6REA0;D6RDU9",12,-0.410120817706046,0.691103513089153,0.870266170426108,0.0221200930087235,"Non-significant",0.060347898337746,"GATB","Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial","O75879;D6REA0;D6RDU9"
-0.0170095067184022,23.1139279070109,-0.366901399865212,0.723711653838027,0.885087330032086,-6.46931419671196,"P17931;G3V3R6",20,-0.409613594542586,0.691462667739834,0.870266170426108,0.0170095067184022,"Non-significant",0.060347898337746,"LGALS3","Galectin-3","P17931;G3V3R6"
-0.0150529951942389,18.6796407066066,-0.405088132406976,0.696590979063735,0.872082079504581,-6.45329270673542,"P50336;D3DVG2;F5H1I5;A0A494C0L4;A0A1W2PNH4;A0A494C0M9;A0A494C0D4;A0A1W2PPA5;F5GZT7;A0A494C146;A0A1W2PRF9",12,-0.411404938354008,0.690194616551629,0.870266170426108,0.0150529951942389,"Non-significant",0.060347898337746,"PPOX","Protoporphyrinogen oxidase","P50336;D3DVG2;F5H1I5;A0A494C0L4;A0A1W2PNH4;A0A494C0M9;A0A494C0D4;A0A1W2PPA5;F5GZT7;A0A494C146;A0A1W2PRF9"
0.0575169403218183,17.1402497146348,0.479805321300877,0.644888460238251,0.846939908522589,-6.41758494531544,"P60673",1,0.410930849295452,0.690530114504269,0.870266170426108,-0.0575169403218183,"Non-significant",0.060347898337746,"PFN3","Profilin-3","P60673"
0.0307026582657883,18.3934960817068,0.502366988859815,0.629658794719818,0.838722897424775,-6.40568619842993,"P61599;A8MZB2",4,0.411811129294535,0.689907224623532,0.870266170426108,-0.0307026582657883,"Non-significant",0.060347898337746,"NAA20","N-alpha-acetyltransferase 20","P61599;A8MZB2"
-0.0437846454809439,16.8177413498042,-0.464763887831785,0.655143359820509,0.853874563328756,-6.42523203288522,"Q05D32;H0YMH7;H0YNW9;H0YNU2",3,-0.41205549337025,0.68973435512592,0.870266170426108,0.0437846454809403,"Non-significant",0.060347898337746,"CTDSPL2","CTD small phosphatase-like protein 2","Q05D32;H0YMH7;H0YNW9;H0YNU2"
-0.0359025287133221,19.3293291997091,-0.541172690206128,0.603906571466139,0.822509142401924,-6.38403026142645,"Q07817;Q5QP59;Q5TE64;Q5QP56;Q9H1R6",3,-0.411811365727362,0.689907057355652,0.870266170426108,0.0359025287133221,"Non-significant",0.060347898337746,"BCL2L1","Bcl-2-like protein 1","Q07817;Q5QP59;Q5TE64;Q5QP56;Q9H1R6"
-0.0397964303272005,16.3432596687934,-0.396636169819582,0.702555151552518,0.874641969532171,-6.4569698558738,"Q13686",6,-0.409550257759883,0.69150752096652,0.870266170426108,0.0397964303271969,"Non-significant",0.060347898337746,"ALKBH1","Nucleic acid dioxygenase ALKBH1","Q13686"
-0.0162808128556833,18.8249283678221,-0.408550408193828,0.694154303965904,0.870866675935554,-6.45176497370343,"Q14558",11,-0.410078703836746,0.691133329988603,0.870266170426108,0.0162808128556868,"Non-significant",0.060347898337746,"PRPSAP1","Phosphoribosyl pyrophosphate synthase-associated protein 1","Q14558"
0.00789086045995901,18.8686393013802,0.307646824449165,0.766624397559835,0.905169448243185,-6.4911368748023,"Q7KZ85",40,0.410332972183583,0.690953314836656,0.870266170426108,-0.00789086045995901,"Non-significant",0.060347898337746,"SUPT6H","Transcription elongation factor SPT6","Q7KZ85"
0.0375625879755148,20.3248912659791,0.693653591683999,0.508570461745529,0.761462897375235,-6.28480860726054,"Q8N5G0;E5RH91",2,0.40940880413039,0.691607698795832,0.870266170426108,-0.0375625879755113,"Non-significant",0.060347898337746,"SMIM20","Small integral membrane protein 20","Q8N5G0;E5RH91"
-0.042886170237658,17.4877650718205,-0.403302742847287,0.697848980032688,0.873085629439526,-6.45407565035281,"Q99547;H3BNT4;H3BSB3",5,-0.409925650000571,0.69124169784329,0.870266170426108,0.042886170237658,"Non-significant",0.060347898337746,"MPHOSPH6","M-phase phosphoprotein 6","Q99547;H3BNT4;H3BSB3"
-0.0202314330432998,19.6785858942771,-0.459076215080278,0.659041815274538,0.856014582221454,-6.42806379657757,"Q9BRT2;Q5TAQ0;V5IRT4",7,-0.410993173369772,0.690486005647981,0.870266170426108,0.0202314330432998,"Non-significant",0.060347898337746,"UQCC2","Ubiquinol-cytochrome-c reductase complex assembly factor 2","Q9BRT2;Q5TAQ0;V5IRT4"
-0.0170619014974704,18.9134788882239,-0.384663844687381,0.711041410920761,0.878954625539663,-6.46205129342267,"Q9C0J8",14,-0.410921529938997,0.690536710233884,0.870266170426108,0.0170619014974669,"Non-significant",0.060347898337746,"WDR33","pre-mRNA 3' end processing protein WDR33","Q9C0J8"
-0.0302878531484581,17.3536472773474,-0.508900095455452,0.62528362756546,0.835216828190145,-6.40214529624316,"Q9H0V1;H7C268",4,-0.412192063970083,0.68963774978782,0.870266170426108,0.0302878531484581,"Non-significant",0.060347898337746,"TMEM168","Transmembrane protein 168","Q9H0V1;H7C268"
0.0538716190572082,16.0364308749226,0.391853376965936,0.705940018935008,0.876411278723034,-6.45901775191248,"Q9H469;X6RJB2;X6RGT4;X6RHD7;A0A0C4DFV0",5,0.41067041322868,0.690714447227452,0.870266170426108,-0.0538716190572011,"Non-significant",0.060347898337746,"FBXL15","F-box/LRR-repeat protein 15","Q9H469;X6RJB2;X6RGT4;X6RHD7;A0A0C4DFV0"
-0.091620005097294,14.3448151678993,-0.406366247219124,0.695691026883135,0.871486020485841,-6.4527301852009,"Q9HCQ5;J3KNN1;H3BM10",1,-0.411108548895751,0.690404353730564,0.870266170426108,0.0916200050972886,"Non-significant",0.060347898337746,"GALNT9","Polypeptide N-acetylgalactosaminyltransferase 9","Q9HCQ5;J3KNN1;H3BM10"
0.0127411883754789,18.5044968698032,0.356257001721837,0.731348870833377,0.88909810803901,-6.47350791446949,"Q9NQT8;E7ERX9",23,0.409338392101796,0.691657567133145,0.870266170426108,-0.0127411883754718,"Non-significant",0.060347898337746,"KIF13B","Kinesin-like protein KIF13B","Q9NQT8;E7ERX9"
-0.0402285152260191,15.7646781909231,-0.613316487552339,0.557596909318911,0.794124402290219,-6.33984406079756,"Q9NVQ4;C9JDZ2",2,-0.411703897760791,0.689983088976578,0.870266170426108,0.0402285152260244,"Non-significant",0.060347898337746,"FAIM","Fas apoptotic inhibitory molecule 1","Q9NVQ4;C9JDZ2"
0.0221699685077965,18.0951001438415,0.419375984429059,0.686560216180487,0.868607453694997,-6.4469080588888,"Q9P000",8,0.410565397405687,0.69078878191786,0.870266170426108,-0.0221699685077965,"Non-significant",0.060347898337746,"COMMD9","COMM domain-containing protein 9","Q9P000"
-0.113196760808197,14.8357780696021,-0.396432704214219,0.702699003402805,0.874668569513584,-6.45705746089267,"Q9UHC7;C9J031;C9IY57;C9JYX8",1,-0.413366457632979,0.68880726864881,0.870266170426108,0.113196760808194,"Non-significant",0.060347898337746,"MKRN1","E3 ubiquitin-protein ligase makorin-1","Q9UHC7;C9J031;C9IY57;C9JYX8"
0.0168983935141469,19.0330834624384,0.373193401006868,0.719212738805081,0.882615823960032,-6.46677926535268,"Q9UJV9",17,0.409951577077228,0.691223339980015,0.870266170426108,-0.0168983935141434,"Non-significant",0.060347898337746,"DDX41","Probable ATP-dependent RNA helicase DDX41","Q9UJV9"
0.0390279043038788,20.8713851077584,0.646686362405255,0.536898394209052,0.782688637721291,-6.31771685897192,"Q9UNL2;C9JA28",2,0.411316738111347,0.690257027704827,0.870266170426108,-0.0390279043038788,"Non-significant",0.060347898337746,"SSR3","Translocon-associated protein subunit gamma","Q9UNL2;C9JA28"
-0.0365044311633795,17.7789895753057,-0.523597346857127,0.615499285738944,0.829454689462503,-6.39402375731548,"Q9HAF1",3,-0.408652582558625,0.692143364004462,0.870635152784193,0.0365044311633795,"Non-significant",0.0601638017410017,"MEAF6","Chromatin modification-related protein MEAF6","Q9HAF1"
0.0239788711708258,18.2896487586653,0.698907184041622,0.505461371247889,0.759415033048848,-6.28100120912377,"Q92564;Q9BTE7;H0Y907;H0Y9C5;E9PM04;H0YCN4",4,0.408332962082181,0.692369819552163,0.870766622300457,-0.0239788711708293,"Non-significant",0.0600982264253253,"DCUN1D5","DCN1-like protein 5","Q92564;Q9BTE7;H0Y907;H0Y9C5;E9PM04;H0YCN4"
-0.0268424915953887,18.4880155246179,-0.386731417924387,0.70957273014453,0.878932653184448,-6.46118443078194,"O14787;A0A075B780",10,-0.40814134711061,0.692505596854815,0.870784023092135,0.0268424915953851,"Non-significant",0.0600895478746017,"TNPO2","Transportin-2","O14787;A0A075B780"
0.0373065097816507,16.6302584506392,0.37850004569901,0.715427482904663,0.879938870189764,-6.46460904984923,"Q5T2E6",10,0.407900428907755,0.692676326562165,0.870845360559934,-0.0373065097816472,"Non-significant",0.0600589575273557,"ARMH3","Armadillo-like helical domain-containing protein 3","Q5T2E6"
0.0197736639928863,19.4023775746923,0.458604814530988,0.659365428634378,0.856031597370491,-6.42829701832166,"O60493",7,0.407497065613303,0.692962215923702,0.871051431774539,-0.0197736639928863,"Non-significant",0.0599562010469561,"SNX3","Sorting nexin-3","O60493"
-0.0118251771454041,19.9624621767867,-0.406492821731409,0.69560193079246,0.871486020485841,-6.45267438521319,"Q99653;F5GX29;H0YLY7;H0YKE7;H0YNG9",13,-0.407045057542616,0.693282643757668,0.871300837570135,0.011825177145397,"Non-significant",0.0598318684841015,"CHP1","Calcineurin B homologous protein 1","Q99653;F5GX29;H0YLY7;H0YKE7;H0YNG9"
0.0170450949190837,19.6557877466474,0.412832167481675,0.691146171631983,0.869646214856633,-6.44985845525962,"Q9NUP9;G3V1D4",10,0.406553237321412,0.693631367308481,0.871585710707348,-0.0170450949190766,"Non-significant",0.0596898984485208,"LIN7C","Protein lin-7 homolog C","Q9NUP9;G3V1D4"
0.0146326844430433,20.4645513052737,0.400870402129101,0.699564443483679,0.873202183345037,-6.4551369726274,"O14737;K7EQA1",12,0.406021654930796,0.694008369505267,0.8719060110199,-0.0146326844430398,"Non-significant",0.059530328250252,"PDCD5","Programmed cell death protein 5","O14737;K7EQA1"
-0.0224255203731047,17.9493766210391,-0.385658516015173,0.710334693432404,0.878954625539663,-6.46163481907235,"O75354;H0Y6Q1;Q5QPI9;H0Y473;H0Y3D0",11,-0.405706333907417,0.694232039415241,0.872033596035926,0.0224255203731119,"Non-significant",0.0594667830812471,"ENTPD6","Ectonucleoside triphosphate diphosphohydrolase 6","O75354;H0Y6Q1;Q5QPI9;H0Y473;H0Y3D0"
0.0301558253343828,19.1212800877802,0.371629631029039,0.720329778983372,0.882765565766306,-6.4674131581905,"Q92520;C9JP35;C9JMN4",14,0.405429752359507,0.694428255514301,0.87212665716279,-0.0301558253343828,"Non-significant",0.0594204387916771,"FAM3C","Protein FAM3C","Q92520;C9JP35;C9JMN4"
0.169272496344469,16.0414723217695,0.370349526569165,0.721244727146732,0.883583564342909,-6.46793015474307,"P00395",3,0.403162031950827,0.696037954085758,0.872369888912706,-0.169272496344473,"Non-significant",0.0592993331262813,"MT-CO1","Cytochrome c oxidase subunit 1","P00395"
0.0947092392709159,16.6915745398152,0.378035928524452,0.715758204717782,0.879938870189764,-6.46480003297817,"P11217",3,0.40114574169065,0.697470527124227,0.872369888912706,-0.0947092392709159,"Non-significant",0.0592993331262813,"PYGM","Glycogen phosphorylase, muscle form","P11217"
-0.0142381580485456,22.4256267851222,-0.369313881339111,0.721985302344587,0.883884286652271,-6.46834716323384,"P46782;M0R0F0;M0R0R2",16,-0.401215249601276,0.697421120744664,0.872369888912706,0.0142381580485385,"Non-significant",0.0592993331262813,"RPS5","40S ribosomal protein S5","P46782;M0R0F0;M0R0R2"
0.0392029324545025,15.8001355002155,0.877698618372524,0.407035654453226,0.686018912253896,-6.13692458033018,"P53677;E7ER80;E5RJ52",1,0.404706137645886,0.694941725075969,0.872369888912706,-0.0392029324545007,"Non-significant",0.0592993331262813,"AP3M2","AP-3 complex subunit mu-2","P53677;E7ER80;E5RJ52"
0.0194023389567626,17.6439333500316,0.365223043047361,0.724913675246133,0.885969680331213,-6.46998335387033,"P55268;F5H520",17,0.401452472230089,0.69725251367188,0.872369888912706,-0.0194023389567697,"Non-significant",0.0592993331262813,"LAMB2","Laminin subunit beta-2","P55268;F5H520"
0.0402164366063289,17.5443532818234,0.400161481373955,0.700064775395363,0.873521328166747,-6.45544514448929,"Q12933",5,0.403185904043287,0.696021000564266,0.872369888912706,-0.0402164366063253,"Non-significant",0.0592993331262813,"TRAF2","TNF receptor-associated factor 2","Q12933"
0.117043545098044,15.3266236696208,0.380633226163292,0.713908246530411,0.879271953858859,-6.46372835202721,"Q13393",2,0.403859137795671,0.695542955553063,0.872369888912706,-0.117043545098044,"Non-significant",0.0592993331262813,"PLD1","Phospholipase D1","Q13393"
-0.0135829334430397,20.3275431844396,-0.400924733199571,0.699526104978539,0.873202183345037,-6.45511333305166,"Q14240;E7EQG2",12,-0.401144186774557,0.697471632379258,0.872369888912706,0.0135829334430397,"Non-significant",0.0592993331262813,"EIF4A2","Eukaryotic initiation factor 4A-II","Q14240;E7EQG2"
0.0189292588501004,21.7362760154216,0.411366117562622,0.692175479338835,0.869857626507377,-6.45051337453478,"Q15366;H3BSS4;F8VZX2;H3BRU6",9,0.402710647684427,0.696358552347872,0.872369888912706,-0.0189292588500969,"Non-significant",0.0592993331262813,"PCBP2","Poly(rC)-binding protein 2","Q15366;H3BSS4;F8VZX2;H3BRU6"
0.0176515536188866,22.2589275052168,0.578742432383855,0.579529288391136,0.807338792118826,-6.3616495930307,"Q15819;H0YBX6;H0YBP9;G3V113",6,0.404342380580541,0.695199905240684,0.872369888912706,-0.0176515536188866,"Non-significant",0.0592993331262813,"UBE2V2","Ubiquitin-conjugating enzyme E2 variant 2","Q15819;H0YBX6;H0YBP9;G3V113"
-0.0742207168898759,15.2476872548616,-0.402562732136417,0.698370692530258,0.873085629439526,-6.45439919556141,"Q567V2",2,-0.40229685423356,0.696652507306209,0.872369888912706,0.0742207168898741,"Non-significant",0.0592993331262813,"MPV17L2","Mpv17-like protein 2","Q567V2"
-0.00900010731549372,19.5974248399731,-0.335299348683744,0.746479376736217,0.895870875794532,-6.48141565756456,"Q7L8L6",24,-0.403178872622672,0.696025994131538,0.872369888912706,0.00900010731549372,"Non-significant",0.0592993331262813,"FASTKD5","FAST kinase domain-containing protein 5, mitochondrial","Q7L8L6"
-0.0640164081041839,15.1524241973867,-0.399892535385359,0.70025462941444,0.873605574536778,-6.45556192013235,"Q86VP3;F8VW41",3,-0.403999597318337,0.695443236902606,0.872369888912706,0.0640164081041856,"Non-significant",0.0592993331262813,"PACS2","Phosphofurin acidic cluster sorting protein 2","Q86VP3;F8VW41"
0.0177585879816675,18.3684009093123,0.349964879892337,0.735878630223001,0.891115702632262,-6.47593079303106,"Q8TEQ6",38,0.401501228573369,0.69721786204412,0.872369888912706,-0.0177585879816782,"Non-significant",0.0592993331262813,"GEMIN5","Gem-associated protein 5","Q8TEQ6"
0.0539184746041954,16.3982045050394,0.384732831611904,0.710992385770547,0.878954625539663,-6.46202244157201,"Q969V5",5,0.403924320678422,0.695496678471741,0.872369888912706,-0.0539184746041883,"Non-significant",0.0592993331262813,"MUL1","Mitochondrial ubiquitin ligase activator of NFKB 1","Q969V5"
0.0427732535495977,16.42036102072,0.455181502932376,0.661717817427038,0.856227162289183,-6.42998388014818,"Q96BZ8",3,0.40319939580969,0.69601141903826,0.872369888912706,-0.0427732535496048,"Non-significant",0.0592993331262813,"LENG1","Leukocyte receptor cluster member 1","Q96BZ8"
0.109013497001449,17.4630371690925,0.385256944443753,0.710619975272411,0.878954625539663,-6.46180308368468,"Q96ET8;Q9NYZ1;C9JPH1;J3QL47;J3KS67;C9JYS5;K7ENL4;A0A0A6YYB9;J3QL63",1,0.401334886411877,0.697336086145941,0.872369888912706,-0.109013497001456,"Non-significant",0.0592993331262813,"TVP23B;TVP23C","Golgi apparatus membrane protein TVP23 homolog C","Q96ET8;Q9NYZ1;C9JPH1;J3QL47;J3KS67;C9JYS5;K7ENL4;A0A0A6YYB9;J3QL63"
0.0570213679563984,17.096449414499,0.43451433289915,0.676004696155706,0.864412649870841,-6.43991328694795,"Q96HR3",2,0.40116241427542,0.697458676076533,0.872369888912706,-0.0570213679563949,"Non-significant",0.0592993331262813,"MED30","Mediator of RNA polymerase II transcription subunit 30","Q96HR3"
-0.045268452737016,17.279303819493,-0.50066931899905,0.630798294802803,0.839445468214151,-6.40659932945479,"Q96IY1;Q5SY74;Q5SY76",2,-0.401028518266636,0.697553853198649,0.872369888912706,0.0452684527370124,"Non-significant",0.0592993331262813,"NSL1","Kinetochore-associated protein NSL1 homolog","Q96IY1;Q5SY74;Q5SY76"
0.0236337675639788,17.0892175152042,0.444655226758344,0.66897635949159,0.860284563862677,-6.43509581507225,"Q9BRD0",6,0.401285476242826,0.697371205014207,0.872369888912706,-0.0236337675639717,"Non-significant",0.0592993331262813,"BUD13","BUD13 homolog","Q9BRD0"
0.0930981634809029,16.2812637772308,0.394609880616049,0.703988327978178,0.876039167983116,-6.45784038103411,"Q9NRD1;J3KQ72",1,0.401939720942866,0.696906254291845,0.872369888912706,-0.0930981634808958,"Non-significant",0.0592993331262813,"FBXO6","F-box only protein 6","Q9NRD1;J3KQ72"
0.073433370943782,16.4095258997855,0.417873292776621,0.687612090146733,0.868607453694997,-6.44758949056814,"Q9P2B7",1,0.402956639219565,0.696183827573501,0.872369888912706,-0.073433370943782,"Non-significant",0.0592993331262813,"CFAP97","Cilia- and flagella-associated protein 97","Q9P2B7"
-0.0484207880966636,16.6187333218411,-0.476457898523624,0.647163712128315,0.848501217277759,-6.41930661053654,"Q9UPR3",2,-0.401864451122398,0.696959739361489,0.872369888912706,0.0484207880966707,"Non-significant",0.0592993331262813,"SMG5","Protein SMG5","Q9UPR3"
0.0189199312247439,17.2923915280706,0.383714170928713,0.711716437662846,0.878954625539663,-6.46244796253152,"Q9Y6R4;F5H4R1;F5H538;J3KNB8",12,0.402902239826038,0.696222465171834,0.872369888912706,-0.0189199312247474,"Non-significant",0.0592993331262813,"MAP3K4","Mitogen-activated protein kinase kinase kinase 4","Q9Y6R4;F5H4R1;F5H538;J3KNB8"
0.0235612858112404,17.9759754374849,0.498352160893483,0.632355317091955,0.839501683721712,-6.40784100271667,"O60573;B8ZZ50;C9JEL3;B9A044",5,0.400443187239552,0.6979699886407,0.872737469599587,-0.0235612858112439,"Non-significant",0.0591163778879703,"EIF4E2","Eukaryotic translation initiation factor 4E type 2","O60573;B8ZZ50;C9JEL3;B9A044"
-0.0238549925446669,17.8586691078369,-0.398761252153963,0.701053471170727,0.874144026127146,-6.45605229679482,"Q8NEF9",8,-0.399662236890942,0.698525363257067,0.873278994926246,0.0238549925446705,"Non-significant",0.0588469858478628,"SRFBP1","Serum response factor-binding protein 1","Q8NEF9"
0.0568612437351703,16.0770698312333,0.40415261512782,0.697250027219228,0.872601199504471,-6.45370337016368,"A0PK00;H0YG77",3,0.399111381754182,0.698917218793193,0.873537722438119,-0.0568612437351632,"Non-significant",0.0587183359094607,"TMEM120B","Transmembrane protein 120B","A0PK00;H0YG77"
0.0263948574496737,17.3080724619391,0.382584092804163,0.71252005144024,0.878954625539663,-6.46291875666352,"O94880;B4DG57;A0A0U1RRH6",9,0.398418776250836,0.699410042912338,0.873537722438119,-0.0263948574496773,"Non-significant",0.0587183359094607,"PHF14","PHD finger protein 14","O94880;B4DG57;A0A0U1RRH6"
0.0630072904576053,20.1829573171538,0.364399879466607,0.725503516122369,0.885969680331213,-6.4703104655466,"O96008;K7EKG4",10,0.398398758711775,0.699424288616815,0.873537722438119,-0.0630072904576018,"Non-significant",0.0587183359094607,"TOMM40","Mitochondrial import receptor subunit TOM40 homolog","O96008;K7EKG4"
-0.0143952968193659,24.5387394796691,-0.336748717367915,0.745429092610188,0.895541405639885,-6.48088373270605,"P07237;I3L514;I3L0S0;H7BZ94;I3NI03;I3L3U6",61,-0.39835200320711,0.699457563174481,0.873537722438119,0.014395296819373,"Non-significant",0.0587183359094607,"P4HB","Protein disulfide-isomerase","P07237;I3L514;I3L0S0;H7BZ94;I3NI03;I3L3U6"
0.0259569054330804,23.0446544007576,0.359572657924167,0.72896642910407,0.887561682904034,-6.47221438391956,"P45880;A0A0A0MR02",21,0.398829732915541,0.699117608400871,0.873537722438119,-0.0259569054330804,"Non-significant",0.0587183359094607,"VDAC2","Voltage-dependent anion-selective channel protein 2","P45880;A0A0A0MR02"
0.0144256546476562,20.240070867628,0.449747366116873,0.665460271581649,0.857925943196345,-6.4326370328433,"Q9Y5J7;G3V2F3;A0A1W2PRH9;G3V502;A0A1W2PQS5",9,0.398339756667544,0.69946627879865,0.873537722438119,-0.0144256546476633,"Non-significant",0.0587183359094607,"TIMM9","Mitochondrial import inner membrane translocase subunit Tim9","Q9Y5J7;G3V2F3;A0A1W2PRH9;G3V502;A0A1W2PQS5"
-0.0170558671704626,19.7982842088165,-0.371990412349188,0.720071999679088,0.882730830390979,-6.46726713873691,"P49593;A8MX49;C9J2F3;B5MCT7",14,-0.398133311449771,0.69961320882132,0.873568442768499,0.0170558671704519,"Non-significant",0.0587030630311048,"PPM1F","Protein phosphatase 1F","P49593;A8MX49;C9J2F3;B5MCT7"
-0.0119758530576561,18.1994089624548,-0.335873588029828,0.746063186324938,0.895551725255738,-6.48120517535259,"Q96JB2",31,-0.397721976337754,0.699906001156881,0.87378125074498,0.0119758530576668,"Non-significant",0.0585972784469538,"COG3","Conserved oligomeric Golgi complex subunit 3","Q96JB2"
0.0341924144172303,19.0145246171513,0.408026782044211,0.694522576593332,0.870866675935554,-6.45199682235057,"Q9UEW8",5,0.397196575793512,0.700280062310965,0.87409542474438,-0.0341924144172303,"Non-significant",0.0584411529746251,"STK39","STE20/SPS1-related proline-alanine-rich protein kinase","Q9UEW8"
-0.0281685607056765,16.6420540308192,-0.361344287437171,0.727694730304881,0.886720601485694,-6.47151847755631,"Q6P158;H7C109",16,-0.396546847644383,0.700742756708121,0.874367294365314,0.0281685607056694,"Non-significant",0.0583060955029047,"DHX57","Putative ATP-dependent RNA helicase DHX57","Q6P158;H7C109"
-0.100666833280012,15.5029328327857,-0.37833802645644,0.71554292766629,0.879938870189764,-6.46467574600434,"Q9UBS9;B4DYM4",2,-0.396697988637734,0.700635112254251,0.874367294365314,0.100666833280014,"Non-significant",0.0583060955029047,"SUCO","SUN domain-containing ossification factor","Q9UBS9;B4DYM4"
-0.019195440899523,18.7884199197584,-0.353289936458642,0.733483493366424,0.890177706684167,-6.47465563034724,"P54802",23,-0.396068583448774,0.701083428613577,0.874639546423751,0.019195440899523,"Non-significant",0.0581708901224985,"NAGLU","Alpha-N-acetylglucosaminidase","P54802"
-0.0092439643412412,20.9013964965188,-0.370721323756127,0.720978937233758,0.883409504252963,-6.46778017393002,"Q8IZA0;C9J519;E7EN73",16,-0.395522141648357,0.701472750151223,0.874972385821814,0.00924396434124475,"Non-significant",0.058005653119917,"KIAA0319L","Dyslexia-associated protein KIAA0319-like protein","Q8IZA0;C9J519;E7EN73"
0.013668341444788,17.7731439133589,0.375139438985994,0.717823646747246,0.881841330965238,-6.46598683551273,"Q68D91",14,0.395194980411828,0.701705885520939,0.875110326319425,-0.0136683414447845,"Non-significant",0.0579371914447609,"MBLAC2","Metallo-beta-lactamase domain-containing protein 2","Q68D91"
-0.0970437121594632,15.6000917085515,-0.383100905695055,0.712152490893257,0.878954625539663,-6.46270361640712,"A0A0C4DGB9",1,-0.394001717326361,0.702556484150625,0.875349626732681,0.0970437121594649,"Non-significant",0.0578184491113979,"PPA2","Inorganic diphosphatase","A0A0C4DGB9"
-0.0247588923058331,22.2574103347744,-0.38114375249852,0.713544856049253,0.879127642692842,-6.46351687181835,"P14854",9,-0.394267002527761,0.702367342071101,0.875349626732681,0.0247588923058366,"Non-significant",0.0578184491113979,"COX6B1","Cytochrome c oxidase subunit 6B1","P14854"
-0.0844140311643571,17.2906251906327,-0.384063880845824,0.711467832554824,0.878954625539663,-6.46230200185521,"P19652",2,-0.394243854625431,0.702383845119756,0.875349626732681,0.0844140311643677,"Non-significant",0.0578184491113979,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
-0.0609636622252907,16.3536055590633,-0.412718966680631,0.691225624920799,0.869646214856633,-6.44990910403334,"P23327;M0QZ43",2,-0.393550256300102,0.702878414743761,0.875349626732681,0.0609636622252943,"Non-significant",0.0578184491113979,"HRC","Sarcoplasmic reticulum histidine-rich calcium-binding protein","P23327;M0QZ43"
0.0196773773655394,19.7636686595932,0.486637174770428,0.640257297830721,0.843974669511116,-6.4140360161503,"Q01650",6,0.394567560981032,0.702153077057018,0.875349626732681,-0.0196773773655359,"Non-significant",0.0578184491113979,"SLC7A5","Large neutral amino acids transporter small subunit 1","Q01650"
-0.0171183920800075,18.6903926383009,-0.434770076045908,0.675827024693062,0.864412649870841,-6.43979309265303,"Q3MIR4;Q9NV96;A0A669KBF5;A0A669KBE6",8,-0.393817178073432,0.702688068990642,0.875349626732681,0.0171183920800111,"Non-significant",0.0578184491113979,"TMEM30A","Cell cycle control protein 50A","Q3MIR4;Q9NV96;A0A669KBF5;A0A669KBE6"
-0.0114448207279025,20.3208157208258,-0.372257822379105,0.719880959243676,0.882730830390979,-6.46715882147077,"Q99961;Q99962;M0QYE0;M0R0I3",15,-0.394001522542979,0.702556623034495,0.875349626732681,0.0114448207279025,"Non-significant",0.0578184491113979,"SH3GL1","Endophilin-A2","Q99961;Q99962;M0QYE0;M0R0I3"
0.192612719558753,14.3441854954976,0.363413316560151,0.726210700670726,0.885969680331213,-6.47070157110453,"Q9P1Z9;A0A6E1Y6F7",1,0.393624534471953,0.70282544372185,0.875349626732681,-0.192612719558749,"Non-significant",0.0578184491113979,"CCDC180","Coiled-coil domain-containing protein 180","Q9P1Z9;A0A6E1Y6F7"
