"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0176970958709717,9.25608479976654,-0.153720771003424,0.881888993377512,0.911255456669407,-8.5014526843938,"CNOT4_HUMAN",15,-0.158958482455136,0.877547088775855,0.908564128917607,0.153057336807276,"Non-significant",0.0416444135930077,"CNOT4","CCR4-NOT transcription complex subunit 4","CNOT4_HUMAN"
-0.0372296571731532,6.79228788614273,-0.15913381241107,0.877768785335349,0.907866911945318,-8.50049642742615,"CTL2_HUMAN",3,-0.158790454310524,0.877675314056257,0.90857788879661,-0.125041961669874,"Non-significant",0.0416378364081046,"SLC44A2","Choline transporter-like protein 2","CTL2_HUMAN"
0.0325686931610125,6.22416377067566,0.157247364479797,0.879204231908351,0.908772374229854,-8.50083341548223,"TTC12_HUMAN",5,0.158647599595029,0.877784332052825,0.90857788879661,0.271525144577016,"Non-significant",0.0416378364081046,"TTC12","Tetratricopeptide repeat protein 12","TTC12_HUMAN"
0.0088346004486084,9.59866058826446,0.148298173799252,0.886020360709438,0.914768953657766,-8.50237765632222,"LRCH3_HUMAN",29,0.1584045447085,0.877969823051752,0.908653972479837,-0.0372297763824747,"Non-significant",0.0416014704115451,"LRCH3","DISP complex protein LRCH3","LRCH3_HUMAN"
0.0421500205993652,6.27612364292145,0.152449756812994,0.882857009357697,0.912083240887236,-8.50167245252358,"BTBD8_HUMAN",7,0.157439265242123,0.878706569364528,0.909300485119727,0.130001783371,"Non-significant",0.0412925772127654,"BTBD8","BTB/POZ domain-containing protein 8","BTBD8_HUMAN"
0.0556929111480713,6.27702021598816,0.150959267177646,0.883992449741355,0.913038658890734,-8.50192785946891,"HEXI2_HUMAN",7,0.156778445889385,0.879211009785828,0.909706469446851,0.40933847427365,"Non-significant",0.0410987167599573,"HEXIM2","Protein HEXIM2","HEXI2_HUMAN"
-0.00667119026182661,11.3036493062973,-0.141510643460493,0.891196920934561,0.919064193489385,-8.50348891358204,"DNJC7_HUMAN",37,-0.156171315110266,0.87967451824856,0.910070003961344,-0.0417387485504257,"Non-significant",0.040925199805504,"DNAJC7","DnaJ homolog subfamily C member 7","DNJC7_HUMAN"
-0.0253314971923846,8.10907709598541,-0.157446658189354,0.879052561390886,0.908731364903256,-8.50079800298382,"GDN_HUMAN",5,-0.155319277139673,0.880325081745943,0.910626939480697,0.178555488586451,"Non-significant",0.040659505911475,"SERPINE2","Glia-derived nexin","GDN_HUMAN"
0.0163059234619123,8.2117645740509,0.148845784115945,0.885602974729809,0.91445438240744,-8.50228574517597,"DMAP1_HUMAN",18,0.154890424622795,0.880652563475941,0.910849572982,0.0307853221893257,"Non-significant",0.040553340939352,"DMAP1","DNA methyltransferase 1-associated protein 1","DMAP1_HUMAN"
0.011156797409047,10.8233016729355,0.182806823175838,0.859798574836714,0.893609022188434,-8.49592857344458,"CREL2_HUMAN",7,0.154264396371743,0.881130656843546,0.911227905891987,0.0993671417236346,"Non-significant",0.0403729886772814,"CRELD2","Protein disulfide isomerase CRELD2","CREL2_HUMAN"
-0.00439476966854713,11.3488391637802,-0.135736110864056,0.89560534861453,0.922317781274057,-8.50439355759462,"ABCB6_HUMAN",29,-0.152946651969631,0.882137177520377,0.912152549815259,0.0475430488586497,"Non-significant",0.0399325235107641,"ABCB6","ATP-binding cassette sub-family B member 6","ABCB6_HUMAN"
0.0232530832290605,7.79647618532181,0.146013619736645,0.887762048672172,0.915981594880287,-8.50275746326934,"CCD9B_HUMAN",16,0.152037048034947,0.882832084516059,0.912695998942208,-0.0758782625198355,"Non-significant",0.0396738533168269,"CCDC9B","Coiled-coil domain-containing protein 9B","CCD9B_HUMAN"
0.0185132026672399,6.75405883789063,0.147065908745984,0.886959727159584,0.915505816839189,-8.50258324855233,"LYST_HUMAN",14,0.151964240014997,0.882887712065244,0.912695998942208,0.0937641859054548,"Non-significant",0.0396738533168269,"LYST","Lysosomal-trafficking regulator","LYST_HUMAN"
0.0510059595108059,6.24150520563126,0.147629516387223,0.886530060142918,0.91517874147578,-8.50248942737686,"MFSD6_HUMAN",4,0.151810580183863,0.883005115125394,0.912701083328337,0.0334975719451904,"Non-significant",0.0396714339847689,"MFSD6","Major facilitator superfamily domain-containing protein 6","MFSD6_HUMAN"
-0.0329859256744367,8.23235249519348,-0.149375142310365,0.88519953697488,0.914154135549723,-8.50219657735679,"SDHF3_HUMAN",5,-0.151343288688806,0.883362165775706,0.912953841944221,0.563070535659788,"Non-significant",0.0395511794160509,"SDHAF3","Succinate dehydrogenase assembly factor 3, mitochondrial","SDHF3_HUMAN"
0.0134828090667725,10.013836979866,0.157480476122119,0.879026825119165,0.908731364903256,-8.50079198945356,"LAT3_HUMAN",8,0.149360262448099,0.884877680677122,0.914403655248876,0.1629524230957,"Non-significant",0.038862046554984,"SLC43A1","Large neutral amino acids transporter small subunit 3","LAT3_HUMAN"
0.0168790817260742,9.11282515525818,0.145889612619502,0.887856607538397,0.915981594880287,-8.50277791169135,"SSU72_HUMAN",10,0.14716523469256,0.88655580184387,0.916021109914831,0.410253286361693,"Non-significant",0.0380945178017073,"SSU72","RNA polymerase II subunit A C-terminal domain phosphatase SSU72","SSU72_HUMAN"
-0.0101866722106951,9.24168610572815,-0.144866267856948,0.888637009971567,0.916654042576824,-8.50294599880172,"SHB_HUMAN",15,-0.146994012742304,0.886686728397854,0.916039739523833,0.0799357891082746,"Non-significant",0.0380856854134243,"SHB","SH2 domain-containing adapter protein B","SHB_HUMAN"
0.00464487075807618,10.8154933452606,0.139683566220273,0.892591326467596,0.920148141653929,-8.50377919968489,"GSDME_HUMAN",22,0.146787450849191,0.886844682895114,0.91608628351508,-0.122276544570974,"Non-significant",0.0380636194656518,"GSDME","Gasdermin-E","GSDME_HUMAN"
-0.0115072727203245,10.6996120214462,-0.193047096641946,0.852051660953504,0.8870345364353,-8.49375840316764,"TSN9_HUMAN",5,-0.146213314680046,0.887283743549629,0.916423153661111,-0.366918087005626,"Non-significant",0.0379039467848795,"TSPAN9","Tetraspanin-9","TSN9_HUMAN"
-0.0147371292114258,9.47160005569458,-0.164425670488423,0.873744690386371,0.904937385379528,-8.49952980993078,"CERS6_HUMAN",5,-0.145297925547578,0.887983856717848,0.917029529516179,0.0611722469329816,"Non-significant",0.0376166792706062,"CERS6","Ceramide synthase 6","CERS6_HUMAN"
-0.0113015174865705,8.75564432144165,-0.193460228611378,0.85173947693183,0.886937129854321,-8.49366839248908,"PLS4_HUMAN",5,-0.145111178844773,0.888126698222109,0.917060324430414,-0.15133833885195,"Non-significant",0.0376020954035229,"PLSCR4","Phospholipid scramblase 4","PLS4_HUMAN"
-0.00884461402893244,9.52262699604034,-0.166134216495783,0.872446296557434,0.903859710197525,-8.49921102089614,"MI4GD_HUMAN",9,-0.144575730227237,0.888536283860658,0.917366510655984,-0.0507059097290536,"Non-significant",0.0374571182511051,"MIF4GD","MIF4G domain-containing protein","MI4GD_HUMAN"
0.00861120223999379,9.23592829704285,0.133442942684263,0.897357105907128,0.923500434880495,-8.50474240518468,"SLMAP_HUMAN",39,0.143801838739675,0.889128326471002,0.917860972135586,-0.0229530334472647,"Non-significant",0.0372230961483255,"SLMAP","Sarcolemmal membrane-associated protein","SLMAP_HUMAN"
-0.0162072181701713,9.95665287971496,-0.145869130061955,0.887872226242723,0.915981594880287,-8.50278128754465,"RM40_HUMAN",8,-0.143640795938056,0.889251536747054,0.917871386485892,-0.150073766708426,"Non-significant",0.0372181685292755,"MRPL40","Large ribosomal subunit protein mL40","RM40_HUMAN"
0.0218408107757284,13.2808762788773,0.160399218763049,0.876806177607372,0.907102553245725,-8.50026814320837,"H2B2C_HUMAN",2,0.14309800708938,0.889666835930607,0.918070195593932,0.399671077728275,"Non-significant",0.0371241113983142,"H2BC20P;H2BC19P","Putative histone H2B type 2-C;Putative histone H2B type 2-D","H2B2C_HUMAN"
0.00713038444519221,9.06265985965729,0.141506564088605,0.891200033814948,0.919064193489385,-8.50348956589241,"UBAC1_HUMAN",17,0.143093297194937,0.889670439728259,0.918070195593932,0.17584228515625,"Non-significant",0.0371241113983142,"UBAC1","Ubiquitin-associated domain-containing protein 1","UBAC1_HUMAN"
-0.0141646862030242,10.7220739126205,-0.162330125040371,0.875337743032443,0.906126987241317,-8.49991633977021,"COXM2_HUMAN",5,-0.14232825319567,0.89025585272256,0.918557475710943,0.106671571731574,"Non-significant",0.0368936639600767,"CMC2","COX assembly mitochondrial protein 2 homolog","COXM2_HUMAN"
0.00605654716495074,11.8003982305527,0.138716033846481,0.893329899964592,0.920792531543788,-8.50393140146172,"HDHD5_HUMAN",19,0.141951138791713,0.8905444475935,0.918738416754438,0.254416704177853,"Non-significant",0.0368081233595494,"HDHD5","Haloacid dehalogenase-like hydrolase domain-containing 5","HDHD5_HUMAN"
-0.0432952642440831,6.33710712194443,-0.137117709273922,0.894550238817194,0.921748665509939,-8.50418052715409,"PTPRG_HUMAN",6,-0.141664541005902,0.890763784250736,0.918847869998789,0.0519347190856756,"Non-significant",0.0367563870787044,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","PTPRG_HUMAN"
0.0130505561828631,9.26463174819946,0.140881696518621,0.891676880684249,0.919439091354936,-8.5035892642263,"DIESL_HUMAN",11,0.140903644914272,0.891346155286959,0.919281798079235,0.153808832168599,"Non-significant",0.0365513388955929,"TMEM68","DGAT1/2-independent enzyme synthesizing storage lipids","DIESL_HUMAN"
0.00898098945617676,9.02982795238495,0.135926198284451,0.895460167853406,0.922285326474046,-8.50436437512942,"CCM2_HUMAN",19,0.140818874136575,0.8914110410756,0.919281798079235,0.0932002067566007,"Non-significant",0.0365513388955929,"CCM2","Cerebral cavernous malformations 2 protein","CCM2_HUMAN"
0.0106134414672834,7.3736754655838,0.133018120866319,0.897681695290201,0.923635464821797,-8.50480638165219,"PLD2_HUMAN",24,0.139798135916055,0.892192408946899,0.919970670503893,0.478178977966308,"Non-significant",0.0362260181341813,"PLD2","Phospholipase D2","PLD2_HUMAN"
0.0216757059097299,7.89307898283005,0.13992991324531,0.892403293508055,0.920071197398267,-8.50374027893007,"IDS_HUMAN",6,0.139250500419246,0.892611671536998,0.920286035940432,0.488623857498174,"Non-significant",0.0360771677376764,"IDS","Iduronate 2-sulfatase","IDS_HUMAN"
-0.00704240798952149,12.2036757469177,-0.128561153382298,0.901088324129117,0.926599331264565,-8.50546534230241,"EIF2D_HUMAN",31,-0.13846358259188,0.893214188182381,0.920540893961794,0.41663956642151,"Non-significant",0.0359569137026497,"EIF2D","Eukaryotic translation initiation factor 2D","EIF2D_HUMAN"
-0.0198552608489955,8.28685224056244,-0.158971124908176,0.877892559327968,0.907879202955281,-8.50052564659785,"DRB3_HUMAN",2,-0.1383118286476,0.893330389563999,0.920540893961794,0.231372833251925,"Non-significant",0.0359569137026497,"HLA-DRB3","HLA class II histocompatibility antigen, DR beta 3 chain","DRB3_HUMAN"
-0.00933575630187455,10.5969508886337,-0.137741820208769,0.894073686895387,0.921442130759453,-8.50408359083401,"BORC5_HUMAN",14,-0.138257458048115,0.893372023009786,0.920540893961794,0.607370257377625,"Non-significant",0.0359569137026497,"BORCS5","BLOC-1-related complex subunit 5","BORC5_HUMAN"
-0.0444366931915257,5.94188320636749,-0.133338840962322,0.897436643952761,0.923500434880495,-8.50475810126819,"RIF1_HUMAN",7,-0.138253269749793,0.893375230148993,0.920540893961794,0.0213840007782,"Non-significant",0.0359569137026497,"RIF1","Telomere-associated protein RIF1","RIF1_HUMAN"
-0.0194278955459586,7.59258526563644,-0.136120029624719,0.895312132011518,0.922285326474046,-8.50433457604641,"3BP2_HUMAN",9,-0.138186811180295,0.893426120279656,0.920540893961794,0.351842403411851,"Non-significant",0.0359569137026497,"SH3BP2","SH3 domain-binding protein 2","3BP2_HUMAN"
0.00447773933415618,12.8636382818222,0.160221240577123,0.87694155416062,0.907126946769412,-8.50030035968871,"MARE2_HUMAN",14,0.13651822912969,0.894703994762506,0.921740504507742,-0.732465028762849,"Non-significant",0.0353913276693715,"MAPRE2","Microtubule-associated protein RP/EB family member 2","MARE2_HUMAN"
-0.0317676067352295,6.36294853687286,-0.133840948249671,0.89705302462826,0.923339875914461,-8.50468228292916,"GPN2_HUMAN",4,-0.135101099705571,0.895789551695962,0.922708472444579,0.268783092498779,"Non-significant",0.0349354916148381,"GPN2","GPN-loop GTPase 2","GPN2_HUMAN"
0.00756478309632058,13.8064266443253,0.162204125673768,0.87543354848075,0.906126987241317,-8.49993942384681,"IF4E_HUMAN",9,0.134994777768572,0.895871006398619,0.922708472444579,0.356442809104918,"Non-significant",0.0349354916148381,"EIF4E","Eukaryotic translation initiation factor 4E","IF4E_HUMAN"
0.0110373497009277,8.64981269836426,0.158774093828452,0.878042467038345,0.907918513769483,-8.50056099423297,"S38A9_HUMAN",6,0.134635912144662,0.896145947961736,0.922802027891186,0.207984924316424,"Non-significant",0.0348914597718975,"SLC38A9","Neutral amino acid transporter 9","S38A9_HUMAN"
-0.0278300046920785,6.45635598897934,-0.134795260079159,0.896323993046439,0.922823611163406,-8.50453739983925,"EFNA1_HUMAN",4,-0.134579329028665,0.896189299948551,0.922802027891186,0.563269376754757,"Non-significant",0.0348914597718975,"EFNA1","Ephrin-A1","EFNA1_HUMAN"
-0.0367809534072885,7.48538345098495,-0.127470342548094,0.901922411355468,0.927293264791975,-8.50562321292689,"CO1A1_HUMAN",15,-0.133104376634294,0.897319486353984,0.923848536007642,-0.112221240997316,"Non-significant",0.0343992250656856,"COL1A1","Collagen alpha-1(I) chain","CO1A1_HUMAN"
-0.00644946098327281,15.7561742067337,-0.163011338384391,0.874819810945239,0.905856042114558,-8.49979122788027,"UD11_HUMAN",10,-0.13292361560627,0.897458012140987,0.923873929270739,0.00336408615112482,"Non-significant",0.0343872880413237,"UGT1A1","UDP-glucuronosyltransferase 1A1","UD11_HUMAN"
0.0116043090819975,11.3835318088531,0.179292188097518,0.862461267025478,0.895917388381094,-8.49664639841215,"CAND2_HUMAN",4,0.132741054167699,0.897597921450542,0.923900740155993,-0.0328435897827006,"Non-significant",0.0343746849683252,"CAND2","Cullin-associated NEDD8-dissociated protein 2","CAND2_HUMAN"
0.0203763246536255,7.00643545389176,0.126824575659432,0.902416258138365,0.927565938501988,-8.50571604216273,"GO45_HUMAN",14,0.131670460274976,0.898418466965235,0.924628036650928,0.221847057342551,"Non-significant",0.034032941983613,"BLZF1","Golgin-45","GO45_HUMAN"
0.0219244956970188,7.98706424236298,0.128502374028712,0.90113326633087,0.926599331264565,-8.50547388344783,"ABHD3_HUMAN",8,0.130909060582515,0.899002112679431,0.925111368710323,0.316930055618274,"Non-significant",0.0338059819583349,"ABHD3","Phospholipase ABHD3","ABHD3_HUMAN"
0.00863432884216842,9.96777069568634,0.132090967289585,0.898390168250111,0.92424722013204,-8.50494530216078,"MK09_HUMAN",13,0.130727861430651,0.899141019255988,0.925136980756161,0.084097623825075,"Non-significant",0.0337939585235548,"MAPK9","Mitogen-activated protein kinase 9","MK09_HUMAN"
0.00553011894224831,11.2915555238724,0.124894015474617,0.90389291565652,0.928730798738382,-8.50599076120844,"CHRD1_HUMAN",21,0.130055194234062,0.899656715539185,0.925550220601616,-0.344032883644105,"Non-significant",0.0336000113374127,"CHORDC1","Cysteine and histidine-rich domain-containing protein 1","CHRD1_HUMAN"
0.00651073455810547,14.1810128688812,0.135974729733323,0.895423102257374,0.922285326474046,-8.50435691800682,"CBR4_HUMAN",13,0.128853544566791,0.900578078625653,0.926380645279988,0.325530290603638,"Non-significant",0.0332105271657627,"CBR4","3-oxoacyl-[acyl-carrier-protein] reductase","CBR4_HUMAN"
0.00750589370727361,13.1788895130157,0.174637218042951,0.865990788629821,0.898548498585981,-8.49757585439378,"FKB11_HUMAN",7,0.1266001180419,0.902306319578852,0.928040750039651,-0.0688216686248779,"Non-significant",0.0324329535992357,"FKBP11","Peptidyl-prolyl cis-trans isomerase FKBP11","FKB11_HUMAN"
-0.0392357110977173,6.35380905866623,-0.12263603364682,0.905620523850497,0.929918898087006,-8.50630674785782,"ABHDD_HUMAN",5,-0.126320669615236,0.902520678188163,0.928143571966889,-0.0111641883850506,"Non-significant",0.0323848387701917,"ABHD13","Protein ABHD13","ABHDD_HUMAN"
-0.0295273065566999,7.46335262060165,-0.124100099775209,0.90450028749801,0.929237190777267,-8.50610251786084,"ETKMT_HUMAN",4,-0.125289512075439,0.903311729145535,0.928839357532236,0.133994579315187,"Non-significant",0.0320593906026738,"ETFBKMT","Electron transfer flavoprotein beta subunit lysine methyltransferase","ETKMT_HUMAN"
0.0297737121582031,7.93854534626007,0.125128189570168,0.903713777696641,0.928664335388873,-8.505957661823,"MFS10_HUMAN",3,0.125046113223549,0.903498468939463,0.92891365648439,0.0654742717742938,"Non-significant",0.0320246522658707,"MFSD10","Major facilitator superfamily domain-containing protein 10","MFS10_HUMAN"
-0.00955379009247181,7.88882464170456,-0.137054748097391,0.894598316599799,0.921748665509939,-8.50419028190217,"PHC3_HUMAN",8,-0.124474094736145,0.903937356415207,0.929247144299124,-0.572100639343262,"Non-significant",0.0318687648752691,"PHC3","Polyhomeotic-like protein 3","PHC3_HUMAN"
-0.010107517242453,11.0059230327607,-0.237410693896259,0.818700267600962,0.860929752632738,-8.48300715022651,"YIPF4_HUMAN",3,-0.124268141817158,0.904095384633982,0.929291861023578,0.185665369033815,"Non-significant",0.0318478664958137,"YIPF4","Protein YIPF4","YIPF4_HUMAN"
0.00962805747984952,10.4569586515427,0.121359222038898,0.906597667464927,0.930684903063059,-8.50648288613904,"GGT7_HUMAN",15,0.123931317498976,0.904353840580491,0.929439779920216,0.0458405017852854,"Non-significant",0.0317787437033681,"GGT7","Glutathione hydrolase 7","GGT7_HUMAN"
-0.0173910856246948,7.56157177686691,-0.120046718557123,0.907602304592092,0.931473299860197,-8.50666203421592,"TM102_HUMAN",11,-0.123238655483406,0.904885379975422,0.929868284336445,0.0378335714340219,"Non-significant",0.0315785648192854,"TMEM102","Transmembrane protein 102","TM102_HUMAN"
-0.0134122371673584,9.70591175556183,-0.131030620706109,0.899200539243789,0.924963637858025,-8.50510299412902,"BOLA1_HUMAN",6,-0.123060817411642,0.905021858698412,0.929869826734803,0.212466001510617,"Non-significant",0.0315778444435596,"BOLA1","BolA-like protein 1","BOLA1_HUMAN"
0.00534343719482067,8.5266842842102,0.118859603320412,0.908511119366765,0.931941747476855,-8.5068223962773,"SEM4G_HUMAN",20,0.122839647317358,0.905191596491708,0.929869826734803,0.324263334274299,"Non-significant",0.0315778444435596,"SEMA4G","Semaphorin-4G","SEM4G_HUMAN"
-0.00907182693481445,9.62624835968018,-0.122616909507358,0.905635158277544,0.929918898087006,-8.50630939960918,"HNF1A_HUMAN",13,-0.122774642113879,0.905241485953988,0.929869826734803,0.142820835113525,"Non-significant",0.0315778444435596,"HNF1A","Hepatocyte nuclear factor 1-alpha","HNF1A_HUMAN"
-0.00996398925780895,9.36360192298889,-0.12630225197943,0.902815735862626,0.927859009599664,-8.50579078297075,"PIP30_HUMAN",10,-0.122550226281656,0.905413721517748,0.929869826734803,0.227317333221437,"Non-significant",0.0315778444435596,"PSME3IP1","PSME3-interacting protein","PIP30_HUMAN"
0.0207107067108154,7.04374873638153,0.119521240028844,0.908004574971092,0.931539906602028,-8.50673321458767,"CCNT2_HUMAN",9,0.12249007928501,0.905459884277999,0.929869826734803,-0.230233192443826,"Non-significant",0.0315778444435596,"CCNT2","Cyclin-T2","CCNT2_HUMAN"
-0.0139214992523193,8.29761970043182,-0.123133595759357,0.905239786450061,0.929879178029598,-8.50623761117875,"MTFR1_HUMAN",7,-0.119786610718305,0.907535184253506,0.931883128958865,0.204589366912849,"Non-significant",0.0306385507693092,"MTFR1","Mitochondrial fission regulator 1","MTFR1_HUMAN"
0.0147668123245221,7.12733751535415,0.119723250887912,0.907849925901344,0.931499026146118,-8.50670588736782,"S12A6_HUMAN",8,0.119181848141799,0.907999529924065,0.932241956953544,-0.102988958358765,"Non-significant",0.0304713548862172,"SLC12A6","Solute carrier family 12 member 6","S12A6_HUMAN"
0.00577235221862793,9.18964993953705,0.111035933993932,0.914504215408649,0.936786668832948,-8.50783954017709,"RN214_HUMAN",27,0.118715012868499,0.908357998613721,0.932400858583113,0.18526911735535,"Non-significant",0.0303973352396885,"RNF214","RING finger protein 214","RN214_HUMAN"
-0.00997710227965065,13.7079337835312,-0.127260932868146,0.902082551264883,0.927340405544566,-8.50565336708005,"RL19_HUMAN",8,-0.118680990006349,0.908384124611722,0.932400858583113,-0.0640203952789271,"Non-significant",0.0303973352396885,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
0.0120321512222308,7.78632396459579,0.118386422983125,0.908873410550402,0.932195531943618,-8.50688587354157,"SNX19_HUMAN",10,0.118199735541684,0.908753690322902,0.932662211393881,0.328795194625854,"Non-significant",0.0302756191582149,"SNX19","Sorting nexin-19","SNX19_HUMAN"
-0.0349708795547521,8.55510395765305,-0.113830063538354,0.912363155307239,0.935241992582,-8.5074841989726,"CNDP1_HUMAN",7,-0.117841447738931,0.909028842570953,0.93282661295317,-0.163030624389645,"Non-significant",0.0301990722614784,"CNDP1","Beta-Ala-His dipeptidase","CNDP1_HUMAN"
0.0219792127609253,7.35327166318894,0.112641804358457,0.91327359064351,0.935644181121394,-8.50763639043359,"KLDC4_HUMAN",15,0.117361240030998,0.909397645356351,0.933087063027495,0.405984878540037,"Non-significant",0.0300778318929862,"KLHDC4","Kelch domain-containing protein 4","KLDC4_HUMAN"
-0.0223158597946149,7.18409246206283,-0.113508555133431,0.912609478963765,0.935241992582,-8.50752553461774,"NEPRO_HUMAN",9,-0.116855027477398,0.909786445244795,0.93328390910571,0.0910451412200928,"Non-significant",0.0299862218463806,"NEPRO","Nucleolus and neural progenitor protein","NEPRO_HUMAN"
0.00708699226379927,9.50270187854767,0.134614916138679,0.896461755873092,0.922848349042662,-8.5045648580595,"DX39A_HUMAN",9,0.116741059695777,0.909873982507424,0.93328390910571,0.380733489990234,"Non-significant",0.0299862218463806,"DDX39A","ATP-dependent RNA helicase DDX39A","DX39A_HUMAN"
0.0172393321990949,8.39404690265656,0.116496282582422,0.91032082733225,0.933444103750016,-8.5071369198084,"COPRS_HUMAN",7,0.116662195154633,0.909934558163085,0.93328390910571,0.0762245655059814,"Non-significant",0.0299862218463806,"COPRS","Coordinator of PRMT5 and differentiation stimulator","COPRS_HUMAN"
0.0126616954803467,9.53234946727753,0.119905963163977,0.907710054473081,0.931473299860197,-8.5066811311888,"RN167_HUMAN",7,0.115508895346267,0.910820475945148,0.934074487085305,-0.000176429748540485,"Non-significant",0.0296184898938362,"RNF167","E3 ubiquitin-protein ligase RNF167","RN167_HUMAN"
-0.00872373580932706,7.25478219985962,-0.11012888593523,0.915199422464602,0.937380473854807,-8.50795300090881,"TCPR1_HUMAN",19,-0.114429801109275,0.911649511785041,0.934806538433442,0.345683813095093,"Non-significant",0.0292782586293685,"TECPR1","Tectonin beta-propeller repeat-containing protein 1","TCPR1_HUMAN"
0.00399637222292704,10.628680229187,0.0989342484797946,0.923785825466307,0.944863001113527,-8.5092769164739,"RAPH1_HUMAN",45,0.113489341710097,0.912372132186383,0.935429300045529,0.266763448715213,"Non-significant",0.0289890309971072,"RAPH1","Ras-associated and pleckstrin homology domains-containing protein 1","RAPH1_HUMAN"
0.0289245843887365,7.06301027536392,0.113592367942875,0.912545264800523,0.935241992582,-8.50751477021259,"ZMAT5_HUMAN",2,0.112932643761703,0.912799922714822,0.935707597291659,0.521902561187742,"Non-significant",0.0288598443412444,"ZMAT5","Zinc finger matrin-type protein 5","ZMAT5_HUMAN"
-0.0298140048980731,7.07754528522491,-0.11312938416941,0.912899993858244,0.935379536578582,-8.50757413407964,"CD1D_HUMAN",2,-0.11283597522832,0.912874210027208,0.935707597291659,0.0450935363768981,"Non-significant",0.0288598443412444,"CD1D","Antigen-presenting glycoprotein CD1d","CD1D_HUMAN"
-0.0238507986068726,7.92569130659103,-0.115975026230389,0.910720054589026,0.933735471687561,-8.50720544428676,"CUX2_HUMAN",1,-0.111408350843569,0.913971408384402,0.936598395276758,-0.365472555160499,"Non-significant",0.0284465906528564,"CUX2","Homeobox protein cut-like 2","CUX2_HUMAN"
-0.0123019218444842,7.0090229511261,-0.113455024249217,0.912650492637944,0.935241992582,-8.50753240565381,"CINP_HUMAN",8,-0.111404809441213,0.913974130367435,0.936598395276758,0.172098875045776,"Non-significant",0.0284465906528564,"CINP","Cyclin-dependent kinase 2-interacting protein","CINP_HUMAN"
-0.00399661064146528,9.93714940547943,-0.0985932847200666,0.924047523335475,0.945011545795821,-8.50931502115818,"OSBL8_HUMAN",35,-0.110411612729109,0.914737565861502,0.937250159790538,0.234405040740967,"Non-significant",0.0281444768641143,"OSBPL8","Oxysterol-binding protein-related protein 8","OSBL8_HUMAN"
0.00485968589785024,12.763182759285,0.120595834605608,0.907181969620807,0.931166919861256,-8.50658731958744,"RAB21_HUMAN",13,0.110276835681927,0.914841171498776,0.937250159790538,0.100533723831173,"Non-significant",0.0281444768641143,"RAB21","Ras-related protein Rab-21","RAB21_HUMAN"
0.00286817550662377,11.841002702713,0.0898318213240937,0.930775476607102,0.950095888437542,-8.51024915193821,"EGFR_HUMAN",45,0.109945052413586,0.915096226849616,0.937393104994039,-0.12877416610718,"Non-significant",0.0280782452622075,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN"
-0.00488877296447576,9.48774540424347,-0.102527381527344,0.921028623695563,0.942637014715666,-8.50886738692913,"M3K7_HUMAN",26,-0.10964912520248,0.915323726980113,0.93750779105234,-0.263853311538695,"Non-significant",0.0280251144301316,"MAP3K7","Mitogen-activated protein kinase kinase kinase 7","M3K7_HUMAN"
0.00897502899170988,10.1041450500488,0.201611783872043,0.845585565262699,0.881660405620861,-8.49185343378977,"CF120_HUMAN",3,0.109077710956638,0.915763036818113,0.937839363970992,-0.194512844085693,"Non-significant",0.0278715425540829,"C6orf120","UPF0669 protein C6orf120","CF120_HUMAN"
-0.0199995040893519,8.64916515350342,-0.109102406699706,0.915986262316969,0.938067970773683,-8.50808028211134,"AP4S1_HUMAN",4,-0.107645860875838,0.91686399401182,0.938848365397767,-0.254658222198486,"Non-significant",0.0274045455281562,"AP4S1","AP-4 complex subunit sigma-1","AP4S1_HUMAN"
0.0113568305969238,8.38656640052795,0.108292654521087,0.916607042104401,0.938585252351731,-8.50817985129934,"CACL1_HUMAN",9,0.107302549075139,0.917127996646863,0.939000197450176,0.497662782669067,"Non-significant",0.0273343164117239,"CACUL1","CDK2-associated and cullin domain-containing protein 1","CACL1_HUMAN"
0.0135574340820188,15.2033972740173,0.116955125867771,0.909969424580376,0.933201707664961,-8.50707634677971,"GSTA2_HUMAN",4,0.106871479072845,0.917459499706954,0.939221092685116,-0.198315143585205,"Non-significant",0.0272321627596926,"GSTA2","Glutathione S-transferase A2","GSTA2_HUMAN"
-0.0233157873153722,6.83351546525955,-0.102535639218403,0.921022288439417,0.942637014715666,-8.50886642897532,"POGK_HUMAN",8,-0.105657278335849,0.918393340639964,0.94005847936832,0.0803925991058243,"Non-significant",0.0268451288715879,"POGK","Pogo transposable element with KRAB domain","POGK_HUMAN"
-0.0178117752075186,7.6775541305542,-0.100241981846946,0.922782201679492,0.944074490534283,-8.50912955304186,"NPRL2_HUMAN",15,-0.104354780382225,0.919395240095507,0.940965310057385,-0.423020601272583,"Non-significant",0.0264263871236035,"NPRL2","GATOR1 complex protein NPRL2","NPRL2_HUMAN"
