"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0674561659495021,6.26260219301496,-0.256296028947408,0.805734986046785,0.85617300512651,-8.48087111043112,"DHX40_HUMAN",6,-0.262729512636991,0.800219819528185,0.853553781471236,0.19166215260825,"Non-significant",0.0687691092764628,"DHX40","Probable ATP-dependent RNA helicase DHX40","DHX40_HUMAN"
-0.0535838603973371,6.9688856942313,-0.261542195665549,0.801860551355607,0.853822511809649,-8.47931813664398,"TBC25_HUMAN",5,-0.261069965299871,0.80144945480053,0.854753006867968,1.25348250071205,"Non-significant",0.0681593627584875,"TBC1D25","TBC1 domain family member 25","TBC25_HUMAN"
0.0528288284937553,7.07163538251604,0.261708821938864,0.801737592334268,0.853822511809649,-8.47926830701507,"TISD_HUMAN",5,0.260849580026306,0.801612793796044,0.854814851999093,-0.0853010813395176,"Non-significant",0.0681279407835685,"ZFP36L2","mRNA decay activator protein ZFP36L2","TISD_HUMAN"
0.0261984666188475,11.0738863263811,0.261208030774783,0.802107161110521,0.853883167836627,-8.4794179751104,"COMD8_HUMAN",11,0.260418960107295,0.801931979243651,0.854933462525201,0.356014649073259,"Non-significant",0.0680676840818899,"COMMD8","COMM domain-containing protein 8","COMD8_HUMAN"
0.0212823549906407,9.42629378182547,0.244326109931159,0.814597243045504,0.863328373833753,-8.48429895257664,"RHPN2_HUMAN",29,0.260415218638602,0.801934752684163,0.854933462525201,0.227878332138076,"Non-significant",0.0680676840818899,"RHPN2","Rhophilin-2","RHPN2_HUMAN"
0.0649409294128382,8.41959353855678,0.247531763407558,0.812220880244884,0.861372398680825,-8.48339670932432,"DIP2A_HUMAN",18,0.25995731840425,0.802274203681469,0.855182985900084,0.324988524119059,"Non-significant",0.0679409481210886,"DIP2A","Disco-interacting protein 2 homolog A","DIP2A_HUMAN"
-0.0122172832488943,16.0485072817121,-0.27944079527311,0.788688329912028,0.844138914246959,-8.4737882548004,"ATPG_HUMAN",14,-0.259671345581483,0.802486224471719,0.855296627527062,0.288467486699426,"Non-significant",0.0678832404101092,"ATP5F1C","ATP synthase subunit gamma, mitochondrial","ATPG_HUMAN"
0.0126744906107579,9.72113200596401,0.233502486674814,0.822636437972687,0.869576870467741,-8.48725995273434,"XPO4_HUMAN",34,0.25779266558322,0.803879522961031,0.856645793327383,0.0832153161366662,"Non-significant",0.0671987134348796,"XPO4","Exportin-4","XPO4_HUMAN"
-0.00934044520055011,11.6329193115234,-0.249166837752816,0.811009622901662,0.860425219694571,-8.48293206798054,"GRSF1_HUMAN",20,-0.257679819159535,0.803963238376635,0.856645793327383,0.39009809494015,"Non-significant",0.0671987134348796,"GRSF1","G-rich sequence factor 1","GRSF1_HUMAN"
-0.0828204552332528,6.28648975917271,-0.247195701845686,0.812469903125414,0.861411315034576,-8.48349183659737,"PRKN_HUMAN",8,-0.25732043009172,0.804229870429674,0.856817380339598,0.390321413675958,"Non-significant",0.067111732525146,"PRKN","E3 ubiquitin-protein ligase parkin","PRKN_HUMAN"
0.0813398758570383,6.33232552664621,0.247297372561001,0.812394562243155,0.861411315034576,-8.4834630705519,"UBP22_HUMAN",7,0.256642905872341,0.804732603878669,0.857103741576715,-0.999452988306682,"Non-significant",0.0669666090364649,"USP22","Ubiquitin carboxyl-terminal hydrolase 22","UBP22_HUMAN"
-0.0240293343862046,13.4747164590018,-0.307641244759299,0.768088437226135,0.827548742484777,-8.46435217366995,"RS23_HUMAN",6,-0.256575179567253,0.804782863281256,0.857103741576715,0.264300346374513,"Non-significant",0.0669666090364649,"RPS23","Small ribosomal subunit protein uS12","RS23_HUMAN"
-0.0432209173838292,7.01518276759556,-0.259172654529039,0.803609775377209,0.855072065118714,-8.48002338570398,"ATG10_HUMAN",6,-0.256417132125597,0.804900153454212,0.857103741576715,0.501748164494826,"Non-significant",0.0669666090364649,"ATG10","Ubiquitin-like-conjugating enzyme ATG10","ATG10_HUMAN"
-0.0302236080169429,10.3049825940813,-0.311170288437848,0.765524466296435,0.825773134741993,-8.46310929960397,"4EBP1_HUMAN",4,-0.256388790463197,0.804921186937955,0.857103741576715,0.178348461786907,"Non-significant",0.0669666090364649,"EIF4EBP1","Eukaryotic translation initiation factor 4E-binding protein 1","4EBP1_HUMAN"
-0.116983652114868,7.79904556274414,-0.242885223667325,0.815666073461958,0.864348246058551,-8.48470073494719,"KPRP_HUMAN",26,-0.255440102320583,0.805625346009485,0.857638122747818,0.127384344736766,"Non-significant",0.0666959224612028,"KPRP","Keratinocyte proline-rich protein","KPRP_HUMAN"
-0.031562407811486,7.59605033057076,-0.253877166439683,0.807523396395982,0.857062764991105,-8.48157675986741,"ST65G_HUMAN",10,-0.255427864397638,0.805634430808956,0.857638122747818,0.130810260772691,"Non-significant",0.0666959224612028,"SUPT7L","STAGA complex 65 subunit gamma","ST65G_HUMAN"
-0.0561788876851388,9.08672686985561,-0.26663786444059,0.79810307773366,0.851295960658725,-8.47778022937019,"HSPB6_HUMAN",2,-0.254233589867566,0.806521152513605,0.85846945185562,-0.0475101470947159,"Non-significant",0.0662751543488202,"HSPB6","Heat shock protein beta-6","HSPB6_HUMAN"
-0.0157740910848343,11.6824147360665,-0.352138305128459,0.736002223813508,0.803974427035918,-8.44767824282779,"SMAP_HUMAN",8,-0.254058266462152,0.80665135181611,0.85849541823661,0.244082371393837,"Non-significant",0.0662620183130442,"SMAP","Small acidic protein","SMAP_HUMAN"
-0.0319374402364119,8.85610376085554,-0.254061721954996,0.807386898983283,0.857042252951078,-8.48152315097314,"PCLI1_HUMAN",9,-0.253210158569403,0.807281269271758,0.859053143458498,0.257050275802627,"Non-significant",0.0659799686520337,"PID1","PTB-containing, cubilin and LRP1-interacting protein","PCLI1_HUMAN"
-0.0761297941207912,6.74009902136666,-0.249596688003373,0.8106912849488,0.860199958947897,-8.48280941873137,"TM127_HUMAN",3,-0.252248831314577,0.807995463381532,0.859456883105859,-0.0718475182851321,"Non-significant",0.0657759059448164,"TMEM127","Transmembrane protein 127","TM127_HUMAN"
-0.011693239212045,11.5439811434065,-0.263650812705833,0.800304986372352,0.8530839016586,-8.47868526359781,"PTGR3_HUMAN",15,-0.251979110522918,0.808195880930479,0.859456883105859,0.0628837744394941,"Non-significant",0.0657759059448164,"PTGR3","Prostaglandin reductase 3","PTGR3_HUMAN"
-0.0187497933705671,10.8246199744088,-0.373006870327922,0.72114520712362,0.791795968958193,-8.43911283878814,"DCTN5_HUMAN",6,-0.251962298962692,0.808208373364805,0.859456883105859,-0.2588419119517,"Non-significant",0.0657759059448164,"DCTN5","Dynactin subunit 5","DCTN5_HUMAN"
-0.0173424084981306,9.10894966125488,-0.236366541023118,0.820506865769167,0.868004264517734,-8.48648926232518,"PRP17_HUMAN",26,-0.251942278612589,0.808223250283884,0.859456883105859,-0.22589921951295,"Non-significant",0.0657759059448164,"CDC40","Pre-mRNA-processing factor 17","PRP17_HUMAN"
0.0261608759562169,9.33085972922189,0.274601722318552,0.792242357444886,0.846602724655315,-8.47531858205105,"MZT2B_HUMAN",7,0.251883133230077,0.80826720111325,0.859456883105859,-0.416697104771913,"Non-significant",0.0657759059448164,"MZT2B","Mitotic-spindle organizing protein 2B","MZT2B_HUMAN"
0.0436362425486232,6.99258572714669,0.239200506445978,0.818401291325546,0.866301626548489,-8.48571758120433,"KIF5C_HUMAN",24,0.251844091536375,0.808296213332611,0.859456883105859,0.0716828505197835,"Non-significant",0.0657759059448164,"KIF5C","Kinesin heavy chain isoform 5C","KIF5C_HUMAN"
-0.037176251411438,7.78566026687622,-0.254396579881661,0.807139256482142,0.856991353977506,-8.48142578539567,"RNLS_HUMAN",7,-0.251236203915106,0.80874798144936,0.859824570424543,-0.101372083028142,"Non-significant",0.0655901486033681,"RNLS","Renalase","RNLS_HUMAN"
0.0315355459849034,8.85703659057617,0.317730904131688,0.760766491954616,0.822389996765222,-8.46076221627316,"NFYB_HUMAN",3,0.250618033893585,0.809207471226042,0.860141965400266,0.0121932029724157,"Non-significant",0.0654298630568366,"NFYB","Nuclear transcription factor Y subunit beta","NFYB_HUMAN"
-0.013767957687369,13.329585484096,-0.314522688010543,0.763091799943093,0.82424479030062,-8.46191589941151,"RANG_HUMAN",10,-0.250549340638724,0.809258536340354,0.860141965400266,0.350070476531981,"Non-significant",0.0654298630568366,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN"
-0.0702747901280745,6.53249706540789,-0.239580681867488,0.818118953226786,0.866161016316216,-8.48561337312169,"KSR1_HUMAN",11,-0.250251395779741,0.809480033754506,0.860264701229085,0.305483142534891,"Non-significant",0.0653678969016106,"KSR1","Kinase suppressor of Ras 1","KSR1_HUMAN"
0.0101264317830339,12.7612727028983,0.301395113868576,0.772634221215851,0.83114123201753,-8.46651820924395,"RAB21_HUMAN",13,0.249943359021442,0.809709053299578,0.860395397914192,0.220242261886627,"Non-significant",0.0653019212341529,"RAB21","Ras-related protein Rab-21","RAB21_HUMAN"
0.00958029429115648,10.3598801749093,0.2138195618314,0.837314892594616,0.882106061140761,-8.49230624471943,"TBCD_HUMAN",46,0.249093907637398,0.810340707701845,0.860953843432338,-0.259943723678633,"Non-significant",0.0650201308691791,"TBCD","Tubulin-specific chaperone D","TBCD_HUMAN"
0.0542744795481349,7.10171590532575,0.244893458356631,0.814176509541588,0.862995192478177,-8.48414011083421,"LIPT2_HUMAN",6,0.248538026381936,0.810754144406839,0.861121747659752,-0.402174949645996,"Non-significant",0.0649354425081542,"LIPT2","Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial","LIPT2_HUMAN"
-0.0156693458557147,9.92335905347552,-0.238963798705188,0.818577097701166,0.866301626548489,-8.48578238191963,"SEH1_HUMAN",19,-0.248494385365172,0.810786605151637,0.861121747659752,0.866015315055852,"Non-significant",0.0649354425081542,"SEH1L","Nucleoporin SEH1","SEH1_HUMAN"
0.00881695747374778,10.9746723175049,0.257803524926321,0.804621044356984,0.855679649666115,-8.48042801598255,"T3HPD_HUMAN",17,0.248453354246568,0.810817124984041,0.861121747659752,0.0835060278574744,"Non-significant",0.0649354425081542,"L3HYPDH","Trans-3-hydroxy-L-proline dehydratase","T3HPD_HUMAN"
0.00494647026064321,15.2920073100499,0.17492590406155,0.866522697497072,0.905352197719707,-8.50098805487496,"TCPE_HUMAN",44,0.248072991092101,0.811100064059258,0.861309503962416,-0.0469194650649998,"Non-significant",0.0648407606142491,"CCT5","T-complex protein 1 subunit epsilon","TCPE_HUMAN"
0.0162086884180699,7.72799812044416,0.254986707400325,0.806702889399302,0.856721426953087,-8.48125388997358,"K0513_HUMAN",13,0.247879052407366,0.811244340006502,0.861349983618524,-0.0864616632461557,"Non-significant",0.0648203502064968,"KIAA0513","Uncharacterized protein KIAA0513","K0513_HUMAN"
0.110201438268028,6.68233619417463,0.239573903660935,0.818123986818768,0.866161016316216,-8.48561523248709,"MED28_HUMAN",3,0.247444618874883,0.811567554682082,0.861580418512419,-0.101479132970182,"Non-significant",0.0647041799847287,"MED28","Mediator of RNA polymerase II transcription subunit 28","MED28_HUMAN"
0.0571232636769601,7.29924501691546,0.237327747621608,0.819792528193874,0.867474774878077,-8.48622854110278,"KCD18_HUMAN",11,0.247124057204144,0.811806074910824,0.861720891133756,0.0790093739827746,"Non-significant",0.0646333781068459,"KCTD18","BTB/POZ domain-containing protein KCTD18","KCD18_HUMAN"
-0.00850391387942828,11.9940925325666,-0.256287244668741,0.80574147850433,0.85617300512651,-8.48087368491128,"OXSM_HUMAN",17,-0.24577071712603,0.812813289560372,0.862677178743344,0.314575195312482,"Non-significant",0.0641516906336502,"OXSM","3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial","OXSM_HUMAN"
0.0245809555053693,9.54006249564035,0.242201649204686,0.816173289964569,0.864659887031272,-8.48489052951694,"2A5G_HUMAN",12,0.244402929883933,0.813831641545805,0.863600539043711,0.255378643671675,"Non-significant",0.0636870952590247,"PPP2R5C","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform","2A5G_HUMAN"
0.0786370038986171,6.67468234470912,0.236116363135817,0.820692820391266,0.868007570947372,-8.48655695095768,"DSN1_HUMAN",6,0.244316310037392,0.813896145189458,0.863600539043711,0.257150014241528,"Non-significant",0.0636870952590247,"DSN1","Kinetochore-associated protein DSN1 homolog","DSN1_HUMAN"
-0.0361131032308073,13.3072737285069,-0.296720262945897,0.776042862641135,0.833573178113604,-8.46811109309383,"H2B2C_HUMAN",2,-0.243090380544272,0.814809229734697,0.86445634022847,0.391315619150798,"Non-significant",0.0632569360819856,"H2BC20P;H2BC19P","Putative histone H2B type 2-C;Putative histone H2B type 2-D","H2B2C_HUMAN"
0.020199298858655,9.91701330457415,0.23660215489608,0.820331747946622,0.867932168840643,-8.48642544974922,"RPP30_HUMAN",15,0.241987034428319,0.815631276274322,0.865170581346519,0.0813398758570401,"Non-significant",0.0628982564267608,"RPP30","Ribonuclease P protein subunit p30","RPP30_HUMAN"
-0.00804964701335997,12.8038229261126,-0.215689679300919,0.835917110107424,0.88097563727908,-8.49184559335537,"DCMC_HUMAN",27,-0.241772359336171,0.815791248560675,0.865170581346519,-0.239883820215832,"Non-significant",0.0628982564267608,"MLYCD","Malonyl-CoA decarboxylase, mitochondrial","DCMC_HUMAN"
0.0357232093811071,7.49015985216413,0.233284427020221,0.822798643696467,0.869614488911195,-8.48731825217816,"IRS2_HUMAN",13,0.241757487018194,0.815802331511242,0.865170581346519,0.707043170928953,"Non-significant",0.0628982564267608,"IRS2","Insulin receptor substrate 2","IRS2_HUMAN"
-0.0271671215693168,8.28285169601441,-0.231278658874444,0.824291095664746,0.870758748889956,-8.4878519931123,"DPOD2_HUMAN",17,-0.241221065904164,0.816202106226619,0.865383127053032,0.488035758336383,"Non-significant",0.0627915767813883,"POLD2","DNA polymerase delta subunit 2","DPOD2_HUMAN"
-0.0659889380137146,7.66704702377319,-0.240696660399626,0.817290339651062,0.865617258312063,-8.4853065386405,"CF136_HUMAN",3,-0.241086332939984,0.816302526899183,0.865383127053032,0.0611986319224176,"Non-significant",0.0627915767813883,"C6orf136","Uncharacterized protein C6orf136","CF136_HUMAN"
-0.0094192822774346,11.7554582868304,-0.232460257318331,0.823411795419192,0.869943139066578,-8.48753811472681,"CASP6_HUMAN",20,-0.240966383831336,0.816391931809898,0.865383127053032,0.0144540866216003,"Non-significant",0.0627915767813883,"CASP6","Caspase-6","CASP6_HUMAN"
-0.075872063636778,6.71267223358154,-0.234100544847237,0.822191615377815,0.869219904517992,-8.48709978376699,"IPIL2_HUMAN",5,-0.24091616813499,0.81642936130034,0.865383127053032,-0.344612439473469,"Non-significant",0.0627915767813883,"ITPRIPL2","Inositol 1,4,5-trisphosphate receptor-interacting protein-like 2","IPIL2_HUMAN"
-0.0246924956639658,7.24909489495414,-0.233006448429341,0.823005434393887,0.86962704709884,-8.48739249362829,"GAS6_HUMAN",14,-0.239335496205869,0.817607814973671,0.86651904528427,0.229952255884805,"Non-significant",0.0622218874555845,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN"
-0.0437616507212351,8.39331940242222,-0.262256445399401,0.80133352613215,0.853731647982703,-8.47910432126311,"TM35B_HUMAN",1,-0.236261748340823,0.819900858078338,0.868835779345388,0.339584231376651,"Non-significant",0.061062302796303,"TMEM35B","Transmembrane protein 35B","TM35B_HUMAN"
0.00943986574806388,11.9793697084699,0.316742489170418,0.761482606739957,0.822944841647311,-8.46111886253997,"AAKB1_HUMAN",12,0.23595142751807,0.820132465334273,0.868960670004639,-0.488078832626345,"Non-significant",0.0609998796922997,"PRKAB1","5'-AMP-activated protein kinase subunit beta-1","AAKB1_HUMAN"
0.0518463850021336,7.4503733089992,0.242315179180151,0.816089043349531,0.864659887031272,-8.48485904426959,"FA32A_HUMAN",3,0.235816863867749,0.820232902583871,0.868960670004639,-0.162436803181965,"Non-significant",0.0609998796922997,"FAM32A","Protein FAM32A","FA32A_HUMAN"
-0.0315893888473511,7.11382109778268,-0.31074314218374,0.765834632869341,0.825888119497852,-8.46326046567048,"MED19_HUMAN",2,-0.235335934722648,0.82059189378875,0.869227496893201,0.420852661132811,"Non-significant",0.0608665437871968,"MED19","Mediator of RNA polymerase II transcription subunit 19","MED19_HUMAN"
-0.00481112798052408,14.1463676180158,-0.164521722523664,0.87437679341813,0.910509920661538,-8.50301888773788,"SHOT1_HUMAN",49,-0.234261581990036,0.821394014079628,0.869963585725376,0.236978212992316,"Non-significant",0.0604989253693162,"SHTN1","Shootin-1","SHOT1_HUMAN"
-0.013363599777179,10.7704474585397,-0.312979913446306,0.764210952421832,0.82490287366223,-8.46246664296312,"DHE4_HUMAN",9,-0.233980735331291,0.821603734152988,0.870072135071436,0.0208826859792115,"Non-significant",0.0604447398356447,"GLUD2","Glutamate dehydrogenase 2, mitochondrial","DHE4_HUMAN"
0.028614997863766,9.57043811253139,0.223490841600311,0.830093320596393,0.876317616877326,-8.48988136777847,"ANTR2_HUMAN",15,0.232061997942646,0.82303695300999,0.871476162954856,0.000633875528970762,"Non-significant",0.0597444874280559,"ANTXR2","Anthrax toxin receptor 2","ANTR2_HUMAN"
0.20148726304372,7.69509513037545,0.22056322892034,0.832277523415706,0.878052246131198,-8.49062655788962,"CASPE_HUMAN",17,0.231860457170893,0.823187537817094,0.87152187915552,-0.070872147878001,"Non-significant",0.0597217056541162,"CASP14","Caspase-14","CASPE_HUMAN"
-0.0284237066904733,8.83254105704171,-0.226435645180454,0.827897944907441,0.874214406363205,-8.48912204328233,"XYLK_HUMAN",12,-0.231676483596249,0.823325003933766,0.871553696271177,-0.191703716913858,"Non-significant",0.0597058509224494,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN"
0.0747432708740208,7.63661541257586,0.219966835247218,0.832722673669209,0.878209749591385,-8.49077717650086,"NPRL2_HUMAN",15,0.230851481095939,0.823941532075527,0.872092563430841,0.0181868871052835,"Non-significant",0.0594374168406289,"NPRL2","GATOR1 complex protein NPRL2","NPRL2_HUMAN"
-0.00980321566265729,14.3208157675607,-0.330314232642187,0.7516723590593,0.815322251160387,-8.45612781655804,"MANF_HUMAN",11,-0.229996951496435,0.824580266145948,0.872654790597133,0.0742850303649902,"Non-significant",0.0591575228332994,"MANF","Mesencephalic astrocyte-derived neurotrophic factor","MANF_HUMAN"
-0.00824284553527121,15.5554008483887,-0.226307679789652,0.82799330945295,0.874214406363205,-8.48915524278567,"ECHD3_HUMAN",19,-0.229808628962336,0.824721050468726,0.872689958724993,-0.0399206479390326,"Non-significant",0.0591400210487651,"ECHDC3","Enoyl-CoA hydratase domain-containing protein 3, mitochondrial","ECHD3_HUMAN"
-0.0523803631464652,8.27363688605172,-0.234595577243734,0.821823475074039,0.869056326102229,-8.48696690198254,"HS904_HUMAN",3,-0.229651737443231,0.824838343168775,0.872700262937989,0.18462856610615,"Non-significant",0.0591348931836159,"HSP90AA4P","Putative heat shock protein HSP 90-alpha A4","HS904_HUMAN"
-0.012458403905228,12.4283031736102,-0.268411189727769,0.796796815506867,0.850237948582682,-8.47723821950858,"PYM1_HUMAN",11,-0.228645575848804,0.825590667059879,0.873382356261259,0.35401566823325,"Non-significant",0.0587955857782841,"PYM1","Partner of Y14 and mago","PYM1_HUMAN"
-0.017580986022951,9.5042245047433,-0.395184350564711,0.705499208486713,0.779110724038094,-8.42949345894961,"DDA1_HUMAN",5,-0.22804890385813,0.826036901356676,0.873740505489255,0.0281016031901054,"Non-significant",0.058617530486352,"DDA1","DET1- and DDB1-associated protein 1","DDA1_HUMAN"
-0.0313467184702585,7.28859772000994,-0.218565697711925,0.833768750727706,0.878939800364377,-8.49112945171591,"EHMT1_HUMAN",15,-0.227516665415006,0.82643500564399,0.87397225968211,-0.340803305308023,"Non-significant",0.058502351871524,"EHMT1","Histone-lysine N-methyltransferase EHMT1","EHMT1_HUMAN"
0.0152102311451898,12.8021158490862,0.332327850693706,0.750221033061504,0.81435364043626,-8.45537005404188,"DLRB1_HUMAN",7,0.227467977848224,0.826471425750657,0.87397225968211,-0.163157542546609,"Non-significant",0.058502351871524,"DYNLRB1","Dynein light chain roadblock-type 1","DLRB1_HUMAN"
0.0159005324045509,14.3755385535104,0.219862595050454,0.832800485786832,0.878209749591385,-8.49080346101328,"RL15_HUMAN",17,0.226392018071549,0.827276400028791,0.874629412295748,-0.61441055933636,"Non-significant",0.0581759221627103,"RPL15","Large ribosomal subunit protein eL15","RL15_HUMAN"
0.0768768390019714,6.13248130253383,0.219274984385566,0.833239157410951,0.878495650108167,-8.49095139940423,"RUBIC_HUMAN",5,0.226349188934703,0.827308447050759,0.874629412295748,-0.167920033136975,"Non-significant",0.0581759221627103,"RUBCN","Run domain Beclin-1-interacting and cysteine-rich domain-containing protein","RUBIC_HUMAN"
-0.0131209691365761,10.8804859433855,-0.23445262202552,0.821929781428211,0.869056326102229,-8.48700530385702,"LTMD1_HUMAN",13,-0.223267633744235,0.829615149045254,0.876844330992296,0.0842775503794417,"Non-significant",0.0570775014935568,"LETMD1","LETM1 domain-containing protein 1","LTMD1_HUMAN"
0.00940926869711589,12.3481479372297,0.207416057725624,0.842105892718994,0.886183858538236,-8.49385360451886,"BIN1_HUMAN",24,0.223261608578688,0.829619660959805,0.876844330992296,0.272763331731161,"Non-significant",0.0570775014935568,"BIN1","Myc box-dependent-interacting protein 1","BIN1_HUMAN"
-0.0563080708185835,7.17839445386614,-0.216302461685695,0.835459238404861,0.880607464330611,-8.49169379145055,"FA20A_HUMAN",7,-0.222779306955873,0.829980852364838,0.877111830696574,1.08326331774394,"Non-significant",0.0569450310830451,"FAM20A","Pseudokinase FAM20A","FA20A_HUMAN"
-0.0152606964111506,10.0644645690918,-0.246597978192556,0.81291287710328,0.861768367496213,-8.48366071791615,"C4BPB_HUMAN",10,-0.221406869637072,0.83100889877879,0.877976880922014,0.207704146703085,"Non-significant",0.0565169198799895,"C4BPB","C4b-binding protein beta chain","C4BPB_HUMAN"
-0.0127633412678829,15.6844613211496,-0.241527535143024,0.816673580985285,0.865076949884413,-8.48507718302144,"RS19_HUMAN",12,-0.221397617953091,0.831015830106122,0.877976880922014,-0.359305500984193,"Non-significant",0.0565169198799895,"RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN"
-0.0219538211822563,9.15611130850656,-0.209958010620934,0.840203157108658,0.884803168952583,-8.49324491411808,"CNO10_HUMAN",22,-0.221060894722085,0.831268112844152,0.87812908053866,-0.516919096310933,"Non-significant",0.0564416403065774,"CNOT10","CCR4-NOT transcription complex subunit 10","CNO10_HUMAN"
-0.0319267114003496,7.80320290156773,-0.274309147320529,0.792457411284437,0.846721021222271,-8.47541027017005,"CLN8_HUMAN",2,-0.220714685060028,0.831527525275152,0.878288771164096,0.203624963760408,"Non-significant",0.0563626696247864,"CLN8","Protein CLN8","CLN8_HUMAN"
-0.0133650302887123,10.042731148856,-0.208236301173016,0.8414917869067,0.885930239906703,-8.49365799017497,"NDUF7_HUMAN",22,-0.21977526055387,0.83223154242818,0.878917966323344,0.061683336893708,"Non-significant",0.0560516578450676,"NDUFAF7","Protein arginine methyltransferase NDUFAF7, mitochondrial","NDUF7_HUMAN"
-0.0273879369099932,7.74586663927351,-0.207803245956005,0.841815994852515,0.886041637337308,-8.49376136151999,"SRBP2_HUMAN",25,-0.21924528624659,0.832628784904506,0.879223055793228,-0.250370184580516,"Non-significant",0.0559009319670857,"SREBF2","Sterol regulatory element-binding protein 2","SRBP2_HUMAN"
0.00611996650696867,13.88525390625,0.176190095217425,0.865569462542588,0.904938876313691,-8.50073288875446,"PLAK_HUMAN",41,0.218478473115613,0.833203642589081,0.879715596092101,-0.416623671849569,"Non-significant",0.0556577085445093,"JUP","Junction plakoglobin","PLAK_HUMAN"
0.131123463312784,5.68711301258632,0.207331040963747,0.84216955055316,0.886183858538236,-8.4938738360258,"MUT7_HUMAN",6,0.217006689486647,0.834307301806134,0.880766256421412,-0.454960783322651,"Non-significant",0.0551393322410034,"EXD3","Exonuclease mut-7 homolog","MUT7_HUMAN"
0.0352503856023114,6.73256799152919,0.251185280032209,0.80951514713729,0.859064334798845,-8.48235434658054,"HMGN2_HUMAN",2,0.216599399263721,0.834612790768643,0.88086481285642,0.526403188705457,"Non-significant",0.0550907380527293,"HMGN2","Non-histone chromosomal protein HMG-17","HMGN2_HUMAN"
-0.0409300327301025,8.25605133601598,-0.213870678575741,0.837276677838601,0.882106061140761,-8.49229370609988,"HERP1_HUMAN",7,-0.216592745404257,0.834617781764871,0.88086481285642,-0.152183055877718,"Non-significant",0.0550907380527293,"HERPUD1","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein","HERP1_HUMAN"
0.0597711404164567,6.74988290241786,0.208054892715878,0.841627594752215,0.885958264636672,-8.49370131866112,"ENTP6_HUMAN",9,0.216415941858088,0.834750403396227,0.880890203297826,-0.0855131944020417,"Non-significant",0.0550782199347217,"ENTPD6","Ectonucleoside triphosphate diphosphohydrolase 6","ENTP6_HUMAN"
0.019638617833488,14.5351818629674,0.491023376012123,0.639736913445006,0.724469688163681,-8.38190615997422,"RL38_HUMAN",3,0.214677201824242,0.836054950707618,0.882152128744033,-0.0943056742350272,"Non-significant",0.0544565135338117,"RPL38","Large ribosomal subunit protein eL38","RL38_HUMAN"
0.0360872745513898,9.80783653259277,0.233166491758206,0.822886374890332,0.869614488911195,-8.48734976050248,"HTD2_HUMAN",3,0.213418019907139,0.837000038561029,0.883034496539357,0.439877351125082,"Non-significant",0.0540223299852315,"HTD2","Hydroxyacyl-thioester dehydratase type 2, mitochondrial","HTD2_HUMAN"
-0.0199143091837577,9.61740807124547,-0.201906402718057,0.846233988163704,0.889768378898574,-8.49514781492673,"AKAP8_HUMAN",21,-0.212218576705386,0.837900556900852,0.883755436104973,0.0526456832885724,"Non-significant",0.0536679017799024,"AKAP8","A-kinase anchor protein 8","AKAP8_HUMAN"
0.0555986960728969,6.62256349836077,0.204915998207052,0.843978393521019,0.887856953847991,-8.49444512694226,"ATG4C_HUMAN",8,0.212215422077809,0.837902925676399,0.883755436104973,-0.0524887243906669,"Non-significant",0.0536679017799024,"ATG4C","Cysteine protease ATG4C","ATG4C_HUMAN"
0.0130981604258391,15.1560912813459,0.247756240189453,0.812054555313647,0.861308583243782,-8.48333309716662,"RL26_HUMAN",10,0.212072633309115,0.838010146092144,0.883755436104973,0.146904706954976,"Non-significant",0.0536679017799024,"RPL26","Large ribosomal subunit protein uL24","RL26_HUMAN"
0.0374149084091204,7.77065420150757,0.208395098845354,0.841372911010655,0.885920036327596,-8.49362003157967,"TAZ_HUMAN",8,0.211815984741352,0.838202873345811,0.883829819308889,0.0243645509083841,"Non-significant",0.0536313499757648,"TAFAZZIN","Tafazzin","TAZ_HUMAN"
-0.0199251969655414,9.77932207924979,-0.239086521985117,0.818485947864939,0.866301626548489,-8.4857487932671,"DGUOK_HUMAN",7,-0.211688604997437,0.838298532092828,0.883829819308889,-0.119893789291417,"Non-significant",0.0536313499757648,"DGUOK","Deoxyguanosine kinase, mitochondrial","DGUOK_HUMAN"
0.0120745499928763,10.7662769045149,0.194005472315835,0.852162916094027,0.894726954087336,-8.49694367540918,"ITIH4_HUMAN",32,0.210883795421805,0.838902989884524,0.884255652961097,-0.135668277740468,"Non-significant",0.0534221551016037,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","ITIH4_HUMAN"
