"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0442330837249472,10.4099816083908,0.586091285950396,0.574171255227575,0.685625543034076,-7.9251568390486,"TBB8_HUMAN",3,0.413299727644485,0.689618045149118,0.780412945375167,0.336035609245299,"Non-significant",0.107675535204773,"TUBB8","Tubulin beta-8 chain","TBB8_HUMAN"
-0.0734393596648992,10.6978970766068,-0.393164451464924,0.704593645435439,0.790196660547775,-8.02823454124053,"SPTN2_HUMAN",105,-0.412126673199067,0.690445194598974,0.781240037508866,-0.245411872863768,"Non-significant",0.107215507801484,"SPTBN2","Spectrin beta chain, non-erythrocytic 2","SPTN2_HUMAN"
0.109766364097596,7.11705297231674,0.420299893747097,0.685463961849842,0.776144932521577,-8.01606694632103,"LYNX1_HUMAN",2,0.411656163801283,0.690777085519291,0.781506591174501,0.30754613876341,"Non-significant",0.107067354818634,"LYNX1","Ly-6/neurotoxin-like protein 1","LYNX1_HUMAN"
-0.0690099000930768,6.92719000577927,-0.435537056488318,0.674826196111465,0.76817336633676,-8.00889430372105,"PINX1_HUMAN",4,-0.411302461500278,0.691026628693884,0.781645132996671,-0.0340521335602002,"Non-significant",0.106990371953685,"PINX1","PIN2/TERF1-interacting telomerase inhibitor 1","PINX1_HUMAN"
-0.134785652160645,6.84878313541412,-0.398986298844438,0.700469882859672,0.787313011431415,-8.02568965450745,"CQ080_HUMAN",9,-0.411119727180847,0.691155566548532,0.781645132996671,0.0447504520416508,"Non-significant",0.106990371953685,"MTNAP1","Mitochondrial nucleoid-associated protein 1","CQ080_HUMAN"
0.0695283412933332,6.54386961460114,0.395535481836118,0.702912916949404,0.789184365314441,-8.02720243911025,"ATR_HUMAN",22,0.411072995962062,0.691188541933832,0.781645132996671,-0.212671518325806,"Non-significant",0.106990371953685,"ATR","Serine/threonine-protein kinase ATR","ATR_HUMAN"
-0.0374882221221942,9.74794399738311,-0.385250499871063,0.71021602119005,0.795073509373077,-8.03163623352931,"EXOSX_HUMAN",45,-0.410771867943627,0.691401046349328,0.78177648969878,-0.2928004264832,"Non-significant",0.106917394210262,"EXOSC10","Exosome complex component 10","EXOSX_HUMAN"
0.0368473529815976,13.0728205442429,0.426050368297293,0.681440328120098,0.773207498582922,-8.01338865634225,"HAP28_HUMAN",10,0.410382709912587,0.691675715738393,0.781881322289432,-0.15975308418275,"Non-significant",0.10685916124476,"PDAP1","28 kDa heat- and acid-stable phosphoprotein","HAP28_HUMAN"
0.0169880390166988,12.1262000799179,0.368054437104314,0.722497794083101,0.804930134542721,-8.0387977763754,"SF3A3_HUMAN",28,0.410367454536873,0.69168648402681,0.781881322289432,-0.107425451278724,"Non-significant",0.10685916124476,"SF3A3","Splicing factor 3A subunit 3","SF3A3_HUMAN"
0.0599734783172625,7.66250443458557,0.418513942169125,0.686715789476606,0.777128579611322,-8.01689167344233,"ANR40_HUMAN",7,0.410172908139843,0.691823814668553,0.781927626719688,0.0361592769622998,"Non-significant",0.106833442299275,"ANKRD40","Ankyrin repeat domain-containing protein 40","ANR40_HUMAN"
0.0236542224883998,11.2593992948532,0.412952196012806,0.690620779746375,0.779737081110586,-8.01943847752461,"OSGEP_HUMAN",15,0.410009283357209,0.691939326987743,0.781949261724032,-0.4125139713287,"Non-significant",0.106821426055448,"OSGEP","tRNA N6-adenosine threonylcarbamoyltransferase","OSGEP_HUMAN"
0.026600360870324,11.8769855499268,0.408640135792945,0.693655166203488,0.781888748285126,-8.02139057235033,"PPP6_HUMAN",15,0.409614489030034,0.69221807039471,0.782155329784526,-0.282059907913199,"Non-significant",0.106706990968981,"PPP6C","Serine/threonine-protein phosphatase 6 catalytic subunit","PPP6_HUMAN"
0.0607780218124407,7.30249470472336,0.400517176656987,0.699387272459877,0.786314026429187,-8.02501449980242,"PJA2_HUMAN",12,0.409047793804206,0.692618270293623,0.782281575305659,0.1205835342407,"Non-significant",0.106636898358491,"PJA2","E3 ubiquitin-protein ligase Praja-2","PJA2_HUMAN"
0.0332758426666295,9.62833106517792,0.38476484250437,0.710561672395219,0.795241022043422,-8.03184281730404,"ANR28_HUMAN",32,0.409025348595787,0.692634123183522,0.782281575305659,-0.0126612186431885,"Non-significant",0.106636898358491,"ANKRD28","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A","ANR28_HUMAN"
0.048774957656871,9.89558327198029,0.406994867657975,0.694814496331206,0.782582568466325,-8.0221302182144,"SIA4A_HUMAN",11,0.409004325477979,0.692648971805695,0.782281575305659,0.138793468475338,"Non-significant",0.106636898358491,"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1","SIA4A_HUMAN"
0.114938378334047,6.70588940382004,0.39997442794357,0.699771011274146,0.786636462382713,-8.02525414940373,"GLT11_HUMAN",7,0.408806726392854,0.692788542822218,0.782281575305659,0.0398235321044993,"Non-significant",0.106636898358491,"GALNT11","Polypeptide N-acetylgalactosaminyltransferase 11","GLT11_HUMAN"
0.0581676959991491,7.8014053106308,0.408559292133465,0.693712112232359,0.781888748285126,-8.02142698321023,"ZDH17_HUMAN",9,0.408773722131774,0.69281185606932,0.782281575305659,-0.114008188247675,"Non-significant",0.106636898358491,"ZDHHC17","Palmitoyltransferase ZDHHC17","ZDH17_HUMAN"
0.0880893468856803,6.99319452047348,0.415998978360199,0.688480352396705,0.778523920524032,-8.01804735083626,"CC50B_HUMAN",4,0.408529479463154,0.692984392678897,0.782367519437396,-0.00557589530945002,"Non-significant",0.106589187900819,"TMEM30B","Cell cycle control protein 50B","CC50B_HUMAN"
0.0365605354309082,10.0801684856415,0.400550199362418,0.69936392743679,0.786314026429187,-8.02499990862309,"GGA1_HUMAN",15,0.408184127140218,0.693228386838942,0.78253410278397,0.324414491653449,"Non-significant",0.106496726844559,"GGA1","ADP-ribosylation factor-binding protein GGA1","GGA1_HUMAN"
-0.0234003067016744,12.7539124488831,-0.428047054653203,0.680045767522919,0.772165037458853,-8.01245056684021,"RAB21_HUMAN",13,-0.407995350969377,0.693361774643457,0.782575801844069,0.249025344848626,"Non-significant",0.106473585119301,"RAB21","Ras-related protein Rab-21","RAB21_HUMAN"
-0.138644456863401,6.66005039215088,-0.406265433815261,0.69532876265033,0.782835795774217,-8.0224572266166,"TCAL1_HUMAN",2,-0.40715299119846,0.693957116833281,0.78313881029002,-0.0231316089630003,"Non-significant",0.106161253012306,"TCEAL1","Transcription elongation factor A protein-like 1","TCAL1_HUMAN"
0.0700994729995728,7.20785576105118,0.407945570864693,0.694144483284938,0.782262269079721,-8.02170316951983,"S2545_HUMAN",7,0.406503802681149,0.694416087002025,0.783464973192065,-0.11793279647827,"Non-significant",0.105980415008339,"SLC25A45","Solute carrier family 25 member 45","S2545_HUMAN"
0.0908443927764893,6.49283862113952,0.394549361908734,0.703611726960207,0.78959269505116,-8.02763241864781,"RGL3_HUMAN",12,0.406471042638892,0.694439251564867,0.783464973192065,0.280586004257193,"Non-significant",0.105980415008339,"RGL3","Ral guanine nucleotide dissociation stimulator-like 3","RGL3_HUMAN"
0.0275182723999237,16.6209349632263,0.393338007983861,0.704470559314983,0.790167834985039,-8.02815919500892,"MYH11_HUMAN",18,0.405855159612769,0.694874804184593,0.783782391841626,-0.124486446380624,"Non-significant",0.105804497443673,"MYH11","Myosin-11","MYH11_HUMAN"
-0.234880805015566,6.2371454834938,-0.395812819976156,0.702716436578954,0.789072954110384,-8.02708132502355,"TM268_HUMAN",2,-0.405800034790261,0.69491379429488,0.783782391841626,0.231013298034668,"Non-significant",0.105804497443673,"TMEM268","Transmembrane protein 268","TM268_HUMAN"
-0.0954074859619141,8.64948058128357,-0.409240339403544,0.693232449523325,0.781777358642426,-8.02112003305284,"TESK1_HUMAN",4,-0.405584515883674,0.695066241258689,0.783845376174149,0.208549022674559,"Non-significant",0.105769599174283,"TESK1","Dual specificity testis-specific protein kinase 1","TESK1_HUMAN"
-0.0238885879516602,9.12192463874817,-0.434780617240259,0.675352492452939,0.768449042737785,-8.00925613244656,"TATD3_HUMAN",12,-0.405020237352453,0.695465451994505,0.784186586643053,0.00197756290435702,"Non-significant",0.105580590493764,"TATDN3","Putative deoxyribonuclease TATDN3","TATD3_HUMAN"
-0.0471621751785243,8.06350880861282,-0.438857949394102,0.672517928382942,0.766190742895141,-8.00729872570702,"PG12A_HUMAN",6,-0.403781539787803,0.696342145420258,0.784856495517441,0.0337758064269753,"Non-significant",0.105209743130157,"PLA2G12A","Group XIIA secretory phospholipase A2","PG12A_HUMAN"
-0.0277256965637189,9.92147898674012,-0.420432338865575,0.685371168232516,0.776144932521577,-8.01600565127755,"NRBF2_HUMAN",12,-0.403776006261159,0.696346062877072,0.784856495517441,-0.146421670913695,"Non-significant",0.105209743130157,"NRBF2","Nuclear receptor-binding factor 2","NRBF2_HUMAN"
-0.0353522300719735,11.0755825042725,-0.430837720703134,0.678098860570602,0.770709364710725,-8.01113243302287,"CAR19_HUMAN",9,-0.403770791184097,0.696349754896482,0.784856495517441,0.546339988708475,"Non-significant",0.105209743130157,"CARD19","Caspase recruitment domain-containing protein 19","CAR19_HUMAN"
0.0486185550689537,9.96624624729157,0.511432805912407,0.623030705162602,0.728530212089545,-7.96956977836708,"RBP17_HUMAN",3,0.402925022502089,0.696948630489381,0.785422387193172,-0.0179729461669993,"Non-significant",0.104896724028302,"RANBP17","Ran-binding protein 17","RBP17_HUMAN"
-0.038219690322876,9.05066692829132,-0.449324539382219,0.665267152072446,0.760171478934774,-8.00219443490074,"RHOU_HUMAN",7,-0.402503676070005,0.697247062881339,0.785545044809038,0.04146528244015,"Non-significant",0.104828906548757,"RHOU","Rho-related GTP-binding protein RhoU","RHOU_HUMAN"
0.0585510730743479,11.1737877130508,0.410936583352298,0.692038423540115,0.780756363821537,-8.02035340082368,"DPCD_HUMAN",7,0.402497978945473,0.697251098436615,0.785545044809038,0.354503870010376,"Non-significant",0.104828906548757,"DPCD","Protein DPCD","DPCD_HUMAN"
-0.0337858200073242,8.43292999267578,-0.38457509925571,0.710696735535998,0.795256410044537,-8.031923460086,"GLE1_HUMAN",22,-0.402087719946089,0.697541731864416,0.785763378085224,-0.0439414978027255,"Non-significant",0.104708216127587,"GLE1","mRNA export factor GLE1","GLE1_HUMAN"
0.0708644390106219,9.38667976856232,0.4211529116185,0.684866420781097,0.775881285770694,-8.01567184973266,"RT18C_HUMAN",4,0.401628234835855,0.697867300212664,0.785924726695113,-0.099463939666748,"Non-significant",0.104619047276629,"MRPS18C","Small ribosomal subunit protein bS18m","RT18C_HUMAN"
0.211238622665404,6.22938644886017,0.389249924254769,0.707372283572312,0.792984071415548,-8.02992546096527,"CBG_HUMAN",6,0.401612167802052,0.697878685708441,0.785924726695113,-0.240420579910276,"Non-significant",0.104619047276629,"SERPINA6","Corticosteroid-binding globulin","CBG_HUMAN"
0.0795967578887975,6.92173635959625,0.393566609882324,0.704308449231243,0.79009522425858,-8.02805990308844,"CFLAR_HUMAN",9,0.400864006779935,0.698408940227081,0.786412731196577,-0.415681958198548,"Non-significant",0.104349464347251,"CFLAR","CASP8 and FADD-like apoptosis regulator","CFLAR_HUMAN"
0.0876744985580427,6.54019230604172,0.413092500123758,0.690522147813939,0.779737081110586,-8.01937463131444,"TBPL1_HUMAN",3,0.400052051941465,0.698984605630443,0.786951726111477,-0.953834652900698,"Non-significant",0.104051907699921,"TBPL1","TATA box-binding protein-like 1","TBPL1_HUMAN"
-0.0516178607940549,10.0134965181351,-0.437458047453883,0.673490514907167,0.767191076506634,-8.00797273954846,"HMGB2_HUMAN",5,-0.399719879131163,0.699220170979399,0.787107722992071,-0.239908933639523,"Non-significant",0.103965826345502,"HMGB2","High mobility group protein B2","HMGB2_HUMAN"
-0.0164947509765714,11.2313575744629,-0.326925055079524,0.752217347429109,0.828265918990337,-8.05464142618239,"TLN2_HUMAN",93,-0.398953053421875,0.699764107980984,0.787610760460217,-0.0164947509765767,"Non-significant",0.1036883590949,"TLN2","Talin-2","TLN2_HUMAN"
-0.0347418785095215,9.5720202922821,-0.397831708689031,0.701286872457623,0.787989458129806,-8.02619721430492,"HYCC2_HUMAN",13,-0.398509734082302,0.700078653614589,0.787855505607319,-0.617864251136781,"Non-significant",0.103553425748495,"HYCC2","Hyccin 2","HYCC2_HUMAN"
0.100264310836787,7.05065548419952,0.38662432180746,0.709238634533955,0.794198493045612,-8.03105049277552,"CASC3_HUMAN",11,0.398249468543609,0.700263346625029,0.787897167515463,-1.349481344223,"Non-significant",0.103530460803392,"CASC3","Protein CASC3","CASC3_HUMAN"
-0.0241942405700684,8.3453094959259,-0.372746351487655,0.719138026019418,0.802404557634977,-8.03687506369693,"BRAP_HUMAN",26,-0.39818389834305,0.700309880715001,0.787897167515463,-0.101346015930176,"Non-significant",0.103530460803392,"BRAP","BRCA1-associated protein","BRAP_HUMAN"
0.0434825420379621,8.58010470867157,0.378928165618722,0.714721309022007,0.798574593969233,-8.03430591593985,"PDZD8_HUMAN",29,0.397693715793408,0.700657797406774,0.78811417542444,0.0430638790130624,"Non-significant",0.103410860981455,"PDZD8","PDZ domain-containing protein 8","PDZD8_HUMAN"
-0.0707914829254008,12.3835340738297,-0.447617974688919,0.666446849836036,0.761090744485517,-8.00303448839578,"MT1X_HUMAN",1,-0.397638454194435,0.700697025081577,0.78811417542444,0.0370028018951398,"Non-significant",0.103410860981455,"MT1X","Metallothionein-1X","MT1X_HUMAN"
-0.0632098913192749,7.92534476518631,-0.45945672028151,0.658283622480061,0.754945359138342,-7.99714440508336,"GEMI7_HUMAN",2,-0.397437123598366,0.70083994843782,0.788165674514826,-0.364781379699725,"Non-significant",0.103382483062665,"GEMIN7","Gem-associated protein 7","GEMI7_HUMAN"
-0.0661239624023438,10.1211442947388,-0.434055061784387,0.675857480217195,0.768808018292769,-8.00960262512919,"CYB_HUMAN",3,-0.397075537549472,0.701096667662079,0.788345116603396,0.22260105609894,"Non-significant",0.103283618266227,"MT-CYB","Cytochrome b","CYB_HUMAN"
-0.0350658893585276,9.88742101192475,-0.386978520922602,0.708986737439291,0.794026002426833,-8.03089915141939,"INP5K_HUMAN",16,-0.396547148225622,0.701471886774999,0.788608523557979,0.1106607913971,"Non-significant",0.10313853323009,"INPP5K","Inositol polyphosphate 5-phosphatase K","INP5K_HUMAN"
0.07026278972626,7.40847128629684,0.393695887936457,0.704216780501605,0.79009522425858,-8.02800372735449,"KAT8_HUMAN",8,0.396471934041761,0.701525304786972,0.788608523557979,-0.658515930175778,"Non-significant",0.10313853323009,"KAT8","Histone acetyltransferase KAT8","KAT8_HUMAN"
-0.0694320201873833,8.52888667583466,-0.407005205840549,0.694807208903363,0.782582568466325,-8.02212557951895,"TPC2A_HUMAN",5,-0.395722728019361,0.702057495239775,0.789097453438916,0.00822854042053223,"Non-significant",0.102869358162971,"TRAPPC2;TRAPPC2B","Trafficking protein particle complex subunit 2;Trafficking protein particle complex subunit 2B","TPC2A_HUMAN"
-0.0253386497497505,10.09099817276,-0.389484444004505,0.707205682785432,0.792906855067154,-8.02982461620405,"MSTO1_HUMAN",16,-0.394696073206246,0.702787049669177,0.789808050002175,0.22791802883148,"Non-significant",0.102478444094401,"MSTO1","Protein misato homolog 1","MSTO1_HUMAN"
-0.0163481235504008,10.8824867010117,-0.374362281109932,0.717982398539233,0.801556023905798,-8.03620742352611,"PUR1_HUMAN",20,-0.393312147675209,0.703770998839415,0.790804304747682,0.0708067417144775,"Non-significant",0.101930975267475,"PPAT","Amidophosphoribosyltransferase","PUR1_HUMAN"
0.0302221775054896,8.91696417331695,0.373613966074334,0.718517457904632,0.801822397667196,-8.03651694517931,"PTCD1_HUMAN",24,0.393144092944576,0.703890523169508,0.790829092356326,-0.0552392005920552,"Non-significant",0.101917362603916,"PTCD1","Pentatricopeptide repeat-containing protein 1, mitochondrial","PTCD1_HUMAN"
-0.0192451477050746,11.9733240604401,-0.365463777481724,0.72435566427103,0.806441945108166,-8.03984932538276,"EI2BE_HUMAN",24,-0.392445085199373,0.704387766289129,0.791177197631228,0.152612447738674,"Non-significant",0.101726237949851,"EIF2B5","Translation initiation factor eIF2B subunit epsilon","EI2BE_HUMAN"
0.0378384590148748,12.0201289653778,0.435850786640755,0.67460797274941,0.768032705330253,-8.00874406083674,"SH3L2_HUMAN",7,0.392434390255099,0.70439537536209,0.791177197631228,-0.440324544906614,"Non-significant",0.101726237949851,"SH3BGRL2","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2_HUMAN"
0.0921468734741246,8.73936724662781,0.41072759037182,0.692185489103324,0.780780303820119,-8.02044802114523,"SIM15_HUMAN",1,0.39209342621416,0.704637977536915,0.791293713751859,-0.0318820476532,"Non-significant",0.10166228440989,"SMIM15","Small integral membrane protein 15","SIM15_HUMAN"
-0.0471305847167933,8.35048341751099,-0.381640865853192,0.712786768021226,0.797181507336213,-8.03316565973283,"MTMRE_HUMAN",15,-0.392014478680449,0.704694155234278,0.791293713751859,-0.283020496368408,"Non-significant",0.10166228440989,"MTMR14","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14","MTMRE_HUMAN"
0.0342245101928711,8.81751298904419,0.37555578583649,0.717129363552192,0.800934295369922,-8.0357125235894,"AGO3_HUMAN",21,0.391599186956063,0.704989701052126,0.791516041834364,0.227848291397097,"Non-significant",0.101540278768089,"AGO3","Protein argonaute-3","AGO3_HUMAN"
-0.0466194152832529,10.4659383296967,-0.397565509332935,0.70147529433589,0.787989458129806,-8.02631403554531,"MOB2_HUMAN",9,-0.391376851632219,0.705147949530588,0.79158418130758,0.431450366973873,"Non-significant",0.101502893141073,"MOB2","MOB kinase activator 2","MOB2_HUMAN"
-0.10034835338593,6.6299814581871,-0.388158607761588,0.708147766311265,0.79350994965306,-8.03039396402204,"IPIL2_HUMAN",5,-0.391026135866749,0.705397604276725,0.791707717432177,-0.537835478782652,"Non-significant",0.101435121610909,"ITPRIPL2","Inositol 1,4,5-trisphosphate receptor-interacting protein-like 2","IPIL2_HUMAN"
0.0401105880737518,17.0247993469238,0.426136455515396,0.681380174584136,0.773207498582922,-8.01334829697163,"H2A2C_HUMAN",7,0.390948122988392,0.705453142350831,0.791707717432177,0.0349223613739262,"Non-significant",0.101435121610909,"H2AC20;H2AC19","Histone H2A type 2-C;Histone H2A type 2-A","H2A2C_HUMAN"
-0.0438530445098904,7.89179015159607,-0.370772256522295,0.720550840261478,0.803428544438866,-8.03768689998888,"PLXA2_HUMAN",30,-0.389126476339759,0.706750517178718,0.793054030754822,-0.298828840255738,"Non-significant",0.10069722320029,"PLXNA2","Plexin-A2","PLXA2_HUMAN"
-0.0652530193328857,8.2948921918869,-0.372336054380152,0.71943157165277,0.80262172038919,-8.03704413890287,"RPOM_HUMAN",33,-0.388571459196902,0.707146000768023,0.793388087697972,-0.307958841323852,"Non-significant",0.100514324514598,"POLRMT","DNA-directed RNA polymerase, mitochondrial","RPOM_HUMAN"
0.0321822166442729,15.3482825756073,0.365088034645167,0.724625287315282,0.806530806759423,-8.04000124323672,"UT14A_HUMAN",33,0.388144016892235,0.707450643354795,0.79362014657553,0.187201023101808,"Non-significant",0.100387315859517,"UTP14A","U3 small nucleolar RNA-associated protein 14 homolog A","UT14A_HUMAN"
0.0588922500609979,15.4659676551819,0.379532837013378,0.714289901218497,0.798422407836738,-8.03405242757623,"COX5A_HUMAN",12,0.387874336565885,0.70764287589736,0.793674257496498,-0.258885383605954,"Non-significant",0.100357705631779,"COX5A","Cytochrome c oxidase subunit 5A, mitochondrial","COX5A_HUMAN"
-0.023712635040301,12.7996966838837,-0.3886416408368,0.707804481146094,0.79335896671079,-8.0301867536908,"SDSL_HUMAN",15,-0.387801905288547,0.70769450985792,0.793674257496498,0.0371005535125715,"Non-significant",0.100357705631779,"SDSL","Serine dehydratase-like","SDSL_HUMAN"
0.0306744575500772,11.0311532020569,0.422972234239378,0.683592771415603,0.775014954292618,-8.01482662671304,"TACAN_HUMAN",9,0.386579969522252,0.708565829022486,0.794541616457774,0.0666012763976731,"Non-significant",0.099883350407986,"TMEM120A","Ion channel TACAN","TACAN_HUMAN"
0.0800307989120492,6.58513897657394,0.394907253334595,0.703358073843385,0.789465681444906,-8.02747648591859,"ACTMP_HUMAN",4,0.385986147460073,0.708989425865083,0.794906757146509,0.405035257339478,"Non-significant",0.0996838112576001,"ACTMAP","Actin maturation protease","ACTMP_HUMAN"
0.0175395011901855,9.87002539634705,0.343101037432662,0.740472765678523,0.819560226533289,-8.04862727835021,"EDEM3_HUMAN",34,0.385729676971162,0.709172409430962,0.795002062741479,-0.106609582900999,"Non-significant",0.0996317445056936,"EDEM3","ER degradation-enhancing alpha-mannosidase-like protein 3","EDEM3_HUMAN"
-0.015187740325926,11.1334130764008,-0.314868272626704,0.761016379122638,0.834782601081666,-8.05894017872732,"NUP98_HUMAN",73,-0.38521723024973,0.709538083474962,0.795302114838492,-0.0434439182281494,"Non-significant",0.0994678626855994,"NUP98","Nuclear pore complex protein Nup98-Nup96","NUP98_HUMAN"
-0.071865558624264,7.11349213123322,-0.383403620796087,0.71153085917793,0.795996331362157,-8.03242050154994,"NAA80_HUMAN",7,-0.384419175121907,0.710107721139422,0.795765573807775,-0.606754422187805,"Non-significant",0.0992148531121198,"NAA80","N-alpha-acetyltransferase 80","NAA80_HUMAN"
-0.0305175781250036,13.1671698093414,-0.368206870994578,0.722388538353183,0.804924553721193,-8.03873567984476,"SPB6_HUMAN",21,-0.384363161171835,0.710147710123502,0.795765573807775,-0.0155205726623997,"Non-significant",0.0992148531121198,"SERPINB6","Serpin B6","SPB6_HUMAN"
0.0270292758941473,11.9374421834946,0.504931657424328,0.627386408454395,0.732251628049332,-7.97317062513911,"OPA3_HUMAN",7,0.383994722272207,0.710410766331604,0.795950422261066,-0.282328128814676,"Non-significant",0.0991139825248898,"OPA3","Optic atrophy 3 protein","OPA3_HUMAN"
0.0149233341217272,12.1851106882095,0.32656472325385,0.752479765763764,0.828427501600629,-8.05477217974547,"ABCF1_HUMAN",39,0.38257563443264,0.711424341504353,0.796975991573425,-0.223598837852478,"Non-significant",0.098554761269168,"ABCF1","ATP-binding cassette sub-family F member 1","ABCF1_HUMAN"
0.045997619628908,9.45915651321411,0.450049080281189,0.664766598564564,0.760027642771998,-8.00183686241998,"RPB11_HUMAN",4,0.381659697572303,0.712078865304274,0.797599104511165,0.0702757835388503,"Non-significant",0.0982153422917842,"POLR2J;POLR2J3","DNA-directed RNA polymerase II subunit RPB11-a;DNA-directed RNA polymerase II subunit RPB11-b2","RPB11_HUMAN"
-0.107707738876342,7.33783602714539,-0.382504644015828,0.712171235529587,0.796602895655786,-8.03280093373104,"RM52_HUMAN",3,-0.381135534847805,0.7124535424688,0.797908632655879,0.105616331100467,"Non-significant",0.0980468362246585,"MRPL52","Large ribosomal subunit protein mL52","RM52_HUMAN"
-0.0704215764999407,6.53600591421127,-0.369592355833356,0.72139581523646,0.804149697050232,-8.03817014011537,"HAUS1_HUMAN",13,-0.380476767200106,0.712924553332828,0.798261933821146,0.0862860679626465,"Non-significant",0.0978545801434427,"HAUS1","HAUS augmin-like complex subunit 1","HAUS1_HUMAN"
-0.0187411308288468,16.6880466938019,-0.370429156399236,0.72079650609427,0.803592037709385,-8.03782757347505,"NIPS1_HUMAN",18,-0.380419133198605,0.712965767118788,0.798261933821146,-0.2912917137146,"Non-significant",0.0978545801434427,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN"
0.0714432001113874,8.17112439870834,0.412769698112301,0.690749082783927,0.779737081110586,-8.01952149318581,"VHL_HUMAN",2,0.37892524083975,0.71403438817349,0.799348099563976,0.142871022224424,"Non-significant",0.0972640532296592,"VHL","von Hippel-Lindau disease tumor suppressor","VHL_HUMAN"
0.0292220115661532,10.0359742641449,0.394472991980751,0.703665858752149,0.78959269505116,-8.02766567530962,"SPAG7_HUMAN",11,0.378124897159279,0.71460716908727,0.79987895847346,-0.600084424018862,"Non-significant",0.0969757275633727,"SPAG7","Sperm-associated antigen 7","SPAG7_HUMAN"
0.103770852088929,6.42202669382096,0.371090940317354,0.720322687952772,0.803405990472146,-8.03755612470345,"PHF10_HUMAN",6,0.377429185306569,0.715105223109355,0.800326038663352,-0.222825050354006,"Non-significant",0.0967330530749938,"PHF10","PHD finger protein 10","PHF10_HUMAN"
0.0313282012939524,17.2731375694275,0.36792307506791,0.722591952182546,0.804930134542721,-8.03885126899818,"ML12B_HUMAN",16,0.376423637252095,0.715825340181066,0.801021488102217,0.20190358161925,"Non-significant",0.0963558334300615,"MYL12B;MYL12A","Myosin regulatory light chain 12B;Myosin regulatory light chain 12A","ML12B_HUMAN"
-0.0245673656463765,13.0216499567032,-0.367228314875782,0.723090028401435,0.805153353979586,-8.03913387905535,"PIPNA_HUMAN",17,-0.375933502932642,0.716176455554687,0.801267382074228,0.0452215671539324,"Non-significant",0.0962225361226857,"PITPNA","Phosphatidylinositol transfer protein alpha isoform","PIPNA_HUMAN"
-0.0174281597137256,11.6052752733231,-0.379246682678933,0.714494046750386,0.798540591643613,-8.03417243683483,"SF3A2_HUMAN",16,-0.375841203774869,0.71624258345876,0.801267382074228,0.248624563217163,"Non-significant",0.0962225361226857,"SF3A2","Splicing factor 3A subunit 2","SF3A2_HUMAN"
0.0472838878631503,11.0648795366287,0.46282783072669,0.655967970683066,0.753342354292224,-7.99544052335359,"EIF1_HUMAN",3,0.375442409884114,0.716528329069344,0.801476545639462,0.0959737300872998,"Non-significant",0.0961091822909961,"EIF1","Eukaryotic translation initiation factor 1","EIF1_HUMAN"
0.0902291536331186,6.09476715326309,0.367525881337629,0.722876684627326,0.805026272174873,-8.03901290009157,"BAP1_HUMAN",8,0.375224331984127,0.716684607134913,0.801540854899061,0.200322866439819,"Non-significant",0.0960743365599583,"BAP1","Ubiquitin carboxyl-terminal hydrolase BAP1","BAP1_HUMAN"
-0.0265545845031721,14.0665979385376,-0.397476803094737,0.701538087495321,0.787989458129806,-8.02635294747441,"NDUA8_HUMAN",11,-0.374779676454302,0.717003297860671,0.801677992994234,-0.344057798385602,"Non-significant",0.0960000381343675,"NDUFA8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8","NDUA8_HUMAN"
0.0462379455566513,12.6026504039764,0.415936118181903,0.688524482829733,0.778523920524032,-8.01807615098737,"ADIRF_HUMAN",5,0.374777538142252,0.717004830559423,0.801677992994234,-0.204212188720675,"Non-significant",0.0960000381343675,"ADIRF","Adipogenesis regulatory factor","ADIRF_HUMAN"
-0.047083139419553,7.62179124355316,-0.36417463217008,0.725280891408856,0.806928445480798,-8.04036991399844,"NS1BP_HUMAN",15,-0.374389633883936,0.717282894809627,0.801878397421509,0.0728527307510403,"Non-significant",0.0958914862457185,"IVNS1ABP","Influenza virus NS1A-binding protein","NS1BP_HUMAN"
0.0501831769943211,7.1318866610527,0.419915696000629,0.685733170438505,0.776341418297479,-8.01624464693727,"PRLD1_HUMAN",4,0.373104037906166,0.718204775236605,0.802707309851066,0.231137037277225,"Non-significant",0.095442782104171,"PRELID1","PRELI domain-containing protein 1, mitochondrial","PRLD1_HUMAN"
0.099885940551756,8.09745538234711,0.380725950483618,0.713438985951807,0.797581142465274,-8.03355111147791,"CRIPT_HUMAN",2,0.373079721136914,0.718222217096221,0.802707309851066,-0.234880805015565,"Non-significant",0.095442782104171,"CRIPT","Cysteine-rich PDZ-binding protein","CRIPT_HUMAN"
