"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0418157577514506,12.65340924263,-0.53676186948632,0.607046005093772,0.715113077970591,-8.16641542452437,"SRSF4_HUMAN",17,-0.55217583338479,0.595730883349358,0.707414076905706,-0.0713064670562753,"Non-significant",0.150326302364576,"SRSF4","Serine/arginine-rich splicing factor 4","SRSF4_HUMAN"
-0.0917899608612061,7.50103378295898,-0.531422750929699,0.610561493435269,0.717880880703343,-8.1695280167378,"RB15B_HUMAN",16,-0.551553275127481,0.596138089493572,0.707794038359795,0.0251128673553485,"Non-significant",0.150093099678651,"RBM15B","Putative RNA-binding protein 15B","RB15B_HUMAN"
-0.0239260196685755,13.7717794179916,-0.520504325594596,0.617784528916834,0.723960668346504,-8.1758033094011,"PGAM5_HUMAN",24,-0.551233683352519,0.596347188572101,0.707870376818108,-0.182494163513184,"Non-significant",0.150046261782778,"PGAM5","Serine/threonine-protein phosphatase PGAM5, mitochondrial","PGAM5_HUMAN"
-0.0247702598571813,9.7091953754425,-0.509433516066061,0.62515437359487,0.729436667723436,-8.18204240012286,"C2CD5_HUMAN",31,-0.551188327659118,0.596376866641433,0.707870376818108,0.2012071609497,"Non-significant",0.150046261782778,"C2CD5","C2 domain-containing protein 5","C2CD5_HUMAN"
-0.110315084457399,8.77981340885162,-0.570729782113744,0.5849400956358,0.698713004302673,-8.14594135557067,"SELK_HUMAN",2,-0.550487087789735,0.596835818532821,0.708311515514891,-0.0715291500091499,"Non-significant",0.149775697515574,"SELENOK","Selenoprotein K","SELK_HUMAN"
-0.0378627777099609,9.17568516731262,-0.518395861999886,0.619184582594779,0.72549656363524,-8.1770011858597,"OCRL_HUMAN",33,-0.549949127029578,0.597188036569558,0.708625874338314,0.207891702651979,"Non-significant",0.149582994146225,"OCRL","Inositol polyphosphate 5-phosphatase OCRL","OCRL_HUMAN"
0.0610775947570783,9.15986776351929,0.719596648047336,0.493672396281667,0.620935951546961,-8.04291676513561,"CKLF6_HUMAN",2,0.549506538364942,0.597477896447335,0.70886615759229,0.154218912124625,"Non-significant",0.149435757068423,"CMTM6","CKLF-like MARVEL transmembrane domain-containing protein 6","CKLF6_HUMAN"
0.0741715431213343,6.91685354709625,0.543191443557078,0.602827099214054,0.711571004222117,-8.16262891303301,"ZN687_HUMAN",9,0.549198613680397,0.597679607327394,0.709001803195098,-0.2149519920349,"Non-significant",0.149352660280001,"ZNF687","Zinc finger protein 687","ZN687_HUMAN"
0.045451164245609,8.62374496459961,0.528083056933269,0.612766034378091,0.719638674619168,-8.17146032050565,"CPNE2_HUMAN",20,0.548772006849811,0.5979591238583,0.709229693171502,0.142423391342199,"Non-significant",0.149213090174079,"CPNE2","Copine-2","CPNE2_HUMAN"
0.0476114749908536,11.3937641382217,0.580217379797803,0.57884733149559,0.693720607806345,-8.14001685964182,"PLCB_HUMAN",8,0.548435027451911,0.598179965826341,0.70936055854888,0.0360126495361257,"Non-significant",0.149132962580702,"AGPAT2","1-acyl-sn-glycerol-3-phosphate acyltransferase beta","PLCB_HUMAN"
-0.0406568050384521,9.42616403102875,-0.533316556859045,0.609313283514553,0.717169930511072,-8.16842726745863,"ARMD3_HUMAN",17,-0.548336863836535,0.598244306402513,0.70936055854888,-0.0868263244628906,"Non-significant",0.149132962580702,"ARMH3","Armadillo-like helical domain-containing protein 3","ARMD3_HUMAN"
0.0165472030639755,13.265202999115,0.451487068696235,0.664459357202894,0.761285403042118,-8.21264341963917,"SCRIB_HUMAN",76,0.547463054519867,0.598817203191906,0.709936117285086,0.0884687900543266,"Non-significant",0.148780728969361,"SCRIB","Protein scribble homolog","SCRIB_HUMAN"
-0.0896415710449237,7.7908900976181,-0.554207288638432,0.595636160760742,0.706877877756304,-8.15604473079713,"PBIR1_HUMAN",5,-0.547305466537574,0.598920554433038,0.709954912880887,0.0969469547271995,"Non-significant",0.148769231152461,"PABIR1","PPP2R1A-PPP2R2A-interacting phosphatase regulator 1","PBIR1_HUMAN"
0.0389807224273717,10.5009106397629,0.686450768336241,0.513172202948407,0.637409372147,-8.06768326014834,"CBX1_HUMAN",6,0.546257412489694,0.599608147429008,0.710598369711053,0.156629800796448,"Non-significant",0.14837579322483,"CBX1","Chromobox protein homolog 1","CBX1_HUMAN"
-0.0233254432678471,12.6341440677643,-0.528806386414138,0.612288201173844,0.719181595877905,-8.17104277011966,"KAPCB_HUMAN",20,-0.546211116345385,0.599638530615181,0.710598369711053,-0.177573323249823,"Non-significant",0.14837579322483,"PRKACB","cAMP-dependent protein kinase catalytic subunit beta","KAPCB_HUMAN"
0.0510635375976527,9.69979047775269,0.675453507991063,0.519748171633398,0.64296945641613,-8.07567329456859,"RM54_HUMAN",4,0.545806252243862,0.599904269882587,0.710809469308895,-0.00262808799742587,"Non-significant",0.148246795215066,"MRPL54","Large ribosomal subunit protein mL54","RM54_HUMAN"
0.0320250988006556,9.63541233539581,0.510783910323688,0.624252955867976,0.729143249004592,-8.18128806229764,"ANR28_HUMAN",32,0.544860016963452,0.600525595230044,0.7114417695571,-0.256418585777282,"Non-significant",0.147860640477718,"ANKRD28","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A","ANR28_HUMAN"
-0.0228908061981024,12.0030332803726,-0.563565239934986,0.58956487822065,0.702353460854845,-8.15035589212197,"CADM1_HUMAN",15,-0.544293896081128,0.600897492564298,0.711778431338207,0.663807511329653,"Non-significant",0.147655176338806,"CADM1","Cell adhesion molecule 1","CADM1_HUMAN"
-0.020399332046523,10.4347244501114,-0.484163227108656,0.642146937864484,0.743066208475816,-8.19581381552859,"FAK1_HUMAN",41,-0.544129497745579,0.601005512746269,0.711802471233867,-0.18338358402252,"Non-significant",0.147640508547165,"PTK2","Focal adhesion kinase 1","FAK1_HUMAN"
-0.0258455276489311,9.14741063117981,-0.50579480035158,0.627586676432748,0.730908323894835,-8.18406573157525,"SPT20_HUMAN",30,-0.543966246593713,0.601112789519564,0.711825623783091,-0.276023864746104,"Non-significant",0.14762638263267,"SPATA20","Spermatogenesis-associated protein 20","SPT20_HUMAN"
0.105068564414976,6.79777818918228,0.525692024481385,0.614346975338229,0.721182198769443,-8.17283679659922,"SMAL1_HUMAN",12,0.543649219805841,0.601321145942011,0.711892924310971,0.0572297573089626,"Non-significant",0.147585323607418,"SMARCAL1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1","SMAL1_HUMAN"
0.0361309051513778,13.7319791316986,0.723399178758519,0.491466357200747,0.619313250866107,-8.04001038439464,"MGST3_HUMAN",6,0.543515546455235,0.60140901044188,0.711892924310971,0.221065163612367,"Non-significant",0.147585323607418,"MGST3","Glutathione S-transferase 3, mitochondrial","MGST3_HUMAN"
-0.132861018180847,6.81841641664505,-0.525542444722569,0.614445949198707,0.721194044813874,-8.17292271432824,"CSTN3_HUMAN",10,-0.543479307659153,0.601432831667699,0.711892924310971,-0.0245699882507324,"Non-significant",0.147585323607418,"CLSTN3","Calsyntenin-3","CSTN3_HUMAN"
0.0500662326812726,8.7589396238327,0.525927033019755,0.614191492193113,0.721104003422793,-8.17270176322741,"AGAP3_HUMAN",17,0.543212330477608,0.601608342235661,0.711913645733158,0.572723269462585,"Non-significant",0.147572682565435,"AGAP3","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3","AGAP3_HUMAN"
-0.0325307846068981,10.2496228218079,-0.715187743735716,0.4962382473127,0.623191472433645,-8.04626991859695,"SELS_HUMAN",7,-0.543185753048318,0.601625815724952,0.711913645733158,-0.129835844039922,"Non-significant",0.147572682565435,"SELENOS","Selenoprotein S","SELS_HUMAN"
0.0767345428466779,8.46117281913757,0.550548794307155,0.598019100029666,0.708058803099476,-8.15824493654554,"S26A1_HUMAN",6,0.542185267409359,0.602283789789442,0.712588315886779,-0.458594322204618,"Non-significant",0.147161302932939,"SLC26A1","Sulfate anion transporter 1","S26A1_HUMAN"
0.0156459808349538,16.4034762382507,0.480990112487643,0.644297071994414,0.744704621390694,-8.19749662127959,"AATC_HUMAN",29,0.540860139143314,0.603155862341994,0.713516061677058,0.000902175903249258,"Non-significant",0.146596246208473,"GOT1","Aspartate aminotransferase, cytoplasmic","AATC_HUMAN"
0.103874683380124,6.55842077732086,0.525143873671387,0.614709717028405,0.721399283188961,-8.17315154032241,"KDM1B_HUMAN",10,0.540677884083425,0.603275858231542,0.71355398158757,0.0659096240997492,"Non-significant",0.146573166181012,"KDM1B","Lysine-specific histone demethylase 2","KDM1B_HUMAN"
0.115279316902162,6.91600877046585,0.52354907154054,0.615765734952434,0.722116371354827,-8.17406552804214,"CHK2_HUMAN",10,0.540217379113636,0.603579109699954,0.713808613337039,-0.110906600952175,"Non-significant",0.146418215833738,"CHEK2","Serine/threonine-protein kinase Chk2","CHK2_HUMAN"
0.101184368133542,7.77964234352112,0.524160834448075,0.615360534419947,0.721954218664467,-8.17371522949001,"MMAD_HUMAN",10,0.539360944097939,0.604143306338102,0.714371726556013,0.172799825668326,"Non-significant",0.146075742310571,"MMADHC","Cobalamin trafficking protein CblD","MMAD_HUMAN"
0.0684630870819127,8.62267673015594,0.540246310138282,0.604757628826083,0.713330920234749,-8.16436853925225,"RFOX2_HUMAN",8,0.538977660727178,0.60439589483123,0.714566267034912,-0.324406027793888,"Non-significant",0.145957489653852,"RBFOX2","RNA binding protein fox-1 homolog 2","RFOX2_HUMAN"
0.0408804416656494,9.13250815868378,0.515869753739322,0.620864165408185,0.726872972630653,-8.17843037936254,"TJAP1_HUMAN",22,0.53828263700424,0.604854068434744,0.715003774953309,-0.145796060562127,"Non-significant",0.145691665279949,"TJAP1","Tight junction-associated protein 1","TJAP1_HUMAN"
0.0554158687591553,8.55987131595612,0.551334704171258,0.597506759886082,0.707865359865041,-8.15777342569345,"SNX11_HUMAN",8,0.537158763648009,0.605595341743809,0.715775761530848,0.0468723773955997,"Non-significant",0.145223012304821,"SNX11","Sorting nexin-11","SNX11_HUMAN"
-0.0778377056121844,6.63066411018372,-0.532385961016134,0.609926468631756,0.717446124453185,-8.16896861731787,"STK16_HUMAN",8,-0.53665794764165,0.605925821480948,0.716062061680223,-0.0948150157928502,"Non-significant",0.145049335405548,"STK16","Serine/threonine-protein kinase 16","STK16_HUMAN"
-0.0171833038329989,11.731041431427,-0.515418520126634,0.621164438553455,0.726872972630653,-8.17868498907634,"PHKG2_HUMAN",21,-0.536201280889168,0.606227251903916,0.716313953975298,0.00735902786257547,"Non-significant",0.144896588593653,"PHKG2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform","PHKG2_HUMAN"
0.0334243774414027,8.81855797767639,0.512760084182698,0.622935044299144,0.728313393291535,-8.18018080476375,"KIFA3_HUMAN",22,0.535532612117424,0.60666876223724,0.716659362200986,-0.0636048316955353,"Non-significant",0.144687221276575,"KIFAP3","Kinesin-associated protein 3","KIFA3_HUMAN"
0.0184416770935023,17.158632516861,0.500805440671658,0.630929800309773,0.733538386547284,-8.18681807254349,"HSP72_HUMAN",24,0.535491030257803,0.606696223682348,0.716659362200986,0.091811895370526,"Non-significant",0.144687221276575,"HSPA2","Heat shock-related 70 kDa protein 2","HSP72_HUMAN"
0.0982064008712804,7.47479432821274,0.551796419961607,0.597205876881667,0.707715566674142,-8.15749612772309,"RLP24_HUMAN",3,0.53495533354318,0.607050067228032,0.716845832641937,-0.0540649890899658,"Non-significant",0.144574235171899,"RSL24D1","Probable ribosome biogenesis protein RLP24","RLP24_HUMAN"
0.0539426803588832,8.99027037620544,0.599499974638366,0.566576538533875,0.683497180146278,-8.12770151607999,"TAF10_HUMAN",5,0.534917459493537,0.607075088325704,0.716845832641937,0.156103849411011,"Non-significant",0.144574235171899,"TAF10","Transcription initiation factor TFIID subunit 10","TAF10_HUMAN"
0.123737931251525,5.73605006933212,0.515416865023819,0.621165540081458,0.726872972630653,-8.1786859225904,"CE350_HUMAN",13,0.534735370095688,0.607195391475074,0.716845832641937,-0.0329172611236732,"Non-significant",0.144574235171899,"CEP350","Centrosome-associated protein 350","CE350_HUMAN"
0.0271923542022705,10.4914547204971,0.533278855038204,0.609338119416235,0.717169930511072,-8.16844921653733,"AL3A1_HUMAN",16,0.534717089963482,0.607207469527734,0.716845832641937,-0.038632869720475,"Non-significant",0.144574235171899,"ALDH3A1","Aldehyde dehydrogenase, dimeric NADP-preferring","AL3A1_HUMAN"
0.0260696411132724,12.259429693222,0.506482728195517,0.627126453137948,0.730791905897072,-8.18368424261579,"IF4A3_HUMAN",24,0.534542913841027,0.607322557636078,0.716877397826467,0.0286808013915998,"Non-significant",0.14455511211499,"EIF4A3","Eukaryotic initiation factor 4A-III","IF4A3_HUMAN"
0.279646515846252,8.25408428907395,0.514695339760187,0.621645837990783,0.727225249345042,-8.17909261266338,"PIP_HUMAN",6,0.533948016728087,0.607715727793912,0.717151881103188,-0.104630708694451,"Non-significant",0.14438885808425,"PIP","Prolactin-inducible protein","PIP_HUMAN"
-0.0637102127075195,7.17067778110504,-0.569623930354248,0.585652599515799,0.699174549942331,-8.14662607972427,"ABCG2_HUMAN",5,-0.533923607641813,0.607731862763806,0.717151881103188,0.0696957111358483,"Non-significant",0.14438885808425,"ABCG2","Broad substrate specificity ATP-binding cassette transporter ABCG2","ABCG2_HUMAN"
-0.094036936759947,7.09297662973404,-0.543906579406909,0.602358836426588,0.711485033891552,-8.1622051791585,"HUS1_HUMAN",4,-0.533719341553212,0.60786689631222,0.717181906310046,0.0626683235168262,"Non-significant",0.144370675731198,"HUS1","Checkpoint protein HUS1","HUS1_HUMAN"
0.0357329845428414,9.90014517307282,0.647839490776311,0.536490594406565,0.657466346928692,-8.09523097510384,"CHMP3_HUMAN",7,0.533617716438109,0.607934083263557,0.717181906310046,0.216824054718025,"Non-significant",0.144370675731198,"CHMP3","Charged multivesicular body protein 3","CHMP3_HUMAN"
-0.0355715751648216,10.1417670249939,-0.567648903690982,0.586926329065739,0.7001352887444,-8.14784595260194,"MPZL1_HUMAN",10,-0.532868974236822,0.608429217663144,0.717661676423717,-0.1676621437073,"Non-significant",0.144080244741755,"MPZL1","Myelin protein zero-like protein 1","MPZL1_HUMAN"
-0.0898206233978307,7.83578026294709,-0.55627671029384,0.594290581047389,0.706047492456993,-8.15479424539939,"NIPA1_HUMAN",3,-0.531729165768058,0.609183371261977,0.718368201592445,0.101282119750952,"Non-significant",0.143652899863268,"NIPA1","Magnesium transporter NIPA1","NIPA1_HUMAN"
0.0295722484588499,11.4272302389145,0.575987028304797,0.581559524320509,0.695881725458872,-8.14266952743563,"NDUF2_HUMAN",11,0.531642573469222,0.609240685299735,0.718368201592445,-0.0772855281829763,"Non-significant",0.143652899863268,"NDUFAF2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2","NDUF2_HUMAN"
0.0396721363067432,10.0046416521072,0.543838321036414,0.602403522656515,0.711485033891552,-8.16224564599191,"PTSS1_HUMAN",11,0.531562316494902,0.609293808646685,0.718368201592445,0.0184016227722239,"Non-significant",0.143652899863268,"PTDSS1","Phosphatidylserine synthase 1","PTSS1_HUMAN"
0.0204594135283998,10.8719848394394,0.47128896748782,0.650892998490248,0.749994983301649,-8.20257688643915,"UBP8_HUMAN",46,0.53119498491518,0.609536982563464,0.718550497823615,-0.155085325241075,"Non-significant",0.143542705392661,"USP8","Ubiquitin carboxyl-terminal hydrolase 8","UBP8_HUMAN"
-0.365664303302764,5.72592982649803,-0.512974131675318,0.622792383579882,0.728251534856199,-8.18006063396589,"TM237_HUMAN",2,-0.531002791083994,0.60966423562541,0.718552017525497,0.0729570388793928,"Non-significant",0.143541786880398,"TMEM237","Transmembrane protein 237","TM237_HUMAN"
-0.0961207151412991,7.39586967229843,-0.539260347154225,0.605404675888285,0.713901620298894,-8.16494897221804,"TSN33_HUMAN",4,-0.530925543503304,0.609715385834736,0.718552017525497,0.00996732711792525,"Non-significant",0.143541786880398,"TSPAN33","Tetraspanin-33","TSN33_HUMAN"
0.0745739936828613,8.71618723869324,0.518036670261694,0.619423258866834,0.725671429749566,-8.17720480164155,"PPR3B_HUMAN",11,0.530369894674012,0.610083381013888,0.718881288635883,0.2538709640503,"Non-significant",0.143342820252619,"PPP1R3B","Protein phosphatase 1 regulatory subunit 3B","PPR3B_HUMAN"
-0.0425813198089671,8.38735044002533,-0.621080243236498,0.553024534453707,0.672749785990611,-8.11348595733283,"CC115_HUMAN",6,-0.530078692425315,0.61027628551392,0.719004178983585,-0.184830904006976,"Non-significant",0.143268585410947,"CCDC115","Coiled-coil domain-containing protein 115","CC115_HUMAN"
-0.0962584018707222,7.12507069110871,-0.530637703527729,0.611079321984538,0.718385630046731,-8.16998325070974,"HFE_HUMAN",5,-0.529528530828191,0.610640823714727,0.719329216553615,0.0257043838500977,"Non-significant",0.143072299868365,"HFE","Hereditary hemochromatosis protein","HFE_HUMAN"
-0.179978013038634,6.12404710054398,-0.509570153796251,0.625063133987414,0.729436667723436,-8.18196615821237,"SBSN_HUMAN",9,-0.528282441870804,0.611466911147124,0.72009015778779,-0.169850826263427,"Non-significant",0.142613124987533,"SBSN","Suprabasin","SBSN_HUMAN"
0.132712721824647,7.43144446611404,0.534798260154002,0.608337650461042,0.716304120714105,-8.16756351764309,"CP4AM_HUMAN",1,0.528090430401797,0.611594256589301,0.72009015778779,-0.0562697649002049,"Non-significant",0.142613124987533,"CYP4A22","Cytochrome P450 4A22","CP4AM_HUMAN"
-0.0629447698593113,7.2324303984642,-0.509526853368769,0.625092047019415,0.729436667723436,-8.18199032129947,"HS12A_HUMAN",17,-0.528033788398911,0.611631825258177,0.72009015778779,0.0288803577422758,"Non-significant",0.142613124987533,"HSPA12A","Heat shock 70 kDa protein 12A","HS12A_HUMAN"
0.0512757301330602,9.4392318725586,0.600196291758479,0.566136263305623,0.683270807743838,-8.12724994503922,"IL32_HUMAN",5,0.527920920156939,0.611706690472939,0.72009015778779,-0.318789958953825,"Non-significant",0.142613124987533,"IL32","Interleukin-32","IL32_HUMAN"
-0.0393273830413836,8.94235384464264,-0.532446705331416,0.609886433058435,0.717446124453185,-8.16893330762676,"HSF1_HUMAN",12,-0.527884992425191,0.611730522261676,0.72009015778779,-0.0385711193084699,"Non-significant",0.142613124987533,"HSF1","Heat shock factor protein 1","HSF1_HUMAN"
-0.0311806201934495,11.1468282938004,-0.605563812757141,0.562749114757502,0.680845146910605,-8.12375307402757,"CNPY3_HUMAN",9,-0.527576151971287,0.61193540432508,0.720146141136273,-0.0624015331268257,"Non-significant",0.142579362112157,"CNPY3","Protein canopy homolog 3","CNPY3_HUMAN"
-0.0569739341735769,8.19996190071106,-0.515608042877544,0.621038311431657,0.726872972630653,-8.17857807565304,"NMNA3_HUMAN",13,-0.527545729545482,0.611955588259132,0.720146141136273,-0.832411885261535,"Non-significant",0.142579362112157,"NMNAT3","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3","NMNA3_HUMAN"
0.0164666175842285,8.78291487693787,0.467323050132144,0.653599087710274,0.752134874157022,-8.20462566479961,"CEBPZ_HUMAN",32,0.52735088435843,0.612084867765876,0.720176501559799,-0.1742503643036,"Non-significant",0.142561053208281,"CEBPZ","CCAAT/enhancer-binding protein zeta","CEBPZ_HUMAN"
-0.19968903064728,6.24586027860641,-0.51252257298892,0.623093363437759,0.728320655239059,-8.18031409387282,"BT3A2_HUMAN",4,-0.527239312470689,0.612158902052987,0.720176501559799,0.0887537002563494,"Non-significant",0.142561053208281,"BTN3A2","Butyrophilin subfamily 3 member A2","BT3A2_HUMAN"
-0.0421485900878906,9.53998827934265,-0.534452351578496,0.608565339792562,0.716468248270002,-8.16776536154447,"PKHF1_HUMAN",11,-0.526940071130432,0.612357489041718,0.720211017187966,-0.0469193458557005,"Non-significant",0.142540239438847,"PLEKHF1","Pleckstrin homology domain-containing family F member 1","PKHF1_HUMAN"
0.118042707443236,7.4825427532196,0.537397574572481,0.606628161885603,0.714913711770484,-8.16604290259713,"ELOV1_HUMAN",2,0.52686210700575,0.61240923434001,0.720211017187966,0.129471540451053,"Non-significant",0.142540239438847,"ELOVL1","Very long chain fatty acid elongase 1","ELOV1_HUMAN"
-0.0243259668350184,7.83148747682571,-0.523203846097599,0.615994457340455,0.722280206193707,-8.17426303811734,"STXB5_HUMAN",17,-0.526793870364868,0.612454525338546,0.720211017187966,-0.0491380691528498,"Non-significant",0.142540239438847,"STXBP5","Syntaxin-binding protein 5","STXB5_HUMAN"
-0.0369582176208496,9.32853174209595,-0.506975487824213,0.626796905280017,0.73061774018705,-8.18341068625156,"WFS1_HUMAN",20,-0.526388385605778,0.612723695951713,0.720386536918513,-0.1740529537201,"Non-significant",0.142434412172097,"WFS1","Wolframin","WFS1_HUMAN"
-0.0522004365921021,7.82878285646439,-0.628800974598054,0.548223112744175,0.668211256843358,-8.10828993034584,"MED30_HUMAN",4,-0.52629971681866,0.612782564760127,0.720386536918513,-0.00545787811280007,"Non-significant",0.142434412172097,"MED30","Mediator of RNA polymerase II transcription subunit 30","MED30_HUMAN"
0.033413887023924,11.3156168460846,0.552758795308255,0.596579001136549,0.707458113759809,-8.15691745529,"NUBP1_HUMAN",11,0.526167828014029,0.612870133639204,0.720386536918513,-0.1108422279358,"Non-significant",0.142434412172097,"NUBP1","Cytosolic Fe-S cluster assembly factor NUBP1","NUBP1_HUMAN"
0.0562024116516255,15.1685173511505,0.605383717331055,0.562862570826242,0.680845146910605,-8.12387086159883,"GSTA2_HUMAN",4,0.525694121579024,0.61318471015282,0.720651902980878,-0.215940475463868,"Non-significant",0.142274462215619,"GSTA2","Glutathione S-transferase A2","GSTA2_HUMAN"
0.078503012657162,7.40885573625565,0.504728213609444,0.628300569414219,0.731214977083616,-8.18465624773625,"UBP38_HUMAN",19,0.524924634816142,0.61369588833993,0.721148216942822,-0.134381771087625,"Non-significant",0.14197546595324,"USP38","Ubiquitin carboxyl-terminal hydrolase 38","UBP38_HUMAN"
-0.0222175121306982,11.7669135332108,-0.524630162720905,0.615049771625219,0.721693976423287,-8.17344623212825,"EI2BA_HUMAN",17,-0.524723743038965,0.61382937981592,0.721200635364375,0.0960021018981756,"Non-significant",0.141943899344089,"EIF2B1","Translation initiation factor eIF2B subunit alpha","EI2BA_HUMAN"
0.192899465560916,6.48562848567963,0.507514819345573,0.626436314493953,0.730302335604013,-8.18311099081697,"BN3D2_HUMAN",6,0.524389668647316,0.614051404256784,0.721279633817909,-0.596751928329468,"Non-significant",0.141896330454287,"BCDIN3D","RNA 5'-monophosphate methyltransferase","BN3D2_HUMAN"
0.0515556335449183,8.60074782371521,0.542108380885597,0.603536654111284,0.711994244178389,-8.16326967084008,"NEBL_HUMAN",8,0.524355065843519,0.61407440355116,0.721279633817909,-0.07692265510555,"Non-significant",0.141896330454287,"NEBL","Nebulette","NEBL_HUMAN"
0.128209710121153,6.86184114217758,0.505811398804234,0.62757557001044,0.730908323894835,-8.18405653263725,"SRCAP_HUMAN",11,0.523844227176358,0.614413993204119,0.721492193233206,-0.0240383148193377,"Non-significant",0.141768363744545,"SRCAP","Helicase SRCAP","SRCAP_HUMAN"
0.0694967508316031,7.79661935567856,0.56160094295012,0.590836412871703,0.70324873904078,-8.15155727888817,"CBLN1_HUMAN",4,0.523815326117239,0.614433208681471,0.721492193233206,0.0385439395904257,"Non-significant",0.141768363744545,"CBLN1","Cerebellin-1","CBLN1_HUMAN"
-0.0481433868408185,7.76181650161743,-0.655582481582957,0.531762994684099,0.653647165409298,-8.08982028960525,"USF2_HUMAN",4,-0.523558911732473,0.614603705023393,0.72158797027345,-0.2217099666595,"Non-significant",0.141710715609419,"USF2","Upstream stimulatory factor 2","USF2_HUMAN"
0.0305988788604736,11.1888288259506,0.53493010958612,0.608250874579757,0.716304120714105,-8.16748654927881,"EMC8_HUMAN",13,0.523017266332295,0.614963940366514,0.721853146064087,-0.232094526290901,"Non-significant",0.141551146393051,"EMC8","ER membrane protein complex subunit 8","EMC8_HUMAN"
0.0159394741058367,9.95300233364105,0.496227370906343,0.634005413794989,0.735743696729482,-8.1893210796958,"THUM3_HUMAN",22,0.522951792332992,0.615007493066432,0.721853146064087,-0.229458808898926,"Non-significant",0.141551146393051,"THUMPD3","tRNA (guanine(6)-N2)-methyltransferase THUMP3","THUM3_HUMAN"
0.0705947875976474,10.4654581546784,0.622198760815301,0.552327397827322,0.672204065692349,-8.11273678110741,"MGN2_HUMAN",1,0.522617831102601,0.615229666206484,0.722009475209634,-0.0854768753051509,"Non-significant",0.141457102978481,"MAGOHB","Protein mago nashi homolog 2","MGN2_HUMAN"
0.109867453575134,7.36722356081009,0.506138318603248,0.627356840979241,0.730861646565996,-8.18387529475288,"HAUS4_HUMAN",10,0.522113722117881,0.615565112728768,0.72229867312816,0.00779032707214533,"Non-significant",0.141283182943457,"HAUS4","HAUS augmin-like complex subunit 4","HAUS4_HUMAN"
0.0200545787811279,9.33943951129913,0.484986912501258,0.64158939296925,0.742526934039723,-8.19537528945769,"IL6RB_HUMAN",26,0.521640155506389,0.615880323033945,0.722564045849831,0.188012838363652,"Non-significant",0.141123652341066,"IL6ST","Interleukin-6 receptor subunit beta","IL6RB_HUMAN"
0.255263686180117,5.89043587446213,0.506123956674614,0.627366449141257,0.730861646565996,-8.18388325901869,"NUPR1_HUMAN",2,0.520792186287452,0.616444950623338,0.723121921260339,-0.231761217117313,"Non-significant",0.140788472737873,"NUPR1","Nuclear protein 1","NUPR1_HUMAN"
-0.0206258296966464,12.283163189888,-0.611373955439946,0.55909604171725,0.678102433855571,-8.11993605283629,"AT1B3_HUMAN",12,-0.520616462580551,0.616561991686119,0.7231546690577,0.289306879043552,"Non-significant",0.140768805424184,"ATP1B3","Sodium/potassium-transporting ATPase subunit beta-3","AT1B3_HUMAN"
-0.0911257266998291,9.45771920681,-0.510752573365678,0.624273866260156,0.729143249004592,-8.18130558840433,"NANP_HUMAN",8,-0.520274054298444,0.616790086720747,0.723304333374995,0.137398004531859,"Non-significant",0.140678933001583,"NANP","N-acylneuraminate-9-phosphatase","NANP_HUMAN"
0.028444290161131,9.71761178970337,0.51151165021534,0.623767455857064,0.72886652316017,-8.1808807705812,"AAAS_HUMAN",17,0.520157287318766,0.616867881064206,0.723304333374995,0.140625476837151,"Non-significant",0.140678933001583,"AAAS","Aladin","AAAS_HUMAN"
-0.0259745121002251,11.7193313837051,-0.582725919956444,0.577242443583628,0.692349621173327,-8.13843548784056,"SRXN1_HUMAN",11,-0.519952326101326,0.617004445988862,0.723359929887823,0.337045669555666,"Non-significant",0.140645552404081,"SRXN1","Sulfiredoxin-1","SRXN1_HUMAN"
0.324816942214961,7.55528354644775,0.499035763297927,0.632117781666307,0.734372021284972,-8.18778817288766,"SPB12_HUMAN",11,0.519273131092682,0.617457104263051,0.723786036404276,-0.211887598037722,"Non-significant",0.14038979974546,"SERPINB12","Serpin B12","SPB12_HUMAN"
-0.0562697649002049,7.92849987745285,-0.497368569977969,0.633238019375194,0.73516859196027,-8.18869915465527,"SYNJ2_HUMAN",22,-0.518467629105246,0.61799416648288,0.724266983372027,-0.124292492866517,"Non-significant",0.140101312212185,"SYNJ2","Synaptojanin-2","SYNJ2_HUMAN"
0.0416359901427974,17.2952835559845,0.505142091635813,0.628023500497202,0.731207157846793,-8.18442724222619,"ML12B_HUMAN",16,0.518319355323645,0.618093053472139,0.724266983372027,0.228677034378055,"Non-significant",0.140101312212185,"MYL12B;MYL12A","Myosin regulatory light chain 12B;Myosin regulatory light chain 12A","ML12B_HUMAN"
