"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBVHDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0938186645507475,12.2743401527405,-1.82647909962014,0.10778546420574,0.161083572563451,-7.01568464130655,"AP1S1_HUMAN",8,-1.52808849776784,0.164550105891313,0.228950301417343,-0.226814508438075,"Non-significant",0.64025878037912,"AP1S1","AP-1 complex subunit sigma-1A","AP1S1_HUMAN"
-0.252056837081909,7.01072883605957,-1.51681310318666,0.170373444789367,0.235520494268275,-7.44209932912192,"HEMK1_HUMAN",7,-1.52769388131014,0.164646558639828,0.229045289638117,-0.07148790359496,"Non-significant",0.640078635148357,"HEMK1","MTRF1L release factor glutamine methyltransferase","HEMK1_HUMAN"
-0.190850138664246,7.40262168645859,-1.51814011639095,0.170045247462653,0.235146797027222,-7.44035454381372,"TMCC3_HUMAN",9,-1.5268889690281,0.164843453791308,0.229253074335131,0.407789468765261,"Non-significant",0.639684831632508,"TMCC3","Transmembrane and coiled-coil domain protein 3","TMCC3_HUMAN"
0.142230272293089,7.13523077964783,1.69882716300366,0.130395346229817,0.188127636926988,-7.19578463241726,"RNH1_HUMAN",6,1.52685266271738,0.164852339905809,0.229253074335131,-0.0818345546722501,"Non-significant",0.639684831632508,"RNASEH1","Ribonuclease H1","RNH1_HUMAN"
0.576472282409669,6.9633367061615,1.49309015460927,0.176338036096376,0.242651408627708,-7.47315322396628,"IBP3_HUMAN",3,1.52664362030875,0.164903512230837,0.229285003233535,-0.247271776199327,"Non-significant",0.639624350093065,"IGFBP3","Insulin-like growth factor-binding protein 3","IBP3_HUMAN"
-0.206755876541123,11.6525427103043,-1.64468714344109,0.141271999091766,0.201388797863319,-7.27044613438733,"NDUA3_HUMAN",4,-1.52635397569656,0.164974439041495,0.229344383525527,-0.279275655746449,"Non-significant",0.639511890952702,"NDUFA3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3","NDUA3_HUMAN"
-0.159626722335814,9.42742192745209,-1.54084471015474,0.164518026062703,0.228670770961448,-7.4103781742521,"DERPC_HUMAN",9,-1.52619409460839,0.165013601691297,0.229359593115302,-0.0706267356872505,"Non-significant",0.639483090500776,"DERPC","Decreased expression in renal and prostate cancer protein","DERPC_HUMAN"
0.0821697711944722,11.8952087163925,1.99357402093346,0.0838046127410368,0.130450122150241,-6.77268421120093,"ARP19_HUMAN",8,1.52540442089498,0.165207153500502,0.229589353026433,0.565089702606203,"Non-significant",0.639048255773551,"ARPP19","cAMP-regulated phosphoprotein 19","ARP19_HUMAN"
-0.0570893287658798,17.736181974411,-1.7053722429684,0.129134808524358,0.186706740593748,-7.18668513863058,"CH10_HUMAN",13,-1.52467222911001,0.165386798178627,0.229799710856163,-0.316715955734248,"Non-significant",0.638650522095304,"HSPE1","10 kDa heat shock protein, mitochondrial","CH10_HUMAN"
-0.122583627700799,12.1993397474289,-2.97951086400243,0.0190096241528145,0.0373335647709567,-5.26280248698453,"CCL20_HUMAN",3,-1.52323611972836,0.165739659192743,0.230250634232379,-0.2335317134857,"Non-significant",0.637799164852099,"CCL20","C-C motif chemokine 20","CCL20_HUMAN"
0.338268280029293,6.70325219631195,1.50787219755359,0.172599691966723,0.238031172002979,-7.45383389979821,"PYGO2_HUMAN",5,1.52282809457115,0.165840036559557,0.23035070536994,-0.116816997528076,"Non-significant",0.637610453531537,"PYGO2","Pygopus homolog 2","PYGO2_HUMAN"
0.0553071498870743,12.8437544107437,1.7186364729957,0.126615183624249,0.183651900288108,-7.16819714204843,"IST1_HUMAN",13,1.52027587651283,0.166469139302998,0.231185012835862,-0.248170614242552,"Non-significant",0.636040323597772,"IST1","IST1 homolog","IST1_HUMAN"
-0.223441362380975,7.12190318107605,-1.46752566170328,0.182975545895879,0.250428134303773,-7.50632017817592,"MARF1_HUMAN",15,-1.51961874543625,0.166631462980559,0.231370903749018,-0.113822460174562,"Non-significant",0.63569125703405,"MARF1","Meiosis regulator and mRNA stability factor 1","MARF1_HUMAN"
0.220384597778322,9.82931399345398,1.453351902061,0.186751284916045,0.254566872276534,-7.52457262160875,"CABIN_HUMAN",35,1.51949423484022,0.166662235401636,0.231374100975247,-0.183284759521497,"Non-significant",0.635685255725795,"CABIN1","Calcineurin-binding protein cabin-1","CABIN_HUMAN"
-0.063705921173101,15.2806510925293,-1.59115361800184,0.152849478397238,0.215511400231497,-7.34314736561242,"PSA3_HUMAN",14,-1.51865676644245,0.166869345500562,0.231587251829864,-0.0706356763839722,"Non-significant",0.635285350870008,"PSMA3","Proteasome subunit alpha type-3","PSA3_HUMAN"
0.328800678253174,8.54321622848511,1.48696610463492,0.177908052354429,0.244646149151344,-7.48112691345503,"H1X_HUMAN",7,1.51864295438146,0.166872763223291,0.231587251829864,0.235972762107851,"Non-significant",0.635285350870008,"H1-10","Histone H1.10","H1X_HUMAN"
0.132038354873675,11.4242733716965,1.54316250691012,0.163963062921311,0.228055418853585,-7.40730501089282,"ERGI2_HUMAN",10,1.51824124618426,0.166972191258562,0.231685674980081,-0.178667306900021,"Non-significant",0.635100817610237,"ERGIC2","Endoplasmic reticulum-Golgi intermediate compartment protein 2","ERGI2_HUMAN"
-0.125813245773318,8.0351083278656,-1.58044415299623,0.155267983423254,0.218051304869671,-7.35755008192268,"GMEB1_HUMAN",9,-1.51679936669658,0.16732951237738,0.23214184825725,0.000408887863160068,"Non-significant",0.634246562133721,"GMEB1","Glucocorticoid modulatory element-binding protein 1","GMEB1_HUMAN"
-0.0972831249237238,10.3717674016953,-1.45322127709309,0.18678640335296,0.254572044281319,-7.5247403762331,"RT09_HUMAN",21,-1.51654932257784,0.167391546972073,0.23218827483223,0.0212348699569729,"Non-significant",0.634159715278898,"MRPS9","Small ribosomal subunit protein uS9m","RT09_HUMAN"
-0.092041730880748,12.5291029214859,-1.64733984465906,0.140719977834009,0.200813215075854,-7.26681390538727,"GLYL1_HUMAN",10,-1.51621908386296,0.167473508963205,0.232262322072349,-0.218653917312599,"Non-significant",0.634021236360922,"GLYATL1","Glycine N-acyltransferase-like protein 1","GLYL1_HUMAN"
0.0529491901398007,10.887664437294,1.38574629502634,0.205730723462868,0.276404957775289,-7.61023790332099,"ITB3_HUMAN",27,1.51605235423164,0.167514903258177,0.232280091926157,-0.151947259902975,"Non-significant",0.633988010764188,"ITGB3","Integrin beta-3","ITB3_HUMAN"
0.0381114482879301,12.9532164335251,1.36795946686946,0.210998366006884,0.282268925191431,-7.63237853893192,"PGES2_HUMAN",24,1.51504185159957,0.167765978740736,0.232567974018804,-0.2512061595917,"Non-significant",0.633450090400875,"PTGES2","Prostaglandin E synthase 2","PGES2_HUMAN"
-0.046139001846349,10.1966022253036,-1.26612946500007,0.24346780050588,0.318061857372012,-7.75572364066061,"KIF1B_HUMAN",64,-1.51490048628034,0.167801130046964,0.232567974018804,-0.148040771484395,"Non-significant",0.633450090400875,"KIF1B","Kinesin-like protein KIF1B","KIF1B_HUMAN"
-0.0614402294158971,14.5967777967453,-1.4848072158615,0.178464515109849,0.245324456972674,-7.48393360494489,"HEBP1_HUMAN",18,-1.51487138475633,0.167808367127632,0.232567974018804,-0.218632221221924,"Non-significant",0.633450090400875,"HEBP1","Heme-binding protein 1","HEBP1_HUMAN"
0.0493774414062571,10.0291388034821,1.29761914916714,0.232997203009451,0.306353060808576,-7.7182200410826,"WDR11_HUMAN",52,1.51289059537061,0.168301614480976,0.233186309691862,-0.355947017669678,"Non-significant",0.632296950481675,"WDR11","WD repeat-containing protein 11","WDR11_HUMAN"
0.0783996582031232,13.7710092067719,1.85022729013939,0.104013083618699,0.15645277263912,-6.98160994529561,"IF4E_HUMAN",9,1.51284930580495,0.168311910010147,0.233186309691862,-0.3649435043335,"Non-significant",0.632296950481675,"EIF4E","Eukaryotic translation initiation factor 4E","IF4E_HUMAN"
0.0727744102477779,10.2195756435394,1.39270459893841,0.203701607300717,0.273995856096148,-7.60153028251853,"TAOK1_HUMAN",36,1.5125790488294,0.168379312341973,0.233239930356778,-0.265073776245099,"Non-significant",0.632197096927171,"TAOK1","Serine/threonine-protein kinase TAO1","TAOK1_HUMAN"
-0.119516730308533,8.00272125005722,-1.44574931313539,0.188805069200811,0.256978529123261,-7.53432213493567,"TARB1_HUMAN",23,-1.51230479351846,0.168447736541989,0.233294948002172,-0.105400800704951,"Non-significant",0.632094665743476,"TARBP1","Probable methyltransferase TARBP1","TARB1_HUMAN"
-0.0623195171356219,12.9384745359421,-1.47986669577534,0.179743845536702,0.24666974547058,-7.49034822491301,"BCKD_HUMAN",18,-1.51083788008283,0.168814140450352,0.233762569337198,-0.184200048446675,"Non-significant",0.631225027954804,"BCKDK","Branched-chain alpha-ketoacid dehydrogenase kinase","BCKD_HUMAN"
0.102506160736082,9.52215552330017,2.00834779312327,0.0819530681280539,0.128033945535697,-6.75086604126762,"ASF1A_HUMAN",6,1.5097879522072,0.169076827575262,0.234086435724729,-0.170170545578024,"Non-significant",0.630623751021759,"ASF1A","Histone chaperone ASF1A","ASF1A_HUMAN"
-0.0799953937530482,9.37412011623383,-1.40639885643189,0.199759595872122,0.269496387060547,-7.58431864624769,"TACC1_HUMAN",32,-1.50941166763269,0.16917106115306,0.234177008003904,-0.159767389297475,"Non-significant",0.630455747125335,"TACC1","Transforming acidic coiled-coil-containing protein 1","TACC1_HUMAN"
0.243159055709838,7.36477959156036,1.4635124266818,0.184037638390431,0.251592849698327,-7.51149825921313,"KAT7_HUMAN",12,1.50869663879037,0.169350256389301,0.234385138568775,-0.187103986740125,"Non-significant",0.630069928670109,"KAT7","Histone acetyltransferase KAT7","KAT7_HUMAN"
0.186087489128109,7.90104216337204,1.45912637597838,0.185204700322884,0.252967831852786,-7.51714836483472,"ANM7_HUMAN",14,1.50438611500376,0.170434125394918,0.235845076976757,-0.153963088989249,"Non-significant",0.627373184773985,"PRMT7","Protein arginine N-methyltransferase 7","ANM7_HUMAN"
0.0806083679198721,12.5075082778931,1.70093457314543,0.129988220240021,0.187640189323383,-7.19285642906566,"ASPG_HUMAN",10,1.50306539036325,0.170767455432751,0.236266106622739,0.130117774009703,"Non-significant",0.626598575288787,"AGA","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase","ASPG_HUMAN"
0.170857906341551,9.27513194084167,1.43617499989006,0.191420113166375,0.26001525316783,-7.54655913874731,"TTC17_HUMAN",28,1.50252794419572,0.170903264857318,0.236413758892839,-0.0589950084686306,"Non-significant",0.626327251829048,"TTC17","Tetratricopeptide repeat protein 17","TTC17_HUMAN"
-0.327252149581911,8.86338818073273,-1.56140802589517,0.159653635898929,0.223245887637749,-7.38303050711287,"FUND1_HUMAN",1,-1.50234036172732,0.170950688511975,0.236439115986525,-0.1143388748169,"Non-significant",0.626280673087708,"FUNDC1","FUN14 domain-containing protein 1","FUND1_HUMAN"
-0.220640420913696,9.57866084575653,-1.52271526419597,0.168918105519142,0.233707429954727,-7.43433286563629,"COA4_HUMAN",6,-1.50145106411811,0.171175676103036,0.236710008454888,-0.342303037643433,"Non-significant",0.62578337905935,"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial","COA4_HUMAN"
0.0492382049560476,11.1794271469116,1.42678755483229,0.194015330784865,0.26305682237047,-7.55851243880776,"PEPL1_HUMAN",21,1.50107145456331,0.171271795750746,0.236801855729025,-0.221352100372295,"Non-significant",0.625614898529703,"NPEPL1","Probable aminopeptidase NPEPL1","PEPL1_HUMAN"
-0.0731792449951012,10.8128008842468,-1.49090002496729,0.176898079104352,0.243339656208712,-7.47600687572349,"HSC20_HUMAN",16,-1.50095864029594,0.171300370349568,0.236801855729025,0.269994497299198,"Non-significant",0.625614898529703,"HSCB","Iron-sulfur cluster co-chaperone protein HscB","HSC20_HUMAN"
-0.0734233856201261,13.4671292304993,-1.41292455106121,0.197904907865328,0.267349266326715,-7.576082343538,"AP2M1_HUMAN",25,-1.50077884430846,0.171345919464056,0.23682453868782,0.0526735782623255,"Non-significant",0.625573299987216,"AP2M1","AP-2 complex subunit mu","AP2M1_HUMAN"
0.192667484283447,9.40415072441101,1.58625085077201,0.153952339738387,0.216727986324939,-7.34974688801899,"ZFAN6_HUMAN",5,1.50045769509565,0.171427305577343,0.236896737362195,-0.420717477798449,"Non-significant",0.625440920515532,"ZFAND6","AN1-type zinc finger protein 6","ZFAN6_HUMAN"
-0.1037210226059,8.0493865609169,-1.43696882044441,0.191202077404297,0.259805932630785,-7.54554630064649,"ARNT_HUMAN",21,-1.4989791994485,0.171802433129799,0.237374766073763,0.0639767646789728,"Non-significant",0.624565450239861,"ARNT","Aryl hydrocarbon receptor nuclear translocator","ARNT_HUMAN"
-0.100737571716317,10.1313979625702,-2.01226890787331,0.081468402174467,0.127438500503209,-6.74506714613316,"RT24_HUMAN",6,-1.49866333866737,0.171882668951091,0.237445257617799,-0.100605487823485,"Non-significant",0.624436499954308,"MRPS24","Small ribosomal subunit protein uS3m","RT24_HUMAN"
0.101255655288695,9.33113610744476,1.58568581698836,0.154079910674295,0.216870009360928,-7.35050682033571,"CC134_HUMAN",10,1.49818196895547,0.172005012072105,0.237573883941196,-0.0012409687042485,"Non-significant",0.624201302258229,"CCDC134","Coiled-coil domain-containing protein 134","CC134_HUMAN"
0.0813059806823695,9.78363585472107,1.53842098813853,0.16510017866611,0.229401462133609,-7.41358922360704,"DCAF7_HUMAN",13,1.49780403314359,0.172101121227898,0.237629664380066,0.0441744327545148,"Non-significant",0.624099345372612,"DCAF7","DDB1- and CUL4-associated factor 7","DCAF7_HUMAN"
-0.063426971435554,16.5528907775879,-1.68278475763207,0.133533893646037,0.191940211118031,-7.21802215413105,"IF5A1_HUMAN",12,-1.49779320108729,0.172103876527755,0.237629664380066,0.065145015716551,"Non-significant",0.624099345372612,"EIF5A","Eukaryotic translation initiation factor 5A-1","IF5A1_HUMAN"
0.128079891204836,8.929767370224,1.46024968595111,0.184905175861776,0.252673512757947,-7.51570221620511,"AHR_HUMAN",15,1.49753134290913,0.172170496144756,0.237670926274703,0.881677627563473,"Non-significant",0.624023941244988,"AHR","Aryl hydrocarbon receptor","AHR_HUMAN"
-0.0967102050781214,10.1291100978851,-1.56093847337596,0.159763231741614,0.223356223135628,-7.38365704362398,"ILRUN_HUMAN",11,-1.49744585664612,0.172192249773034,0.237670926274703,-0.179018616676333,"Non-significant",0.624023941244988,"ILRUN","Protein ILRUN","ILRUN_HUMAN"
-0.524822711944601,12.2282886505127,-1.48047127495381,0.179586850745436,0.246498631729507,-7.48956388479238,"AT5G1_HUMAN",1,-1.49679214297167,0.172358680851841,0.237824213586192,0.110960602760312,"Non-significant",0.623743930661278,"ATP5MC1;ATP5MC3;ATP5MC2","ATP synthase F(0) complex subunit C1, mitochondrial;ATP synthase F(0) complex subunit C3, mitochondrial;ATP synthase F(0) complex subunit C2, mitochondrial","AT5G1_HUMAN"
-0.0563356876373486,12.0110782384873,-1.38997799943571,0.204494607262512,0.274880528154554,-7.60494541236218,"EGLN1_HUMAN",25,-1.49677976669196,0.172361833151553,0.237824213586192,0.0922586917877197,"Non-significant",0.623743930661278,"EGLN1","Egl nine homolog 1","EGLN1_HUMAN"
0.109750986099245,9.75257623195648,1.45147421665135,0.187256666281127,0.255084634070855,-7.52698322056388,"STS_HUMAN",17,1.49570957675748,0.172634610242819,0.238160155736444,0.241941213607811,"Non-significant",0.623130894369662,"STS","Steryl-sulfatase","STS_HUMAN"
-0.0920960903167689,9.68560397624969,-1.53770296601441,0.165272999359754,0.229602336033627,-7.41453998599145,"LCLT1_HUMAN",12,-1.49516297673527,0.17277407964882,0.238312108843511,0.68295478820801,"Non-significant",0.622853890216219,"LCLAT1","Lysocardiolipin acyltransferase 1","LCLT1_HUMAN"
-0.206772565841673,10.0025092363357,-1.52701149422673,0.167865847154961,0.232528675614176,-7.42866960961919,"VATF_HUMAN",6,-1.49466456711124,0.172901340391051,0.238447173486861,0.90542232990265,"Non-significant",0.622607821254165,"ATP6V1F","V-type proton ATPase subunit F","VATF_HUMAN"
0.254478096961973,6.96953743696213,1.49319344201656,0.176311663704952,0.242651408627708,-7.47301858863914,"DXO_HUMAN",6,1.49361236939823,0.173170276150723,0.238777542293336,-0.135431885719298,"Non-significant",0.62200652225258,"DXO","Decapping and exoribonuclease protein","DXO_HUMAN"
-0.162032604217501,10.2352225780487,-1.88039080929867,0.0994038695970764,0.15069114870648,-6.93809611005243,"CYB_HUMAN",3,-1.49348461126726,0.173202955760134,0.23878209015481,-0.688164234161376,"Non-significant",0.621998250568758,"MT-CYB","Cytochrome b","CYB_HUMAN"
0.257718086242674,7.27752876281738,1.46809667870639,0.182824874458911,0.250264065138549,-7.50558278545715,"RNZ1_HUMAN",8,1.49308051517552,0.173306356797402,0.23888411833319,-0.0657925605773944,"Non-significant",0.621812722370383,"ELAC1","Zinc phosphodiesterase ELAC protein 1","RNZ1_HUMAN"
0.153923273086548,8.96761643886566,1.4537868640709,0.186634388147172,0.254492898065782,-7.52401396248021,"FMT_HUMAN",14,1.49275192223071,0.173390478443088,0.238959541852971,1.60005998611451,"Non-significant",0.621675623057582,"MTFMT","Methionyl-tRNA formyltransferase, mitochondrial","FMT_HUMAN"
0.543228864669796,6.20775103569031,1.44550955653591,0.188870163932705,0.256981051779858,-7.53462912981483,"POMT2_HUMAN",6,1.49158708573059,0.173688976157297,0.239330333881037,0.503957033157345,"Non-significant",0.621002253320303,"POMT2","Protein O-mannosyl-transferase 2","POMT2_HUMAN"
-0.110993623733499,12.0567065477371,-1.72558461826708,0.125313843930352,0.182121890132684,-7.1584878454314,"SH3L2_HUMAN",7,-1.49125156556702,0.173775040444802,0.239408332547025,-0.053917407989502,"Non-significant",0.620860738155936,"SH3BGRL2","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2_HUMAN"
-0.141075372695923,8.71034681797028,-1.59184620978436,0.152694268505455,0.215367289160679,-7.34221426896029,"PRSS8_HUMAN",7,-1.48934020617842,0.174266047830567,0.240044096732037,-1.11858010292053,"Non-significant",0.61970896992071,"PRSS8","Prostasin","PRSS8_HUMAN"
0.0526735782623255,12.6311858892441,1.52637292999433,0.168021871097052,0.232701098447183,-7.42951189011683,"RMD1_HUMAN",16,1.4887563443577,0.174416281566025,0.240210323722604,-0.0838022232055238,"Non-significant",0.619408331490099,"RMDN1","Regulator of microtubule dynamics protein 1","RMD1_HUMAN"
0.59942388534546,7.46604132652283,1.43511170277698,0.191712511370693,0.260368913754951,-7.54791530501747,"TGFB1_HUMAN",9,1.48857683943275,0.174462493212439,0.240233256919263,1.4403169155121,"Non-significant",0.619366870801809,"TGFB1","Transforming growth factor beta-1 proprotein","TGFB1_HUMAN"
0.118606328964251,10.3500679731369,1.52943080676466,0.167275914700497,0.231948704789445,-7.42547680737733,"KCMF1_HUMAN",10,1.48768673838995,0.17469180129817,0.240508261756772,0.0108122825622523,"Non-significant",0.618870000480381,"KCMF1","E3 ubiquitin-protein ligase KCMF1","KCMF1_HUMAN"
-0.314816117286683,6.92344135046005,-1.43208511616934,0.192546972478263,0.261240274679607,-7.55177239297382,"THAS_HUMAN",13,-1.48407589124631,0.175624780730313,0.241751794206513,0.246709942817685,"Non-significant",0.616630294034634,"TBXAS1","Thromboxane-A synthase","THAS_HUMAN"
-0.184390068054196,8.33070492744446,-1.5126679229707,0.171402327553441,0.236574834965967,-7.44754429154764,"HERP1_HUMAN",7,-1.48384012057522,0.175685853519195,0.241775708948693,0.144118189811705,"Non-significant",0.616587334573154,"HERPUD1","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein","HERP1_HUMAN"
0.11744594573975,10.0921010971069,1.52701355485019,0.167865343884194,0.232528675614176,-7.42866689131162,"IF3M_HUMAN",10,1.48377913727378,0.175701653383903,0.241775708948693,-0.514764308929443,"Non-significant",0.616587334573154,"MTIF3","Translation initiation factor IF-3, mitochondrial","IF3M_HUMAN"
-0.0991261005401736,10.0101834535599,-2.37889846140892,0.0467207156651547,0.0796796439538967,-6.19114757422572,"RT14_HUMAN",5,-1.48321987722443,0.175846608237866,0.241934211130715,-0.626082420349123,"Non-significant",0.616302715124065,"MRPS14","Small ribosomal subunit protein uS14m","RT14_HUMAN"
-0.244205713272097,8.21091890335083,-1.46016763370403,0.184927039975916,0.252673512757947,-7.5158078711831,"UBXN8_HUMAN",8,-1.48164934071037,0.176254244712094,0.242454002500878,-0.56520318984985,"Non-significant",0.615370642030217,"UBXN8","UBX domain-containing protein 8","UBXN8_HUMAN"
0.202219486236569,9.08352565765381,1.65421507055643,0.13929856795294,0.198819715797952,-7.25738725152971,"K2C75_HUMAN",3,1.4781949338846,0.177153799113572,0.243650181992892,0.372903823852532,"Non-significant",0.613233259889174,"KRT75","Keratin, type II cytoskeletal 75","K2C75_HUMAN"
0.14137816429138,8.88177382946015,1.47132257459875,0.181975758742736,0.249314735159376,-7.50141399541767,"RPIA_HUMAN",11,1.47773017278811,0.177275137114281,0.243775810376948,0.626954436302186,"Non-significant",0.613009391174628,"RPIA","Ribose-5-phosphate isomerase","RPIA_HUMAN"
0.0713534355163503,12.1419723033905,1.3543008726905,0.215123097347299,0.286842561467022,-7.64926389036709,"ABCF1_HUMAN",39,1.47497529443183,0.177995885481244,0.244725522129262,-0.709586977958677,"Non-significant",0.611320736239097,"ABCF1","ATP-binding cassette sub-family F member 1","ABCF1_HUMAN"
-0.226150512695314,6.48700070381164,-1.43651260973925,0.191327356114449,0.25993270196291,-7.54612842010397,"RPGF1_HUMAN",11,-1.4747486578921,0.178055295119548,0.24476579557452,0.100515723228455,"Non-significant",0.611249272111135,"RAPGEF1","Rap guanine nucleotide exchange factor 1","RPGF1_HUMAN"
0.308306097984312,6.45482534170151,1.42087172411534,0.195666789761974,0.264746690968573,-7.56602220041296,"SMRD1_HUMAN",14,1.47377312925279,0.178311217315687,0.245076148000099,0.769064426422112,"Non-significant",0.610698954337505,"SMARCD1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1","SMRD1_HUMAN"
0.263832569122314,7.49629342556,1.42959065440669,0.193237144703508,0.262089164720529,-7.55494785305493,"NRP2_HUMAN",11,1.47298954637336,0.178517020267423,0.245317521764178,0.144601583480826,"Non-significant",0.610271431272897,"NRP2","Neuropilin-2","NRP2_HUMAN"
0.144716739654545,8.28045821189881,1.41209556106141,0.1981396708933,0.267621922112324,-7.57712986543102,"ACS2L_HUMAN",21,1.47118102331416,0.178992821279601,0.245929781663452,-0.489522814750668,"Non-significant",0.609188875779687,"ACSS1","Acetyl-coenzyme A synthetase 2-like, mitochondrial","ACS2L_HUMAN"
-0.0940926074981743,15.2866257429123,-1.8537280952361,0.103467791563599,0.155719026303217,-6.97657293931294,"TXD17_HUMAN",7,-1.46980609241156,0.179355301089938,0.246386161588561,0.654047727584839,"Non-significant",0.608383688206066,"TXNDC17","Thioredoxin domain-containing protein 17","TXD17_HUMAN"
0.324104785919188,7.34711503982544,1.45480684035804,0.18636052395461,0.254247436323504,-7.52270355263756,"PDES1_HUMAN",5,1.46864051230493,0.179663097976168,0.246767280252209,0.287710666656491,"Non-significant",0.607712425465177,"PEDS1","Plasmanylethanolamine desaturase 1","PDES1_HUMAN"
0.0375673770904736,14.6675301790237,1.26322888272728,0.244452113359908,0.319040039389107,-7.75914835077262,"PRS4_HUMAN",30,1.46770158350402,0.179911382820229,0.247066544133153,0.0768282413482675,"Non-significant",0.607186059462611,"PSMC1","26S proteasome regulatory subunit 4","PRS4_HUMAN"
-0.271577477455141,7.05765217542648,-1.45798985385362,0.185508188983674,0.253339783543996,-7.51861089213999,"ZCCHL_HUMAN",6,-1.46749960845307,0.179964831621436,0.247098189996183,-0.4015007019043,"Non-significant",0.607130435810178,"ZC3HAV1L","Zinc finger CCCH-type antiviral protein 1-like","ZCCHL_HUMAN"
-0.385107040405271,7.72348701953888,-1.42080613379094,0.195685169514977,0.264746690968573,-7.56610536266317,"TGFB2_HUMAN",9,-1.46736228792791,0.18000117887959,0.247106348100411,0.146338224411007,"Non-significant",0.607116097537759,"TGFB2","Transforming growth factor beta-2 proprotein","TGFB2_HUMAN"
-0.0700850486754998,11.5239946842194,-1.58698855681527,0.153785929518255,0.216568748777484,-7.3487545209254,"RNT2_HUMAN",12,-1.46698906219373,0.180100000543348,0.247200254081369,0.14223027229309,"Non-significant",0.606951087199403,"RNASET2","Ribonuclease T2","RNT2_HUMAN"
0.0837137699127233,11.2028442621231,1.83163720925986,0.106955139649274,0.160019223109288,-7.00829778363728,"IPP2_HUMAN",8,1.46575108581186,0.180428132484116,0.24759108290998,-0.280635952949526,"Non-significant",0.606265000656471,"PPP1R2","Protein phosphatase inhibitor 2","IPP2_HUMAN"
-0.111656665802002,16.8254754543305,-1.45532999363438,0.186220196271536,0.254141315717678,-7.52203123462144,"MYL6B_HUMAN",13,-1.46568496526454,0.180445672951373,0.24759108290998,0.243909120559698,"Non-significant",0.606265000656471,"MYL6B","Myosin light chain 6B","MYL6B_HUMAN"
0.12337327003479,8.373988032341,1.4147121087299,0.197399523200934,0.266710876983207,-7.5738223540864,"ELMO3_HUMAN",18,1.46546982710575,0.180502755276143,0.247627598266241,-0.360603570938109,"Non-significant",0.606200954535594,"ELMO3","Engulfment and cell motility protein 3","ELMO3_HUMAN"
0.2941951751709,6.59853267669678,1.41561125091915,0.197145746234224,0.266412284610166,-7.57268495453074,"NEUL4_HUMAN",12,1.46421845254326,0.180835097814563,0.24804166074919,0.58391761779785,"Non-significant",0.605475369520723,"NEURL4","Neuralized-like protein 4","NEUL4_HUMAN"
0.0744705200195259,11.6994016170502,1.81182201588909,0.110178611825026,0.163996626062635,-7.03663106254237,"CHM1A_HUMAN",9,1.46397403575719,0.180900073688415,0.248088913072181,-0.0700850486755016,"Non-significant",0.605392643624448,"CHMP1A","Charged multivesicular body protein 1a","CHM1A_HUMAN"
0.0608515739440989,19.1191046237946,1.30462744398361,0.230720044537375,0.304028280240476,-7.70979373230801,"K2C8_HUMAN",55,1.46328179015288,0.181084212711259,0.248298326198165,0.257718086242675,"Non-significant",0.605026208054582,"KRT8","Keratin, type II cytoskeletal 8","K2C8_HUMAN"
0.0922586917877197,8.86613976955414,1.3980677756162,0.202149680586563,0.272314015270511,-7.59480130985813,"RN123_HUMAN",22,1.46317032986199,0.181113876916786,0.248298326198165,0.281352519989035,"Non-significant",0.605026208054582,"RNF123","E3 ubiquitin-protein ligase RNF123","RN123_HUMAN"
-0.0621633529662997,12.3244631290436,-1.52877029879111,0.167436787982082,0.2320925764848,-7.42634875219573,"AUHM_HUMAN",14,-1.4626585893067,0.181250127487693,0.248443208988443,1.45471334457397,"Non-significant",0.604772869874994,"AUH","Methylglutaconyl-CoA hydratase, mitochondrial","AUHM_HUMAN"
0.416210412979122,6.90257811546326,1.44856484742268,0.188042136696375,0.256068774284758,-7.53071485839276,"TM127_HUMAN",3,1.46097819121224,0.181698170216155,0.249015350648683,-0.0707283020019513,"Non-significant",0.603773879825844,"TMEM127","Transmembrane protein 127","TM127_HUMAN"
0.0580132007598984,14.9369653463364,1.43308325804593,0.192271418568438,0.260953543538025,-7.55050087094317,"KAD1_HUMAN",18,1.46083437103675,0.181736562298194,0.249025972314521,0.172040700912476,"Non-significant",0.603755355536191,"AK1","Adenylate kinase isoenzyme 1","KAD1_HUMAN"
0.28027057647705,7.50570714473724,1.47931640914651,0.179886848970968,0.246824315648667,-7.49106197723131,"ICMT_HUMAN",4,1.45893925202695,0.18224312525432,0.249658270678495,0.16629338264465,"Non-significant",0.602654042064169,"ICMT","Protein-S-isoprenylcysteine O-methyltransferase","ICMT_HUMAN"
