"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0121655469986663,15.3618017033949,-0.0645778753772377,0.950231429455513,0.980626108680513,-6.5446202786732,"SIM13_HUMAN",1,-0.052318841378837,0.959405158352887,0.984695529949982,0.0121655469986681,"Non-significant",0.00669803356672724,"SMIM13","Small integral membrane protein 13","SIM13_HUMAN"
0.018812999467027,15.6873822517418,0.0491429005755493,0.962114203197445,0.984390587151899,-6.54559675766616,"ZBT10_HUMAN",2,0.0523945925784165,0.959346441668501,0.984695529949982,-0.0188129994670287,"Non-significant",0.00669803356672724,"ZBTB10","Zinc finger and BTB domain-containing protein 10","ZBT10_HUMAN"
-0.00704853633715885,17.7789676128902,-0.0749525198506635,0.942251759722354,0.977533697827856,-6.54381515473187,"ZCC17_HUMAN",2,-0.0529962235961401,0.958880111354143,0.984695529949982,0.00704853633715885,"Non-significant",0.00669803356672724,"ZCCHC17","Zinc finger CCHC domain-containing protein 17","ZCC17_HUMAN"
0.00976065044755003,16.8122210031229,0.0491659676552528,0.962096436330671,0.984390587151899,-6.54559549596854,"WIPI4_HUMAN",4,0.0518893697381752,0.95973805763209,0.984845843384369,-0.00976065044754648,"Non-significant",0.0066317437226845,"WDR45","WD repeat domain phosphoinositide-interacting protein 4","WIPI4_HUMAN"
0.00419572826335823,17.5727205002179,0.124674462824597,0.904122691212605,0.96145072288928,-6.53829888252975,"ALKB4_HUMAN",3,0.0515069624630119,0.96003448251895,0.984856258458676,-0.00419572826335468,"Non-significant",0.00662715093751577,"ALKBH4","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4","ALKB4_HUMAN"
0.00101892910187473,23.173415117665,0.0402001943449345,0.969003728248735,0.987582237246482,-6.54604131120366,"ASPH_HUMAN",51,0.0516062197168705,0.959957542144234,0.984856258458676,-0.00101892910187473,"Non-significant",0.00662715093751577,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
0.00220629265194106,19.8726966485462,0.0469611690139376,0.963794731662593,0.985676697886073,-6.54571341698908,"ATX10_HUMAN",22,0.0513303630868162,0.960171376586681,0.984856258458676,-0.00220629265193395,"Non-significant",0.00662715093751577,"ATXN10","Ataxin-10","ATX10_HUMAN"
0.00434385234464685,18.0280150220127,0.0617900917659891,0.952376731793125,0.981524149440265,-6.54481624026665,"B2L11_HUMAN",4,0.0500261039281862,0.961182438006846,0.985093970601894,-0.0043438523446433,"Non-significant",0.00652233907876014,"BCL2L11","Bcl-2-like protein 11","B2L11_HUMAN"
-0.0131762076448503,17.1217304308155,-0.0463239746731302,0.964285582428486,0.98603426135262,-6.5457464896289,"GNT2A_HUMAN",4,-0.0501975712844915,0.96104951232889,0.985093970601894,0.0131762076448503,"Non-significant",0.00652233907876014,"GCNT2","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase","GNT2A_HUMAN"
0.00139706152785379,20.9711503272192,0.0433669338055071,0.966563695449994,0.986485560829097,-6.54589406028144,"OSBP1_HUMAN",33,0.0499031711924885,0.961277739241729,0.985093970601894,-0.00139706152785379,"Non-significant",0.00652233907876014,"OSBP","Oxysterol-binding protein 1","OSBP1_HUMAN"
-0.0240460187010427,15.285657549162,-0.048237583504081,0.962811519989002,0.984815416431763,-6.54564580838053,"R3HD4_HUMAN",1,-0.0505669119693904,0.960763194736962,0.985093970601894,0.0240460187010463,"Non-significant",0.00652233907876014,"R3HDM4","R3H domain-containing protein 4","R3HD4_HUMAN"
-0.00272983544903127,20.9808817479139,-0.0577154133223693,0.955513096889146,0.98253202392931,-6.54508712306987,"RAP1B_HUMAN",7,-0.0497778374493167,0.961374902479234,0.985093970601894,0.00272983544903127,"Non-significant",0.00652233907876014,"RAP1B","Ras-related protein Rap-1b","RAP1B_HUMAN"
0.00437937966739099,18.0934443859253,0.0514625733956302,0.960327646969841,0.983446338105719,-6.54546691681426,"UBL4A_HUMAN",6,0.0506372926118953,0.960708635440325,0.985093970601894,-0.00437937966738389,"Non-significant",0.00652233907876014,"UBL4A","Ubiquitin-like protein 4A","UBL4A_HUMAN"
-0.00761628545783566,17.9830063619325,-0.0514384890099938,0.960346194959151,0.983446338105719,-6.54546829564668,"ZCHC9_HUMAN",3,-0.0497573770206579,0.961390764205286,0.985093970601894,0.00761628545783211,"Non-significant",0.00652233907876014,"ZCCHC9","Zinc finger CCHC domain-containing protein 9","ZCHC9_HUMAN"
-0.00183369763765739,21.3950983302705,-0.0549026827429468,0.957678606594263,0.983021468868148,-6.54526334530584,"ARMT1_HUMAN",11,-0.0492688433630675,0.961769499945007,0.985120182747351,0.00183369763766805,"Non-significant",0.00651078318762818,"ARMT1","Damage-control phosphatase ARMT1","ARMT1_HUMAN"
0.002339415469919,19.0996138951114,0.0574338900990676,0.955729822804705,0.982544438385111,-6.54510515704089,"COMD7_HUMAN",8,0.0491783855996591,0.961839628442952,0.985120182747351,-0.002339415469919,"Non-significant",0.00651078318762818,"COMMD7","COMM domain-containing protein 7","COMD7_HUMAN"
-0.00294158530171273,18.4034271985255,-0.0760630867504978,0.94139796603492,0.97744993876764,-6.54372188545623,"RHOF_HUMAN",5,-0.0493377013095605,0.96171611720425,0.985120182747351,0.00294158530171273,"Non-significant",0.00651078318762818,"RHOF","Rho-related GTP-binding protein RhoF","RHOF_HUMAN"
0.0458706427388904,25.6930518640491,0.0441727231956227,0.965942879083556,0.986425514066859,-6.54585481147098,"H31T_HUMAN",2,0.0488536538378931,0.96209138359801,0.985159756335174,-0.0458706427388869,"Non-significant",0.00649333735114358,"H3-3B;H3-4;H3C12;H3C13","Histone H3.1","H31T_HUMAN"
-0.00354276763659911,18.9905430107296,-0.0456205107482759,0.964827501833503,0.986155118987193,-6.54578247746413,"TIM29_HUMAN",12,-0.0487645465341651,0.96216046669286,0.985159756335174,0.00354276763659556,"Non-significant",0.00649333735114358,"TIMM29","Mitochondrial import inner membrane translocase subunit Tim29","TIM29_HUMAN"
0.00413664122219259,17.4794523442165,0.0602260476975667,0.953580506371597,0.981524149440265,-6.54492239943988,"CGRE1_HUMAN",4,0.0482230663719192,0.962580272478165,0.985300610239342,-0.00413664122219259,"Non-significant",0.00643124823280708,"CGREF1","Cell growth regulator with EF hand domain protein 1","CGRE1_HUMAN"
0.00288705021645086,19.9892759036148,0.0445649037691636,0.965640734592516,0.986396706633844,-6.54583544766032,"NCOA5_HUMAN",17,0.0483412850941192,0.96248861728646,0.985300610239342,-0.00288705021645441,"Non-significant",0.00643124823280708,"NCOA5","Nuclear receptor coactivator 5","NCOA5_HUMAN"
0.0740844221289585,18.8482781180981,0.0426847813299034,0.967089275657062,0.986877714504181,-6.54592672244864,"K1C24_HUMAN",1,0.0472469722519493,0.963337062061401,0.985786218278279,-0.0740844221289549,"Non-significant",0.00621725776532074,"KRT24","Keratin, type I cytoskeletal 24","K1C24_HUMAN"
0.0110264282735493,18.4368928770756,0.0581454489659507,0.955182048911923,0.982481005524903,-6.54505940553779,"PLMN_HUMAN",1,0.0472535330875687,0.963331975155318,0.985786218278279,-0.0110264282735528,"Non-significant",0.00621725776532074,"PLG","Plasminogen","PLMN_HUMAN"
-0.00482067128262997,18.1672593378213,-0.0449163190422099,0.965370001673721,0.986337116095384,-6.54581795130915,"5NTD_HUMAN",7,-0.0470339103177804,0.963502259353692,0.985810781771319,0.00482067128262642,"Non-significant",0.00620643629472249,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.00281047678938862,18.2656818805917,0.0565487433438408,0.956411263971186,0.982876574189995,-6.54516128429685,"YRDC_HUMAN",6,0.0466774246426728,0.963778664159942,0.985949103760397,-0.00281047678938862,"Non-significant",0.00614550344268304,"YRDC","Threonylcarbamoyl-AMP synthase","YRDC_HUMAN"
-0.00353886912534307,18.7964022139075,-0.0540401149991148,0.958342770941182,0.983182293729365,-6.54531562445399,"B3GLT_HUMAN",5,-0.0464249472692932,0.963974428157558,0.986004901464411,0.00353886912534662,"Non-significant",0.00612092616055768,"B3GLCT","Beta-1,3-glucosyltransferase","B3GLT_HUMAN"
0.00146845097022918,22.0782549699556,0.0402881691390601,0.968935937108669,0.987582237246482,-6.54603737108475,"AHSA1_HUMAN",28,0.0451020733312264,0.96500018945529,0.98618898071183,-0.00146845097022563,"Non-significant",0.00603985441366536,"AHSA1","Activator of 90 kDa heat shock protein ATPase homolog 1","AHSA1_HUMAN"
0.00188093824634805,19.1445421891451,0.0416513759852848,0.967885519809627,0.987119788727467,-6.54597521699645,"C19L1_HUMAN",22,0.0454612369982329,0.964721685832578,0.98618898071183,-0.00188093824634805,"Non-significant",0.00603985441366536,"CWF19L1","CWF19-like protein 1","C19L1_HUMAN"
0.0058784617719212,16.5110787301103,0.0682011836702159,0.947443818133945,0.979798136163762,-6.54435267955642,"EFMT2_HUMAN",2,0.0456990478461487,0.964537284701905,0.98618898071183,-0.0058784617719283,"Non-significant",0.00603985441366536,"EEF1AKMT2","EEF1A lysine methyltransferase 2","EFMT2_HUMAN"
-0.00377724704724258,19.1110010805806,-0.0434956026973645,0.966464561487079,0.986485560829097,-6.54588784146168,"RAB42_HUMAN",8,-0.0450998950271529,0.9650018785768,0.98618898071183,0.00377724704724258,"Non-significant",0.00603985441366536,"RAB42","Ras-related protein Rab-42","RAB42_HUMAN"
-0.00288503728218714,22.1013514623491,-0.0436960752584509,0.966310107077065,0.986485560829097,-6.54587811553452,"RBM8A_HUMAN",11,-0.0455853841450411,0.964625420501338,0.98618898071183,0.00288503728218714,"Non-significant",0.00603985441366536,"RBM8A","RNA-binding protein 8A","RBM8A_HUMAN"
0.0330600352433486,17.3473053268892,0.0415411138730083,0.967970479651539,0.987119788727467,-6.54598032112654,"T161B_HUMAN",3,0.0459641780545197,0.964331702462644,0.98618898071183,-0.033060035243345,"Non-significant",0.00603985441366536,"TMEM161B","Transmembrane protein 161B","T161B_HUMAN"
0.0028908684663449,20.0636891330257,0.0454269204298698,0.964976639257026,0.986163187250081,-6.54579228459604,"KGD4_HUMAN",8,0.0446389804899547,0.965359289491034,0.98640985792864,-0.0028908684663449,"Non-significant",0.00594259616230602,"KGD4","Alpha-ketoglutarate dehydrogenase component 4","KGD4_HUMAN"
-0.00249336154112711,20.9450803954539,-0.0448392594009004,0.965429368575745,0.986337116095384,-6.54582179973071,"GET3_HUMAN",9,-0.0439050451805705,0.965928428052879,0.986846983416038,0.00249336154112711,"Non-significant",0.00575018209212127,"GET3","ATPase GET3","GET3_HUMAN"
-0.00258779600671488,18.5683738235791,-0.0532621499231897,0.958941822660613,0.983244116253224,-6.54536206647396,"HSP13_HUMAN",6,-0.0435131373475751,0.966232345837925,0.986868671538969,0.00258779600671133,"Non-significant",0.00574063762497534,"HSPA13","Heat shock 70 kDa protein 13","HSP13_HUMAN"
0.00243519768250167,18.4261954727477,0.0500724493557686,0.961398258695503,0.984090696703123,-6.54554544574007,"IF4E2_HUMAN",7,0.0436604770242535,0.966118085774961,0.986868671538969,-0.00243519768250167,"Non-significant",0.00574063762497534,"EIF4E2","Eukaryotic translation initiation factor 4E type 2","IF4E2_HUMAN"
0.00480322674052047,16.8578049478556,0.0461033452930886,0.964455543999572,0.986063641558795,-6.54575783583261,"NAV2_HUMAN",4,0.0432821005955348,0.966411513563974,0.986907296724246,-0.00480322674052047,"Non-significant",0.00572364004764109,"NAV2","Neuron navigator 2","NAV2_HUMAN"
-0.00509753177987093,19.1488069990866,-0.07555631381812,0.941787558352157,0.97744993876764,-6.54376461590916,"EVA1A_HUMAN",2,-0.0427437997145497,0.966828970620383,0.986931096447716,0.00509753177987093,"Non-significant",0.00571316696270127,"EVA1A","Protein eva-1 homolog A","EVA1A_HUMAN"
-0.00147551108883448,19.2122059378563,-0.0397815985150896,0.969326291274788,0.987716895166458,-6.54605994087644,"LSG1_HUMAN",21,-0.0427052328997152,0.966858879934457,0.986931096447716,0.00147551108883803,"Non-significant",0.00571316696270127,"LSG1","Large subunit GTPase 1 homolog","LSG1_HUMAN"
-0.00121825879798365,22.6429259012459,-0.0383809224666494,0.970405673078898,0.988095728370551,-6.54612086085787,"THIM_HUMAN",28,-0.0430516427490123,0.966590234332651,0.986931096447716,0.00121825879798365,"Non-significant",0.00571316696270127,"ACAA2","3-ketoacyl-CoA thiolase, mitochondrial","THIM_HUMAN"
0.00218507301973148,18.6649316429186,0.0388505485266567,0.970043764785663,0.988015399815244,-6.54610067848606,"RASA1_HUMAN",20,0.0423853992518605,0.967106919242954,0.987039981019486,-0.00218507301972792,"Non-significant",0.00566525545146203,"RASA1","Ras GTPase-activating protein 1","RASA1_HUMAN"
0.0110582623978992,16.2495125831143,0.040986134275232,0.968398112636698,0.987347491593082,-6.54600580628523,"WIZ_HUMAN",2,0.0419926042801325,0.967411547057098,0.987206580174315,-0.0110582623978956,"Non-significant",0.00559195853381698,"WIZ","Protein Wiz","WIZ_HUMAN"
0.00537517935118004,17.5834845301146,0.045688388579912,0.964775210703962,0.986155118987193,-6.54577902895773,"MTMR9_HUMAN",3,0.0413459187954163,0.967913088984486,0.987574044613427,-0.00537517935118359,"Non-significant",0.00543033270253138,"MTMR9","Myotubularin-related protein 9","MTMR9_HUMAN"
0.00780745703143459,15.7856908474745,0.0669945878932553,0.948372034145002,0.980076409078025,-6.54444341252779,"F1712_HUMAN",1,0.0409377884870747,0.968229625274634,0.987752665643994,-0.00780745703143282,"Non-significant",0.00535178961622979,"FAM171A2","Protein FAM171A2","F1712_HUMAN"
-0.00493416252773216,17.2245167986737,-0.0642132803620291,0.950511974251688,0.980626108680513,-6.54464639802969,"B4GT7_HUMAN",2,-0.0398707077076126,0.969057255670657,0.988001087403248,0.00493416252773216,"Non-significant",0.00524257742353562,"B4GALT7","Beta-1,4-galactosyltransferase 7","B4GT7_HUMAN"
-0.0013289028627419,20.4928402037249,-0.0354089901027764,0.972696103690376,0.98898842814532,-6.54624289162048,"BCS1_HUMAN",28,-0.0396260137036226,0.969247046468756,0.988001087403248,0.00132890286273835,"Non-significant",0.00524257742353562,"BCS1L","Mitochondrial chaperone BCS1","BCS1_HUMAN"
-0.000879618635785562,19.6975144254284,-0.031525024243434,0.975689836133341,0.991163456406662,-6.54638755883704,"PDS5B_HUMAN",51,-0.0393467083884754,0.969463685161795,0.988001087403248,0.000879618635789114,"Non-significant",0.00524257742353562,"PDS5B","Sister chromatid cohesion protein PDS5 homolog B","PDS5B_HUMAN"
-0.0026132913527448,18.0651242650526,-0.0401366504937687,0.969052693694592,0.987582237246482,-6.54604415178116,"PIGO_HUMAN",8,-0.0396358801226691,0.969239393787434,0.988001087403248,0.0026132913527448,"Non-significant",0.00524257742353562,"PIGO","GPI ethanolamine phosphate transferase 3","PIGO_HUMAN"
0.00325329555099074,18.4760004205396,0.0380130245359445,0.97068919172555,0.988096214700072,-6.54613650003654,"SRFB1_HUMAN",10,0.0403426462696852,0.968691214115838,0.988001087403248,-0.0032532955509943,"Non-significant",0.00524257742353562,"SRFBP1","Serum response factor-binding protein 1","SRFB1_HUMAN"
0.00265853529159443,18.4716180492267,0.0386093512916091,0.970229637866065,0.988060579285424,-6.54611107468146,"TPPC9_HUMAN",9,0.0393812384674702,0.969436902315714,0.988001087403248,-0.00265853529159799,"Non-significant",0.00524257742353562,"TRAPPC9","Trafficking protein particle complex subunit 9","TPPC9_HUMAN"
0.00528624375658993,17.4847959666093,0.0439934232793704,0.966081017643825,0.986425514066859,-6.54586360737356,"ZFAN6_HUMAN",3,0.0400936920075489,0.968884305251804,0.988001087403248,-0.00528624375658993,"Non-significant",0.00524257742353562,"ZFAND6","AN1-type zinc finger protein 6","ZFAN6_HUMAN"
-0.00595129173319009,16.842105516884,-0.0366149411839598,0.971766658170198,0.988769862846169,-6.54619455860262,"SMG7_HUMAN",5,-0.038668739405403,0.969989551894773,0.988392739540179,0.00595129173318298,"Non-significant",0.00507045346544347,"SMG7","Nonsense-mediated mRNA decay factor SMG7","SMG7_HUMAN"
-0.00410770078200073,20.9204050429804,-0.0354053961355405,0.972698873685751,0.98898842814532,-6.54624303324408,"MCEE_HUMAN",9,-0.0381385307962743,0.970400818948129,0.988469136613514,0.00410770078200073,"Non-significant",0.00503688629739828,"MCEE","Methylmalonyl-CoA epimerase, mitochondrial","MCEE_HUMAN"
0.00463732732483635,17.8635603671864,0.0391020432458964,0.969849958293779,0.987962125591942,-6.54608976952344,"TRM7_HUMAN",4,0.0379791688519271,0.970524433079677,0.988469136613514,-0.0046373273248328,"Non-significant",0.00503688629739828,"FTSJ1","tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase","TRM7_HUMAN"
-0.00119485494939298,19.8646967741304,-0.0342396035346633,0.973597411430219,0.98961379045069,-6.5462882140229,"VATC1_HUMAN",28,-0.0383523016385716,0.970235002144264,0.988469136613514,0.00119485494939298,"Non-significant",0.00503688629739828,"ATP6V1C1","V-type proton ATPase subunit C 1","VATC1_HUMAN"
0.0103931719598265,16.0838564678866,0.0414594563046521,0.968033399229013,0.987119788727467,-6.5459840924111,"WDR25_HUMAN",1,0.0376595009100639,0.970772396127021,0.988469136613514,-0.01039317195983,"Non-significant",0.00503688629739828,"WDR25","WD repeat-containing protein 25","WDR25_HUMAN"
0.0053333347373723,16.9770307788976,0.0360517998534192,0.972200674368225,0.988769862846169,-6.54621732996951,"ZSWM8_HUMAN",5,0.0376892367821872,0.970749330184804,0.988469136613514,-0.00533333473736874,"Non-significant",0.00503688629739828,"ZSWIM8","Zinc finger SWIM domain-containing protein 8","ZSWM8_HUMAN"
0.00661972750945239,16.7179321805999,0.0620991320384612,0.952138892877314,0.981524149440265,-6.54479494255365,"APC16_HUMAN",1,0.0355977651929718,0.972371741111182,0.98995326573903,-0.00661972750945239,"Non-significant",0.0043853073324804,"ANAPC16","Anaphase-promoting complex subunit 16","APC16_HUMAN"
0.00316920616610261,16.1430403809456,0.0414661271373829,0.96802825914553,0.987119788727467,-6.54598378460264,"ATX1_HUMAN",4,0.0348577423636989,0.972945829293593,0.990150950808687,-0.00316920616610261,"Non-significant",0.00429859115413538,"ATXN1","Ataxin-1","ATX1_HUMAN"
0.00348584992076439,21.3194465188615,0.0483778698004086,0.962703462759255,0.984815416431763,-6.54563826724422,"GCSH_HUMAN",3,0.0350082436916747,0.972829073399089,0.990150950808687,-0.00348584992076084,"Non-significant",0.00429859115413538,"GCSH","Glycine cleavage system H protein, mitochondrial","GCSH_HUMAN"
-0.00126997440410292,18.8703788041006,-0.0392024006503662,0.969772621621335,0.987962125591942,-6.54608539672935,"GMPPA_HUMAN",11,-0.0347990527319608,0.972991359710456,0.990150950808687,0.00126997440410292,"Non-significant",0.00429859115413538,"GMPPA","Mannose-1-phosphate guanylyltransferase regulatory subunit alpha","GMPPA_HUMAN"
0.00687770080566352,17.4212100080811,0.0520793744440132,0.959852641945638,0.983446338105719,-6.54543138515487,"SEM4B_HUMAN",1,0.0346100533926976,0.973137982879711,0.990155843262335,-0.00687770080565997,"Non-significant",0.00429644525873301,"SEMA4B","Semaphorin-4B","SEM4B_HUMAN"
-0.00265538001306354,17.0907934127336,-0.031255126225595,0.975897887612733,0.991230586457972,-6.54639698811071,"GRDN_HUMAN",17,-0.0342606370223066,0.973409058242916,0.990287344405076,0.00265538001306709,"Non-significant",0.00423877107641266,"CCDC88A","Girdin","GRDN_HUMAN"
0.00393376575854987,19.0562996662054,0.0370855700487935,0.971403949641485,0.98867964670508,-6.54617525746991,"COQ3_HUMAN",3,0.0323251417528065,0.974910669404954,0.991391379545762,-0.00393376575854631,"Non-significant",0.0037548617391027,"COQ3","Ubiquinone biosynthesis O-methyltransferase, mitochondrial","COQ3_HUMAN"
-0.00147584303685022,20.8070772532779,-0.0306122022711979,0.976393494952662,0.991589728255925,-6.54641912307741,"RM17_HUMAN",16,-0.03231278844106,0.974920253789917,0.991391379545762,0.00147584303685022,"Non-significant",0.0037548617391027,"MRPL17","Large ribosomal subunit protein bL17m","RM17_HUMAN"
0.0017603039179761,18.0444092519962,0.0381081475212812,0.970615885253092,0.988096214700072,-6.54613247083293,"TTL_HUMAN",7,0.0325538619040755,0.974733216384794,0.991391379545762,-0.00176030391797255,"Non-significant",0.0037548617391027,"TTL","Tubulin--tyrosine ligase","TTL_HUMAN"
0.00183680315107893,22.1274672867749,0.0362159660253753,0.972074149533548,0.988769862846169,-6.54621072812654,"NUCKS_HUMAN",7,0.032080621265209,0.975100382760042,0.991430154715394,-0.00183680315107893,"Non-significant",0.00373787600244667,"NUCKS1","Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1","NUCKS_HUMAN"
0.0021433329787115,19.0494598095636,0.0331640277980152,0.974426450451453,0.990312296514126,-6.54632855732106,"DVL2_HUMAN",7,0.0316904005726582,0.975403142306864,0.991449226901517,-0.0021433329787115,"Non-significant",0.0037295215404777,"DVL2","Segment polarity protein dishevelled homolog DVL-2","DVL2_HUMAN"
-0.00426247081164988,16.7757700624993,-0.0443967929015607,0.965770250150237,0.986396706633844,-6.54584376903713,"FKRP_HUMAN",2,-0.0317781819682483,0.975335035212321,0.991449226901517,0.00426247081164988,"Non-significant",0.0037295215404777,"FKRP","Ribitol 5-phosphate transferase FKRP","FKRP_HUMAN"
0.00307353002059685,20.2180014429724,0.0301154414780445,0.976776437880441,0.991834364351547,-6.54643591087609,"ERG24_HUMAN",7,0.0313461758010615,0.97567021856513,0.991453468852121,-0.0030735300205933,"Non-significant",0.00372766340014275,"TM7SF2","Delta(14)-sterol reductase TM7SF2","ERG24_HUMAN"
0.018170514435333,16.4039341087968,0.0285998389236882,0.977944825240032,0.992495266588722,-6.54648543309192,"FUND1_HUMAN",2,0.0313189812839525,0.975691318316087,0.991453468852121,-0.018170514435333,"Non-significant",0.00372766340014275,"FUNDC1","FUN14 domain-containing protein 1","FUND1_HUMAN"
0.0102906432011842,15.9301314410319,0.0289549133498614,0.977671090901704,0.992454137347441,-6.5464740603221,"PPR18_HUMAN",2,0.0306704406715137,0.976194515522614,0.991820446358977,-0.0102906432011807,"Non-significant",0.00356694298042974,"PPP1R18","Phostensin","PPR18_HUMAN"
0.00410223314296942,18.3023161948512,0.0418487844686826,0.967733412516783,0.987119788727467,-6.54596604500475,"PDRG1_HUMAN",2,0.0303183973122026,0.976467667670518,0.991953623697884,-0.00410223314297298,"Non-significant",0.00350863171972541,"PDRG1","p53 and DNA damage-regulated protein 1","PDRG1_HUMAN"
0.00155243225912471,19.8602858136281,0.0283809545971472,0.978113569343724,0.992495266588722,-6.54649237389648,"LC7L3_HUMAN",15,0.03008363404701,0.976649823425812,0.991994336217489,-0.00155243225912827,"Non-significant",0.00349080743908064,"LUC7L3","Luc7-like protein 3","LC7L3_HUMAN"
-0.00100439268467412,18.5382993234338,-0.0280481123865872,0.978370169074789,0.992586533054371,-6.5465028261243,"TXD11_HUMAN",20,-0.0297699586502201,0.976893210317803,0.992097221009295,0.00100439268467056,"Non-significant",0.00344576687910194,"TXNDC11","Thioredoxin domain-containing protein 11","TXD11_HUMAN"
0.00222558583634225,23.425075299799,0.0346021830304197,0.973317947890723,0.989473778708944,-6.54627432410927,"CYB5B_HUMAN",5,0.0295088172017817,0.977095837014156,0.992158687322984,-0.0022255858363458,"Non-significant",0.00341886059069973,"CYB5B","Cytochrome b5 type B","CYB5B_HUMAN"
0.00648820483082346,16.1257764680539,0.0268282666440822,0.979310613947131,0.993076343780361,-6.54654007906361,"DEN5B_HUMAN",3,0.0281921758003966,0.978117480684286,0.992411102609022,-0.00648820483082702,"Non-significant",0.00330838569884019,"DENND5B","DENN domain-containing protein 5B","DEN5B_HUMAN"
0.0013325717351691,19.0891792487836,0.0264619173487931,0.979593059275926,0.99310566863141,-6.54655094370432,"PDPK1_HUMAN",19,0.0285873168930808,0.977810867712044,0.992411102609022,-0.00133257173516554,"Non-significant",0.00330838569884019,"PDPK1","3-phosphoinositide-dependent protein kinase 1","PDPK1_HUMAN"
0.00129708505151882,19.0552045482093,0.0256422151800898,0.980225038523714,0.99345786311113,-6.54657471226687,"TAF6_HUMAN",24,0.0283004158211442,0.978033490573079,0.992411102609022,-0.00129708505151882,"Non-significant",0.00330838569884019,"TAF6","Transcription initiation factor TFIID subunit 6","TAF6_HUMAN"
0.00128319967746648,18.6452602058489,0.031651170261394,0.97559259688702,0.991163456406662,-6.54638312395114,"TM1L2_HUMAN",9,0.0283061473417288,0.978029043140536,0.992411102609022,-0.00128319967746648,"Non-significant",0.00330838569884019,"TOM1L2","TOM1-like protein 2","TM1L2_HUMAN"
0.00126906371684754,20.3778339441935,0.0257081801180976,0.980174179887009,0.99345786311113,-6.54657282717379,"UBF1_HUMAN",32,0.0289549623484686,0.977525593655857,0.992411102609022,-0.00126906371684754,"Non-significant",0.00330838569884019,"UBTF","Nucleolar transcription factor 1","UBF1_HUMAN"
0.00214118313114398,19.2461849874833,0.0326969923744893,0.974786445471807,0.990533977919394,-6.54634567435436,"YIF1B_HUMAN",5,0.0280893739593672,0.978197251239657,0.992411102609022,-0.00214118313114753,"Non-significant",0.00330838569884019,"YIF1B","Protein YIF1B","YIF1B_HUMAN"
0.00270587983802173,17.1638433077763,0.0272646508358847,0.978974177739371,0.99296426865452,-6.54652694252629,"ATG2B_HUMAN",6,0.0276365889664101,0.978548599245436,0.992623321216277,-0.00270587983802173,"Non-significant",0.00321552547502423,"ATG2B","Autophagy-related protein 2 homolog B","ATG2B_HUMAN"
-0.000585070313423586,19.9468709440295,-0.022209883506805,0.982871477979396,0.995216278406492,-6.54666611751627,"DLG1_HUMAN",36,-0.026501613942117,0.979429328173224,0.993365049920368,0.000585070313427138,"Non-significant",0.00289112408082147,"DLG1","Disks large homolog 1","DLG1_HUMAN"
-0.00867166492627547,23.2824188233305,-0.0237942143773076,0.981649876680852,0.994324595819775,-6.54662555489089,"K2C4_HUMAN",7,-0.0263276036108097,0.979564361028607,0.993365049920368,0.00867166492627192,"Non-significant",0.00289112408082147,"KRT4","Keratin, type II cytoskeletal 4","K2C4_HUMAN"
-0.00333466136247296,17.3514765141019,-0.0247166517498955,0.980938653480976,0.993748357313432,-6.54660065164095,"BLT3A_HUMAN",6,-0.0260924785424071,0.979746820304136,0.993405794272942,0.0033346613624694,"Non-significant",0.00287331120869701,"BLTP3A","Bridge-like lipid transfer protein family member 3A","BLT3A_HUMAN"
0.00221517486546929,18.1347118404093,0.0251434524498532,0.980609585234793,0.993636367719845,-6.54658880878564,"TOX4_HUMAN",7,0.025629613635124,0.980106011466712,0.99362569653849,-0.00221517486547285,"Non-significant",0.00277718556467279,"TOX4","TOX high mobility group box family member 4","TOX4_HUMAN"
-0.00115184699740922,19.149081270254,-0.0266839216425572,0.979421899637864,0.993076343780361,-6.54654437766222,"RHEB_HUMAN",10,-0.0251855410960456,0.98045062387301,0.993830757241776,0.00115184699741633,"Non-significant",0.00268756676367826,"RHEB","GTP-binding protein Rheb","RHEB_HUMAN"
0.00192357896424156,19.1847731862437,0.0271962265928724,0.979026930022589,0.99296426865452,-6.54652901631986,"REEP3_HUMAN",5,0.0240679996615843,0.981317885275597,0.994565463056208,-0.00192357896424156,"Non-significant",0.00236662600519766,"REEP3","Receptor expression-enhancing protein 3","REEP3_HUMAN"
0.00070486922836821,20.1137814313413,0.0211609246226995,0.983680306783988,0.995370420574754,-6.54669143632108,"ABD12_HUMAN",26,0.0234356281235183,0.981808645003902,0.99491842662079,-0.00070486922836821,"Non-significant",0.00221252560678338,"ABHD12","Lysophosphatidylserine lipase ABHD12","ABD12_HUMAN"
