"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","M_vs_HBVM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.0235266761869255,17.3474491381899,0.250386413553393,0.80728518427408,0.887695769580014,-5.93611394992269,"Q8WVT3",4,0.241970451953235,0.813377869282767,0.891037760784065,-0.0235266761869219,"Non-significant",0.0501038908535198,"TRAPPC12","Trafficking protein particle complex subunit 12","Q8WVT3"
-0.0116062574053046,19.3704222615189,-0.225270136008745,0.826241151332034,0.899974309992841,-5.94221856719444,"O94992",11,-0.240183548163377,0.814727287043562,0.892311308619721,0.0116062574053011,"Non-significant",0.0494836029906691,"HEXIM1","Protein HEXIM1","O94992"
0.0112966098790324,18.2792566864357,0.216370774477686,0.832986599633167,0.902121523132143,-5.94422857425018,"Q96FV9",17,0.240071856114906,0.814811654595444,0.892311308619721,-0.0112966098790359,"Non-significant",0.0494836029906691,"THOC1","THO complex subunit 1","Q96FV9"
-0.0212494682461539,17.6167949389584,-0.243536323600915,0.812442782883846,0.890736107346966,-5.93784205833379,"O00193",5,-0.239222742828094,0.815453120014564,0.892467711074184,0.0212494682461504,"Non-significant",0.0494074874353492,"SMAP","Small acidic protein","O00193"
0.0266651284366937,18.0760935093777,0.236496411706113,0.817753100883585,0.894636558822126,-5.93956871874216,"P33992",6,0.238943373966916,0.815664201147852,0.892467711074184,-0.0266651284366972,"Non-significant",0.0494074874353492,"MCM5","DNA replication licensing factor MCM5","P33992"
-0.0258843084836027,15.7215865105838,-0.25329384815931,0.805099009152248,0.886701698325977,-5.93536617514584,"Q15059",3,-0.239354148333773,0.815353840012421,0.892467711074184,0.0258843084836045,"Non-significant",0.0494074874353492,"BRD3","Bromodomain-containing protein 3","Q15059"
0.0419368833010552,16.0384198035832,0.244713113088397,0.811556073679031,0.890270101158353,-5.93754855041322,"Q86WN1",2,0.238878172134773,0.815713467529893,0.892467711074184,-0.0419368833010587,"Non-significant",0.0494074874353492,"FCHSD1","F-BAR and double SH3 domains protein 1","Q86WN1"
0.044601945614879,18.6757947134877,0.242959595481042,0.812877448135542,0.890921128550256,-5.93798539225762,"Q969E2",2,0.238648832340788,0.81588676287725,0.892467711074184,-0.0446019456148861,"Non-significant",0.0494074874353492,"SCAMP4","Secretory carrier-associated membrane protein 4","Q969E2"
-0.0238007316490467,18.346026482476,-0.277531976308685,0.786943855887189,0.873105617380198,-5.92880120462258,"Q96DT5",2,-0.238679982176189,0.815863224613984,0.892467711074184,0.0238007316490432,"Non-significant",0.0494074874353492,"DNAH11","Dynein heavy chain 11, axonemal","Q96DT5"
-0.0242573234924528,18.7490586906412,-0.230447072925576,0.822323946927309,0.897590118921949,-5.94101243427224,"Q9BW91",11,-0.23871889461626,0.815833820833283,0.892467711074184,0.0242573234924492,"Non-significant",0.0494074874353492,"NUDT9","ADP-ribose pyrophosphatase, mitochondrial","Q9BW91"
-0.0288165545959487,18.3390201125983,-0.240976460416438,0.814372593149804,0.892162723562051,-5.93847569805299,"Q96EV8",4,-0.238143464209859,0.816268669098027,0.892739734229783,0.0288165545959487,"Non-significant",0.0492751351346106,"DTNBP1","Dysbindin","Q96EV8"
-0.011701112615178,21.2389905835451,-0.218131656361707,0.831650758425778,0.901324879865945,-5.94383722579347,"Q9UKM9",14,-0.237513670565145,0.816744673526996,0.893114565487011,0.0117011126151851,"Non-significant",0.0490928278219983,"RALY","RNA-binding protein Raly","Q9UKM9"
-0.0145149835228153,22.1622736644319,-0.217834921656132,0.831875828294108,0.901333941243034,-5.94390339384039,"P11177",23,-0.236917354917575,0.817195446337899,0.893408429390723,0.0145149835228153,"Non-significant",0.0489499542364586,"PDHB","Pyruvate dehydrogenase E1 component subunit beta, mitochondrial","P11177"
0.00953532106291277,22.2985795795606,0.199970042382904,0.845454701158764,0.909710304707113,-5.94772259618435,"P36551",31,0.236805433875339,0.817280058523374,0.893408429390723,-0.00953532106290567,"Non-significant",0.0489499542364586,"CPOX","Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial","P36551"
0.0202509828683084,18.0798692241706,0.235880666482983,0.818218030990609,0.894871719547588,-5.93971736085085,"P05981",6,0.235611373811302,0.81818291824978,0.894249508268109,-0.0202509828683155,"Non-significant",0.0485412899897343,"HPN","Serine protease hepsin","P05981"
0.00877943853076601,18.3754859940228,0.198898761822804,0.846270703277213,0.910250398500899,-5.94794132765473,"Q86V48",22,0.234410555120267,0.819091167050069,0.894950254427281,-0.00877943853076601,"Non-significant",0.0482011041568841,"LUZP1","Leucine zipper protein 1","Q86V48"
-0.0285541699456928,17.8973479500092,-0.228016059351156,0.824162779522027,0.898522347477266,-5.94158219231172,"Q96JG8",9,-0.234514267744374,0.819012712185343,0.894950254427281,0.0285541699456822,"Non-significant",0.0482011041568841,"MAGED4","Melanoma-associated antigen D4","Q96JG8"
-0.0123457236746312,25.7112972826602,-0.203687220706861,0.842624789029724,0.908808741556121,-5.94695459761909,"P14625",65,-0.233990268013661,0.819409120341888,0.895053916911785,0.0123457236746312,"Non-significant",0.0481508025477912,"HSP90B1","Endoplasmin","P14625"
0.0411474907531613,20.6310958628093,0.251996501542559,0.806074301599452,0.887008951245719,-5.93570089744001,"Q9BVC6",1,0.233932027070736,0.819453183144874,0.895053916911785,-0.0411474907531613,"Non-significant",0.0481508025477912,"TMEM109","Transmembrane protein 109","Q9BVC6"
0.0263472094657615,17.4282621296685,0.303138381098482,0.767908128384406,0.859631200852641,-5.92122532852094,"Q96E52",1,0.232716578320708,0.820372892594042,0.89591244349294,-0.0263472094657651,"Non-significant",0.0477344313712404,"OMA1","Metalloendopeptidase OMA1, mitochondrial","Q96E52"
0.014178975678508,18.090606925614,0.220537673723535,0.829826411836916,0.901187167805025,-5.94329742198745,"Q2M2I8",11,0.231920468541927,0.820975448867485,0.896424390233179,-0.0141789756785187,"Non-significant",0.0474863355377151,"AAK1","AP2-associated protein kinase 1","Q2M2I8"
0.0128116478157132,21.9317647683708,0.208441770456904,0.839008540137766,0.905929137522264,-5.94595183458483,"P22695",27,0.230737517209376,0.821871019636151,0.897109904313707,-0.0128116478157203,"Non-significant",0.047154348580072,"UQCRC2","Cytochrome b-c1 complex subunit 2, mitochondrial","P22695"
0.0197359353239861,19.237384969596,0.231178373156802,0.821771006937639,0.897400647398356,-5.94083986987256,"Q9UBN7",6,0.230844181213551,0.821790257146955,0.897109904313707,-0.0197359353239861,"Non-significant",0.047154348580072,"HDAC6","Histone deacetylase 6","Q9UBN7"
0.0164589012674199,21.445996816735,0.221594843288093,0.829025154017281,0.901187167805025,-5.94305838643579,"Q5VWX1",10,0.230268028803924,0.822226526571322,0.897351784129385,-0.0164589012674305,"Non-significant",0.0470372693796122,"KHDRBS1","KH domain-containing, RNA-binding, signal transduction-associated protein 1","Q5VWX1"
-0.0380295034975529,15.5867424640608,-0.236342237713701,0.817869505946029,0.894636558822126,-5.9396059725903,"P20336",2,-0.229229078865528,0.823013390848108,0.897771891921401,0.0380295034975582,"Non-significant",0.0468339959209173,"RAB3A","Ras-related protein Rab-3A","P20336"
0.0106546901655875,21.1909119524872,0.221149944835144,0.829362329809735,0.901187167805025,-5.94315911986358,"P61923",9,0.229561279105376,0.82276177180708,0.897771891921401,-0.010654690165584,"Non-significant",0.0468339959209173,"COPZ1","Coatomer subunit zeta-1","P61923"
0.0163373273242868,18.6533042107674,0.251719217427243,0.806282797739176,0.887008951245719,-5.93577221822408,"Q9NYL4",4,0.229316564261783,0.82294712459932,0.897771891921401,-0.0163373273242868,"Non-significant",0.0468339959209173,"FKBP11","Peptidyl-prolyl cis-trans isomerase FKBP11","Q9NYL4"
0.016257022041863,17.7572498573703,0.218802728906648,0.831141816378979,0.901223396756863,-5.94368725631216,"Q71RC2",11,0.228699011338316,0.823414924039015,0.898063705401276,-0.0162570220418665,"Non-significant",0.0466928549552755,"LARP4","La-related protein 4","Q71RC2"
0.021946531996889,18.3230604173504,0.269534289075071,0.792920234703616,0.877352452847777,-5.9310326892253,"P53779",2,0.228109432226816,0.823861600264652,0.898193248288475,-0.021946531996889,"Non-significant",0.0466302138492107,"MAPK9","Mitogen-activated protein kinase 9","P53779"
-0.0155721553814203,22.0133679269795,-0.223407594039547,0.827651698557006,0.900507580252499,-5.94264587405124,"P60660",8,-0.228011482527331,0.823935815136436,0.898193248288475,0.0155721553814168,"Non-significant",0.0466302138492107,"MYL6","Myosin light polypeptide 6","P60660"
0.0350474700053347,16.527239851734,0.237543889664871,0.816962352815004,0.894374240518436,-5.93931497560138,"Q03113",2,0.228076246961967,0.823886743990425,0.898193248288475,-0.0350474700053347,"Non-significant",0.0466302138492107,"GNA12","Guanine nucleotide-binding protein subunit alpha-12","Q03113"
-0.0209116294972311,21.8525167845157,-0.237328282303811,0.817125098706634,0.894406286578431,-5.93936729533537,"P53999",4,-0.227573813691808,0.824267451619536,0.898361533496649,0.0209116294972311,"Non-significant",0.0465488521916084,"SUB1","Activated RNA polymerase II transcriptional coactivator p15","P53999"
0.0171523512599734,18.188540550042,0.214614697776163,0.834319349922471,0.902902771936446,-5.94461572652033,"Q6JQN1",17,0.227453907203708,0.82435831509788,0.898361533496649,-0.0171523512599769,"Non-significant",0.0465488521916084,"ACAD10","Acyl-CoA dehydrogenase family member 10","Q6JQN1"
0.0166882618175599,17.7219099769084,0.229473983003428,0.823059863255365,0.897590118921949,-5.94124121519803,"Q12802",6,0.226822256175046,0.82483701600114,0.898737047841242,-0.0166882618175599,"Non-significant",0.0463673554036198,"AKAP13","A-kinase anchor protein 13","Q12802"
0.0168192893859818,21.5809726017163,0.221576986811546,0.829038686229788,0.901187167805025,-5.94306243333966,"Q16543",8,0.226359001337802,0.82518814419487,0.898973460290981,-0.0168192893859782,"Non-significant",0.0462531294228492,"CDC37","Hsp90 co-chaperone Cdc37","Q16543"
-0.0147663148515029,21.642195579111,-0.209498380564622,0.838205425338119,0.905353732300248,-5.94572587532274,"Q15181",21,-0.225728608910715,0.825666020187275,0.899284903828335,0.0147663148515029,"Non-significant",0.0461026969669258,"PPA1","Inorganic pyrophosphatase","Q15181"
0.042128762858308,17.201658478465,0.23922415572434,0.815694358065939,0.893423977345514,-5.9389056301668,"Q8TBM7",1,0.224977895388262,0.8262352034546,0.899284903828335,-0.0421287628583116,"Non-significant",0.0461026969669258,"TMEM254","Transmembrane protein 254","Q8TBM7"
-0.0220352443684995,19.6972383954177,-0.223716574935215,0.827417655457735,0.900507580252499,-5.94257523011914,"Q92643",6,-0.22491982673858,0.826279234871073,0.899284903828335,0.022035244368503,"Non-significant",0.0461026969669258,"PIGK","GPI-anchor transamidase","Q92643"
0.00985481676338296,20.8972352547594,0.200580280081857,0.844989964149386,0.909604549193234,-5.94759747845443,"Q9C0E8",17,0.224999921113823,0.826218502284662,0.899284903828335,-0.00985481676338651,"Non-significant",0.0461026969669258,"LNPK","Endoplasmic reticulum junction formation protein lunapark","Q9C0E8"
-0.0161233356782056,19.8340087192544,-0.247286100894458,0.809618304018789,0.8890941093461,-5.93690194438017,"Q9H0A8",4,-0.225497172753979,0.825841481523969,0.899284903828335,0.0161233356782056,"Non-significant",0.0461026969669258,"COMMD4","COMM domain-containing protein 4","Q9H0A8"
0.0180023087979357,19.6906329328964,0.211811704490927,0.836447779775844,0.904183992946916,-5.94522721194197,"Q9UH99",24,0.225346487544195,0.8259557275802,0.899284903828335,-0.0180023087979357,"Non-significant",0.0461026969669258,"SUN2","SUN domain-containing protein 2","Q9UH99"
0.0498160440608402,16.6895840482716,0.232476295892324,0.820789892375472,0.896513947645972,-5.9405322687292,"Q8WVP5",1,0.224587877758027,0.8265309521287,0.89941278178214,-0.0498160440608437,"Non-significant",0.0460409448556816,"TNFAIP8L1","Tumor necrosis factor alpha-induced protein 8-like protein 1","Q8WVP5"
0.0528312075387358,15.9552768523277,0.229766359073468,0.822838729813876,0.897590118921949,-5.94117257595257,"A6NI56",1,0.223666186141772,0.827229978839676,0.899777532625455,-0.052831207538734,"Non-significant",0.045864855334275,"CCDC154","Coiled-coil domain-containing protein 154","A6NI56"
0.0104699602039631,21.4485572396352,0.200578208922651,0.84499154137112,0.909604549193234,-5.94759790374591,"P45954",18,0.223437758327501,0.827403246685279,0.899777532625455,-0.0104699602039666,"Non-significant",0.045864855334275,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","P45954"
-0.0413713708962646,16.9036804655672,-0.22360383368953,0.82750305128045,0.900507580252499,-5.94260101793998,"Q8WUB8",3,-0.223528366735948,0.827334516933653,0.899777532625455,0.0413713708962682,"Non-significant",0.045864855334275,"PHF10","PHD finger protein 10","Q8WUB8"
-0.0383428950551803,16.8495278426382,-0.24235865089407,0.81333043549273,0.891271831273391,-5.93813438759177,"Q96PC3",1,-0.223655938161773,0.827237751966102,0.899777532625455,0.0383428950551661,"Non-significant",0.045864855334275,"AP1S3","AP-1 complex subunit sigma-3","Q96PC3"
0.00950097557656093,18.434762753797,0.194195787490784,0.849855231009525,0.912235999408924,-5.94888778108823,"Q6IA86",22,0.222399933834936,0.828190581934014,0.900487601742629,-0.00950097557655383,"Non-significant",0.0455222623356516,"ELP2","Elongator complex protein 2","Q6IA86"
-0.0747950514518507,14.5904946549368,-0.221330856058915,0.829225217996173,0.901187167805025,-5.94311818231308,"Q969H4",1,-0.221567921883543,0.828821922448265,0.901026675544342,0.0747950514518543,"Non-significant",0.0452623512293541,"CNKSR1","Connector enhancer of kinase suppressor of ras 1","Q969H4"
-0.0292756983585853,16.806971898031,-0.236621684548704,0.817658520296937,0.894636558822126,-5.93953843074538,"Q9GZY4",2,-0.221392173765101,0.828955298422754,0.901026675544342,0.0292756983585818,"Non-significant",0.0452623512293541,"COA1","Cytochrome c oxidase assembly factor 1 homolog","Q9GZY4"
0.0480236338930915,16.9194146667335,0.229636169276838,0.822937194547666,0.897590118921949,-5.94120315044718,"Q6ZVF9",1,0.221210678111311,0.82909304215449,0.901030242536042,-0.0480236338930915,"Non-significant",0.0452606319442454,"GPRIN3","G protein-regulated inducer of neurite outgrowth 3","Q6ZVF9"
0.00888207424551979,19.8897914884677,0.184418305314571,0.857318841460876,0.917421519742787,-5.95078352381275,"Q8WWI1",37,0.220552536736039,0.829592580325515,0.901291923807283,-0.00888207424551979,"Non-significant",0.045134520491989,"LMO7","LIM domain only protein 7","Q8WWI1"
0.0251629305059247,16.8766112576045,0.244444759022587,0.811758253588635,0.890276932454573,-5.93761560468987,"Q96D53",2,0.220539029515944,0.829602833314926,0.901291923807283,-0.0251629305059353,"Non-significant",0.045134520491989,"COQ8B","Atypical kinase COQ8B, mitochondrial","Q96D53"
-0.0126009155170514,19.3898453368927,-0.201892039927774,0.843991181813403,0.909036112505092,-5.94732724720873,"P46060",20,-0.220163273107811,0.829888073827884,0.901426857437013,0.0126009155170443,"Non-significant",0.0450695065457936,"RANGAP1","Ran GTPase-activating protein 1","P46060"
0.0251433158477639,16.8070248688322,0.243757585978768,0.812276040769846,0.890699026214815,-5.93778697903233,"Q9BUK6",2,0.220021006237952,0.829996076762628,0.901426857437013,-0.0251433158477603,"Non-significant",0.0450695065457936,"MSTO1","Protein misato homolog 1","Q9BUK6"
-0.0230979639312636,17.1353507906528,-0.304951552844579,0.76656615410353,0.858702741331956,-5.9206640214258,"M0QY43",1,-0.219290363185493,0.830550807712599,0.901883157102921,0.0230979639312636,"Non-significant",0.0448497235582543,"MYH14","Myosin-14 (Fragment)","M0QY43"
-0.0181764596508209,18.4502321172026,-0.219408954471787,0.830682124576467,0.901187167805025,-5.94355138657869,"O94956",6,-0.218723513721008,0.830981247245493,0.902058211208821,0.0181764596508174,"Non-significant",0.0447654358604381,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","O94956"
0.0185048966715762,17.6806653417356,0.21918588852359,0.830851264393291,0.901187167805025,-5.94360142429944,"Q9NX57",6,0.218735106105776,0.830972443936789,0.902058211208821,-0.0185048966715797,"Non-significant",0.0447654358604381,"RAB20","Ras-related protein Rab-20","Q9NX57"
0.0126444502574401,19.3008750853135,0.200016719361598,0.845419151309076,0.909710304707113,-5.94771303930257,"P21695",21,0.218207803673273,0.831372904323415,0.902337193370781,-0.0126444502574401,"Non-significant",0.0446311411109095,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","P21695"
0.0340953481630546,15.7098023381273,0.225757210607687,0.825872384662995,0.899865178801095,-5.94210624289582,"Q8N0V5",2,0.217383788206077,0.831998804139642,0.902870281221011,-0.0340953481630546,"Non-significant",0.0443746419309394,"GCNT2","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase","Q8N0V5"
-0.0496143010427481,17.1289430541067,-0.217765964086912,0.831928134097622,0.901333941243034,-5.9439187577268,"Q12980",2,-0.217164075133189,0.832165712866019,0.902905188133937,0.0496143010427481,"Non-significant",0.0443578514938965,"NPRL3","GATOR complex protein NPRL3","Q12980"
0.0333496706952001,15.9854458583759,0.216071325628399,0.833213823186437,0.902121523132143,-5.94429481299426,"Q8TDB6",4,0.21675280516729,0.832478164301278,0.902951793296029,-0.0333496706952037,"Non-significant",0.0443354351398469,"DTX3L","E3 ubiquitin-protein ligase DTX3L","Q8TDB6"
-0.0100416492901196,17.5188615730681,-0.20277272523406,0.843320784636009,0.909036112505092,-5.94714484029611,"Q9P260",11,-0.216895537941014,0.832369723428092,0.902951793296029,0.0100416492901196,"Non-significant",0.0443354351398469,"RELCH","RAB11-binding protein RELCH","Q9P260"
0.0098718277236749,20.2980090683333,0.193565351039662,0.85033601333696,0.91228011933573,-5.949012946034,"Q96GD0",18,0.216538327602095,0.832641119970098,0.902982383058687,-0.0098718277236749,"Non-significant",0.0443207225713598,"PDXP","Pyridoxal phosphate phosphatase","Q96GD0"
0.0483209435156375,19.6854560446392,0.223683311363125,0.827442850695627,0.900507580252499,-5.94258283998587,"E7EX44",1,0.216292687538975,0.832827762389425,0.903038646564974,-0.0483209435156375,"Non-significant",0.0442936631629475,"CALD1","Caldesmon","E7EX44"
0.00771810417056429,22.5546823202385,0.167110206914781,0.870566615808019,0.922963940664448,-5.95390088896364,"P01024",79,0.215246538438555,0.83362276895371,0.903754436945286,-0.00771810417056429,"Non-significant",0.043949557541259,"C3","Complement C3","P01024"
0.01140120893686,22.0976745552129,0.197851844796057,0.847068331367541,0.910815932043308,-5.94815395883947,"P25789",15,0.21467601089549,0.834056415680869,0.903932078518115,-0.01140120893686,"Non-significant",0.0438642011983039,"PSMA4","Proteasome subunit alpha type-4","P25789"
-0.0149026592005548,18.8038306885633,-0.213605168926968,0.835085766951274,0.90329454791614,-5.94483687716427,"Q8TB37",7,-0.214696524370489,0.834040822790169,0.903932078518115,0.0149026592005548,"Non-significant",0.0438642011983039,"NUBPL","Iron-sulfur protein NUBPL","Q8TB37"
-0.0174623107628555,16.230855170836,-0.215373495275024,0.833743403327588,0.902425221401739,-5.94444882208329,"Q9UIW2",6,-0.214429422455933,0.834243860595487,0.903989021644624,0.017462310762852,"Non-significant",0.043836843715025,"PLXNA1","Plexin-A1","Q9UIW2"
-0.0183472680578944,17.5692599020499,-0.207513941841292,0.839713929494227,0.906252704387312,-5.94614931994952,"Q96FZ2",9,-0.213769805866794,0.834745323061718,0.904093811190653,0.0183472680578944,"Non-significant",0.0437865036301286,"HMCES","Abasic site processing protein HMCES","Q96FZ2"
0.0302024393489191,16.830052163585,0.214238492790965,0.834604937129181,0.903065991232463,-5.94469825991519,"Q9H0E9",4,0.213946091935493,0.834611296981813,0.904093811190653,-0.0302024393489262,"Non-significant",0.0437865036301286,"BRD8","Bromodomain-containing protein 8","Q9H0E9"
0.0516009881188459,16.2976917802529,0.219214555555312,0.83082952710204,0.901187167805025,-5.9435949965881,"Q9HBE1",1,0.213891658894053,0.834652680533626,0.904093811190653,-0.0516009881188495,"Non-significant",0.0437865036301286,"PATZ1","POZ-, AT hook-, and zinc finger-containing protein 1","Q9HBE1"
-0.0147880213005998,18.8637347908511,-0.212399088091165,0.836001639801038,0.903993382008514,-5.94509973109258,"P46527",7,-0.21346580625373,0.834976459609834,0.904198005146331,0.0147880213005998,"Non-significant",0.0437364554469317,"CDKN1B","Cyclin-dependent kinase inhibitor 1B","P46527"
-0.0352336106575599,16.8971279101889,-0.219999180908418,0.830234628897748,0.901187167805025,-5.94341874509444,"Q70J99",2,-0.21326917736126,0.835125968905816,0.904213785367244,0.0352336106575457,"Non-significant",0.0437288761302054,"UNC13D","Protein unc-13 homolog D","Q70J99"
0.0223342597758567,16.1664419218248,0.218463090170473,0.831399388518279,0.901223396756863,-5.94376321486117,"P14543",4,0.213019447163206,0.835315864299739,0.904273280560994,-0.0223342597758602,"Non-significant",0.0437003014891793,"NID1","Nidogen-1","P14543"
-0.0217611635003294,20.1337969014816,-0.218432445897503,0.831422629271889,0.901223396756863,-5.94377006255784,"O95169",4,-0.21243606188802,0.835759514591596,0.904315276486079,0.0217611635003259,"Non-significant",0.043680132613888,"NDUFB8","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial","O95169"
0.0757924572768935,18.894734536682,0.207790862852691,0.839503382427895,0.906252704387312,-5.94609046959675,"Q08554",4,0.212465933620254,0.835736796411148,0.904315276486079,-0.07579245727689,"Non-significant",0.043680132613888,"DSC1","Desmocollin-1","Q08554"
0.0380093391220377,16.4008128017958,0.213036040496006,0.835517919249302,0.903616135714908,-5.94496109702967,"Q9NV66",3,0.212545620247707,0.835676193556792,0.904315276486079,-0.0380093391220448,"Non-significant",0.043680132613888,"TYW1","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1","Q9NV66"
0.0129101268648384,18.7531867315839,0.199914429997865,0.845497056814789,0.909710304707113,-5.9477339796591,"Q96DB5",12,0.211534092050779,0.836445558471894,0.904911476803384,-0.012910126864849,"Non-significant",0.0433939036856276,"RMDN1","Regulator of microtubule dynamics protein 1","Q96DB5"
0.0151581413569879,18.068438267694,0.209883763258897,0.837912549598444,0.905329247800577,-5.94564317832284,"P27707",7,0.211252222434222,0.836659979519968,0.904997340236207,-0.015158141356995,"Non-significant",0.0433526971731787,"DCK","Deoxycytidine kinase","P27707"
0.0109690151160962,21.0851735592472,0.192404124298542,0.8512217539507,0.912696885433839,-5.9492424355367,"Q13573",17,0.210652801311894,0.837116011387905,0.905344479068811,-0.0109690151160962,"Non-significant",0.0431861424599261,"SNW1","SNW domain-containing protein 1","Q13573"
-0.034365264675845,18.3486756977465,-0.229706182407303,0.822884242039083,0.897590118921949,-5.94118671030497,"Q9NZ63",1,-0.209608215811766,0.837910868339001,0.906057887484209,0.0343652646758486,"Non-significant",0.0428440546279885,"C9orf78","Telomere length and silencing protein 1 homolog","Q9NZ63"
-0.0235445353659394,17.1184449540302,-0.219731601221852,0.83043749360467,0.901187167805025,-5.94347892193999,"Q9UEW8",3,-0.209092225896744,0.838303570790377,0.906336274260458,0.0235445353659429,"Non-significant",0.0427106379085328,"STK39","STE20/SPS1-related proline-alanine-rich protein kinase","Q9UEW8"
0.0110248763495804,20.7279492153704,0.181206725139644,0.859773645646137,0.918910651804733,-5.95138500349047,"P0C0L4",69,0.208399171825733,0.838831103365564,0.906760319995587,-0.0110248763495768,"Non-significant",0.0425074929390012,"C4A","Complement C4-A","P0C0L4"
-0.0241745600199259,18.3226085339535,-0.229613258677027,0.822954522552741,0.897590118921949,-5.94120852912628,"Q8IVM0",2,-0.20820635517801,0.838977884548633,0.906772710380708,0.0241745600199259,"Non-significant",0.042501558582365,"CCDC50","Coiled-coil domain-containing protein 50","Q8IVM0"
0.0229644425361428,16.3972173839462,0.232931112819357,0.820446167526702,0.896513947645972,-5.94042407653027,"Q9Y5J5",2,0.208022695858741,0.839117700706316,0.906777570139175,-0.0229644425361499,"Non-significant",0.042499231030371,"PHLDA3","Pleckstrin homology-like domain family A member 3","Q9Y5J5"
-0.0281387582209849,15.9489255398849,-0.219354755048651,0.830723220471967,0.901187167805025,-5.94356354912213,"H0YAC6",2,-0.206463193561082,0.840305152478219,0.90772866787068,0.0281387582209849,"Non-significant",0.0420439484573831,"LRBA","Lipopolysaccharide-responsive and beige-like anchor protein (Fragment)","H0YAC6"
-0.0076895941524846,22.1150285885052,-0.167057354682355,0.870607135905928,0.922963940664448,-5.95390994095132,"P31939",44,-0.206155251296716,0.840539678277506,0.90772866787068,0.0076895941524846,"Non-significant",0.0420439484573831,"ATIC","Bifunctional purine biosynthesis protein ATIC","P31939"
0.0308444081327188,16.8198238617721,0.216095229901266,0.833195683892418,0.902121523132143,-5.94428952865287,"Q7Z422",2,0.206595028183838,0.840204753489342,0.90772866787068,-0.0308444081327295,"Non-significant",0.0420439484573831,"SZRD1","SUZ domain-containing protein 1","Q7Z422"
0.0228590772561645,16.3110276526083,0.230703959891245,0.822129701708296,0.897538470372644,-5.94095187844047,"Q8IYU2",2,0.206284316033681,0.840441381868147,0.90772866787068,-0.0228590772561681,"Non-significant",0.0420439484573831,"HACE1","E3 ubiquitin-protein ligase HACE1","Q8IYU2"
0.0475897332992297,19.9327677923641,0.211100975657073,0.83698768626213,0.904475808037822,-5.94538099501214,"A0A182DWH4",1,0.205077948027561,0.841360269298229,0.907939680024997,-0.0475897332992332,"Non-significant",0.0419430033538866,"HLA-DRB3","HLA class II histocompatibility antigen, DR beta 3 chain","A0A182DWH4"
0.0204275390077591,20.0353958768305,0.197234707029314,0.847538602795925,0.911029223185033,-5.94827877948523,"P15374",12,0.204865315825174,0.841522256413946,0.907939680024997,-0.0204275390077697,"Non-significant",0.0419430033538866,"UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3","P15374"
0.0144020510031382,20.6927538232773,0.192550649070636,0.851109978329772,0.912696885433839,-5.94921355385403,"P38435",18,0.20538241934704,0.841128330854131,0.907939680024997,-0.0144020510031382,"Non-significant",0.0419430033538866,"GGCX","Vitamin K-dependent gamma-carboxylase","P38435"
-0.0277671406200461,17.968749328758,-0.218767096112377,0.831168838271682,0.901223396756863,-5.94369523089816,"Q86WQ0",2,-0.205557972235558,0.840994606343414,0.907939680024997,0.0277671406200461,"Non-significant",0.0419430033538866,"NR2C2AP","Nuclear receptor 2C2-associated protein","Q86WQ0"
-0.0468606645080651,14.8908424392543,-0.211113407429651,0.836978241680673,0.904475808037822,-5.94537830950282,"Q96DU7",1,-0.204751939815099,0.841608631482097,0.907939680024997,0.0468606645080634,"Non-significant",0.0419430033538866,"ITPKC","Inositol-trisphosphate 3-kinase C","Q96DU7"
0.0158018248555152,18.6118926121652,0.220261808915632,0.830035530987121,0.901187167805025,-5.94335961135209,"Q9NUM4",4,0.204653638526999,0.841683523700236,0.907939680024997,-0.0158018248555116,"Non-significant",0.0419430033538866,"TMEM106B","Transmembrane protein 106B","Q9NUM4"
-0.0157198824123697,19.4946623109987,-0.206555705318908,0.840442592672591,0.906747031637262,-5.9463523610366,"Q9UBP6",6,-0.204823226872171,0.841554321462583,0.907939680024997,0.0157198824123732,"Non-significant",0.0419430033538866,"METTL1","tRNA (guanine-N(7)-)-methyltransferase","Q9UBP6"
0.0129242356044337,18.5303167952282,0.189283869510093,0.853602838023246,0.914613466196638,-5.94985229335449,"Q01484",18,0.203511203826314,0.842554023803694,0.908189499313725,-0.0129242356044372,"Non-significant",0.0418235238141198,"ANK2","Ankyrin-2","Q01484"
0.0146614869004047,17.4740258924285,0.202107305496721,0.843827304825297,0.909036112505092,-5.94728273424658,"Q9P265",7,0.2034603672469,0.842592764846057,0.908189499313725,-0.0146614869004118,"Non-significant",0.0418235238141198,"DIP2B","Disco-interacting protein 2 homolog B","Q9P265"
