"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_MF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.139491575834004,21.9687053333245,1.4536616088335,0.176576226952011,0.338253834754946,-6.22133794129404,"P02655",6,1.5190627902734,0.15826752255263,0.320191390510767,-0.139491575834008,"Non-significant",0.494590349818139,"APOC2","Apolipoprotein C-II","P02655"
0.109402340297112,22.2727051818781,1.3522840529271,0.205959754513629,0.378148156900828,-6.35133408794009,"P23142",13,1.506715269031,0.161363224473651,0.325380449349829,-0.109402340297116,"Non-significant",0.48760854542057,"FBLN1","Fibulin-1","P23142"
0.385040895097625,16.5008865257409,1.49363541084198,0.166019477642667,0.328290128370822,-6.16839143610408,"Q99674",2,1.49983858259435,0.163109945650136,0.32782425142142,-0.385040895097625,"Non-significant",0.484358921818236,"CGREF1","Cell growth regulator with EF hand domain protein 1","Q99674"
-0.127373084735119,20.2436141646492,-1.58261842069908,0.144472110755348,0.304334721281885,-6.04732222091727,"P19320",3,-1.49631065230247,0.164012391602799,0.328560771413451,0.127373084735122,"Non-significant",0.483384290492206,"VCAM1","Vascular cell adhesion protein 1","P19320"
0.293919679677177,16.5900812895676,1.50936008859288,0.162019136185341,0.322722417149352,-6.14731342383916,"O95372",1,1.48848261416021,0.166030221690429,0.331519628326493,-0.293919679677177,"Non-significant",0.479490753167127,"LYPLA2","Acyl-protein thioesterase 2","O95372"
-0.245763750535467,22.5526906746517,-1.45816557766645,0.175358535365239,0.338033906222929,-6.21541861648181,"O95497",4,-1.48187467699897,0.167750178956198,0.333866427597887,0.245763750535467,"Non-significant",0.476427249834604,"VNN1","Pantetheinase","O95497"
0.423493314047672,17.8607334903798,1.45579566745229,0.175998359800298,0.338203744694617,-6.21853474471384,"Q9UK55",3,1.47925008664639,0.168437571289144,0.334149615534774,-0.423493314047672,"Non-significant",0.476059034229716,"SERPINA10","Protein Z-dependent protease inhibitor","Q9UK55"
0.354545648164663,18.6987567099228,1.47034059718066,0.172103033307631,0.33491796640501,-6.19935837195608,"Q9BXJ4",2,1.47266885914218,0.170171893586845,0.33650119602818,-0.354545648164667,"Non-significant",0.47301338782183,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","Q9BXJ4"
-0.249064476195034,16.6696144078324,-1.46023352109123,0.174801872178597,0.338033906222929,-6.21269685123041,"Q86XX4",3,-1.46589096031611,0.171974064127291,0.338971386848968,0.249064476195031,"Non-significant",0.469836959785297,"FRAS1","Extracellular matrix protein FRAS1","Q86XX4"
0.163176259188969,19.2531538651032,1.44696206608323,0.178400960040764,0.340684699392486,-6.23012073759417,"Q14019",4,1.45922590180095,0.173762178146112,0.341398125652457,-0.163176259188965,"Non-significant",0.466738867582824,"COTL1","Coactosin-like protein","Q14019"
0.158916200477471,23.2538862823252,1.57718297918508,0.145714034190093,0.305899667666188,-6.05483996949764,"F8VWZ5",2,1.44613478357837,0.177320676150734,0.34505040178548,-0.158916200477467,"Non-significant",0.462117462554127,"HLX","H2.0-like homeobox protein (Fragment)","F8VWZ5"
-0.064662329527259,27.009084942828,-1.14340182521381,0.279405073649669,0.46416073210636,-6.59791260580494,"P02771",77,-1.44265302311055,0.178277526553207,0.34505040178548,0.0646623295272626,"Non-significant",0.462117462554127,"AFP","Alpha-fetoprotein","P02771"
0.14602346690479,17.295785468562,1.6513033017313,0.129568321885443,0.278685548476409,-5.95101813068679,"P04070",1,1.44496240073014,0.177642377142628,0.34505040178548,-0.146023466904786,"Non-significant",0.462117462554127,"PROC","Vitamin K-dependent protein C","P04070"
-0.130289613158023,18.6452628323065,-1.73867850294362,0.112607065268869,0.25142586810329,-5.82518639361157,"P47755",1,-1.44721917238944,0.177023563793039,0.34505040178548,0.130289613158016,"Non-significant",0.462117462554127,"CAPZA1;CAPZA2","F-actin-capping protein subunit alpha-2","P47755"
-0.0694177659625481,21.7209447949918,-1.16541849454807,0.270792980878737,0.453541249395262,-6.57337267699854,"Q9BQE3",18,-1.44207963489093,0.17843552588254,0.34505040178548,0.0694177659625517,"Non-significant",0.462117462554127,"TUBA4A","Tubulin alpha-4A chain","Q9BQE3"
0.13073459478333,17.142483340914,1.72063853635238,0.115934816112534,0.254869275548977,-5.85145728847984,"Q9BX97",1,1.43884869435036,0.179328059072937,0.345685849722359,-0.13073459478333,"Non-significant",0.461318397470242,"PLVAP","Plasmalemma vesicle-associated protein","Q9BX97"
0.103273233993612,22.5414273797076,1.27995246385948,0.229347811600165,0.405323317230949,-6.44010523401041,"P35443",12,1.42286716930152,0.183799031743735,0.353193750654889,-0.103273233993605,"Non-significant",0.451986989352986,"THBS4","Thrombospondin-4","P35443"
-0.18644474508551,18.4347455424483,-1.50883677853387,0.162150904538337,0.322722417149352,-6.14801712651261,"Q13443",1,-1.41608602468085,0.185724548685948,0.355778588576519,0.18644474508551,"Non-significant",0.448820192123014,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","Q13443"
0.0919713527791259,19.9788289541396,1.36853937887199,0.200987384262743,0.37403805215917,-6.3309178553049,"P05452",5,1.41296129408492,0.186617563395489,0.356375596141542,-0.0919713527791259,"Non-significant",0.448092043198399,"CLEC3B","Tetranectin","P05452"
-0.289340330502714,17.0305469216866,-1.41430605036442,0.18752853712651,0.353707671564771,-6.272548964574,"P53396",2,-1.40540953354166,0.188790805429458,0.358294711103277,0.289340330502721,"Non-significant",0.445759602538926,"ACLY","ATP-citrate synthase","P53396"
-0.182343235568581,18.0261962636538,-1.50165545563812,0.163968590113146,0.325283966794041,-6.15765844027329,"Q9UNW1",1,-1.40540711944389,0.188791503566654,0.358294711103277,0.182343235568585,"Non-significant",0.445759602538926,"MINPP1","Multiple inositol polyphosphate phosphatase 1","Q9UNW1"
-0.116720809018997,19.5532963935696,-1.4874925177872,0.167605360016494,0.328940354384648,-6.17658762870869,"P23528",3,-1.40108776146404,0.190044127359147,0.359558796515917,0.116720809018993,"Non-significant",0.44423008187495,"CFL1","Cofilin-1","P23528"
-0.580955746152654,17.9800359683827,-1.36008271221464,0.203561467563286,0.376652525032597,-6.34156010588542,"P15924",9,-1.39421675749271,0.192051198226302,0.362238106192995,0.580955746152647,"Non-significant",0.441005865344852,"DSP","Desmoplakin","P15924"
-0.844181950041744,21.4119347442443,-1.35202989826825,0.206038310611544,0.378148156900828,-6.35165196554373,"P02533",23,-1.38479950179744,0.194831061458462,0.363470004309712,0.844181950041744,"Non-significant",0.439531423870388,"KRT14","Keratin, type I cytoskeletal 14","P02533"
0.326290172395403,18.2050032285254,1.38840827788973,0.195047320100731,0.365639165815743,-6.30573716823452,"P04180",1,1.38451289368326,0.19491619316893,0.363470004309712,-0.326290172395399,"Non-significant",0.439531423870388,"LCAT","Phosphatidylcholine-sterol acyltransferase","P04180"
0.0573944532903035,20.3135639492927,1.10137820821853,0.296437531719455,0.477472520495919,-6.6437475117935,"P09486",10,1.3839749270864,0.19507607082854,0.363470004309712,-0.057394453290307,"Non-significant",0.439531423870388,"SPARC","SPARC","P09486"
0.186208097477202,18.3367171508645,1.45846301674241,0.175278374827168,0.338033906222929,-6.21502729000725,"Q8NBJ4",2,1.38968384081786,0.193385061550018,0.363470004309712,-0.186208097477202,"Non-significant",0.439531423870388,"GOLM1","Golgi membrane protein 1","Q8NBJ4"
0.0836901204841425,20.0767029252866,1.2468692593145,0.240751758196266,0.422867701359057,-6.47954233800661,"Q12860",7,1.37014690167588,0.199223590402114,0.37007291186817,-0.0836901204841496,"Non-significant",0.43171270268311,"CNTN1","Contactin-1","Q12860"
-0.0863542497166208,19.4938070066241,-1.24827625224198,0.240257524872483,0.422867701359057,-6.47788040260772,"P23526",7,-1.36552237356524,0.200627048803764,0.370760119875118,0.0863542497166172,"Non-significant",0.430906986096101,"AHCY","Adenosylhomocysteinase","P23526"
0.158834282676512,24.5164756137465,1.49137963173284,0.166600323127314,0.328379415038724,-6.17140371650612,"Q4VCS5",1,1.36296069807732,0.201408025968049,0.370760119875118,-0.158834282676512,"Non-significant",0.430906986096101,"AMOT","Angiomotin","Q4VCS5"
-0.450339597537045,17.0125527559681,-1.34993295585002,0.206687408731747,0.378207109112123,-6.3542730894483,"Q99519",1,-1.36316533931079,0.201345543717445,0.370760119875118,0.450339597537045,"Non-significant",0.430906986096101,"NEU1","Sialidase-1","Q99519"
-0.247952118226252,17.6592067397553,-1.38501114453604,0.196052294511272,0.366402611388444,-6.31005995557668,"Q14974",1,-1.35716007019735,0.203185862807138,0.372912975750826,0.247952118226252,"Non-significant",0.428392504815311,"KPNB1","Importin subunit beta-1","Q14974"
0.202739791049453,20.1674677811084,1.33519812002674,0.211296943861448,0.385491150556748,-6.37261168803049,"IGF2_HUMAN",4,1.35493438279053,0.203871486187347,0.373054391142817,-0.202739791049453,"Non-significant",0.428227843657573,"IGF2","Insulin-like growth factor II","IGF2_HUMAN"
-0.663570642265757,21.6458406024714,-1.31794990596387,0.216801384953817,0.393193044309734,-6.39389981223137,"P13647",21,-1.35094908330194,0.205103982951528,0.374192683182401,0.663570642265753,"Non-significant",0.426904708777686,"KRT5","Keratin, type II cytoskeletal 5","P13647"
0.596907968752806,18.616377998801,1.32697088770758,0.213907812575775,0.389096406851483,-6.38279008533708,"P01860",1,1.34760111972766,0.20614417342886,0.374974416355761,-0.596907968752809,"Non-significant",0.425998362177734,"IGHG1","Immunoglobulin heavy constant gamma 1","P01860"
-0.175293604340585,18.0118214969528,-1.4347052659523,0.181781213287556,0.343925567115037,-6.24612012344101,"Q9Y617",1,-1.34409061783855,0.207239579990704,0.375851664302668,0.175293604340585,"Non-significant",0.424983522321266,"PSAT1","Phosphoserine aminotransferase","Q9Y617"
0.11680497076124,19.6970146113965,1.62658944932095,0.134765220395873,0.288849930428916,-5.98594425400858,"O14617",1,1.3340352688598,0.21040405335919,0.38046514663476,-0.116804970761248,"Non-significant",0.419685121593778,"AP3D1","AP-3 complex subunit delta-1","O14617"
-0.238771302477559,17.4305726108414,-1.35866885636812,0.203994516004604,0.376652525032597,-6.34333494763072,"Q9BRK3",1,-1.32929249036613,0.211910498280139,0.382062163075663,0.238771302477563,"Non-significant",0.417865969851768,"MXRA8","Matrix remodeling-associated protein 8","Q9BRK3"
-0.563337497943543,18.8347405402765,-1.29885274463802,0.223034238708588,0.400938382194617,-6.41724229305269,"Q9H299",1,-1.31835050646959,0.21542010814856,0.387250810249465,0.563337497943539,"Non-significant",0.412007664888308,"SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3","Q9H299"
-0.461577241840075,15.2227079873912,-1.29640841337486,0.223842599735298,0.401214952157127,-6.42021255957017,"O76061",2,-1.31306949454973,0.21713109226844,0.389185261872965,0.461577241840075,"Non-significant",0.409843614468531,"STC2","Stanniocalcin-2","O76061"
0.0883529267562047,21.7146970972873,1.22995603460981,0.246757716169223,0.428505609098396,-6.49941263423966,"Q14118",6,1.30809771604413,0.218752121542207,0.390947669111874,-0.0883529267562047,"Non-significant",0.407881371854664,"DAG1","Dystroglycan","Q14118"
0.169821467852199,17.71269075783,1.36731564081938,0.2013581683728,0.37403805215917,-6.33246065821885,"P30043",2,1.29798677470627,0.222079511663238,0.395740525144084,-0.169821467852199,"Non-significant",0.402589474259416,"BLVRB","Flavin reductase (NADPH)","P30043"
0.0766186578540555,21.855462809236,1.12721664307435,0.285872171877572,0.468555190804683,-6.61572316650792,"Q96D15",10,1.28762177932616,0.225533556501529,0.400730638073731,-0.076618657854052,"Non-significant",0.397147452082678,"RCN3","Reticulocalbin-3","Q96D15"
-0.127570359284871,22.3972374667122,-1.18352079583524,0.263870491145636,0.448068174715443,-6.55292950162742,"P02675",24,-1.27650862351185,0.229285672003358,0.405664253899648,0.127570359284871,"Non-significant",0.391833259532781,"FGB","Fibrinogen beta chain","P02675"
-0.105857643146589,19.6091745465161,-1.2796774032511,0.229440768481467,0.405323317230949,-6.44043619272149,"P20618",4,-1.27548518839275,0.229633761995396,0.405664253899648,0.105857643146585,"Non-significant",0.391833259532781,"PSMB1","Proteasome subunit beta type-1","P20618"
0.252133438206142,15.7506590545922,1.29045273604942,0.22582231703727,0.402410117278624,-6.42743300396523,"P50552",1,1.27290097211499,0.230514623231137,0.406050184024963,-0.252133438206144,"Non-significant",0.391420288348279,"VASP","Vasodilator-stimulated phosphoprotein","P50552"
0.140782563958613,19.7754377436646,1.28589000764363,0.227348746954406,0.40395588951609,-6.43294862671257,"Q6YHK3",3,1.25852544900958,0.235465080607803,0.413581932414279,-0.140782563958613,"Non-significant",0.383438441926132,"CD109","CD109 antigen","Q6YHK3"
0.092991455732502,19.5460716366455,1.19401847562448,0.259921049658473,0.442587787335122,-6.54096553617657,"O15031",5,1.22976874436487,0.245626691447508,0.428971971103482,-0.0929914557325056,"Non-significant",0.36757108355599,"PLXNB2","Plexin-B2","O15031"
-0.0799241268626858,20.0593441339736,-1.1021314567327,0.296125308756419,0.477472520495919,-6.64293771881197,"P48740",9,-1.23119017361591,0.245116235227045,0.428971971103482,0.0799241268626893,"Non-significant",0.36757108355599,"MASP1","Mannan-binding lectin serine protease 1","P48740"
0.0954451478835985,18.1252778943569,1.60986990490495,0.138385681055808,0.293530873658167,-6.00939921553037,"O14786",1,1.22237226563993,0.248296690798259,0.429960088868172,-0.0954451478835985,"Non-significant",0.366571856022211,"NRP1","Neuropilin-1","O14786"
0.166050994564817,21.8787418494805,1.17713636823398,0.266295721591381,0.450937230208609,-6.56016673698261,"P01034",7,1.22252314071529,0.248241995610635,0.429960088868172,-0.166050994564817,"Non-significant",0.366571856022211,"CST3","Cystatin-C","P01034"
0.265103941993743,20.0047130922676,1.23316187111902,0.245610083806326,0.427724378901358,-6.49566160469135,"Q99983",1,1.22383675691999,0.247766192450106,0.429960088868172,-0.265103941993747,"Non-significant",0.366571856022211,"OMD","Osteomodulin","Q99983"
-0.397050101087997,14.4727204073489,-1.20674956337644,0.255194900831813,0.437052537225161,-6.52635006837099,"O15394",1,-1.21815072791636,0.24983100595363,0.431398328590353,0.397050101087991,"Non-significant",0.365121541860717,"NCAM2","Neural cell adhesion molecule 2","O15394"
-0.319244920779484,15.8789754209325,-1.20661528862386,0.255244385524646,0.437052537225161,-6.52650482147245,"P26641",1,-1.20953333080036,0.252986573174407,0.434562573637865,0.319244920779484,"Non-significant",0.361947679677867,"EEF1G","Elongation factor 1-gamma","P26641"
-0.24667894567963,21.1698373855905,-1.21760111990298,0.251221148085868,0.433798771201795,-6.51380121188816,"Q16853",2,-1.20927596964844,0.253081303081105,0.434562573637865,0.246678945679633,"Non-significant",0.361947679677867,"AOC3","Membrane primary amine oxidase","Q16853"
-0.133240138496369,18.2321176518722,-1.31369821985692,0.218176388341595,0.394394827755752,-6.39911746917164,"Q9NPR2",2,-1.20608843241647,0.254256927871742,0.435361722864183,0.133240138496372,"Non-significant",0.361149756920144,"SEMA4B","Semaphorin-4B","Q9NPR2"
0.100956544335745,20.2303082681764,1.44271439769189,0.179566251825914,0.340786725601503,-6.23567551531834,"P13473",2,1.20229759179127,0.255660733553661,0.436546043644553,-0.100956544335752,"Non-significant",0.359969943376104,"LAMP2","Lysosome-associated membrane glycoprotein 2","P13473"
-0.071895805189147,22.7732098234816,-1.11272883258112,0.291759583475212,0.473144509709802,-6.6314989752699,"P02461",6,-1.19496414027767,0.258393954378679,0.438768681534987,0.071895805189147,"Non-significant",0.357764379096295,"COL3A1","Collagen alpha-1(III) chain","P02461"
0.0854305051432469,19.4485947573579,1.31192864087336,0.218750801691608,0.394394827755752,-6.40128558908616,"P35858",3,1.19539968755038,0.258230976441522,0.438768681534987,-0.0854305051432469,"Non-significant",0.357764379096295,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","P35858"
-0.310913672735154,18.2759745528764,-1.17444549598153,0.267323185460836,0.45143006249998,-6.56320818075935,"P31946",3,-1.19177947201211,0.259588116003793,0.439239456347267,0.31091367273515,"Non-significant",0.357298654659438,"YWHAB","14-3-3 protein beta/alpha","P31946"
0.154039810557979,18.2864241648244,1.15127837352791,0.276299642440025,0.460249132651454,-6.58917447865347,"Q15582",6,1.19040653907139,0.260104278391612,0.439239456347267,-0.154039810557979,"Non-significant",0.357298654659438,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","Q15582"
-0.117939422338637,17.8223834654774,-1.21381367428464,0.25260238603699,0.434958602923244,-6.51819053646587,"P37802",3,-1.17472857454604,0.266056413025553,0.44805654171611,0.11793942233863,"Non-significant",0.348667177506648,"TAGLN2","Transgelin-2","P37802"
0.0890470925879931,21.5573871256836,1.5583201752203,0.150097306465886,0.310836479650624,-6.08080802069687,"O75144",1,1.16343676154405,0.270409625435628,0.450142998553189,-0.0890470925879967,"Non-significant",0.346649500408642,"ICOSLG","ICOS ligand","O75144"
-0.150943396314322,17.4464750404149,-1.24224814327863,0.242380831201011,0.423714449013088,-6.48499114488999,"P84085",1,-1.16275103080249,0.270675783377505,0.450142998553189,0.150943396314322,"Non-significant",0.346649500408642,"ARF1;ARF3;ARF5","ADP-ribosylation factor 3","P84085"
0.156273318787413,23.4837651029926,1.24158238152555,0.242616266890039,0.423714449013088,-6.48577493157616,"Q9NYF3",1,1.16860142453999,0.268411636641416,0.450142998553189,-0.156273318787409,"Non-significant",0.346649500408642,"FAM53C","Protein FAM53C","Q9NYF3"
0.120347514446511,20.0055780122606,1.13192856171168,0.283977480119467,0.46669757456631,-6.61055827981574,"Q9Y240",5,1.16200136505874,0.270966992603795,0.450142998553189,-0.120347514446511,"Non-significant",0.346649500408642,"CLEC11A","C-type lectin domain family 11 member A","Q9Y240"
-0.173957041688251,18.8110639254433,-1.1672633337759,0.27008097811224,0.453541249395262,-6.57130020996389,"THIO_HUMAN",3,-1.16521763672979,0.269719362361921,0.450142998553189,0.173957041688247,"Non-significant",0.346649500408642,"TXN","Thioredoxin","THIO_HUMAN"
-0.728084143361226,17.5419886982433,-1.13262519483748,0.283698194066147,0.46669757456631,-6.60979326501098,"Q04695",6,-1.15888427311838,0.272180475428604,0.450936841723606,0.728084143361226,"Non-significant",0.345884281207871,"KRT17","Keratin, type I cytoskeletal 17","Q04695"
-0.147187618561148,19.060256780596,-1.13651647214453,0.282142097149902,0.466235619013485,-6.60551333909719,"P00739",4,-1.14999634174278,0.275663977444801,0.452625953342285,0.147187618561144,"Non-significant",0.344260547442299,"HPR","Haptoglobin-related protein","P00739"
-0.127070446294837,17.8033576038962,-1.13643344866549,0.282175227820559,0.466235619013485,-6.60560477288447,"P09972",4,-1.14579343816979,0.277323360292391,0.452625953342285,0.127070446294834,"Non-significant",0.344260547442299,"ALDOC","Fructose-bisphosphate aldolase C","P09972"
0.0512295517405299,24.0572612677973,0.938490350773174,0.370022651227764,0.549210375793267,-6.80832512752821,"P36955",10,1.15352081867159,0.274278450486685,0.452625953342285,-0.051229551740537,"Non-significant",0.344260547442299,"SERPINF1","Pigment epithelium-derived factor","P36955"
0.175545758147248,16.6400627303762,1.19422394370389,0.259844221957983,0.442587787335122,-6.54073057731326,"Q92954",1,1.147697748335,0.276570538702562,0.452625953342285,-0.175545758147244,"Non-significant",0.344260547442299,"PRG4","Proteoglycan 4","Q92954"
0.0994610258600765,21.2160628151456,1.07926520098875,0.305716985276697,0.484249384947327,-6.66732636231043,"Q96PD5",7,1.14516263159506,0.277573086856963,0.452625953342285,-0.0994610258600765,"Non-significant",0.344260547442299,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","Q96PD5"
-1.0586224506898,19.7218279212345,-1.12139608702609,0.288226251969302,0.469938448465002,-6.62208022442655,"Q9C0B1",1,-1.14501823787698,0.277630274807014,0.452625953342285,1.0586224506898,"Non-significant",0.344260547442299,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO","Q9C0B1"
0.116010356820592,18.7798607491913,1.29161797214254,0.225433851261666,0.402410117278624,-6.42602217994897,"Q99435",1,1.13489624301783,0.281662124994736,0.457981121012661,-0.116010356820588,"Non-significant",0.339152424199219,"NELL2","Protein kinase C-binding protein NELL2","Q99435"
-0.168032678089336,17.7954228669633,-1.16980790952235,0.26910134998777,0.453184416325558,-6.56843758355481,"Q6Q788",1,-1.12113946304664,0.287214681950391,0.465774074168227,0.168032678089336,"Non-significant",0.331824688749025,"APOA5","Apolipoprotein A-V","Q6Q788"
0.0581143809724622,26.7572801042104,0.91622915780987,0.381029599582005,0.559097630043346,-6.82912651065528,"P01009",45,1.11572190520821,0.289424472730279,0.46811926591995,-0.0581143809724551,"Non-significant",0.32964348467785,"SERPINA1","Alpha-1-antitrypsin","P01009"
-0.678390449788195,16.1966626322957,-1.08737882989863,0.302286643775391,0.483605364093997,-6.65871863617729,"P14923",2,-1.10854254281675,0.292373107707151,0.471643986906536,0.678390449788187,"Non-significant",0.326385698106331,"JUP","Junction plakoglobin","P14923"
-0.754138510773579,21.1608209786958,-1.07540632792459,0.307358894431161,0.484347049579182,-6.67140233861909,"P48668",8,-1.10066195528396,0.295636338525846,0.475656366184629,0.754138510773579,"Non-significant",0.322706686281147,"KRT6A","Keratin, type II cytoskeletal 6A","P48668"
0.132799907931723,19.845899176012,1.08581938519563,0.302943653853336,0.483605364093997,-6.66037699606063,"Q15493",4,1.0972955563352,0.297038816709711,0.47666176608129,-0.132799907931723,"Non-significant",0.321789682236687,"RGN","Regucalcin","Q15493"
-0.137914116100688,20.1612684540202,-1.06254672752091,0.312879162173814,0.491781862596277,-6.68490173728251,"Q99497",5,-1.08942001435334,0.300339783394374,0.480700488827027,0.137914116100692,"Non-significant",0.318125436234631,"PARK7","Parkinson disease protein 7","Q99497"
0.100353122535662,18.5642757300176,1.03714245820183,0.324005384235414,0.504099747554084,-6.71118819367647,"Q6PCB0",6,1.08341096434411,0.302877245209932,0.483499352379396,-0.100353122535662,"Non-significant",0.315604103293995,"VWA1","von Willebrand factor A domain-containing protein 1","Q6PCB0"
0.186175159532457,22.2111637918387,1.05572846337694,0.315836484452564,0.49516052421847,-6.69200674065106,"P19827",5,1.08117447311781,0.30382582307863,0.48375384297974,-0.186175159532453,"Non-significant",0.315375571888761,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827"
-0.0650088224961465,29.8042557330066,-0.924981405020481,0.376674634687757,0.556389279671313,-6.82099834500071,"P02765",18,-1.07638732080945,0.305863838536769,0.484045362499054,0.0650088224961571,"Non-significant",0.315113936372391,"AHSG","Alpha-2-HS-glycoprotein","P02765"
-0.190089989758,19.6616825797506,-1.10058850268418,0.296765139166305,0.477472520495919,-6.64459603287028,"P28070",1,-1.07518386228534,0.306377815089124,0.484045362499054,0.190089989758004,"Non-significant",0.315113936372391,"PSMB4","Proteasome subunit beta type-4","P28070"
0.228139971955272,18.7922211339567,1.08019535004205,0.305322222818975,0.484249384947327,-6.66634215469411,"P81605",2,1.07525684485343,0.306346626783827,0.484045362499054,-0.228139971955272,"Non-significant",0.315113936372391,"DCD","Dermcidin","P81605"
0.226630183280818,17.058695409286,1.08155759304523,0.304744781117665,0.484249384947327,-6.66489953103704,"Q8IZP2",1,1.07173713767252,0.307853486080121,0.485126444645538,-0.226630183280822,"Non-significant",0.314145050975657,"ST13;ST13P4;ST13P5","Hsc70-interacting protein","Q8IZP2"
-0.100177496737746,17.0733457756518,-1.21921215721389,0.250635468021158,0.433798771201795,-6.51193108470758,"O60763",2,-1.06644572786445,0.310129429097105,0.487459846247501,0.100177496737746,"Non-significant",0.312061152829762,"USO1","General vesicular transport factor p115","O60763"
-0.111160358854693,18.5551384746538,-1.09202255598225,0.300336677609139,0.481953883179064,-6.65376925918892,"P07686",3,-1.06180082930536,0.312137783319684,0.489361793286358,0.111160358854697,"Non-significant",0.3103699410174,"HEXB","Beta-hexosaminidase subunit beta","P07686"
0.199481473505724,17.400510952697,1.07658374301982,0.306857203622635,0.484347049579182,-6.67015990664305,"P02654",1,1.05782137782932,0.313866222914521,0.490816312873982,-0.19948147350572,"Non-significant",0.309081011402611,"APOC1","Apolipoprotein C-I","P02654"
0.185420889736516,18.4229632251448,1.05026719281161,0.318220479183292,0.49635916982025,-6.69767131088172,"Q15907",3,1.05561977439191,0.314825570022445,0.491063802604984,-0.185420889736516,"Non-significant",0.308862077491875,"RAB11A;RAB11B","Ras-related protein Rab-11A","Q15907"
-0.0560789535539641,21.0729506563263,-0.890670962152193,0.393950569090881,0.565380257555344,-6.8524871746429,"P25311",11,-1.04685528538813,0.318666615695725,0.49579349091746,0.0560789535539641,"Non-significant",0.304699179216414,"AZGP1","Zinc-alpha-2-glycoprotein","P25311"
-0.0795827641230176,19.2404541381763,-1.00527045941332,0.338381657562064,0.518569890213863,-6.7434397198195,"P17900",5,-1.03513279308843,0.323858906950438,0.502596227748401,0.0795827641230247,"Non-significant",0.298780775341935,"GM2A","Ganglioside GM2 activator","P17900"
-0.0699300714179465,20.3498416300456,-0.899354170989164,0.389526737589452,0.561835035629021,-6.84461352500677,"P11047",18,-1.01943365085495,0.330911295435253,0.510953713102795,0.06993007141795,"Non-significant",0.291618440480809,"LAMC1","Laminin subunit gamma-1","P11047"
0.313508606470986,17.6334642787454,1.01051256164601,0.335985090242117,0.516187619845658,-6.73819139335988,"Q14289",2,1.02040312979824,0.33047250403891,0.510953713102795,-0.31350860647099,"Non-significant",0.291618440480809,"PTK2B","Protein-tyrosine kinase 2-beta","Q14289"
0.1050941596394,18.7832646737864,1.12133913960644,0.288249358275434,0.469938448465002,-6.6221422948002,"P12110",2,1.01280314810052,0.333923892853794,0.514309915375316,-0.1050941596394,"Non-significant",0.288775102839564,"COL6A2","Collagen alpha-2(VI) chain","P12110"
0.0570294996667364,25.9044911042677,0.873685893785974,0.40270513095692,0.574088942503702,-6.86769993219576,"HBA_HUMAN",10,1.00859828551212,0.335844883187693,0.51468228348514,-0.0570294996667364,"Non-significant",0.28846078087955,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
-0.0884477729312749,19.2756455359703,-0.939195596500362,0.36967770604912,0.549210375793267,-6.80765927829117,"O75462",9,-1.01022032866608,0.335102887775765,0.51468228348514,0.0884477729312749,"Non-significant",0.28846078087955,"CRLF1","Cytokine receptor-like factor 1","O75462"
0.0709372396947892,19.4062862117527,1.01536144120262,0.33377954649225,0.514087592964194,-6.73331697311101,"O75083",4,1.00198444314844,0.338882912980891,0.518042956751337,-0.0709372396947821,"Non-significant",0.285634226535538,"WDR1","WD repeat-containing protein 1","O75083"
0.126394035738649,17.1278677896685,1.05350709042365,0.316804536936506,0.495411176382853,-6.69431364126339,"P08670",2,0.995164748488064,0.342036645273274,0.521563342170441,-0.126394035738652,"Non-significant",0.282692940383034,"VIM","Vimentin","P08670"
-0.0862469604102714,20.3309287148725,-0.991041846128416,0.344950452991096,0.527120663649269,-6.75757267642294,"P23470",4,-0.990193960650464,0.344348902031986,0.522489794419821,0.0862469604102714,"Non-significant",0.281922188031153,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","P23470"
-0.0532106307474933,18.8934491817026,-0.911528375373274,0.383383314254092,0.560447593972316,-6.83346515263325,"P50395",6,-0.990401794679872,0.344251995201307,0.522489794419821,0.0532106307474933,"Non-significant",0.281922188031153,"GDI2","Rab GDP dissociation inhibitor beta","P50395"
0.0516036721977109,22.8375932598987,0.813370978575465,0.434872014341404,0.60221603072797,-6.91967289165034,"P00734",22,0.98610712829417,0.34625853036242,0.522799209635871,-0.0516036721977109,"Non-significant",0.281665077654308,"F2","Prothrombin","P00734"
0.0996729779396155,25.7229612284334,1.01922264090656,0.332030981250138,0.512682598252732,-6.72942187487943,"Q96RW7",3,0.98706464018704,0.345810426623392,0.522799209635871,-0.099672977939619,"Non-significant",0.281665077654308,"HMCN1","Hemicentin-1","Q96RW7"
