"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_OF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.375430407578076,17.8847649436146,1.19828789561176,0.258081162420275,0.516907917956053,-6.42724324681122,"Q9UK55",3,1.22304734977348,0.247565328180061,0.494324254639665,-0.375430407578079,"Non-significant",0.305988079812864,"SERPINA10","Protein Z-dependent protease inhibitor","Q9UK55"
0.0807849073610782,19.4101261309897,1.26186142171487,0.235271560842932,0.502513821591351,-6.35300149614417,"P12111",4,1.21786584656753,0.249449577429889,0.496469451183512,-0.0807849073610747,"Non-significant",0.304107469405458,"COL6A3","Collagen alpha-3(VI) chain","P12111"
-0.190849904545612,18.6431399732457,-1.22719603348202,0.247497721599774,0.5126322309157,-6.39383556370637,"P02458",2,-1.20024154423497,0.25594456637788,0.50610973932142,0.190849904545615,"Non-significant",0.295755305266094,"COL2A1","Collagen alpha-1(II) chain","P02458"
-0.426904878835764,19.2258725105525,-1.18430191854244,0.263329935014497,0.519039389594491,-6.44319182880943,"Q9H8M2",1,-1.20186412972178,0.255341031972472,0.50610973932142,0.426904878835764,"Non-significant",0.295755305266094,"BRD9","Bromodomain-containing protein 9","Q9H8M2"
0.061682082432732,25.9021648128847,1.00794626907103,0.336943756930334,0.588451632473774,-6.63169591704389,"HBA_HUMAN",10,1.18585918982337,0.261343878275336,0.515124750426949,-0.0616820824327355,"Non-significant",0.288087582878857,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
-0.241315710401334,18.8103930608521,-1.19730406307997,0.258447630333196,0.516907917956053,-6.42836973874734,"P62820",1,-1.18330905020581,0.26231057937395,0.515373029346895,0.241315710401334,"Non-significant",0.28787831281713,"RAB1A","Ras-related protein Rab-1A","P62820"
0.395258044320293,20.5861227011489,1.1398663443715,0.280570098225672,0.542553533792861,-6.49291669725737,"P48668",8,1.17473856355451,0.265580179671313,0.519294753894331,-0.395258044320293,"Non-significant",0.284586064784593,"KRT6A","Keratin, type II cytoskeletal 6A","P48668"
0.148645319753594,17.4447894388486,1.27257376987573,0.23159450609587,0.502513821591351,-6.34021540220426,"Q01518",1,1.1736417940119,0.266000901668548,0.519294753894331,-0.148645319753591,"Non-significant",0.284586064784593,"CAP1","Adenylyl cyclase-associated protein 1","Q01518"
-0.0358596945911138,21.0044414495335,-0.765952694962386,0.461174944738764,0.677471509619941,-6.84886605026189,"Q07954",25,-1.16429480987327,0.269607743679644,0.524665228176577,0.0358596945911103,"Non-significant",0.280117717412941,"LRP1","Prolow-density lipoprotein receptor-related protein 1","Q07954"
0.11262027133878,17.7058363417366,1.30798218688742,0.219774346199229,0.495300272868116,-6.2974008132615,"P22792",2,1.16149787960463,0.270694468117576,0.525113003025551,-0.112620271338784,"Non-significant",0.279747227433137,"CPN2","Carboxypeptidase N subunit 2","P22792"
-0.0601584960430692,20.9053561789273,-1.03505230911565,0.324715470853075,0.579530456928,-6.60429501566526,"P08185",7,-1.15724415391512,0.27235380175722,0.526665238098347,0.0601584960430728,"Non-significant",0.278465345778239,"SERPINA6","Corticosteroid-binding globulin","P08185"
0.0596365219873256,25.5851911187232,0.946053076908924,0.366135616665448,0.616596519274504,-6.6920161606545,"P04217",16,1.14311124300463,0.277924123099411,0.535746815911758,-0.0596365219873221,"Non-significant",0.271040401408042,"A1BG","Alpha-1B-glycoprotein","P04217"
-0.124784468296028,18.8380922528675,-1.08732364264538,0.302081444559288,0.561139168226798,-6.54980979557078,"P13611",7,-1.14028338810124,0.27904928359121,0.535981455792096,0.124784468296035,"Non-significant",0.270850236028284,"VCAN","Versican core protein","P13611"
0.094127031778104,19.2876784788086,1.15241123776628,0.27561535866586,0.53635623765769,-6.47902588649892,"Q14019",4,1.13841517367316,0.279794560935515,0.535981455792096,-0.0941270317781076,"Non-significant",0.270850236028284,"COTL1","Coactosin-like protein","Q14019"
-0.105450735522123,18.9724476551011,-1.1942511872325,0.259587443976595,0.516907917956053,-6.43186087019803,"Q9BRA2",3,-1.13352862311672,0.281751248656724,0.538048334662218,0.105450735522123,"Non-significant",0.269178708470802,"TXNDC17","Thioredoxin domain-containing protein 17","Q9BRA2"
-0.136236225221094,17.7534287632098,-1.23402084525971,0.245050852951388,0.5126322309157,-6.385862363123,"Q12884",1,-1.12509092575833,0.285154885201372,0.541522523183441,0.136236225221094,"Non-significant",0.266383475343631,"FAP","Prolyl endopeptidase FAP","Q12884"
-0.135282956012741,18.0535336810643,-1.19735407460211,0.258428991506902,0.516907917956053,-6.42831249211594,"Q9HC38",2,-1.12464088225933,0.28533731645718,0.541522523183441,0.135282956012752,"Non-significant",0.266383475343631,"GLOD4","Glyoxalase domain-containing protein 4","Q9HC38"
-0.0576526179555685,18.8956701753066,-1.03680946406734,0.323934396014499,0.579530456928,-6.60249842968273,"P50395",6,-1.11807520152798,0.288009082714598,0.543441078082101,0.0576526179555721,"Non-significant",0.264847536860133,"GDI2","Rab GDP dissociation inhibitor beta","P50395"
0.0599206375751962,21.9817738677591,1.09609512692379,0.298404485895704,0.55923631106178,-6.54045829447443,"Q06828",5,1.11780049283689,0.288121289358373,0.543441078082101,-0.0599206375751997,"Non-significant",0.264847536860133,"FMOD","Fibromodulin","Q06828"
0.191960688953017,17.8070698824072,1.14540904133414,0.278372406254274,0.540007231119842,-6.48679375323893,"Q9H173",1,1.1135287458432,0.289870457577313,0.545063161027279,-0.191960688953014,"Non-significant",0.263553169473344,"SIL1","Nucleotide exchange factor SIL1","Q9H173"
-0.181365999930232,17.8152893473918,-1.10475435187077,0.294808485282128,0.554348470791242,-6.53116855211203,"P28066",3,-1.10800763610671,0.292143315710473,0.545987355275975,0.181365999930225,"Non-significant",0.262817415166067,"PSMA5","Proteasome subunit alpha type-5","P28066"
0.473962470974335,17.015332166947,1.0828354535716,0.303976269561312,0.562927881756942,-6.55457182263139,"Q5D862",3,1.10886268937464,0.291790424057866,0.545987355275975,-0.473962470974335,"Non-significant",0.262817415166067,"FLG2","Filaggrin-2","Q5D862"
0.167160125263656,26.1967419461605,1.12291332175011,0.287376330824185,0.54805963758929,-6.51150187236072,"P20742",2,1.09355332830914,0.298158532519389,0.554488849933535,-0.167160125263656,"Non-significant",0.25610718253741,"PZP","Pregnancy zone protein","P20742"
-0.132998532875007,18.6899456782272,-1.19389998918967,0.259718823377592,0.516907917956053,-6.43226205498354,"Q15223",1,-1.09058398926634,0.299405887973899,0.554488849933535,0.132998532875007,"Non-significant",0.25610718253741,"NECTIN1","Nectin-1","Q15223"
0.125728388905237,18.5328462553524,1.215443035407,0.251757643116867,0.513845184352003,-6.40748941723124,"Q5C9Z4",1,1.09211074394224,0.298764034166289,0.554488849933535,-0.125728388905234,"Non-significant",0.25610718253741,"NOM1","Nucleolar MIF4G domain-containing protein 1","Q5C9Z4"
-0.19168517863929,18.9675563226925,-1.09411270539578,0.29923247965459,0.55923631106178,-6.54257698083233,"C9JB55",2,-1.08092771956862,0.303489825544098,0.557551355841444,0.19168517863929,"Non-significant",0.253715123739291,"TF","Serotransferrin (Fragment)","C9JB55"
-0.0809549723925187,19.2718991357009,-0.986018090225945,0.347083538757947,0.59356796678368,-6.65342756442271,"O75462",9,-1.08022616864365,0.303788177571031,0.557551355841444,0.0809549723925151,"Non-significant",0.253715123739291,"CRLF1","Cytokine receptor-like factor 1","O75462"
0.138504793251258,23.4926493657607,1.17329019432873,0.267521986402258,0.522264260078294,-6.4556492228247,"Q9NYF3",1,1.08428545552481,0.302064950897831,0.557551355841444,-0.138504793251258,"Non-significant",0.253715123739291,"FAM53C","Protein FAM53C","Q9NYF3"
0.128158839848336,21.8976879268387,1.02709836973622,0.328268765814812,0.583241129392235,-6.61239661984776,"P01034",7,1.0737002773516,0.306574167588068,0.557655681695804,-0.128158839848339,"Non-significant",0.253633868615398,"CST3","Cystatin-C","P01034"
0.0735181581446973,21.8401647564362,1.11217202212853,0.291754780030462,0.550294400488225,-6.52316524469097,"P04278",4,1.07734212049112,0.305017034290917,0.557655681695804,-0.0735181581446938,"Non-significant",0.253633868615398,"SHBG","Sex hormone-binding globulin","P04278"
-0.1253756188732,18.1223841520399,-1.03572968078451,0.324414204338263,0.579530456928,-6.60360273496426,"Q92520",6,-1.07480970355422,0.306099175644286,0.557655681695804,0.125375618873203,"Non-significant",0.253633868615398,"FAM3C","Protein FAM3C","Q92520"
0.196468381026047,17.3464680351119,1.06072664997703,0.313443098821865,0.571134413564029,-6.57780114802822,"Q96P44",3,1.06930244681586,0.308462563733902,0.559430625943438,-0.196468381026044,"Non-significant",0.252253761929168,"COL21A1","Collagen alpha-1(XXI) chain","Q96P44"
-0.114059167096812,19.4105484472989,-1.21392473123015,0.252312235709548,0.513845184352003,-6.40924616262604,"Q9Y6Z7",1,-1.06449561919517,0.310536638572808,0.561530853820446,0.114059167096809,"Non-significant",0.250626376043965,"COLEC10","Collectin-10","Q9Y6Z7"
0.095506545518429,19.5084924521836,1.04840540248591,0.318815253698771,0.578206362477357,-6.59058074902601,"P20618",4,1.04346577295158,0.319734585611242,0.573091523332431,-0.0955065455184325,"Non-significant",0.241776015198115,"PSMB1","Proteasome subunit beta type-1","P20618"
-0.175917343813719,19.6545962567785,-1.07853744947071,0.305799322389986,0.562927881756942,-6.55911744750462,"P28070",1,-1.04546327810985,0.318852238180172,0.573091523332431,0.175917343813722,"Non-significant",0.241776015198115,"PSMB4","Proteasome subunit beta type-4","P28070"
0.161304346259492,19.3858264293568,1.04484046898187,0.320382492712256,0.579334713960511,-6.59425594920986,"Q96KP4",3,1.04468081466792,0.319197654013284,0.573091523332431,-0.161304346259488,"Non-significant",0.241776015198115,"CNDP2","Cytosolic non-specific dipeptidase","Q96KP4"
0.127759357728323,18.7087188954256,1.12977992762089,0.284604206047899,0.54734708713259,-6.50400017097591,"P30530",1,1.03523032412453,0.323391692448289,0.577956581547525,-0.127759357728326,"Non-significant",0.238104786324436,"AXL","Tyrosine-protein kinase receptor UFO","P30530"
-0.0658456438870054,21.3314989972479,-0.891900333910615,0.393133951845643,0.639233720109759,-6.7421598846136,"P06733",20,-1.03252461947145,0.324600000619975,0.578429652267571,0.0658456438870019,"Non-significant",0.237749451733415,"ENO1","Alpha-enolase","P06733"
0.105224512967535,21.5012918950147,1.06447090580656,0.311824253865838,0.570591843641071,-6.57389396116931,"M0R1Q1",3,1.02568608493307,0.327668928469939,0.580352140934047,-0.105224512967538,"Non-significant",0.236308409096551,"C3","Complement C3 (Fragment)","M0R1Q1"
-0.168014894227397,18.1097266877705,-0.99591603858544,0.342479177390913,0.592958464499893,-6.64366687663769,"P00352",5,-1.02259490339012,0.329063213098923,0.580352140934047,0.168014894227394,"Non-significant",0.236308409096551,"ALDH1A1","Retinal dehydrogenase 1","P00352"
0.0578565220023037,21.0070430449529,0.955191380884725,0.361713936666801,0.610828218117765,-6.68330970922253,"P08123",6,1.02195906128069,0.329350556324882,0.580352140934047,-0.0578565220022931,"Non-significant",0.236308409096551,"COL1A2","Collagen alpha-2(I) chain","P08123"
0.10679082530871,16.7400451909032,1.17635181554376,0.266351179504193,0.521639849955496,-6.45219450640918,"P17980",1,1.02170412727558,0.329465815734173,0.580352140934047,-0.106790825308703,"Non-significant",0.236308409096551,"PSMC3","26S proteasome regulatory subunit 6A","P17980"
-0.0709288761691269,19.9952549899379,-0.934029531539468,0.372012406955111,0.624777001269817,-6.7033646894482,"O00299",7,-1.00668659776206,0.336308296522132,0.584718683552706,0.0709288761691305,"Non-significant",0.233053028902232,"CLIC1","Chloride intracellular channel protein 1","O00299"
-0.123557464658408,18.6749499453303,-0.978783647536752,0.350477513447207,0.595132176573789,-6.66051086278122,"O14818",5,-1.00436712414881,0.337374399356824,0.584718683552706,0.123557464658408,"Non-significant",0.233053028902232,"PSMA7","Proteasome subunit alpha type-7","O14818"
-0.0825122546592461,19.781417837443,-1.087843126485,0.301862715037789,0.561139168226798,-6.54925761173511,"P01011",3,-1.00660676356448,0.336344949547467,0.584718683552706,0.0825122546592354,"Non-significant",0.233053028902232,"SERPINA3","Alpha-1-antichymotrypsin","P01011"
0.0894497196687531,17.8179735379279,1.17891780402614,0.265373044089752,0.521389987266084,-6.44929380319147,"P05089",2,1.01070513172896,0.334467130447417,0.584718683552706,-0.0894497196687567,"Non-significant",0.233053028902232,"ARG1","Arginase-1","P05089"
-0.131677545774021,17.5586784705953,-1.07951688838147,0.305383147000458,0.562927881756942,-6.55808284007727,"P11279",1,-1.00372954560171,0.337667885771057,0.584718683552706,0.131677545774025,"Non-significant",0.233053028902232,"LAMP1","Lysosome-associated membrane glycoprotein 1","P11279"
-0.176612502314804,18.8967522262321,-1.02501785306708,0.329202986573758,0.583241129392235,-6.61450741054621,"Q99880",2,-1.0113689189131,0.334163721011969,0.584718683552706,0.176612502314807,"Non-significant",0.233053028902232,"H2BC11;H2BC12;H2BC13;H2BC14;H2BC15;H2BC17;H2BC18;H2BC21;H2BC3;H2BC4;H2BC5;H2BC9;H2BS1;H2BU1","Histone H2B type 1-K","Q99880"
0.247798958751307,17.2759941494017,0.997560804348336,0.341718440996054,0.592958464499893,-6.64203716346809,"O15511",1,0.998787063118744,0.339949351129021,0.587011133076309,-0.247798958751304,"Non-significant",0.231353661975967,"ARPC5","Actin-related protein 2/3 complex subunit 5","O15511"
0.136472502548962,17.9439325216374,0.982806334688999,0.348587318828355,0.59356796678368,-6.65657752973919,"Q99715",4,0.995899505219845,0.34128748226064,0.587666366926327,-0.136472502548969,"Non-significant",0.230869163933004,"COL12A1","Collagen alpha-1(XII) chain","Q99715"
0.357232859509807,18.7362155534225,0.967708885975365,0.355720044807953,0.602365711235568,-6.67127065664006,"P01860",1,0.982624351231894,0.347489002273452,0.595694451696846,-0.357232859509804,"Non-significant",0.22497644490479,"IGHG1","Immunoglobulin heavy constant gamma 1","P01860"
0.192148059933608,18.6019994774244,0.98432287893856,0.347876661626539,0.59356796678368,-6.65509121758822,"P25815",2,0.979702095757133,0.3488651030329,0.595694451696846,-0.192148059933611,"Non-significant",0.22497644490479,"S100P","Protein S100-P","P25815"
-0.175806541105711,14.8525799296794,-1.00381687723103,0.338836280092965,0.590075680957352,-6.6358182206111,"Q13813",1,-0.980226962164251,0.348617649895303,0.595694451696846,0.175806541105707,"Non-significant",0.22497644490479,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","Q13813"
0.103199918172507,17.9284620670963,1.00825208450019,0.336803912286372,0.588451632473774,-6.63139007676726,"P10586",3,0.975487802452777,0.350856601012505,0.595775890361955,-0.103199918172511,"Non-significant",0.224917075633601,"PTPRF","Receptor-type tyrosine-protein phosphatase F","P10586"
-0.150109562410059,18.2003920637668,-1.02011886024809,0.331410639479746,0.583777936784725,-6.61946397182141,"P62857",1,-0.976606433425175,0.350327180054334,0.595775890361955,0.150109562410062,"Non-significant",0.224917075633601,"RPS28","40S ribosomal protein S28","P62857"
0.132429545291643,20.0710502906187,1.02130953843881,0.330873066102428,0.583777936784725,-6.61826107534422,"Q99983",1,0.95967309858476,0.358403460300912,0.606909726973643,-0.132429545291643,"Non-significant",0.216875901993589,"OMD","Osteomodulin","Q99983"
-0.0832927047189251,18.2071439349835,-1.11884391768844,0.289029084059785,0.548528880893648,-6.51593088245557,"Q9NPR2",2,-0.953601139974691,0.361331893728964,0.610183060208967,0.0832927047189251,"Non-significant",0.214539853330598,"SEMA4B","Semaphorin-4B","Q9NPR2"
0.19807996712616,15.8301853501091,0.915366863816447,0.381267225661031,0.629797017680271,-6.72073744207852,"P07355",2,0.916366451966441,0.379664754018274,0.618833098458293,-0.198079967126164,"Non-significant",0.208426465991775,"ANXA2","Annexin A2","P07355"
0.0616891394606647,26.5658965204991,0.8166536722327,0.432907080441943,0.669340811903935,-6.80761505739245,"P08697",13,0.926429792821975,0.374646346917864,0.618833098458293,-0.0616891394606647,"Non-significant",0.208426465991775,"SERPINF2","Alpha-2-antiplasmin","P08697"
0.0380961841643703,22.5990960181645,0.719483764208605,0.488105311863576,0.693229729347213,-6.88460183612203,"P12109",14,0.93585312226855,0.369989837700709,0.618833098458293,-0.0380961841643668,"Non-significant",0.208426465991775,"COL6A1","Collagen alpha-1(VI) chain","P12109"
0.261146152705692,21.1834822049857,0.882071667494405,0.398180184135414,0.640641608595824,-6.75099138981484,"P13647",21,0.912516906264119,0.381596918788311,0.618833098458293,-0.261146152705695,"Non-significant",0.208426465991775,"KRT5","Keratin, type II cytoskeletal 5","P13647"
-0.109422343058455,17.0443166402279,-1.03392403905567,0.325217744181455,0.579530456928,-6.6054473070427,"P13942",1,-0.933932903001442,0.370935355518394,0.618833098458293,0.109422343058451,"Non-significant",0.208426465991775,"COL11A2","Collagen alpha-2(XI) chain","P13942"
0.227927974858677,15.4594362064947,0.913305553933393,0.382299353586487,0.629797017680271,-6.72263810829937,"P25786",2,0.920139296931168,0.377777780304589,0.618833098458293,-0.227927974858677,"Non-significant",0.208426465991775,"PSMA1","Proteasome subunit alpha type-1","P25786"
0.0553549899554788,22.5653865017266,0.809701809169756,0.436713492301232,0.669340811903935,-6.8134088391925,"P35443",12,0.936929903091256,0.369460380639076,0.618833098458293,-0.0553549899554788,"Non-significant",0.208426465991775,"THBS4","Thrombospondin-4","P35443"
0.33583208341463,16.172193384187,0.903097809077669,0.387439617014991,0.631650226676036,-6.73199676685295,"P57721",1,0.917174873723659,0.379259867239748,0.618833098458293,-0.335832083414633,"Non-significant",0.208426465991775,"PCBP2","Poly(rC)-binding protein 2","P57721"
-0.077353645030847,18.5742600052516,-0.984411471864051,0.347835179580729,0.59356796678368,-6.65500433234028,"P61981",3,-0.916837768857058,0.379428664537468,0.618833098458293,0.0773536450308505,"Non-significant",0.208426465991775,"YWHAG","14-3-3 protein gamma","P61981"
0.095638054513433,20.2523013447767,0.90440949767391,0.386776385594544,0.631650226676036,-6.73079918605634,"P63104",5,0.927482049199815,0.374124327824676,0.618833098458293,-0.0956380545134365,"Non-significant",0.208426465991775,"YWHAZ","14-3-3 protein zeta/delta","P63104"
-0.22409680456262,17.8943185730129,-0.931448448603156,0.373282724558309,0.625197568727441,-6.70578497343633,"Q16270",1,-0.931036534073663,0.37236477649346,0.618833098458293,0.22409680456262,"Non-significant",0.208426465991775,"IGFBP7","Insulin-like growth factor-binding protein 7","Q16270"
0.121076523525478,17.7663122389723,0.923698780830702,0.377115431891334,0.628184129753771,-6.71301795115856,"Q16651",3,0.914170037431441,0.380766333759749,0.618833098458293,-0.12107652352547,"Non-significant",0.208426465991775,"PRSS8","Prostasin","Q16651"
-0.110942809656603,17.5382602289401,-0.909275968978915,0.38432272786494,0.629919337382909,-6.72634316988721,"Q92673",5,-0.932948138930052,0.371420919934244,0.618833098458293,0.110942809656606,"Non-significant",0.208426465991775,"SORL1","Sortilin-related receptor","Q92673"
0.0385878750669875,21.666941974477,0.704171671338548,0.497190067911459,0.698114282300995,-6.89593590786586,"Q9BQE3",18,0.916796101754506,0.379449532028,0.618833098458293,-0.0385878750669875,"Non-significant",0.208426465991775,"TUBA4A","Tubulin alpha-4A chain","Q9BQE3"
-0.107928912412248,17.5166747730965,-0.993942630709101,0.343393564269922,0.592958464499893,-6.6456193116176,"Q9Y646",2,-0.927297856240727,0.374215667813461,0.618833098458293,0.107928912412248,"Non-significant",0.208426465991775,"CPQ","Carboxypeptidase Q","Q9Y646"
-0.0966994647341508,18.3898729022727,-1.03794843366872,0.323428865800216,0.579530456928,-6.60133258783351,"Q13443",1,-0.908068553686571,0.383838227762335,0.620825418517972,0.0966994647341437,"Non-significant",0.207030510022899,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","Q13443"
0.111207976018125,20.5628920070926,0.914617370179226,0.381642279628188,0.629797017680271,-6.72142894525339,"P05156",3,0.899910356330519,0.387972681608423,0.624902076935513,-0.111207976018122,"Non-significant",0.204188031901429,"CFI","Complement factor I","P05156"
-0.0657033835856886,20.4157415999127,-0.809807534807659,0.436655437307851,0.669340811903935,-6.81332105129274,"P67936",11,-0.899075465821702,0.388397538845727,0.624902076935513,0.0657033835856886,"Non-significant",0.204188031901429,"TPM4","Tropomyosin alpha-4 chain","P67936"
0.360668954395504,18.0169004887206,0.878277244510883,0.400140313805507,0.642109980007266,-6.75437843257168,"P22352",1,0.893841700560542,0.391068274936059,0.625913453096095,-0.360668954395511,"Non-significant",0.203485713820391,"GPX3","Glutathione peroxidase 3","P22352"
0.172757336167592,17.4076568718798,0.886757531458333,0.395768774341111,0.640122054541164,-6.74679136380688,"P61224",3,0.895548754884029,0.390195782349448,0.625913453096095,-0.172757336167596,"Non-significant",0.203485713820391,"RAP1A;RAP1B","Ras-related protein Rap-1b","P61224"
-0.107182210002172,21.8853779572646,-0.839650703517479,0.420473775334526,0.657526592551184,-6.78814088882721,"P04406",12,-0.890241249388485,0.392912946334863,0.627228219018934,0.107182210002172,"Non-significant",0.202574410960545,"GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","P04406"
0.0611883494698162,19.9942204557943,0.860306127250716,0.40951457354798,0.64944010586884,-6.77024955094795,"P05452",5,0.880074969654093,0.398154126136316,0.633506271346048,-0.0611883494698198,"Non-significant",0.198249081494823,"CLEC3B","Tetranectin","P05452"
0.446093077841983,15.9774201363751,0.860221322601533,0.4095591649661,0.64944010586884,-6.77032377562989,"P58546",1,0.878611446491846,0.398912595007463,0.633506271346048,-0.446093077841983,"Non-significant",0.198249081494823,"MTPN","Myotrophin","P58546"
-0.0478683917732745,20.9136429326982,-0.752647786665252,0.468786525016754,0.677750329800166,-6.85930227309778,"P11717",9,-0.864859095408985,0.406088332446333,0.63642225431719,0.0478683917732781,"Non-significant",0.196254642416136,"IGF2R","Cation-independent mannose-6-phosphate receptor","P11717"
-0.130050590037595,20.2743464378356,-0.887817958943063,0.395224478282148,0.640122054541164,-6.74583824231631,"P62942",2,-0.863165646932397,0.406978015811319,0.63642225431719,0.130050590037591,"Non-significant",0.196254642416136,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","P62942"
-0.0504058064602404,20.6847389433342,-0.772955165267437,0.457201075877707,0.677471509619941,-6.8433080308358,"PPIA_HUMAN",8,-0.868236182538751,0.404318092640052,0.63642225431719,0.0504058064602368,"Non-significant",0.196254642416136,"PPIA","Peptidyl-prolyl cis-trans isomerase A","PPIA_HUMAN"
0.162795716881554,16.3925880146639,0.883859306652314,0.397259038006882,0.640641608595824,-6.74939134286969,"Q16658",1,0.86712934391,0.404897704726569,0.63642225431719,-0.162795716881551,"Non-significant",0.196254642416136,"FSCN1","Fascin","Q16658"
-0.0742256477671468,20.5188715168825,-0.848935189340073,0.415523269200346,0.65218625588001,-6.78014543805514,"Q8IUL8",5,-0.869768841174958,0.40351643271635,0.63642225431719,0.0742256477671539,"Non-significant",0.196254642416136,"CILP2","Cartilage intermediate layer protein 2","Q8IUL8"
0.0660497367372486,21.8607472697945,0.785928370685122,0.449897686912271,0.676823332525815,-6.83289238795633,"Q96D15",10,0.863749540806323,0.406671106454386,0.63642225431719,-0.0660497367372379,"Non-significant",0.196254642416136,"RCN3","Reticulocalbin-3","Q96D15"
-0.178532212689152,18.1467224331965,-0.850277595417623,0.41481079272229,0.65218625588001,-6.77898310163224,"Q14117",3,-0.860754543464701,0.408247027586298,0.636782259313996,0.178532212689156,"Non-significant",0.196009044499912,"DPYS","Dihydropyrimidinase","Q14117"
0.0745572881612411,18.6837259294503,0.916293968722622,0.380803654406546,0.629797017680271,-6.71988140678818,"Q13162",3,0.858578226090141,0.409394781923494,0.63695177999772,-0.0745572881612411,"Non-significant",0.195893444389258,"PRDX4","Peroxiredoxin-4","Q13162"
0.0638907181882082,20.5111480734104,0.859372981121432,0.410005417571356,0.64944010586884,-6.77106593304691,"O43505",4,0.842345832502937,0.418024707741018,0.646219548933166,-0.0638907181882153,"Non-significant",0.189619908179434,"B4GAT1","Beta-1,4-glucuronyltransferase 1","O43505"
-0.0896780149465322,18.5496458926592,-0.868877499228327,0.405024819304798,0.648251212098802,-6.76271499118022,"P07602",3,-0.841432079982786,0.418514128754432,0.646219548933166,0.0896780149465322,"Non-significant",0.189619908179434,"PSAP","Prosaposin","P07602"
-0.370035144945341,19.9218450929451,-0.826904952714035,0.427334646377156,0.664863294997962,-6.79899243818994,"Q9UPN3",1,-0.842835125874661,0.417762792833025,0.646219548933166,0.370035144945337,"Non-significant",0.189619908179434,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3"
-0.226049545903237,17.4378866818102,-0.828577742101475,0.426429935645512,0.664863294997962,-6.79757649686585,"P30101",1,-0.833214873645244,0.422932740366487,0.649768846728463,0.226049545903241,"Non-significant",0.187241114810455,"PDIA3","Protein disulfide-isomerase A3","P30101"
0.363190301107652,15.7422625038138,0.818394252716165,0.431957521212611,0.669340811903935,-6.80615764116735,"P50990",1,0.834047114694353,0.422483802484394,0.649768846728463,-0.363190301107647,"Non-significant",0.187241114810455,"CCT8","T-complex protein 1 subunit theta","P50990"
-0.965386102131639,23.2147957692682,-0.805463000960201,0.439045287155666,0.669340811903935,-6.81692018558749,"Q14624",5,-0.827694478219235,0.425918714092214,0.652720429346318,0.965386102131632,"Non-significant",0.18527279420838,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","Q14624"
-0.117479989143348,18.5556656025459,-0.80365983340575,0.440039718103239,0.669340811903935,-6.81840898395239,"Q86UX7",5,-0.824967718476959,0.427398800755016,0.653355273972132,0.117479989143352,"Non-significant",0.18485059886569,"FERMT3","Fermitin family homolog 3","Q86UX7"
-0.0519783448033841,29.7977404941603,-0.710874008162484,0.493200783336664,0.696617696279665,-6.8910019427099,"P02765",18,-0.822802267530511,0.428576650118912,0.653526085877844,0.0519783448033913,"Non-significant",0.184737072617944,"AHSG","Alpha-2-HS-glycoprotein","P02765"
-0.106246563860335,18.6205142595659,-0.809971725660036,0.436565288654449,0.669340811903935,-6.81318469762529,"P0DP25",4,-0.819397983428953,0.430432702491608,0.654727659124953,0.106246563860331,"Non-significant",0.183939311817261,"CALM1;CALM2;CALM3","Calmodulin-1","P0DP25"
-0.152687114310282,17.8348038895767,-0.786621617556617,0.449509573250645,0.676823332525815,-6.83233148988183,"P68104",6,-0.811412639636861,0.434807323123007,0.658115775492354,0.152687114310282,"Non-significant",0.18169769873478,"EEF1A1;EEF1A1P5","Elongation factor 1-alpha 1","P68104"
-0.0914941295028875,19.7071766847216,-0.91146881789057,0.383220697544439,0.629797017680271,-6.72432864451591,"Q13308",1,-0.813074759259766,0.433894345928798,0.658115775492354,0.0914941295028839,"Non-significant",0.18169769873478,"PTK7","Inactive tyrosine-protein kinase 7","Q13308"
-0.106259383341982,17.5883603723132,-0.865378391051616,0.406853568261376,0.64944010586884,-6.7657986132543,"Q14974",1,-0.805587122607897,0.438017207829566,0.661341252215576,0.106259383341982,"Non-significant",0.179574386640004,"KPNB1","Importin subunit beta-1","Q14974"
-0.0949273068704244,18.4970782004769,-0.782694926256751,0.451710820655288,0.676823332525815,-6.83550275095806,"P00533",5,-0.803056755038315,0.439416302030207,0.661823570379649,0.0949273068704279,"Non-significant",0.179257769809087,"EGFR","Epidermal growth factor receptor","P00533"
-0.113757776509797,18.2001360401464,-0.770528051224106,0.458575934562916,0.677471509619941,-6.84523957669139,"O60701",6,-0.797022092027841,0.442764838872408,0.665232466247024,0.113757776509797,"Non-significant",0.177026563469571,"UGDH","UDP-glucose 6-dehydrogenase","O60701"
0.25799675104037,22.4552791790634,0.755000464760059,0.467434771329108,0.677750329800166,-6.85746873328286,"K1C10_HUMAN",42,0.779857486899578,0.452380211624977,0.676363584697831,-0.25799675104038,"Non-significant",0.169819782787067,"KRT10","Keratin, type I cytoskeletal 10","K1C10_HUMAN"
