"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BF_vs_CFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0366624067584382,16.7219896004872,0.520935220813505,0.616802460306732,0.769230654520465,-6.312187862931,"FSTL1_HUMAN",6,0.503574625628107,0.626923746921437,0.779612911644423,-0.0366624067584347,"Non-significant",0.108120976879338,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
0.120407724724174,22.2853351272822,0.466058189610095,0.653849584001151,0.795990797914444,-6.34106759680736,"K1C9_HUMAN",33,0.503871466914692,0.626723456056897,0.779612911644423,-0.120407724724171,"Non-significant",0.108120976879338,"KRT9;cRAP-KRT9","Keratin, type I cytoskeletal 9","K1C9_HUMAN"
-0.111278415196082,17.3179731847752,-0.557057268115647,0.593032028672499,0.760549782658072,-6.29154738598317,"OSTP_HUMAN",1,-0.509562493568233,0.622889773975421,0.779612911644423,0.111278415196082,"Non-significant",0.108120976879338,"SPP1","Osteopontin","OSTP_HUMAN"
-0.0506201279258498,18.1038904357721,-0.498496714963923,0.631817669299105,0.780110578878554,-6.32436032916867,"PEPD_HUMAN",6,-0.504344909228039,0.626404072413342,0.779612911644423,0.0506201279258534,"Non-significant",0.108120976879338,"PEPD","Xaa-Pro dipeptidase","PEPD_HUMAN"
0.0940794029060505,16.826927573953,0.512580408582124,0.622371335096829,0.773951746223564,-6.31677866739963,"SODM_HUMAN",4,0.512519203800736,0.62090276059862,0.779612911644423,-0.094079402906047,"Non-significant",0.108120976879338,"SOD2","Superoxide dismutase [Mn], mitochondrial","SODM_HUMAN"
0.0688247668315753,16.9940640149566,0.694037789251302,0.507700055526766,0.693121669844526,-6.20189237507203,"ACES_HUMAN",2,0.501281501407951,0.628472102217502,0.779639468987519,-0.0688247668315753,"Non-significant",0.108106182984899,"ACHE","Acetylcholinesterase","ACES_HUMAN"
-0.0552743333439949,17.4442344275168,-0.474746252699665,0.647911867012365,0.790981013455321,-6.3366966366761,"PTPRK_HUMAN",7,-0.500882802486695,0.628741507247999,0.779639468987519,0.0552743333439913,"Non-significant",0.108106182984899,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","PTPRK_HUMAN"
-0.0722233516229487,17.5465341202102,-0.557645505219505,0.592649126728142,0.760549782658072,-6.29120068135599,"DDAH1_HUMAN",3,-0.496546093866266,0.631675623238163,0.782160400814159,0.0722233516229487,"Non-significant",0.106704175271172,"DDAH1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1","DDAH1_HUMAN"
0.0635283298410627,16.6297863346067,0.58140506559476,0.577298041959224,0.749020478954568,-6.27691590115727,"ARP3_HUMAN",3,0.489414629879659,0.636515485896343,0.783681477670959,-0.0635283298410627,"Non-significant",0.105860417670454,"ACTR3","Actin-related protein 3","ARP3_HUMAN"
-0.0532058940205999,16.8095988433939,-0.509683470151917,0.624308383838748,0.774933721898448,-6.31835430294611,"COCA1_HUMAN",5,-0.491082668608477,0.635381798630032,0.783681477670959,0.0532058940205964,"Non-significant",0.105860417670454,"COL12A1","Collagen alpha-1(XII) chain","COCA1_HUMAN"
0.179953946081238,16.0009777525107,0.488302202058271,0.638700893304448,0.782325473304854,-6.32972480346655,"MGAT2_HUMAN",1,0.493207399385056,0.633939176695481,0.783681477670959,-0.179953946081236,"Non-significant",0.105860417670454,"MGAT2","Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","MGAT2_HUMAN"
0.0311199936701279,17.9163380303453,0.390249056216697,0.706742095883464,0.831069758496504,-6.37594388495808,"PLSL_HUMAN",12,0.490456629634422,0.635807169977513,0.783681477670959,-0.031119993670135,"Non-significant",0.105860417670454,"LCP1","Plastin-2","PLSL_HUMAN"
0.139001240845165,15.9232740051119,0.494092795302931,0.634786501078538,0.781398026330446,-6.32669048225104,"GNPTG_HUMAN",1,0.483516064584645,0.640532497649379,0.786119007530893,-0.139001240845165,"Non-significant",0.104511702813481,"GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma","GNPTG_HUMAN"
-0.0425099686073658,19.9280175604258,-0.442008262750564,0.670422913567227,0.808232068022713,-6.35276839346364,"PCS1N_HUMAN",8,-0.482448137229929,0.641261106154168,0.786119007530893,0.0425099686073622,"Non-significant",0.104511702813481,"PCSK1N","ProSAAS","PCS1N_HUMAN"
0.158524308363397,14.9525050391376,0.477728435498344,0.645879899233899,0.789610919063415,-6.33517875390039,"RS19_HUMAN",2,0.481979031542746,0.641581288946502,0.786119007530893,-0.158524308363393,"Non-significant",0.104511702813481,"RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN"
0.0968283272242125,15.9064438423317,0.524140706922984,0.614672833398079,0.768171306693801,-6.31040815862785,"SFPQ_HUMAN",2,0.481193024714164,0.642117945091478,0.786119007530893,-0.0968283272242143,"Non-significant",0.104511702813481,"SFPQ","Splicing factor, proline- and glutamine-rich","SFPQ_HUMAN"
0.0511372486608792,17.7466051536176,0.526532761078529,0.613086162316526,0.768171306693801,-6.30907345742109,"AK1A1_HUMAN",4,0.465092839133926,0.653158659398962,0.797386380250772,-0.0511372486608757,"Non-significant",0.0983311865723572,"AKR1A1","Aldo-keto reductase family 1 member A1","AK1A1_HUMAN"
-0.0790135267019707,21.8281329001404,-0.577844098348246,0.579584420014037,0.749747224283487,-6.27909166432041,"HEMO_HUMAN",1,-0.465602236897618,0.652807945572342,0.797386380250772,0.0790135267019672,"Non-significant",0.0983311865723572,"HPX","Hemopexin","HEMO_HUMAN"
0.0568864212271833,17.0520633396506,0.428521462093498,0.679802779957161,0.815012172655823,-6.35907224570863,"PAI1_HUMAN",8,0.461065964669176,0.655934284317225,0.799650223015943,-0.0568864212271833,"Non-significant",0.0970999372981395,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.0319870542782148,17.79996103186,-0.410482571315678,0.692441966468319,0.8267395142978,-6.36721240330464,"CSPG2_HUMAN",8,-0.455395252051088,0.659852469345938,0.80213125304533,0.0319870542782148,"Non-significant",0.0957545621280596,"VCAN","Versican core protein","CSPG2_HUMAN"
0.130508419707581,16.4282457106178,0.444276421527055,0.668851428629414,0.808232068022713,-6.35168999518557,"DSG1_HUMAN",3,0.452776144456139,0.661665872327714,0.80213125304533,-0.130508419707585,"Non-significant",0.0957545621280596,"DSG1","Desmoglein-1","DSG1_HUMAN"
0.230700241125732,16.7496193124692,0.437129006740018,0.673809356471927,0.810782142109058,-6.35507045678737,"GSTA1_HUMAN",2,0.45400805962017,0.660812633534297,0.80213125304533,-0.230700241125739,"Non-significant",0.0957545621280596,"GSTA1;GSTA2;cRAP-GSTA1","Glutathione S-transferase A1","GSTA1_HUMAN"
-0.0359930741424996,20.3584050349848,-0.386240950984197,0.709589891229738,0.831069758496504,-6.37762323768984,"MPRI_HUMAN",11,-0.454739943139138,0.660305968237941,0.80213125304533,0.0359930741425032,"Non-significant",0.0957545621280596,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
-0.217176940169825,15.6379102043914,-0.436270044811854,0.674406344012373,0.810782142109058,-6.35547320462078,"SEPT9_HUMAN",1,-0.450025995626429,0.663572525224746,0.803320713940139,0.217176940169827,"Non-significant",0.0951110344384155,"SEPTIN9","Septin-9","SEPT9_HUMAN"
0.142663580210762,16.4447523596442,0.445985908381845,0.667668167406061,0.808232068022713,-6.35087375408825,"TCPD_HUMAN",1,0.443889160445968,0.667836387278798,0.807356523896931,-0.142663580210758,"Non-significant",0.0929346410292843,"CCT4","T-complex protein 1 subunit delta","TCPD_HUMAN"
-0.102043733588198,15.1829744765009,-0.457395692138633,0.659796149520461,0.800983297599664,-6.34534972383805,"NIPS1_HUMAN",2,-0.437396963916498,0.672360943224148,0.811695825755996,0.102043733588198,"Non-significant",0.0906066874390774,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN"
-0.0761315964126901,21.4511858517703,-0.422889930165975,0.683737239450865,0.818598515646001,-6.36164938502354,"K2C1B_HUMAN",5,-0.433085781638951,0.675373260797324,0.814199986627886,0.0761315964126865,"Non-significant",0.0892689090893085,"KRT77","Keratin, type II cytoskeletal 1b","K2C1B_HUMAN"
0.17017383531255,14.9496490442385,0.41866852351371,0.686693305773279,0.821005219574664,-6.36355987594744,"PABP1_HUMAN",1,0.426348466189622,0.680093046605192,0.816487917639428,-0.170173835312552,"Non-significant",0.0880502375548074,"PABPC1","Polyadenylate-binding protein 1","PABP1_HUMAN"
-0.0385169258708586,18.8271871377783,-0.406294597356957,0.695391290708971,0.829120385076081,-6.36905436979633,"PTPRG_HUMAN",7,-0.427748376874556,0.679111122305663,0.816487917639428,0.0385169258708551,"Non-significant",0.0880502375548074,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","PTPRG_HUMAN"
0.0200602032326316,19.7490847091561,0.278882504721529,0.787550564230815,0.886194588202784,-6.41633902140215,"VINC_HUMAN",51,0.426438562400773,0.680029832112453,0.816487917639428,-0.020060203232628,"Non-significant",0.0880502375548074,"VCL","Vinculin","VINC_HUMAN"
-0.050872783260262,15.704717334408,-0.528539784839637,0.611756563045597,0.768171306693801,-6.30794923268787,"FAM3B_HUMAN",3,-0.422964692561224,0.682469129121827,0.818208845411251,0.0508727832602638,"Non-significant",0.0871358297844411,"FAM3B","Protein FAM3B","FAM3B_HUMAN"
0.0972312321358473,16.4831635520322,0.395186836859349,0.703240529702613,0.831069758496504,-6.37385211041119,"PSA_HUMAN",8,0.420568097159546,0.684154264515963,0.819097795310146,-0.0972312321358402,"Non-significant",0.0866642430161333,"NPEPPS","Puromycin-sensitive aminopeptidase","PSA_HUMAN"
-0.0794750420698804,17.5944838995952,-0.383713678718445,0.711388053643897,0.831069758496504,-6.3786735657362,"DESP_HUMAN",20,-0.418473453514627,0.685628606039906,0.819732272786004,0.0794750420698804,"Non-significant",0.0863279664420231,"DSP","Desmoplakin","DESP_HUMAN"
0.0264999826391019,20.0945835819813,0.3230721832135,0.755089712978487,0.869254470643669,-6.40187507932244,"A2GL_HUMAN",14,0.411320107043254,0.690674189937317,0.822939062588793,-0.0264999826390984,"Non-significant",0.0846323224563128,"LRG1","Leucine-rich alpha-2-glycoprotein","A2GL_HUMAN"
0.132995774971038,14.6841266611757,0.390074785680059,0.706865814616143,0.831069758496504,-6.3760172489432,"FRAS1_HUMAN",5,0.409298426007229,0.692103128674906,0.822939062588793,-0.13299577497104,"Non-significant",0.0846323224563128,"FRAS1","Extracellular matrix organizing protein FRAS1","FRAS1_HUMAN"
0.0809346784116887,15.6749471184157,0.468813225679181,0.65196381987257,0.794809825350268,-6.33968979032168,"PLA1A_HUMAN",1,0.411455982399241,0.690578198740737,0.822939062588793,-0.080934678411694,"Non-significant",0.0846323224563128,"PLA1A","Phospholipase A1 member A","PLA1A_HUMAN"
-0.199879812510886,14.9241725968339,-0.395765666400192,0.702830552566858,0.831069758496504,-6.37360524925831,"RS8_HUMAN",2,-0.410310748530117,0.691387449909349,0.822939062588793,0.199879812510886,"Non-significant",0.0846323224563128,"RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN"
-0.0736207368052391,16.919339339911,-0.45763376727942,0.659632369326308,0.800983297599664,-6.3452330521762,"RLA2_HUMAN",2,-0.404384236766808,0.695581893458644,0.825944026706023,0.0736207368052497,"Non-significant",0.0830493833289915,"RPLP2","Large ribosomal subunit protein P2","RLA2_HUMAN"
-0.0265515084300567,19.5440220987788,-0.311656649793723,0.763428760093057,0.873064774388371,-6.40581006846864,"HS71A_HUMAN",14,-0.390507137580009,0.70544613417059,0.832384427968784,0.0265515084300532,"Non-significant",0.079676053052539,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","HS71A_HUMAN"
-0.0665729793764669,16.8794326302182,-0.491613051531901,0.636461295640121,0.781398026330446,-6.32799400057052,"LAMP1_HUMAN",1,-0.394493656920417,0.702606320525934,0.832384427968784,0.0665729793764704,"Non-significant",0.079676053052539,"LAMP1","Lysosome-associated membrane glycoprotein 1","LAMP1_HUMAN"
-0.0914599325455399,17.5567168196901,-0.393283512141882,0.704589359275432,0.831069758496504,-6.37466140085961,"RL6_HUMAN",3,-0.392168398164448,0.704262137365934,0.832384427968784,0.0914599325455434,"Non-significant",0.079676053052539,"RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN"
-0.115844608174115,14.5431655523454,-0.396387415608749,0.702390291656895,0.831069758496504,-6.37333969725904,"UFM1_HUMAN",1,-0.390009988390628,0.705800620950489,0.832384427968784,0.115844608174115,"Non-significant",0.079676053052539,"UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN"
0.0889591279306519,15.5982132077871,0.393426602852818,0.704487916267249,0.831069758496504,-6.37460068935914,"VIME_HUMAN",3,0.391022539668237,0.70507871188863,0.832384427968784,-0.0889591279306519,"Non-significant",0.079676053052539,"VIM","Vimentin","VIME_HUMAN"
0.109273550597109,17.4653032678752,0.380766506924235,0.713487414116959,0.831284665038282,-6.37989002186113,"C1QT3_HUMAN",3,0.387360111430637,0.707691354297889,0.833481812117459,-0.109273550597113,"Non-significant",0.0791038727204479,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","C1QT3_HUMAN"
0.0528614761096513,17.7839924029236,0.443285470218917,0.669537791623295,0.808232068022713,-6.35216178888986,"HPTR_HUMAN",3,0.384701031603468,0.70959079138156,0.8345864592401,-0.0528614761096478,"Non-significant",0.0785286657841597,"HPR","Haptoglobin-related protein","HPTR_HUMAN"
0.120096817656744,15.8982182914889,0.381626980660237,0.712874201925592,0.831284665038282,-6.37953579127864,"ACDSB_HUMAN",1,0.379092966436915,0.713603717505931,0.835659628950083,-0.120096817656744,"Non-significant",0.0779705782656515,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","ACDSB_HUMAN"
0.0631357350420672,18.8054604377044,0.401344384590704,0.69888456127548,0.831002464639885,-6.37120824983604,"DKK3_HUMAN",3,0.375581406470958,0.716121233283546,0.835659628950083,-0.0631357350420672,"Non-significant",0.0779705782656515,"DKK3","Dickkopf-related protein 3","DKK3_HUMAN"
-0.0393399098805496,19.8247849901771,-0.549805259351381,0.597763744689959,0.76415159115005,-6.29579394703854,"GTR3_HUMAN",3,-0.378996819590506,0.713672598592983,0.835659628950083,0.039339909880546,"Non-significant",0.0779705782656515,"SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","GTR3_HUMAN"
0.0397237807170967,19.407394429305,0.540777945485076,0.603682455066109,0.765784665487974,-6.30100819095259,"HGFL_HUMAN",3,0.378399873386446,0.714100321608017,0.835659628950083,-0.0397237807170931,"Non-significant",0.0779705782656515,"MST1","Hepatocyte growth factor-like protein","HGFL_HUMAN"
0.102616824701418,16.2120452860931,0.383784701345978,0.711337494396011,0.831069758496504,-6.3786441395025,"HS74L_HUMAN",2,0.377798466577381,0.714531347804074,0.835659628950083,-0.102616824701418,"Non-significant",0.0779705782656515,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.0597154856574509,15.8353496555621,-0.487831956179653,0.639019309416062,0.782325473304854,-6.32996974147174,"PIMT_HUMAN",1,-0.374019147994454,0.717242423465221,0.835659628950083,0.0597154856574509,"Non-significant",0.0779705782656515,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","PIMT_HUMAN"
-0.0473062459326528,17.8223318158367,-0.583955054609868,0.575663918722923,0.748018385406432,-6.27535033279208,"THYG_HUMAN",2,-0.374731263974475,0.716731268057633,0.835659628950083,0.0473062459326528,"Non-significant",0.0779705782656515,"TG","Thyroglobulin","THYG_HUMAN"
-0.0833852497522614,16.3513995039933,-0.388205674751128,0.708193324493708,0.831069758496504,-6.37680212225057,"SERC_HUMAN",2,-0.36855039951486,0.721172837435764,0.839112631225528,0.0833852497522578,"Non-significant",0.0761797413921163,"PSAT1","Phosphoserine aminotransferase","SERC_HUMAN"
0.0856662162705213,15.5359927910001,0.385934482683015,0.70980784119786,0.831069758496504,-6.37775095851958,"HSPB1_HUMAN",1,0.361897079250941,0.725966325504363,0.843559264441482,-0.0856662162705213,"Non-significant",0.0738844005487559,"HSPB1","Heat shock protein beta-1","HSPB1_HUMAN"
0.110585467756614,16.9601555381813,0.36421373885053,0.725326480668866,0.839444513627434,-6.38655420219869,"KCRB_HUMAN",1,0.360181306972591,0.727204544930782,0.843868375668341,-0.110585467756618,"Non-significant",0.0737252881833665,"CKB","Creatine kinase B-type","KCRB_HUMAN"
-0.0215566575491195,24.6626980571393,-0.279304033103593,0.78723869285098,0.886194588202784,-6.41621086276064,"FETUA_HUMAN",12,-0.35595031953628,0.73026149981149,0.846284354921726,0.021556657549116,"Non-significant",0.0724836877601689,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
-0.0751409756269226,17.289423028683,-0.373179880922994,0.718903566161372,0.835352470452572,-6.38297986263306,"GP2_HUMAN",2,-0.349563148430304,0.7348858971429,0.849211830654461,0.0751409756269261,"Non-significant",0.0709839641619973,"GP2","Pancreatic secretory granule membrane major glycoprotein GP2","GP2_HUMAN"
-0.0586418510500337,21.3410978301154,-0.318494973102516,0.758429321618676,0.869545316704325,-6.40346942078661,"K2C5_HUMAN",25,-0.350856490563986,0.733948577687481,0.849211830654461,0.0586418510500373,"Non-significant",0.0709839641619973,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN"
0.0468063506067828,17.865293393927,0.36863556213637,0.722155957397349,0.837638243884399,-6.38480193270135,"ROA1_HUMAN",4,0.348409055674607,0.73572269199557,0.849211830654461,-0.0468063506067864,"Non-significant",0.0709839641619973,"HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1","ROA1_HUMAN"
-0.105405769441695,16.1008384179871,-0.345752367404862,0.738624169296238,0.853696110451577,-6.39364904600231,"ILK_HUMAN",2,-0.345861075550533,0.737571456538684,0.850215171680714,0.105405769441695,"Non-significant",0.0704711495236519,"ILK","Integrin-linked protein kinase","ILK_HUMAN"
0.105630655540843,15.4585584501123,0.343478429710496,0.740268711311739,0.854459097631103,-6.3944982155436,"UGPA_HUMAN",2,0.34390991226976,0.738988393833976,0.850718734546274,-0.105630655540843,"Non-significant",0.0702140030473629,"UGP2","UTP--glucose-1-phosphate uridylyltransferase","UGPA_HUMAN"
-0.0246114962255746,18.1512496903869,-0.269424312102451,0.794558948832214,0.888759236580363,-6.41916472017957,"UGDH_HUMAN",18,-0.336170264392771,0.744619183009174,0.856065497817169,0.0246114962255746,"Non-significant",0.0674930060560654,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN"
-0.0252658931575702,18.0803871184693,-0.270880634630534,0.793478517560671,0.888759236580363,-6.41873586149539,"BGH3_HUMAN",13,-0.326337021521294,0.751796340957843,0.862037272526991,0.0252658931575738,"Non-significant",0.0644739558657235,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
0.0732383183510876,16.8584360226185,0.318494923063801,0.758429358157524,0.869545316704325,-6.4034694380951,"RB11B_HUMAN",4,0.324974401051278,0.752792917713663,0.862037272526991,-0.0732383183510947,"Non-significant",0.0644739558657235,"RAB11B","Ras-related protein Rab-11B","RB11B_HUMAN"
0.0864879114083088,16.4926841133893,0.331308389863873,0.74909431338981,0.863497827386926,-6.3989505035743,"RL18_HUMAN",2,0.325051099487111,0.752736810028825,0.862037272526991,-0.0864879114083053,"Non-significant",0.0644739558657235,"RPL18","Large ribosomal subunit protein eL18","RL18_HUMAN"
-0.0932136601974811,17.861946038355,-0.304851227973302,0.768415940354395,0.876458654701202,-6.40809027091472,"H31T_HUMAN",2,-0.305045420278208,0.767422920392389,0.877632536100914,0.0932136601974811,"Non-significant",0.0566872847187099,"H3-3B;H3-4;H3C12;H3C13","Histone H3.1","H31T_HUMAN"
-0.0675350201590526,15.9013256154215,-0.317235126173992,0.759349481638109,0.869545316704325,-6.40390436505471,"RS11_HUMAN",1,-0.294706078956886,0.775052201347653,0.884688736857087,0.0675350201590508,"Non-significant",0.0532095017801429,"RPS11","Small ribosomal subunit protein uS17","RS11_HUMAN"
-0.0379093969760191,18.4534822369024,-0.296073717268408,0.774865328778834,0.88034437876967,-6.41095865239141,"TFPI1_HUMAN",5,-0.293922455761335,0.775631484732999,0.884688736857087,0.0379093969760191,"Non-significant",0.0532095017801429,"TFPI","Tissue factor pathway inhibitor","TFPI1_HUMAN"
0.0566799377120972,16.893930585521,0.282785588891721,0.784664406560258,0.886194588202784,-6.41514510363974,"ARGI1_HUMAN",5,0.291460689260946,0.777452269712063,0.885069545503529,-0.0566799377120937,"Non-significant",0.0530226027013119,"ARG1","Arginase-1","ARGI1_HUMAN"
-0.0936332878421027,16.0572881855204,-0.292004701545889,0.777861469214497,0.882593144154488,-6.41226057461779,"TALDO_HUMAN",1,-0.290714195026538,0.778004681128102,0.885069545503529,0.0936332878421027,"Non-significant",0.0530226027013119,"TALDO1","Transaldolase","TALDO_HUMAN"
-0.0406258570239419,15.8048332172208,-0.367735657177935,0.7228007427067,0.837638243884399,-6.38516019933923,"AL4A1_HUMAN",2,-0.280593950529703,0.785506664081506,0.88663170926235,0.0406258570239437,"Non-significant",0.052256740765754,"ALDH4A1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","AL4A1_HUMAN"
-0.0698527378830818,16.4408240541682,-0.290081549872412,0.779278930271855,0.883047142919021,-6.41286977461216,"COL10_HUMAN",2,-0.281114197972932,0.785120431884909,0.88663170926235,0.0698527378830782,"Non-significant",0.052256740765754,"COLEC10","Collectin-10","COL10_HUMAN"
-0.0992184757280441,15.7627652616683,-0.286168111939105,0.78216605335391,0.885163147732978,-6.41409727852199,"CHST3_HUMAN",1,-0.287346709617853,0.780498285509402,0.88663170926235,0.0992184757280459,"Non-significant",0.052256740765754,"CHST3","Carbohydrate sulfotransferase 3","CHST3_HUMAN"
0.0175121189624612,19.7186377763807,0.211004272776343,0.83826565036161,0.915549982871466,-6.43449043302648,"KPYM_HUMAN",29,0.283428876225075,0.783402769687237,0.88663170926235,-0.0175121189624683,"Non-significant",0.052256740765754,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
0.0565247912878135,16.1963497067088,0.320218827097987,0.757170928753904,0.869545316704325,-6.40287156483511,"NID2_HUMAN",1,0.282979669706926,0.783736017163611,0.88663170926235,-0.0565247912878135,"Non-significant",0.052256740765754,"NID2","Nidogen-2","NID2_HUMAN"
0.0115855417739965,22.2078739895153,0.171561906723563,0.868127832022512,0.934628827485279,-6.44275302225624,"THRB_HUMAN",34,0.280791390926626,0.785360076809637,0.88663170926235,-0.0115855417740001,"Non-significant",0.052256740765754,"F2","Prothrombin","THRB_HUMAN"
-0.0876577572381105,15.0482353749687,-0.278028836217639,0.788182283516762,0.886194588202784,-6.41659798397626,"LMAN1_HUMAN",1,-0.276244798499111,0.788737903631884,0.887402268965337,0.0876577572381105,"Non-significant",0.0518794651868904,"LMAN1","Protein ERGIC-53","LMAN1_HUMAN"
0.0386673755896787,18.4055789176332,0.428827215724649,0.679589463807611,0.815012172655823,-6.35893139445349,"PPIE_HUMAN",1,0.277717047832195,0.787643600225782,0.887402268965337,-0.0386673755896787,"Non-significant",0.0518794651868904,"PPIE","Peptidyl-prolyl cis-trans isomerase E","PPIE_HUMAN"
-0.0632191626958019,15.7114729092435,-0.296506836073045,0.774546646191909,0.88034437876967,-6.4108190346815,"ROA3_HUMAN",1,-0.275547462504054,0.789256395900046,0.887402268965337,0.0632191626957983,"Non-significant",0.0518794651868904,"HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN"
0.0898179157366279,15.1495202346637,0.270407434480611,0.79382952797216,0.888759236580363,-6.41887545850211,"GSHB_HUMAN",1,0.270291083804979,0.793168208890606,0.890646837408857,-0.0898179157366279,"Non-significant",0.0502944698904564,"GSS","Glutathione synthetase","GSHB_HUMAN"
0.0891657638312982,15.6984455378809,0.262024386313419,0.800056151072219,0.892607633844069,-6.42130879091988,"FBLN4_HUMAN",2,0.264963708237057,0.797139125601046,0.893949303645618,-0.0891657638312964,"Non-significant",0.0486871095835579,"EFEMP2","EGF-containing fibulin-like extracellular matrix protein 2","FBLN4_HUMAN"
-0.0451433591142383,16.2900083705729,-0.306562561389685,0.767160737986365,0.876178316542322,-6.40752149935005,"PVR_HUMAN",2,-0.263249208845439,0.798418402013299,0.894228610254895,0.0451433591142418,"Non-significant",0.0485514392800478,"PVR","Poliovirus receptor","PVR_HUMAN"
-0.0478965624199894,15.8745570860615,-0.299990112531152,0.771985365670964,0.879374406039891,-6.40968893500818,"COX5B_HUMAN",1,-0.256565237817586,0.803411715792568,0.898661558386532,0.0478965624199841,"Non-significant",0.0464038355183015,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","COX5B_HUMAN"
0.0672612752817479,15.3014519851783,0.264916490602225,0.797906249357178,0.891354729011622,-6.42047780442358,"S100G_HUMAN",1,0.255013970253632,0.804571965391415,0.89880111449131,-0.0672612752817479,"Non-significant",0.0463363977380823,"S100G","Protein S100-G","S100G_HUMAN"
0.0554227050555234,18.0037323665575,0.250114065118333,0.808928919141466,0.898354453705959,-6.42463648552561,"cRAP-CASA1_BOVIN",3,0.247972492976201,0.809844881416745,0.90121199624325,-0.0554227050555234,"Non-significant",0.0451730359145055,"cRAP-CSN1S1","Alpha-S1-casein","cRAP-CASA1_BOVIN"
-0.0539499277960864,16.261363091028,-0.271483326315517,0.79303152569747,0.888759236580363,-6.41855771699768,"RL8_HUMAN",1,-0.248006015285137,0.809819754328819,0.90121199624325,0.05394992779609,"Non-significant",0.0451730359145055,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
0.0513100735942622,17.5829985354253,0.255029157355935,0.805263686704825,0.897264287624889,-6.42328166873719,"RS3_HUMAN",3,0.249560482140719,0.808654837449619,0.90121199624325,-0.0513100735942622,"Non-significant",0.0451730359145055,"RPS3","Small ribosomal subunit protein uS3","RS3_HUMAN"
0.0317175020526292,19.1819992587737,0.403116880394009,0.697632858779946,0.830652018410141,-6.37043992966837,"AKIP_HUMAN",1,0.238688844092571,0.816812350988501,0.902673506175643,-0.0317175020526221,"Non-significant",0.04446930406798,"AURKAIP1","Small ribosomal subunit protein mS38","AKIP_HUMAN"
0.0756636166991065,21.2547224510409,0.245416218105305,0.812436865269248,0.899142927097069,-6.42590717328715,"cRAP-TRYP_PIG",1,0.2431713517055,0.813446011688727,0.902673506175643,-0.0756636166990994,"Non-significant",0.04446930406798,NA,"Trypsin","cRAP-TRYP_PIG"
-0.0565522244314032,15.7889179890691,-0.248743656971517,0.809951749005276,0.898354453705959,-6.42500960689093,"H2AV_HUMAN",2,-0.238689528069919,0.816811837019221,0.902673506175643,0.0565522244314032,"Non-significant",0.04446930406798,"H2AZ1;H2AZ2","Histone H2A.Z","H2AV_HUMAN"
-0.0450970124446854,21.679189694761,-0.231173255754574,0.823099625430072,0.907815088784374,-6.42961458890547,"ITIH1_HUMAN",5,-0.237909692462376,0.817397898449373,0.902673506175643,0.0450970124446854,"Non-significant",0.04446930406798,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","ITIH1_HUMAN"
-0.0306993119175374,18.8617350844203,-0.244441896054606,0.813164974390782,0.899142927097069,-6.42616774159307,"MIME_HUMAN",5,-0.242084001190694,0.814262236078841,0.902673506175643,0.0306993119175374,"Non-significant",0.04446930406798,"OGN","Mimecan","MIME_HUMAN"
-0.0398930151105574,18.4931037470618,-0.280860848321591,0.786087225483711,0.886194588202784,-6.41573589563372,"NBL1_HUMAN",2,-0.238140995957619,0.817224056863837,0.902673506175643,0.0398930151105503,"Non-significant",0.04446930406798,"NBL1","Neuroblastoma suppressor of tumorigenicity 1","NBL1_HUMAN"
